account_id_1,account_id_2,edge_type,weight
A000076,A000735,shares_address,0.7
A000076,A000748,shares_device,1.0
A000077,A000080,shares_address,0.7
A000077,A000212,shares_payment_instrument,1.0
A000077,A000215,shares_payment_instrument,1.0
A000077,A000229,shares_device,1.0
A000077,A000233,shares_payment_instrument,1.0
A000077,A000251,shares_address,0.7
A000077,A000269,shares_phone,1.0
A000077,A000273,shares_address,0.7
A000077,A000280,shares_device,1.0
A000077,A000282,shares_payment_instrument,1.0
A000077,A000292,shares_phone,1.0
A000077,A000320,shares_address,0.7
A000077,A000438,shares_device,1.0
A000077,A000448,shares_phone,1.0
A000077,A000455,shares_address,0.7
A000077,A000475,shares_phone,1.0
A000077,A000503,shares_phone,1.0
A000077,A000516,shares_address,0.7
A000077,A000531,shares_phone,1.0
A000077,A000606,shares_address,0.7
A000077,A000616,shares_payment_instrument,1.0
A000077,A000617,shares_device,1.0
A000077,A000622,shares_device,1.0
A000077,A000634,shares_address,0.7
A000077,A000647,shares_phone,1.0
A000077,A000670,shares_payment_instrument,1.0
A000077,A000777,shares_address,0.7
A000077,A000785,shares_phone,1.0
A000079,A000150,shares_address,0.7
A000079,A000172,shares_address,0.7
A000079,A000349,shares_device,1.0
A000079,A000434,shares_payment_instrument,1.0
A000079,A000467,shares_address,0.7
A000079,A000473,shares_address,0.7
A000079,A000481,shares_address,0.7
A000079,A000529,shares_address,0.7
A000079,A000654,shares_device,1.0
A000079,A000657,shares_device,1.0
A000079,A000664,shares_address,0.7
A000079,A000751,shares_phone,1.0
A000079,A000764,shares_device,1.0
A000080,A000205,shares_phone,1.0
A000080,A000251,shares_address,0.7
A000080,A000270,shares_device,1.0
A000080,A000374,shares_device,1.0
A000080,A000461,shares_payment_instrument,1.0
A000080,A000473,shares_payment_instrument,1.0
A000080,A000524,shares_device,1.0
A000080,A000606,shares_address,0.7
A000080,A000649,shares_phone,1.0
A000080,A000777,shares_address,0.7
A000081,A000147,shares_device,1.0
A000081,A000272,shares_device,1.0
A000081,A000308,shares_phone,1.0
A000081,A000371,shares_device,1.0
A000081,A000374,shares_payment_instrument,1.0
A000081,A000392,shares_payment_instrument,1.0
A000081,A000423,shares_device,1.0
A000081,A000468,shares_device,1.0
A000081,A000493,shares_address,0.7
A000081,A000594,shares_device,1.0
A000081,A000613,shares_address,0.7
A000081,A000676,shares_payment_instrument,1.0
A000081,A000745,shares_phone,1.0
A000081,A000759,shares_address,0.7
A000082,A000140,shares_address,0.7
A000082,A000183,shares_phone,1.0
A000082,A000482,shares_address,0.7
A000082,A000702,shares_payment_instrument,1.0
A000084,A000128,shares_device,1.0
A000084,A000129,shares_payment_instrument,1.0
A000084,A000133,shares_address,0.7
A000084,A000173,shares_address,0.7
A000084,A000181,shares_phone,1.0
A000084,A000195,shares_device,1.0
A000084,A000218,shares_payment_instrument,1.0
A000084,A000220,shares_address,0.7
A000084,A000232,shares_address,0.7
A000084,A000267,shares_device,1.0
A000084,A000333,shares_phone,1.0
A000084,A000393,shares_address,0.7
A000084,A000472,shares_address,0.7
A000084,A000577,shares_device,1.0
A000084,A000600,shares_phone,1.0
A000084,A000606,shares_device,1.0
A000084,A000703,shares_address,0.7
A000084,A000788,shares_device,1.0
A000085,A000109,shares_address,0.7
A000085,A000148,shares_phone,1.0
A000085,A000181,shares_device,1.0
A000085,A000242,shares_address,0.7
A000085,A000261,shares_phone,1.0
A000085,A000294,shares_device,1.0
A000085,A000297,shares_address,0.7
A000085,A000317,shares_payment_instrument,1.0
A000085,A000368,shares_payment_instrument,1.0
A000085,A000387,shares_device,1.0
A000085,A000432,shares_address,0.7
A000085,A000457,shares_address,0.7
A000085,A000566,shares_address,0.7
A000085,A000673,shares_address,0.7
A000085,A000692,shares_device,1.0
A000085,A000693,shares_phone,1.0
A000085,A000751,shares_address,0.7
A000085,A000764,shares_address,0.7
A000085,A000787,shares_payment_instrument,1.0
A000086,A000090,shares_phone,1.0
A000086,A000111,shares_address,0.7
A000086,A000132,shares_payment_instrument,1.0
A000086,A000138,shares_payment_instrument,1.0
A000086,A000152,shares_address,0.7
A000086,A000178,shares_device,1.0
A000086,A000195,shares_address,0.7
A000086,A000228,shares_address,0.7
A000086,A000235,shares_address,0.7
A000086,A000279,shares_address,0.7
A000086,A000301,shares_address,0.7
A000086,A000311,shares_address,0.7
A000086,A000349,shares_phone,1.0
A000086,A000359,shares_address,0.7
A000086,A000383,shares_address,0.7
A000086,A000450,shares_payment_instrument,1.0
A000086,A000461,shares_payment_instrument,1.0
A000086,A000465,shares_address,0.7
A000086,A000501,shares_address,0.7
A000086,A000514,shares_address,0.7
A000086,A000597,shares_address,0.7
A000086,A000639,shares_payment_instrument,1.0
A000086,A000698,shares_payment_instrument,1.0
A000086,A000726,shares_payment_instrument,1.0
A000086,A000749,shares_address,0.7
A000086,A000764,shares_device,1.0
A000086,A000789,shares_address,0.7
A000087,A000090,shares_payment_instrument,1.0
A000087,A000151,shares_address,0.7
A000087,A000224,shares_address,0.7
A000087,A000387,shares_address,0.7
A000087,A000572,shares_device,1.0
A000087,A000609,shares_address,0.7
A000088,A000306,shares_phone,1.0
A000089,A000127,shares_address,0.7
A000089,A000130,shares_payment_instrument,1.0
A000089,A000237,shares_address,0.7
A000089,A000487,shares_address,0.7
A000089,A000569,shares_address,0.7
A000089,A000572,shares_address,0.7
A000089,A000579,shares_address,0.7
A000089,A000739,shares_address,0.7
A000090,A000136,shares_device,1.0
A000090,A000144,shares_payment_instrument,1.0
A000090,A000204,shares_address,0.7
A000090,A000349,shares_phone,1.0
A000090,A000364,shares_device,1.0
A000090,A000387,shares_device,1.0
A000090,A000411,shares_address,0.7
A000090,A000447,shares_address,0.7
A000090,A000484,shares_device,1.0
A000090,A000770,shares_device,1.0
A000090,A000787,shares_address,0.7
A000093,A000224,shares_device,1.0
A000093,A000246,shares_payment_instrument,1.0
A000093,A000319,shares_payment_instrument,1.0
A000093,A000333,shares_address,0.7
A000093,A000353,shares_payment_instrument,1.0
A000093,A000375,shares_payment_instrument,1.0
A000093,A000381,shares_address,0.7
A000093,A000436,shares_phone,1.0
A000093,A000441,shares_address,0.7
A000093,A000455,shares_address,0.7
A000093,A000542,shares_address,0.7
A000093,A000559,shares_address,0.7
A000093,A000570,shares_address,0.7
A000094,A000109,shares_payment_instrument,1.0
A000094,A000183,shares_address,0.7
A000094,A000233,shares_device,1.0
A000094,A000252,shares_payment_instrument,1.0
A000094,A000383,shares_address,0.7
A000094,A000384,shares_payment_instrument,1.0
A000094,A000475,shares_address,0.7
A000094,A000623,shares_phone,1.0
A000094,A000635,shares_payment_instrument,1.0
A000094,A000637,shares_address,0.7
A000094,A000695,shares_address,0.7
A000094,A000719,shares_address,0.7
A000095,A000222,shares_address,0.7
A000095,A000229,shares_address,0.7
A000095,A000298,shares_address,0.7
A000095,A000352,shares_address,0.7
A000095,A000355,shares_phone,1.0
A000095,A000407,shares_address,0.7
A000095,A000432,shares_device,1.0
A000095,A000497,shares_payment_instrument,1.0
A000095,A000591,shares_device,1.0
A000095,A000637,shares_address,0.7
A000095,A000655,shares_phone,1.0
A000095,A000703,shares_device,1.0
A000095,A000767,shares_payment_instrument,1.0
A000096,A000153,shares_payment_instrument,1.0
A000096,A000450,shares_device,1.0
A000096,A000576,shares_address,0.7
A000096,A000587,shares_device,1.0
A000096,A000634,shares_address,0.7
A000096,A000678,shares_payment_instrument,1.0
A000096,A000725,shares_address,0.7
A000098,A000187,shares_device,1.0
A000098,A000279,shares_phone,1.0
A000098,A000444,shares_address,0.7
A000098,A000532,shares_address,0.7
A000099,A000194,shares_address,0.7
A000099,A000297,shares_payment_instrument,1.0
A000099,A000362,shares_address,0.7
A000099,A000442,shares_address,0.7
A000099,A000520,shares_device,1.0
A000099,A000522,shares_address,0.7
A000099,A000536,shares_address,0.7
A000099,A000581,shares_payment_instrument,1.0
A000099,A000634,shares_payment_instrument,1.0
A000099,A000687,shares_address,0.7
A000099,A000721,shares_address,0.7
A000099,A000774,shares_phone,1.0
A000100,A000152,shares_device,1.0
A000100,A000265,shares_phone,1.0
A000100,A000351,shares_address,0.7
A000100,A000461,shares_device,1.0
A000100,A000746,shares_device,1.0
A000101,A000143,shares_payment_instrument,1.0
A000101,A000197,shares_address,0.7
A000101,A000224,shares_address,0.7
A000101,A000424,shares_address,0.7
A000101,A000457,shares_phone,1.0
A000101,A000465,shares_payment_instrument,1.0
A000101,A000545,shares_address,0.7
A000101,A000608,shares_phone,1.0
A000101,A000700,shares_address,0.7
A000102,A000133,shares_payment_instrument,1.0
A000102,A000161,shares_phone,1.0
A000102,A000212,shares_phone,1.0
A000102,A000213,shares_device,1.0
A000102,A000236,shares_phone,1.0
A000102,A000454,shares_phone,1.0
A000102,A000460,shares_address,0.7
A000102,A000470,shares_phone,1.0
A000102,A000514,shares_phone,1.0
A000102,A000641,shares_device,1.0
A000102,A000646,shares_address,0.7
A000103,A000129,shares_address,0.7
A000103,A000299,shares_payment_instrument,1.0
A000103,A000362,shares_payment_instrument,1.0
A000103,A000380,shares_address,0.7
A000103,A000474,shares_phone,1.0
A000103,A000485,shares_address,0.7
A000103,A000526,shares_address,0.7
A000103,A000703,shares_address,0.7
A000106,A000144,shares_phone,1.0
A000106,A000337,shares_device,1.0
A000106,A000567,shares_payment_instrument,1.0
A000106,A000575,shares_payment_instrument,1.0
A000107,A000110,shares_address,0.7
A000107,A000387,shares_address,0.7
A000107,A000457,shares_device,1.0
A000107,A000621,shares_address,0.7
A000107,A000658,shares_phone,1.0
A000107,A000701,shares_payment_instrument,1.0
A000107,A000781,shares_payment_instrument,1.0
A000109,A000209,shares_device,1.0
A000109,A000242,shares_address,0.7
A000109,A000252,shares_payment_instrument,1.0
A000109,A000282,shares_device,1.0
A000109,A000297,shares_address,0.7
A000109,A000384,shares_payment_instrument,1.0
A000109,A000432,shares_address,0.7
A000109,A000457,shares_address,0.7
A000109,A000468,shares_phone,1.0
A000109,A000566,shares_address,0.7
A000109,A000635,shares_payment_instrument,1.0
A000109,A000673,shares_address,0.7
A000109,A000751,shares_address,0.7
A000109,A000764,shares_address,0.7
A000110,A000290,shares_phone,1.0
A000110,A000387,shares_address,0.7
A000110,A000607,shares_device,1.0
A000110,A000621,shares_address,0.7
A000111,A000129,shares_device,1.0
A000111,A000133,shares_payment_instrument,1.0
A000111,A000152,shares_address,0.7
A000111,A000174,shares_payment_instrument,1.0
A000111,A000180,shares_address,0.7
A000111,A000235,shares_address,0.7
A000111,A000301,shares_address,0.7
A000111,A000306,shares_payment_instrument,1.0
A000111,A000311,shares_address,0.7
A000111,A000320,shares_payment_instrument,1.0
A000111,A000358,shares_address,0.7
A000111,A000359,shares_address,0.7
A000111,A000383,shares_address,0.7
A000111,A000501,shares_address,0.7
A000111,A000514,shares_address,0.7
A000111,A000592,shares_device,1.0
A000111,A000632,shares_device,1.0
A000111,A000749,shares_address,0.7
A000111,A000789,shares_address,0.7
A000113,A000170,shares_device,1.0
A000113,A000337,shares_address,0.7
A000113,A000554,shares_device,1.0
A000113,A000583,shares_payment_instrument,1.0
A000113,A000647,shares_device,1.0
A000113,A000676,shares_address,0.7
A000113,A000727,shares_address,0.7
A000115,A000211,shares_payment_instrument,1.0
A000115,A000258,shares_address,0.7
A000115,A000280,shares_address,0.7
A000115,A000430,shares_payment_instrument,1.0
A000115,A000525,shares_device,1.0
A000115,A000559,shares_device,1.0
A000115,A000638,shares_address,0.7
A000118,A000140,shares_phone,1.0
A000118,A000270,shares_phone,1.0
A000118,A000353,shares_address,0.7
A000118,A000510,shares_phone,1.0
A000118,A000686,shares_phone,1.0
A000118,A000702,shares_address,0.7
A000118,A000738,shares_phone,1.0
A000118,A000794,shares_address,0.7
A000119,A000186,shares_payment_instrument,1.0
A000119,A000419,shares_address,0.7
A000119,A000589,shares_address,0.7
A000119,A000661,shares_address,0.7
A000119,A000671,shares_address,0.7
A000119,A000795,shares_payment_instrument,1.0
A000120,A000325,shares_phone,1.0
A000120,A000680,shares_phone,1.0
A000120,A000683,shares_address,0.7
A000121,A000187,shares_phone,1.0
A000121,A000530,shares_payment_instrument,1.0
A000121,A000583,shares_phone,1.0
A000122,A000228,shares_device,1.0
A000122,A000238,shares_phone,1.0
A000122,A000254,shares_address,0.7
A000122,A000291,shares_device,1.0
A000122,A000297,shares_device,1.0
A000122,A000335,shares_address,0.7
A000122,A000367,shares_payment_instrument,1.0
A000122,A000643,shares_device,1.0
A000122,A000729,shares_device,1.0
A000122,A000745,shares_address,0.7
A000122,A000774,shares_address,0.7
A000123,A000147,shares_phone,1.0
A000123,A000438,shares_payment_instrument,1.0
A000123,A000498,shares_phone,1.0
A000123,A000506,shares_phone,1.0
A000123,A000708,shares_address,0.7
A000123,A000778,shares_phone,1.0
A000124,A000229,shares_phone,1.0
A000124,A000254,shares_phone,1.0
A000124,A000331,shares_phone,1.0
A000124,A000381,shares_phone,1.0
A000124,A000399,shares_phone,1.0
A000124,A000544,shares_address,0.7
A000124,A000607,shares_phone,1.0
A000124,A000622,shares_address,0.7
A000124,A000643,shares_address,0.7
A000124,A000719,shares_address,0.7
A000124,A000766,shares_address,0.7
A000126,A000146,shares_device,1.0
A000126,A000181,shares_device,1.0
A000126,A000220,shares_device,1.0
A000126,A000235,shares_address,0.7
A000126,A000340,shares_phone,1.0
A000126,A000376,shares_phone,1.0
A000126,A000422,shares_device,1.0
A000126,A000450,shares_device,1.0
A000126,A000470,shares_device,1.0
A000126,A000574,shares_address,0.7
A000126,A000577,shares_address,0.7
A000126,A000610,shares_device,1.0
A000126,A000654,shares_address,0.7
A000126,A000737,shares_address,0.7
A000126,A000761,shares_address,0.7
A000127,A000190,shares_device,1.0
A000127,A000237,shares_address,0.7
A000127,A000243,shares_device,1.0
A000127,A000343,shares_device,1.0
A000127,A000487,shares_address,0.7
A000127,A000496,shares_payment_instrument,1.0
A000127,A000516,shares_device,1.0
A000127,A000548,shares_payment_instrument,1.0
A000127,A000579,shares_address,0.7
A000127,A000663,shares_device,1.0
A000127,A000739,shares_address,0.7
A000128,A000132,shares_address,0.7
A000128,A000138,shares_address,0.7
A000128,A000169,shares_address,0.7
A000128,A000173,shares_address,0.7
A000128,A000195,shares_device,1.0
A000128,A000267,shares_device,1.0
A000128,A000272,shares_address,0.7
A000128,A000277,shares_payment_instrument,1.0
A000128,A000296,shares_device,1.0
A000128,A000300,shares_address,0.7
A000128,A000317,shares_device,1.0
A000128,A000340,shares_payment_instrument,1.0
A000128,A000345,shares_payment_instrument,1.0
A000128,A000366,shares_address,0.7
A000128,A000372,shares_address,0.7
A000128,A000379,shares_address,0.7
A000128,A000412,shares_address,0.7
A000128,A000416,shares_address,0.7
A000128,A000423,shares_address,0.7
A000128,A000426,shares_address,0.7
A000128,A000484,shares_payment_instrument,1.0
A000128,A000513,shares_address,0.7
A000128,A000516,shares_phone,1.0
A000128,A000521,shares_address,0.7
A000128,A000537,shares_address,0.7
A000128,A000538,shares_payment_instrument,1.0
A000128,A000541,shares_address,0.7
A000128,A000551,shares_address,0.7
A000128,A000561,shares_address,0.7
A000128,A000577,shares_device,1.0
A000128,A000594,shares_address,0.7
A000128,A000606,shares_device,1.0
A000128,A000617,shares_phone,1.0
A000128,A000621,shares_address,0.7
A000128,A000683,shares_address,0.7
A000128,A000697,shares_phone,1.0
A000128,A000701,shares_address,0.7
A000128,A000703,shares_phone,1.0
A000128,A000729,shares_address,0.7
A000128,A000738,shares_address,0.7
A000128,A000776,shares_phone,1.0
A000128,A000781,shares_address,0.7
A000128,A000788,shares_device,1.0
A000128,A000790,shares_payment_instrument,1.0
A000128,A000793,shares_address,0.7
A000129,A000218,shares_payment_instrument,1.0
A000129,A000380,shares_address,0.7
A000129,A000485,shares_address,0.7
A000129,A000526,shares_address,0.7
A000129,A000592,shares_device,1.0
A000129,A000632,shares_device,1.0
A000129,A000703,shares_address,0.7
A000129,A000737,shares_phone,1.0
A000130,A000260,shares_address,0.7
A000130,A000368,shares_phone,1.0
A000130,A000521,shares_phone,1.0
A000130,A000626,shares_address,0.7
A000131,A000170,shares_address,0.7
A000131,A000206,shares_address,0.7
A000131,A000262,shares_address,0.7
A000131,A000296,shares_phone,1.0
A000131,A000357,shares_address,0.7
A000131,A000365,shares_phone,1.0
A000131,A000390,shares_phone,1.0
A000131,A000393,shares_device,1.0
A000131,A000397,shares_address,0.7
A000131,A000450,shares_address,0.7
A000131,A000466,shares_phone,1.0
A000131,A000489,shares_payment_instrument,1.0
A000131,A000509,shares_address,0.7
A000131,A000511,shares_address,0.7
A000131,A000557,shares_address,0.7
A000131,A000566,shares_phone,1.0
A000131,A000600,shares_address,0.7
A000131,A000602,shares_address,0.7
A000131,A000666,shares_address,0.7
A000131,A000695,shares_phone,1.0
A000131,A000711,shares_device,1.0
A000131,A000776,shares_address,0.7
A000132,A000138,shares_payment_instrument,1.0
A000132,A000162,shares_phone,1.0
A000132,A000206,shares_address,0.7
A000132,A000277,shares_address,0.7
A000132,A000300,shares_address,0.7
A000132,A000301,shares_address,0.7
A000132,A000320,shares_device,1.0
A000132,A000342,shares_device,1.0
A000132,A000372,shares_address,0.7
A000132,A000379,shares_address,0.7
A000132,A000412,shares_address,0.7
A000132,A000416,shares_address,0.7
A000132,A000423,shares_address,0.7
A000132,A000426,shares_address,0.7
A000132,A000448,shares_device,1.0
A000132,A000450,shares_payment_instrument,1.0
A000132,A000461,shares_payment_instrument,1.0
A000132,A000479,shares_address,0.7
A000132,A000513,shares_address,0.7
A000132,A000521,shares_address,0.7
A000132,A000538,shares_address,0.7
A000132,A000541,shares_address,0.7
A000132,A000544,shares_device,1.0
A000132,A000621,shares_address,0.7
A000132,A000630,shares_address,0.7
A000132,A000639,shares_payment_instrument,1.0
A000132,A000698,shares_payment_instrument,1.0
A000132,A000700,shares_phone,1.0
A000132,A000703,shares_device,1.0
A000132,A000726,shares_payment_instrument,1.0
A000132,A000729,shares_address,0.7
A000132,A000738,shares_address,0.7
A000132,A000798,shares_address,0.7
A000133,A000173,shares_address,0.7
A000133,A000207,shares_device,1.0
A000133,A000211,shares_address,0.7
A000133,A000225,shares_device,1.0
A000133,A000252,shares_phone,1.0
A000133,A000306,shares_payment_instrument,1.0
A000133,A000340,shares_address,0.7
A000133,A000358,shares_device,1.0
A000133,A000419,shares_phone,1.0
A000133,A000484,shares_address,0.7
A000133,A000510,shares_address,0.7
A000133,A000513,shares_phone,1.0
A000133,A000538,shares_phone,1.0
A000133,A000550,shares_address,0.7
A000133,A000632,shares_address,0.7
A000133,A000663,shares_phone,1.0
A000133,A000683,shares_device,1.0
A000133,A000712,shares_address,0.7
A000133,A000754,shares_phone,1.0
A000133,A000756,shares_address,0.7
A000134,A000162,shares_payment_instrument,1.0
A000134,A000167,shares_address,0.7
A000134,A000249,shares_payment_instrument,1.0
A000135,A000147,shares_address,0.7
A000135,A000194,shares_device,1.0
A000135,A000290,shares_address,0.7
A000135,A000661,shares_phone,1.0
A000135,A000736,shares_device,1.0
A000136,A000331,shares_address,0.7
A000136,A000364,shares_device,1.0
A000136,A000387,shares_device,1.0
A000136,A000446,shares_address,0.7
A000136,A000484,shares_device,1.0
A000136,A000508,shares_payment_instrument,1.0
A000136,A000572,shares_address,0.7
A000136,A000584,shares_address,0.7
A000136,A000680,shares_device,1.0
A000137,A000168,shares_address,0.7
A000137,A000195,shares_payment_instrument,1.0
A000137,A000240,shares_payment_instrument,1.0
A000137,A000270,shares_address,0.7
A000137,A000272,shares_phone,1.0
A000137,A000294,shares_address,0.7
A000137,A000296,shares_address,0.7
A000137,A000357,shares_payment_instrument,1.0
A000137,A000392,shares_address,0.7
A000137,A000419,shares_payment_instrument,1.0
A000137,A000474,shares_address,0.7
A000137,A000481,shares_device,1.0
A000137,A000496,shares_address,0.7
A000137,A000500,shares_device,1.0
A000137,A000506,shares_address,0.7
A000137,A000507,shares_address,0.7
A000137,A000544,shares_payment_instrument,1.0
A000137,A000551,shares_payment_instrument,1.0
A000137,A000561,shares_payment_instrument,1.0
A000137,A000589,shares_address,0.7
A000137,A000594,shares_payment_instrument,1.0
A000137,A000600,shares_payment_instrument,1.0
A000137,A000602,shares_address,0.7
A000137,A000633,shares_address,0.7
A000137,A000684,shares_address,0.7
A000137,A000697,shares_address,0.7
A000137,A000715,shares_payment_instrument,1.0
A000137,A000751,shares_device,1.0
A000137,A000754,shares_device,1.0
A000137,A000764,shares_phone,1.0
A000137,A000789,shares_phone,1.0
A000138,A000173,shares_phone,1.0
A000138,A000228,shares_phone,1.0
A000138,A000300,shares_address,0.7
A000138,A000301,shares_phone,1.0
A000138,A000342,shares_phone,1.0
A000138,A000372,shares_address,0.7
A000138,A000377,shares_device,1.0
A000138,A000379,shares_address,0.7
A000138,A000412,shares_address,0.7
A000138,A000416,shares_address,0.7
A000138,A000419,shares_device,1.0
A000138,A000423,shares_address,0.7
A000138,A000426,shares_address,0.7
A000138,A000450,shares_payment_instrument,1.0
A000138,A000461,shares_payment_instrument,1.0
A000138,A000509,shares_device,1.0
A000138,A000513,shares_address,0.7
A000138,A000521,shares_address,0.7
A000138,A000538,shares_address,0.7
A000138,A000541,shares_address,0.7
A000138,A000561,shares_device,1.0
A000138,A000592,shares_phone,1.0
A000138,A000600,shares_device,1.0
A000138,A000621,shares_address,0.7
A000138,A000639,shares_payment_instrument,1.0
A000138,A000681,shares_device,1.0
A000138,A000698,shares_device,1.0
A000138,A000726,shares_payment_instrument,1.0
A000138,A000729,shares_address,0.7
A000138,A000738,shares_address,0.7
A000138,A000740,shares_device,1.0
A000138,A000790,shares_device,1.0
A000140,A000190,shares_address,0.7
A000140,A000270,shares_phone,1.0
A000140,A000285,shares_address,0.7
A000140,A000482,shares_address,0.7
A000140,A000510,shares_phone,1.0
A000140,A000686,shares_phone,1.0
A000140,A000715,shares_address,0.7
A000140,A000738,shares_phone,1.0
A000140,A000746,shares_address,0.7
A000143,A000375,shares_phone,1.0
A000143,A000384,shares_device,1.0
A000143,A000465,shares_payment_instrument,1.0
A000143,A000559,shares_address,0.7
A000143,A000700,shares_address,0.7
A000143,A000779,shares_address,0.7
A000144,A000278,shares_device,1.0
A000144,A000324,shares_address,0.7
A000144,A000625,shares_address,0.7
A000144,A000716,shares_device,1.0
A000146,A000162,shares_address,0.7
A000146,A000181,shares_device,1.0
A000146,A000220,shares_device,1.0
A000146,A000225,shares_phone,1.0
A000146,A000291,shares_address,0.7
A000146,A000326,shares_address,0.7
A000146,A000422,shares_device,1.0
A000146,A000440,shares_payment_instrument,1.0
A000146,A000448,shares_address,0.7
A000146,A000470,shares_device,1.0
A000146,A000496,shares_payment_instrument,1.0
A000146,A000610,shares_device,1.0
A000146,A000660,shares_address,0.7
A000146,A000664,shares_payment_instrument,1.0
A000147,A000272,shares_device,1.0
A000147,A000290,shares_address,0.7
A000147,A000498,shares_phone,1.0
A000147,A000506,shares_phone,1.0
A000147,A000594,shares_device,1.0
A000147,A000778,shares_phone,1.0
A000148,A000261,shares_phone,1.0
A000148,A000332,shares_address,0.7
A000148,A000507,shares_payment_instrument,1.0
A000148,A000693,shares_phone,1.0
A000149,A000158,shares_address,0.7
A000149,A000444,shares_payment_instrument,1.0
A000149,A000504,shares_address,0.7
A000149,A000536,shares_device,1.0
A000149,A000673,shares_phone,1.0
A000150,A000172,shares_address,0.7
A000150,A000350,shares_device,1.0
A000150,A000473,shares_address,0.7
A000150,A000785,shares_payment_instrument,1.0
A000151,A000285,shares_payment_instrument,1.0
A000151,A000609,shares_address,0.7
A000152,A000235,shares_address,0.7
A000152,A000301,shares_address,0.7
A000152,A000311,shares_address,0.7
A000152,A000317,shares_payment_instrument,1.0
A000152,A000359,shares_address,0.7
A000152,A000360,shares_phone,1.0
A000152,A000383,shares_address,0.7
A000152,A000461,shares_device,1.0
A000152,A000501,shares_address,0.7
A000152,A000514,shares_address,0.7
A000152,A000526,shares_payment_instrument,1.0
A000152,A000730,shares_phone,1.0
A000152,A000749,shares_address,0.7
A000152,A000789,shares_address,0.7
A000153,A000203,shares_payment_instrument,1.0
A000153,A000343,shares_payment_instrument,1.0
A000153,A000367,shares_phone,1.0
A000153,A000394,shares_address,0.7
A000153,A000451,shares_payment_instrument,1.0
A000153,A000525,shares_address,0.7
A000153,A000647,shares_payment_instrument,1.0
A000153,A000678,shares_payment_instrument,1.0
A000153,A000707,shares_device,1.0
A000153,A000735,shares_device,1.0
A000155,A000281,shares_device,1.0
A000155,A000436,shares_address,0.7
A000155,A000492,shares_device,1.0
A000155,A000505,shares_address,0.7
A000155,A000566,shares_device,1.0
A000155,A000712,shares_phone,1.0
A000158,A000292,shares_device,1.0
A000158,A000404,shares_address,0.7
A000158,A000504,shares_address,0.7
A000158,A000527,shares_address,0.7
A000158,A000530,shares_device,1.0
A000158,A000531,shares_address,0.7
A000158,A000749,shares_payment_instrument,1.0
A000159,A000373,shares_address,0.7
A000159,A000497,shares_address,0.7
A000159,A000560,shares_address,0.7
A000159,A000670,shares_address,0.7
A000159,A000706,shares_payment_instrument,1.0
A000160,A000169,shares_phone,1.0
A000160,A000221,shares_address,0.7
A000160,A000236,shares_address,0.7
A000160,A000280,shares_address,0.7
A000160,A000356,shares_address,0.7
A000160,A000371,shares_address,0.7
A000160,A000387,shares_phone,1.0
A000160,A000461,shares_address,0.7
A000160,A000555,shares_address,0.7
A000160,A000607,shares_address,0.7
A000160,A000665,shares_address,0.7
A000160,A000722,shares_address,0.7
A000160,A000727,shares_payment_instrument,1.0
A000160,A000740,shares_phone,1.0
A000160,A000778,shares_address,0.7
A000161,A000212,shares_phone,1.0
A000161,A000236,shares_phone,1.0
A000161,A000333,shares_device,1.0
A000161,A000454,shares_phone,1.0
A000161,A000470,shares_phone,1.0
A000161,A000514,shares_phone,1.0
A000162,A000249,shares_payment_instrument,1.0
A000162,A000284,shares_address,0.7
A000162,A000291,shares_address,0.7
A000162,A000326,shares_address,0.7
A000162,A000384,shares_address,0.7
A000162,A000440,shares_address,0.7
A000162,A000448,shares_address,0.7
A000162,A000554,shares_address,0.7
A000162,A000564,shares_address,0.7
A000162,A000613,shares_device,1.0
A000162,A000660,shares_address,0.7
A000162,A000680,shares_address,0.7
A000162,A000698,shares_address,0.7
A000162,A000700,shares_phone,1.0
A000163,A000249,shares_address,0.7
A000163,A000342,shares_payment_instrument,1.0
A000163,A000474,shares_device,1.0
A000163,A000494,shares_payment_instrument,1.0
A000163,A000529,shares_phone,1.0
A000163,A000597,shares_phone,1.0
A000163,A000730,shares_address,0.7
A000163,A000748,shares_address,0.7
A000163,A000791,shares_address,0.7
A000165,A000258,shares_payment_instrument,1.0
A000165,A000707,shares_device,1.0
A000167,A000173,shares_device,1.0
A000167,A000177,shares_device,1.0
A000167,A000178,shares_payment_instrument,1.0
A000167,A000213,shares_phone,1.0
A000167,A000281,shares_address,0.7
A000167,A000308,shares_payment_instrument,1.0
A000167,A000315,shares_device,1.0
A000167,A000373,shares_address,0.7
A000167,A000376,shares_address,0.7
A000167,A000461,shares_phone,1.0
A000167,A000550,shares_device,1.0
A000167,A000658,shares_address,0.7
A000167,A000686,shares_device,1.0
A000167,A000770,shares_address,0.7
A000167,A000774,shares_device,1.0
A000168,A000195,shares_address,0.7
A000168,A000251,shares_payment_instrument,1.0
A000168,A000270,shares_address,0.7
A000168,A000294,shares_address,0.7
A000168,A000296,shares_address,0.7
A000168,A000392,shares_address,0.7
A000168,A000474,shares_address,0.7
A000168,A000487,shares_device,1.0
A000168,A000496,shares_address,0.7
A000168,A000506,shares_address,0.7
A000168,A000507,shares_address,0.7
A000168,A000555,shares_phone,1.0
A000168,A000561,shares_address,0.7
A000168,A000589,shares_address,0.7
A000168,A000602,shares_address,0.7
A000168,A000621,shares_payment_instrument,1.0
A000168,A000633,shares_address,0.7
