account_id,total_orders,total_amount,avg_order_value,distinct_devices,distinct_addresses,distinct_phones,distinct_payment_instruments,total_delivered_orders,total_failed_orders,total_pending_orders,coupon_usage_rate,discount_dependency_score,total_returns,avg_return_lag_hours,total_refunds,total_refund_amount,total_disputes,return_rate,refund_rate,dispute_rate,account_age_days,orders_last_24h,orders_last_7d,orders_last_30d,refunds_last_24h,refunds_last_7d,refunds_last_30d,return_rate_last_30d,transaction_burst_score,refund_burst_score,account_creation_burst_score,accounts_per_device,shared_device_count,accounts_per_address,shared_address_count,accounts_per_phone,shared_phone_count,accounts_per_instrument,shared_instrument_count,shared_ip_prefix_count,degree_centrality,eigenvector_centrality,triangle_count,clustering_coefficient,connected_component_size,shared_edge_count,shared_edge_weight_sum,community_id,community_size,community_return_rate,community_refund_rate,community_avg_order_value,community_total_orders
A000153,2.0,5130.0,2565.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.614722222222223,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3.0,2.0,4.0,3.0,2.0,1.0,4.0,6.0,1.0,0.012012012012012012,0.002993863055137111,11,0.15303030303030302,585,12,11.1,9,39,0.0,0.0,3567.67094017094,77.0
A000154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.28403935185185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.269414257282076e-51,0,0.0,1,0,0.0,54,1,0.0,0.0,0.0,0.0
A000155,1.0,6150.0,6150.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0683788617886178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.84568287037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.0,3.0,4.0,3.0,2.0,1.0,1.0,0.0,0.0,0.007007007007007007,0.003134113940627609,6,0.24285714285714288,585,7,6.1,0,68,0.02818627450980392,0.02622549019607843,2868.4758403361343,162.0
A000156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.73743055555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.269414257282076e-51,0,0.0,1,0,0.0,55,1,0.0,0.0,0.0,0.0
A000157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.94232638888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.269414257282076e-51,0,0.0,1,0,0.0,56,1,0.0,0.0,0.0,0.0
A000158,2.0,8380.0,4190.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.605266203703703,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6,3.0,2.0,4.0,6.0,2.0,1.0,2.0,1.0,0.0,0.01001001001001001,0.002144482136254338,8,0.13528675559428002,585,10,8.2,6,42,0.023809523809523808,0.023809523809523808,3971.0997732426304,78.0
A000159,4.0,17470.0,4367.5,1.0,1.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0354168882978723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.24185185185185,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0,0.0,7.0,6.0,1.0,0.0,2.0,2.0,0.0,0.008008008008008008,0.0013368109299208245,16,0.41071428571428564,585,8,6.199999999999999,4,56,0.012499999999999999,0.011607142857142858,4977.3005952380945,128.0
A000160,2.0,1550.0,775.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.649976851851854,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.0,0.0,6.5,11.0,4.0,3.0,2.0,1.0,0.0,0.015015015015015015,0.008076963060962613,30,0.20941308110771925,585,15,11.7,3,57,0.023391812865497075,0.021929824561403508,3958.1345029239765,119.0
A000161,3.0,6880.0,2293.333333333333,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.9465625,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0,1.0,1.0,0.0,7.0,6.0,1.0,0.0,0.0,0.007007007007007007,0.015514418643405295,16,0.7619047619047619,585,7,7.0,9,39,0.0,0.0,3567.67094017094,77.0
A000162,6.0,29350.0,4891.666666666667,1.0,2.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.306921296296295,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0,1.0,7.5,13.0,4.0,3.0,3.0,2.0,0.0,0.01901901901901902,0.017758837134762697,43,0.18575544748418554,585,19,15.1,2,60,0.025,0.025,3793.313888888889,125.0
A000163,1.0,2460.0,2460.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.090650406504065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.60768518518518,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2.0,1.0,5.0,4.0,4.0,3.0,4.0,3.0,0.0,0.011011011011011011,0.008638106328501939,13,0.2015982545771382,585,11,9.8,3,57,0.023391812865497075,0.021929824561403508,3958.1345029239765,119.0
A000164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.152743055555558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.269414257282076e-51,0,0.0,1,0,0.0,57,1,0.0,0.0,0.0,0.0
A000165,2.0,9380.0,4690.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.50989583333333,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,4,2.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.002002002002002002,0.00013423453306646912,0,0.0,585,2,2.0,4,56,0.012499999999999999,0.011607142857142858,4977.3005952380945,128.0
A000166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.13230324074074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.269414257282076e-51,0,0.0,1,0,0.0,58,1,0.0,0.0,0.0,0.0
A000167,5.0,14330.0,2866.0,1.0,2.0,1.0,1.0,4.0,0.0,1.0,0.0,0.028447817047817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.649421296296296,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7.0,6.0,4.5,7.0,3.0,2.0,3.0,2.0,2.0,0.016016016016016016,0.010720623702277523,34,0.24764729654198187,585,16,14.2,1,68,0.014705882352941176,0.014705882352941176,4302.5082866479925,152.0
A000168,2.0,3050.0,1525.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.05178240740741,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2,2.0,1.0,20.0,19.0,2.0,1.0,4.0,3.0,0.0,0.024024024024024024,0.06938247553352084,176,0.45384062565637084,585,24,18.3,5,51,0.01633986928104575,0.014705882352941176,3327.3856209150326,115.0
A000169,3.0,9060.0,3020.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0354183908045976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.83699074074074,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,15.0,14.0,4.0,3.0,2.0,1.0,0.0,0.02002002002002002,0.03933537406489444,97,0.3687931586090105,585,20,15.799999999999999,1,68,0.014705882352941176,0.014705882352941176,4302.5082866479925,152.0
A000170,2.0,6880.0,3440.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0701158088235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.157141203703706,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4.0,3.0,15.0,14.0,1.0,0.0,1.0,0.0,0.0,0.017017017017017015,0.04601678905704841,94,0.5027874765433821,585,17,12.799999999999999,10,37,0.009009009009009009,0.009009009009009009,4372.995495495496,80.0
A000171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.365578703703704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.269414257282076e-51,0,0.0,1,0,0.0,59,1,0.0,0.0,0.0,0.0
A000172,1.0,430.0,430.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.432650462962965,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0,0.0,5.0,4.0,1.0,0.0,1.0,0.0,0.0,0.004004004004004004,0.0013739676735408121,6,0.6999999999999998,585,4,2.8,0,68,0.02818627450980392,0.02622549019607843,2868.4758403361343,162.0
A000173,4.0,12220.0,3055.0,2.0,2.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.06980324074074,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6.0,10.0,9.5,17.0,7.0,6.0,3.0,2.0,0.0,0.03303303303303303,0.07395373911067316,146,0.22279600834024774,585,33,28.2,1,68,0.014705882352941176,0.014705882352941176,4302.5082866479925,152.0
A000174,5.0,7340.0,1468.0,1.0,1.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0305013929618768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.42326388888889,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,3.0,5.0,4.0,7.0,6.0,2.5,3.0,1.0,0.016016016016016016,0.0082284343698418,26,0.200732533347855,585,16,14.8,7,41,0.054878048780487805,0.04959349593495935,4002.6355013550137,103.0
A000175,1.0,3560.0,3560.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.08473379629629,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.0,0.0,4.0,3.0,1.0,0.0,1.0,0.0,0.0,0.003003003003003003,0.00028253250774882817,3,0.6999999999999998,585,3,2.0999999999999996,6,42,0.023809523809523808,0.023809523809523808,3971.0997732426304,78.0
A000176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.457256944444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.269414257282076e-51,0,0.0,1,0,0.0,60,1,0.0,0.0,0.0,0.0
A000177,2.0,4900.0,2450.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.29185185185185,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4,7.0,6.0,1.0,0.0,3.0,2.0,1.0,0.0,1.0,0.008008008008008008,0.00845620478127818,17,0.6071428571428571,585,8,8.0,1,68,0.014705882352941176,0.014705882352941176,4302.5082866479925,152.0
A000178,1.0,1790.0,1790.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.25494212962963,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,2.0,11.0,10.0,4.0,3.0,3.0,2.0,0.0,0.016016016016016016,0.018237319102863775,51,0.31893032637373203,585,16,13.299999999999999,3,57,0.023391812865497075,0.021929824561403508,3958.1345029239765,119.0
A000179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.54521990740741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.269414257282076e-51,0,0.0,1,0,0.0,61,1,0.0,0.0,0.0,0.0
A000180,1.0,7230.0,7230.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.437951388888887,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,3.0,4.0,3.0,2.0,1.0,3.0,2.0,1.0,0.009009009009009009,0.00487758051890858,8,0.19134370878640347,585,9,8.1,9,39,0.0,0.0,3567.67094017094,77.0
A000181,2.0,5030.0,2515.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.39354166666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,6.5,11.0,7.0,6.0,4.0,3.0,2.0,1.0,1.0,0.01901901901901902,0.04008234005333916,45,0.24141986043256958,585,19,17.8,0,68,0.02818627450980392,0.02622549019607843,2868.4758403361343,162.0
A000182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.55146990740741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.269414257282076e-51,0,0.0,1,0,0.0,62,1,0.0,0.0,0.0,0.0
A000183,1.0,2690.0,2690.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0744052044609665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.856828703703705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,6.0,5.0,2.0,1.0,2.0,1.0,0.0,0.007007007007007007,0.0017335307581763347,10,0.3333333333333333,585,7,5.5,6,42,0.023809523809523808,0.023809523809523808,3971.0997732426304,78.0
A000184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.98167824074074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.269414257282076e-51,0,0.0,1,0,0.0,63,1,0.0,0.0,0.0,0.0
A000185,5.0,19310.0,3862.0,2.0,2.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0353153284671532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.77826388888889,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3.0,4.0,3.5,5.0,2.0,1.0,4.0,3.0,1.0,0.013013013013013013,0.009586144930680602,17,0.19553955796844008,585,13,11.5,0,68,0.02818627450980392,0.02622549019607843,2868.4758403361343,162.0
A000186,2.0,20180.0,10090.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.013113425925926,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,5.0,4.0,1.0,0.0,2.0,2.0,0.0,0.007007007007007007,0.003684271965347162,7,0.24761904761904763,585,7,5.8,4,56,0.012499999999999999,0.011607142857142858,4977.3005952380945,128.0
A000187,1.0,2700.0,2700.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.317175925925927,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,0.0,0.007007007007007007,0.000883848979621773,3,0.14285714285714285,585,7,6.7,2,60,0.025,0.025,3793.313888888889,125.0
A000188,2.0,5010.0,2505.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.215613425925927,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,5.0,4.0,1.0,0.0,1.0,0.0,0.0,0.004004004004004004,0.0012677356740887005,6,0.6999999999999998,585,4,2.8,2,60,0.025,0.025,3793.313888888889,125.0
A000189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.13439814814815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.269414257282076e-51,0,0.0,1,0,0.0,64,1,0.0,0.0,0.0,0.0
A000190,2.0,5740.0,2870.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.48361111111111,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4.5,7.0,5.0,4.0,1.0,0.0,1.0,0.0,2.0,0.011011011011011011,0.010806786469465174,28,0.4743255273044109,585,11,9.8,9,39,0.0,0.0,3567.67094017094,77.0
A000191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.9283912037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.269414257282076e-51,0,0.0,1,0,0.0,65,1,0.0,0.0,0.0,0.0
A000192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.151296296296294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.269414257282076e-51,0,0.0,1,0,0.0,66,1,0.0,0.0,0.0,0.0
A000193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.81116898148148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.269414257282076e-51,0,0.0,1,0,0.0,67,1,0.0,0.0,0.0,0.0
A000194,6.0,12920.0,2153.333333333333,2.0,2.0,1.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.90449074074074,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3.5,5.0,9.0,15.0,2.0,1.0,4.0,3.0,3.0,0.024024024024024024,0.020180232538909024,67,0.1791776251836021,585,24,19.5,2,60,0.025,0.025,3793.313888888889,125.0
A000195,3.0,3950.0,1316.6666666666667,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.49311342592593,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4,9.0,8.0,15.5,29.0,3.0,2.0,8.0,7.0,3.0,0.04504504504504504,0.11664055260174942,299,0.23386704005344378,585,45,36.6,5,51,0.01633986928104575,0.014705882352941176,3327.3856209150326,115.0
A000196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.723194444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.269414257282076e-51,0,0.0,1,0,0.0,68,1,0.0,0.0,0.0,0.0
A000197,2.0,16150.0,8075.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.536319444444445,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0,0.0,4.0,3.0,1.0,0.0,1.0,0.0,0.0,0.003003003003003003,9.428330353341464e-05,3,0.6999999999999998,585,3,2.0999999999999996,4,56,0.012499999999999999,0.011607142857142858,4977.3005952380945,128.0
A000198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.699814814814815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.269414257282076e-51,0,0.0,1,0,0.0,69,1,0.0,0.0,0.0,0.0
A000199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.74125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.269414257282076e-51,0,0.0,1,0,0.0,70,1,0.0,0.0,0.0,0.0
A000200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.12775462962963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.269414257282076e-51,0,0.0,1,0,0.0,71,1,0.0,0.0,0.0,0.0
A000201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.409097222222226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.269414257282076e-51,0,0.0,1,0,0.0,72,1,0.0,0.0,0.0,0.0
A000202,3.0,7910.0,2636.6666666666665,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.630578703703705,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5.0,4.0,7.0,6.0,10.0,9.0,1.0,0.0,2.0,0.01901901901901902,0.07913386154601154,66,0.35529974599190045,585,19,17.2,5,51,0.01633986928104575,0.014705882352941176,3327.3856209150326,115.0
A000203,2.0,2290.0,1145.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0471206896551724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.08753472222222,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3.0,2.0,4.0,6.0,1.0,0.0,5.0,4.0,0.0,0.012012012012012012,0.003315907041135942,15,0.19224808358046247,585,12,10.2,2,60,0.025,0.025,3793.313888888889,125.0
A000204,5.0,24050.0,4810.0,2.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0137290531776913,1.0,72.0,1.0,2390.0,0.0,0.25,0.2,0.0,27.26,0.0,1.0,5.0,0.0,1.0,1.0,0.2,0.0,0.0,2,1.5,1.0,5.0,4.0,1.0,0.0,1.0,0.0,0.0,0.005005005005005005,0.0010177981302275972,6,0.41999999999999993,585,5,3.8,4,56,0.012499999999999999,0.011607142857142858,4977.3005952380945,128.0
A000205,1.0,780.0,780.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.83240740740741,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0,0.0,1.0,0.0,4.0,3.0,5.0,4.0,0.0,0.007007007007007007,0.004114093083385104,9,0.42857142857142855,585,7,7.0,10,37,0.009009009009009009,0.009009009009009009,4372.995495495496,80.0
A000206,2.0,2010.0,1005.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.2271412037037,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3,6.0,5.0,11.5,21.0,3.0,2.0,3.5,5.0,1.0,0.03003003003003003,0.07020872638855388,136,0.24179319597221705,585,30,24.599999999999998,10,37,0.009009009009009009,0.009009009009009009,4372.995495495496,80.0
A000207,1.0,2860.0,2860.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,72.0,1.0,2860.0,0.0,1.0,1.0,0.0,45.94672453703704,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,4,5.0,4.0,9.0,8.0,2.0,1.0,3.0,2.0,0.0,0.015015015015015015,0.008513473179421504,37,0.27013953366060617,585,15,12.6,6,42,0.023809523809523808,0.023809523809523808,3971.0997732426304,78.0
A000208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.478854166666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.269414257282076e-51,0,0.0,1,0,0.0,73,1,0.0,0.0,0.0,0.0
A000209,1.0,2470.0,2470.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.25547453703704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3.0,2.0,10.0,9.0,2.0,1.0,1.0,0.0,0.0,0.012012012012012012,0.006899099896544618,37,0.396969696969697,585,12,9.299999999999999,2,60,0.025,0.025,3793.313888888889,125.0
A000210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.62859953703704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.269414257282076e-51,0,0.0,1,0,0.0,74,1,0.0,0.0,0.0,0.0
