order_id,account_id,device_id,address_id,phone_hash,instrument_id,amount,discount_amount,coupon_code,category,order_timestamp,delivery_status,delivery_attempts,delivery_timestamp,rto_flag,return_flag,return_reason_code,return_timestamp,return_lag_hours,refund_flag,refund_amount,refund_timestamp,dispute_flag,dispute_created_at,dispute_phase,dispute_reason_code,dispute_reason_category,evidence_availability
ORD0001235,A000599,D003550,ADDR010219,14afdde963913709,PI002309,7860.0,0.0,,electronics,2026-02-03 22:33:37.813304087,delivered,2,2026-02-07 22:33:37.813304087,False,False,,,,False,,,False,,,,,
ORD0001236,A000600,D011263,ADDR003844,b41c8a7dc983fb5e,PI001812,2780.0,0.0,,fashion,2026-02-01 05:49:33.544671327,delivered,1,2026-02-03 05:49:33.544671327,False,False,,,,False,,,True,2026-02-05 05:49:33.544671327,pre_arbitration,not_as_described,,
ORD0001237,A000601,D005592,ADDR009457,0c827d38bc32224e,PI015485,4230.0,406.05,PROMO_2024,fashion,2026-01-15 17:32:10.255245699,delivered,1,2026-01-19 17:32:10.255245699,False,False,,,,False,,,False,,,,,
ORD0001238,A000601,D005592,ADDR009457,0c827d38bc32224e,PI015485,2500.0,0.0,,books,2026-01-23 20:30:02.750275602,delivered,1,2026-01-26 20:30:02.750275602,False,False,,,,False,,,False,,,,,
ORD0001239,A000602,D009365,ADDR015516,0da2205cfe2e2a50,PI001134,3400.0,0.0,,fashion,2026-01-13 07:02:32.721107321,delivered,1,2026-01-16 07:02:32.721107321,False,True,defective,2026-01-21 07:02:32.721107321,120.0,True,3400.0,2026-01-22 13:02:32.721107321,False,,,,,
ORD0001240,A000603,D003650,ADDR016035,16ff5f9c57a59e8d,PI011172,6230.0,0.0,,electronics,2026-01-14 22:41:01.843918400,delivered,3,2026-01-16 22:41:01.843918400,False,False,,,,False,,,False,,,,,
ORD0001241,A000603,D003650,ADDR016035,16ff5f9c57a59e8d,PI011172,3240.0,0.0,,fashion,2026-01-15 16:05:48.945119553,delivered,1,2026-01-17 16:05:48.945119553,False,False,,,,False,,,False,,,,,
ORD0001242,A000604,D011524,ADDR016357,bc4f346c5a5d5a0b,PI030062,18820.0,0.0,,electronics,2026-01-19 18:44:07.039607431,delivered,3,2026-01-21 18:44:07.039607431,False,False,,,,False,,,False,,,,,
ORD0001243,A000604,D011524,ADDR016357,bc4f346c5a5d5a0b,PI030062,3500.0,0.0,,toys,2026-02-14 22:21:05.241746378,delivered,1,2026-02-17 22:21:05.241746378,False,True,changed_mind,2026-02-18 22:21:05.241746378,24.0,True,3500.0,2026-02-20 13:21:05.241746378,False,,,,,
ORD0001244,A000605,D016079,ADDR016824,9129d3ecc6a89623,PI004689,24000.0,0.0,,electronics,2026-01-28 03:12:11.220795521,delivered,1,2026-02-01 03:12:11.220795521,False,False,,,,False,,,False,,,,,
ORD0001245,A000605,D016079,ADDR014396,9129d3ecc6a89623,PI004689,3850.0,0.0,,fashion,2026-02-12 12:21:36.716980795,delivered,1,2026-02-14 12:21:36.716980795,False,False,,,,False,,,False,,,,,
ORD0001246,A000606,D014105,ADDR015696,aad0d3f73f592f76,PI013091,1180.0,0.0,,books,2026-01-28 03:44:11.483366457,delivered,1,2026-01-30 03:44:11.483366457,False,True,size_fit,2026-02-02 03:44:11.483366457,72.0,True,1180.0,2026-02-03 21:44:11.483366457,False,,,,,
ORD0001247,A000607,D004085,ADDR013858,254b91a42e1d4265,PI029728,5070.0,0.0,,fashion,2026-02-04 03:48:30.262959731,delivered,2,2026-02-06 03:48:30.262959731,False,False,,,,False,,,False,,,,,
ORD0001248,A000607,D004085,ADDR013858,254b91a42e1d4265,PI029728,13610.0,0.0,,electronics,2026-02-08 16:02:58.854293554,delivered,1,2026-02-09 16:02:58.854293554,False,False,,,,False,,,False,,,,,
ORD0001249,A000607,D004085,ADDR013858,254b91a42e1d4265,PI029728,2470.0,0.0,,books,2026-02-13 15:14:24.372378920,delivered,1,2026-02-15 15:14:24.372378920,False,False,,,,False,,,False,,,,,
ORD0001250,A000608,D000576,ADDR003767,9fea1417c748bad0,PI028708,19190.0,1194.77,PROMO_5470,electronics,2026-01-22 14:33:37.934719721,delivered,1,2026-01-23 14:33:37.934719721,False,False,,,,False,,,False,,,,,
ORD0001251,A000608,D000576,ADDR003767,9fea1417c748bad0,PI028708,5030.0,0.0,,home,2026-01-29 18:25:41.087833557,delivered,1,2026-02-01 18:25:41.087833557,False,False,,,,False,,,False,,,,,
ORD0001252,A000608,D000576,ADDR003767,9fea1417c748bad0,PI028708,2010.0,337.05,PROMO_9368,fashion,2026-01-30 14:15:41.306904266,delivered,1,2026-02-02 14:15:41.306904266,False,True,changed_mind,2026-02-03 14:15:41.306904266,24.0,True,2010.0,2026-02-03 19:15:41.306904266,False,,,,,
ORD0001253,A000609,D007187,ADDR018464,203ae8edf739b74e,PI029743,1740.0,0.0,,toys,2026-02-08 06:07:45.219704548,delivered,1,2026-02-09 06:07:45.219704548,False,False,,,,False,,,False,,,,,
ORD0001254,A000610,D009199,ADDR001208,a3bd262cfca0e176,PI005172,3590.0,0.0,,fashion,2026-02-12 01:58:51.293704483,delivered,2,2026-02-14 01:58:51.293704483,False,False,,,,False,,,False,,,,,
ORD0001255,A000610,D009199,ADDR001208,a3bd262cfca0e176,PI005172,1270.0,0.0,,books,2026-02-14 05:13:45.866458621,delivered,3,2026-02-17 05:13:45.866458621,False,False,,,,False,,,False,,,,,
ORD0001256,A000610,D009199,ADDR001208,a3bd262cfca0e176,PI005172,23310.0,1772.51,PROMO_1123,electronics,2026-02-18 20:28:36.710131425,delivered,1,2026-02-22 20:28:36.710131425,False,False,,,,False,,,False,,,,,
ORD0001257,A000611,D018128,ADDR002328,9d7dc53051ea8144,PI004495,13620.0,0.0,,electronics,2026-01-13 03:42:04.556781528,delivered,2,2026-01-14 03:42:04.556781528,False,False,,,,False,,,False,,,,,
ORD0001258,A000611,D018128,ADDR013351,9d7dc53051ea8144,PI004495,3320.0,0.0,,fashion,2026-01-24 13:59:32.985979234,delivered,1,2026-01-27 13:59:32.985979234,False,False,,,,False,,,False,,,,,
ORD0001259,A000611,D018128,ADDR002328,9d7dc53051ea8144,PI004495,3010.0,0.0,,fashion,2026-01-25 14:55:54.100305380,delivered,2,2026-01-28 14:55:54.100305380,False,False,,,,False,,,False,,,,,
ORD0001260,A000611,D018128,ADDR013351,9d7dc53051ea8144,PI004495,9520.0,0.0,,home,2026-01-30 00:38:55.447309716,delivered,1,2026-02-01 00:38:55.447309716,False,False,,,,False,,,False,,,,,
ORD0001261,A000611,D018128,ADDR013351,9d7dc53051ea8144,PI004495,5960.0,0.0,,home,2026-02-06 02:48:17.362890420,delivered,1,2026-02-08 02:48:17.362890420,False,False,,,,False,,,False,,,,,
ORD0001262,A000612,D008698,ADDR006140,02c1cdf4255a9c6d,PI025858,13720.0,0.0,,electronics,2026-01-23 22:05:41.664067749,delivered,2,2026-01-25 22:05:41.664067749,False,False,,,,False,,,False,,,,,
ORD0001263,A000612,D008698,ADDR006140,02c1cdf4255a9c6d,PI025858,1570.0,0.0,,grocery,2026-01-27 03:26:47.291284467,delivered,1,2026-01-29 03:26:47.291284467,False,True,changed_mind,2026-01-31 03:26:47.291284467,48.0,True,1570.0,2026-02-01 05:26:47.291284467,False,,,,,
ORD0001264,A000612,D008698,ADDR006140,02c1cdf4255a9c6d,PI025858,6360.0,0.0,,fashion,2026-01-31 23:42:50.323913381,delivered,1,2026-02-02 23:42:50.323913381,False,False,,,,False,,,False,,,,,
ORD0001265,A000612,D008698,ADDR006140,02c1cdf4255a9c6d,PI025858,4150.0,0.0,,home,2026-02-18 19:36:13.978423847,delivered,1,2026-02-20 19:36:13.978423847,False,False,,,,False,,,False,,,,,
ORD0001266,A000612,D008698,ADDR006140,02c1cdf4255a9c6d,PI025858,1810.0,0.0,,grocery,2026-02-19 18:28:13.117675089,delivered,1,2026-02-21 18:28:13.117675089,False,False,,,,False,,,False,,,,,
ORD0001267,A000613,D013033,ADDR016319,71f77d6ae9073c43,PI023542,2710.0,0.0,,grocery,2026-02-05 07:50:30.869340087,delivered,1,2026-02-07 07:50:30.869340087,False,False,,,,False,,,False,,,,,
ORD0001268,A000613,D013033,ADDR016319,71f77d6ae9073c43,PI023542,4130.0,0.0,,fashion,2026-02-07 13:16:14.227009254,delivered,1,2026-02-11 13:16:14.227009254,False,False,,,,False,,,False,,,,,
ORD0001269,A000615,D006666,ADDR011593,24665a41b4fcb034,PI019125,1160.0,0.0,,books,2026-02-02 22:26:21.790051841,delivered,3,2026-02-05 22:26:21.790051841,False,False,,,,False,,,False,,,,,
ORD0001270,A000615,D006666,ADDR011593,24665a41b4fcb034,PI019125,9810.0,0.0,,home,2026-02-11 17:13:06.556428299,delivered,3,2026-02-13 17:13:06.556428299,False,False,,,,False,,,False,,,,,
ORD0001271,A000616,D013762,ADDR015341,1fd6c0f0d81c96c8,PI025946,24000.0,2163.56,PROMO_775,electronics,2026-01-28 07:43:08.452260165,delivered,1,2026-01-30 07:43:08.452260165,False,False,,,,False,,,False,,,,,
ORD0001272,A000616,D013762,ADDR015341,1fd6c0f0d81c96c8,PI029264,3780.0,0.0,,fashion,2026-01-28 11:55:42.738206359,delivered,3,2026-01-30 11:55:42.738206359,False,False,,,,False,,,False,,,,,
ORD0001273,A000616,D013762,ADDR015341,1fd6c0f0d81c96c8,PI025946,2940.0,0.0,,grocery,2026-01-30 23:28:09.609709864,delivered,1,2026-02-02 23:28:09.609709864,False,False,,,,False,,,False,,,,,
ORD0001274,A000616,D013762,ADDR015341,1fd6c0f0d81c96c8,PI025946,1720.0,0.0,,grocery,2026-01-31 11:07:49.068691894,delivered,2,2026-02-02 11:07:49.068691894,False,False,,,,False,,,False,,,,,
ORD0001275,A000617,D002160,ADDR004823,3d0650abe9cba400,PI030325,5490.0,0.0,,home,2026-01-18 21:23:39.406606467,delivered,2,2026-01-19 21:23:39.406606467,False,False,,,,False,,,False,,,,,
ORD0001276,A000617,D002160,ADDR005630,3d0650abe9cba400,PI030325,11750.0,0.0,,home,2026-02-01 20:09:14.280105040,delivered,1,2026-02-03 20:09:14.280105040,False,False,,,,False,,,False,,,,,
ORD0001277,A000618,D005694,ADDR006784,3c4389248e547b4f,PI025495,4860.0,0.0,,home,2026-01-30 01:55:23.030965932,delivered,1,2026-01-31 01:55:23.030965932,False,False,,,,False,,,False,,,,,
ORD0001278,A000618,D005694,ADDR006784,3c4389248e547b4f,PI025495,3070.0,0.0,,fashion,2026-02-04 22:20:12.905338326,delivered,2,2026-02-06 22:20:12.905338326,False,False,,,,False,,,False,,,,,
ORD0001279,A000619,D013931,ADDR006021,582be1b2891974aa,PI023092,2420.0,0.0,,toys,2026-01-22 18:35:56.409987296,delivered,1,2026-01-24 18:35:56.409987296,False,False,,,,False,,,False,,,,,
ORD0001280,A000620,D015771,ADDR005737,260176ae71604b44,PI013087,3530.0,0.0,,grocery,2026-01-21 20:51:29.466476820,delivered,1,2026-01-24 20:51:29.466476820,False,False,,,,False,,,False,,,,,
ORD0001281,A000620,D015771,ADDR005737,260176ae71604b44,PI013087,1860.0,0.0,,books,2026-01-28 08:18:57.275638696,delivered,2,2026-01-29 08:18:57.275638696,False,False,,,,False,,,False,,,,,
ORD0001282,A000620,D015771,ADDR005737,260176ae71604b44,PI013087,5250.0,0.0,,fashion,2026-01-30 23:15:30.256961958,delivered,1,2026-02-02 23:15:30.256961958,False,False,,,,False,,,False,,,,,
ORD0001283,A000621,D019044,ADDR016476,f1641b5ef6d26bb4,PI007919,3320.0,0.0,,fashion,2026-02-06 07:00:13.098678110,delivered,1,2026-02-09 07:00:13.098678110,False,False,,,,False,,,False,,,,,
ORD0001284,A000622,D016621,ADDR016498,cbac5ab5148f591c,PI026805,3650.0,0.0,,toys,2026-01-21 02:46:45.926088679,delivered,1,2026-01-24 02:46:45.926088679,False,False,,,,False,,,False,,,,,
ORD0001285,A000623,D011373,ADDR019137,1a10fe2a295b8608,PI001511,24000.0,0.0,,electronics,2026-01-11 15:08:19.389066409,delivered,1,2026-01-13 15:08:19.389066409,False,True,not_as_described,2026-01-15 15:08:19.389066409,48.0,True,24000.0,2026-01-16 20:08:19.389066409,False,,,,,
ORD0001286,A000623,D011373,ADDR019137,1a10fe2a295b8608,PI001511,1490.0,0.0,,grocery,2026-02-01 21:57:30.123918026,delivered,1,2026-02-03 21:57:30.123918026,False,False,,,,False,,,False,,,,,
ORD0001287,A000623,D011373,ADDR019137,1a10fe2a295b8608,PI001511,8160.0,0.0,,electronics,2026-02-04 23:14:02.121092265,delivered,2,2026-02-06 23:14:02.121092265,False,False,,,,False,,,False,,,,,
ORD0001288,A000624,D020880,ADDR015586,fa6542c91e0f17e7,PI010709,8390.0,0.0,,fashion,2026-02-01 00:17:13.444229796,delivered,2,2026-02-02 00:17:13.444229796,False,False,,,,False,,,False,,,,,
ORD0001289,A000624,D020880,ADDR015586,fa6542c91e0f17e7,PI010709,1390.0,0.0,,grocery,2026-02-02 08:58:48.252716617,delivered,1,2026-02-04 08:58:48.252716617,False,False,,,,False,,,False,,,,,
ORD0001290,A000624,D020880,ADDR015586,fa6542c91e0f17e7,PI010709,7120.0,0.0,,fashion,2026-02-03 20:55:43.751285021,delivered,1,2026-02-05 20:55:43.751285021,False,False,,,,False,,,False,,,,,
ORD0001291,A000624,D020880,ADDR015586,fa6542c91e0f17e7,PI010709,1770.0,0.0,,grocery,2026-02-04 16:06:11.308612831,delivered,1,2026-02-05 16:06:11.308612831,False,False,,,,False,,,False,,,,,
ORD0001292,A000624,D020880,ADDR015586,fa6542c91e0f17e7,PI010709,3170.0,0.0,,home,2026-02-06 03:44:29.423869067,delivered,1,2026-02-09 03:44:29.423869067,False,False,,,,False,,,False,,,,,
ORD0001293,A000628,D001719,ADDR014689,c51ea0a8eb8cac33,PI002917,3290.0,0.0,,home,2026-02-07 21:32:13.041995702,delivered,1,2026-02-09 21:32:13.041995702,False,True,size_fit,2026-02-12 21:32:13.041995702,72.0,True,3290.0,2026-02-13 12:32:13.041995702,False,,,,,
ORD0001294,A000628,D001719,ADDR014689,c51ea0a8eb8cac33,PI002917,10520.0,0.0,,home,2026-02-16 11:01:06.282821419,delivered,2,2026-02-17 11:01:06.282821419,False,False,,,,False,,,False,,,,,
ORD0001295,A000629,D005688,ADDR005694,70ed91e68ef0cad0,PI030410,4170.0,0.0,,home,2026-02-13 03:49:01.586301423,delivered,1,2026-02-14 03:49:01.586301423,False,False,,,,False,,,False,,,,,
ORD0001296,A000630,D020750,ADDR007234,57e101737e7a24b0,PI024289,4460.0,0.0,,fashion,2026-01-27 00:09:28.779456286,delivered,2,2026-01-28 00:09:28.779456286,False,False,,,,False,,,False,,,,,
ORD0001297,A000630,D020750,ADDR007234,57e101737e7a24b0,PI024289,5480.0,0.0,,fashion,2026-01-29 13:38:23.340491830,delivered,1,2026-01-31 13:38:23.340491830,False,False,,,,False,,,False,,,,,
ORD0001298,A000631,D001192,ADDR001724,8ed4a56061de9d39,PI008267,8180.0,0.0,,fashion,2026-02-16 16:37:00.038667467,delivered,1,2026-02-18 16:37:00.038667467,False,False,,,,False,,,True,2026-02-20 16:37:00.038667467,retrieval,not_as_described,,
ORD0001299,A000631,D001192,ADDR001724,8ed4a56061de9d39,PI008267,6000.0,0.0,,toys,2026-02-17 14:39:27.256318053,delivered,1,2026-02-19 14:39:27.256318053,False,True,changed_mind,2026-02-22 14:39:27.256318053,72.0,True,6000.0,2026-02-23 05:39:27.256318053,False,,,,,
ORD0001300,A000631,D001192,ADDR001724,8ed4a56061de9d39,PI008267,2710.0,0.0,,toys,2026-02-18 15:16:16.882214023,delivered,2,2026-02-19 15:16:16.882214023,False,False,,,,False,,,False,,,,,
ORD0001301,A000632,D005404,ADDR001104,0179e3f2e53f9acc,PI009880,2150.0,0.0,,grocery,2026-01-17 15:26:58.532117153,delivered,2,2026-01-20 15:26:58.532117153,False,False,,,,False,,,False,,,,,
ORD0001302,A000632,D005404,ADDR001104,0179e3f2e53f9acc,PI009880,5700.0,0.0,,fashion,2026-01-25 13:54:00.712538084,delivered,1,2026-01-27 13:54:00.712538084,False,False,,,,False,,,False,,,,,
ORD0001303,A000632,D005404,ADDR001104,0179e3f2e53f9acc,PI009880,7010.0,0.0,,fashion,2026-01-27 10:49:43.648826404,delivered,1,2026-01-29 10:49:43.648826404,False,False,,,,False,,,False,,,,,
ORD0001304,A000632,D005404,ADDR001104,0179e3f2e53f9acc,PI009880,2910.0,0.0,,grocery,2026-01-28 20:51:11.133118211,delivered,1,2026-01-31 20:51:11.133118211,False,False,,,,False,,,False,,,,,
ORD0001305,A000632,D005404,ADDR001104,0179e3f2e53f9acc,PI009880,4500.0,0.0,,grocery,2026-01-31 08:39:57.813567055,delivered,1,2026-02-02 08:39:57.813567055,False,False,,,,False,,,False,,,,,
ORD0001306,A000632,D005404,ADDR001104,0179e3f2e53f9acc,PI009880,6290.0,0.0,,fashion,2026-02-07 20:43:26.724408319,delivered,1,2026-02-10 20:43:26.724408319,False,False,,,,False,,,False,,,,,
ORD0001307,A000632,D005404,ADDR001104,0179e3f2e53f9acc,PI009880,8820.0,0.0,,fashion,2026-02-10 02:51:11.298612534,delivered,2,2026-02-12 02:51:11.298612534,False,False,,,,False,,,False,,,,,
ORD0001308,A000633,D018606,ADDR004381,3ef9a7bad9d26160,PI022226,1930.0,92.74,PROMO_9948,books,2026-02-01 10:15:48.821417805,delivered,3,2026-02-04 10:15:48.821417805,False,False,,,,False,,,False,,,,,
ORD0001309,A000633,D018606,ADDR004381,3ef9a7bad9d26160,PI022226,5220.0,0.0,,home,2026-02-01 17:30:41.660909814,delivered,3,2026-02-03 17:30:41.660909814,False,True,size_fit,2026-02-06 17:30:41.660909814,72.0,True,5220.0,2026-02-07 14:30:41.660909814,False,,,,,
ORD0001310,A000634,D003905,ADDR019079,6da9b661496fcdcc,PI015235,3290.0,0.0,,fashion,2026-02-17 17:16:10.363639831,delivered,1,2026-02-20 17:16:10.363639831,False,False,,,,False,,,False,,,,,
ORD0001311,A000635,D004340,ADDR004068,51b9550bb7fb8808,PI010032,9000.0,0.0,,fashion,2026-01-25 02:41:08.736252907,delivered,1,2026-01-28 02:41:08.736252907,False,True,not_as_described,2026-01-30 02:41:08.736252907,48.0,True,9000.0,2026-01-31 09:41:08.736252907,False,,,,,
ORD0001312,A000635,D004340,ADDR013169,51b9550bb7fb8808,PI030730,10320.0,0.0,,home,2026-01-26 01:36:49.465839278,delivered,1,2026-01-29 01:36:49.465839278,False,False,,,,False,,,False,,,,,
ORD0001313,A000635,D004340,ADDR013169,51b9550bb7fb8808,PI010032,5740.0,0.0,,home,2026-01-30 02:17:35.781651517,delivered,1,2026-02-01 02:17:35.781651517,False,False,,,,False,,,False,,,,,
ORD0001314,A000636,D019539,ADDR005296,880d428f746f1d50,PI024927,5620.0,0.0,,electronics,2026-02-01 14:25:03.193529659,delivered,2,2026-02-03 14:25:03.193529659,False,True,not_as_described,2026-02-05 14:25:03.193529659,48.0,True,5620.0,2026-02-07 04:25:03.193529659,False,,,,,
ORD0001315,A000636,D019539,ADDR005296,880d428f746f1d50,PI024927,6360.0,0.0,,fashion,2026-02-01 18:19:22.241889094,delivered,2,2026-02-04 18:19:22.241889094,False,False,,,,False,,,False,,,,,
ORD0001316,A000637,D016274,ADDR011327,78d4ca0a29479f2e,PI005254,7960.0,0.0,,fashion,2026-02-11 21:47:10.030210208,delivered,1,2026-02-13 21:47:10.030210208,False,False,,,,False,,,False,,,,,
ORD0001317,A000637,D016274,ADDR005375,78d4ca0a29479f2e,PI005254,7070.0,0.0,,home,2026-02-15 20:33:34.271364409,delivered,1,2026-02-17 20:33:34.271364409,False,False,,,,False,,,False,,,,,
ORD0001318,A000637,D016274,ADDR005375,78d4ca0a29479f2e,PI005254,6020.0,0.0,,home,2026-02-17 15:03:12.827769668,delivered,1,2026-02-20 15:03:12.827769668,False,False,,,,False,,,False,,,,,
ORD0001319,A000638,D011283,ADDR017811,bd2bcfae1c087b16,PI015523,8070.0,0.0,,fashion,2026-01-30 21:30:57.766868914,delivered,2,2026-02-02 21:30:57.766868914,False,False,,,,False,,,False,,,,,
ORD0001320,A000638,D011283,ADDR017811,bd2bcfae1c087b16,PI015523,4220.0,387.7,PROMO_8459,fashion,2026-01-31 21:45:09.805989292,delivered,1,2026-02-03 21:45:09.805989292,False,False,,,,False,,,False,,,,,
ORD0001321,A000638,D011283,ADDR000975,bd2bcfae1c087b16,PI015523,19930.0,0.0,,electronics,2026-02-05 17:06:04.431008686,delivered,1,2026-02-07 17:06:04.431008686,False,False,,,,False,,,True,2026-02-08 17:06:04.431008686,pre_arbitration,item_not_received,,
ORD0001322,A000639,D017368,ADDR017300,ae22fd4a298fc187,PI006623,4590.0,0.0,,toys,2026-02-19 17:30:39.917295860,delivered,2,2026-02-21 17:30:39.917295860,False,False,,,,False,,,False,,,,,
ORD0001323,A000640,D002814,ADDR019693,c23a6cd87d6b40ca,PI018099,7560.0,1045.17,PROMO_6688,electronics,2026-02-12 23:49:21.616300906,delivered,1,2026-02-14 23:49:21.616300906,False,False,,,,False,,,False,,,,,
ORD0001324,A000640,D024652,ADDR019693,c23a6cd87d6b40ca,PI018099,4420.0,345.09,PROMO_5066,fashion,2026-02-15 19:40:45.534540508,delivered,1,2026-02-18 19:40:45.534540508,False,True,defective,2026-02-22 19:40:45.534540508,96.0,True,4420.0,2026-02-24 17:40:45.534540508,False,,,,,
ORD0001325,A000641,D018983,ADDR011662,8345f73eed910d07,PI022163,2050.0,0.0,,grocery,2026-02-17 16:24:44.501406226,delivered,1,2026-02-21 16:24:44.501406226,False,False,,,,False,,,False,,,,,
ORD0001326,A000641,D018983,ADDR017103,8345f73eed910d07,PI022163,3410.0,0.0,,fashion,2026-02-19 10:32:42.368827098,delivered,1,2026-02-20 10:32:42.368827098,False,False,,,,False,,,False,,,,,
ORD0001327,A000642,D010156,ADDR018747,6fa67a43d7fa1bf6,PI027405,3680.0,0.0,,fashion,2026-02-01 07:43:22.197983363,delivered,1,2026-02-04 07:43:22.197983363,False,False,,,,False,,,False,,,,,
ORD0001328,A000642,D010156,ADDR018747,6fa67a43d7fa1bf6,PI027405,5830.0,0.0,,fashion,2026-02-15 19:46:02.247388257,delivered,2,2026-02-16 19:46:02.247388257,False,False,,,,False,,,False,,,,,
ORD0001329,A000642,D010156,ADDR018747,6fa67a43d7fa1bf6,PI027405,2000.0,0.0,,grocery,2026-02-18 15:52:39.012780218,delivered,2,2026-02-21 15:52:39.012780218,False,False,,,,False,,,False,,,,,
ORD0001330,A000643,D023385,ADDR001108,37e56a301b98cfd1,PI007108,1740.0,0.0,,grocery,2026-02-08 04:39:19.044488882,delivered,1,2026-02-10 04:39:19.044488882,False,False,,,,False,,,False,,,,,
ORD0001331,A000643,D023385,ADDR001108,37e56a301b98cfd1,PI007108,2100.0,0.0,,grocery,2026-02-09 15:36:49.994715590,delivered,1,2026-02-11 15:36:49.994715590,False,True,defective,2026-02-12 15:36:49.994715590,24.0,True,2100.0,2026-02-13 11:36:49.994715590,False,,,,,
ORD0001332,A000643,D023385,ADDR008237,37e56a301b98cfd1,PI007108,4590.0,0.0,,toys,2026-02-09 17:40:18.776628265,delivered,1,2026-02-11 17:40:18.776628265,False,False,,,,False,,,False,,,,,
ORD0001333,A000643,D023385,ADDR001108,37e56a301b98cfd1,PI007108,3410.0,0.0,,fashion,2026-02-15 14:51:45.241272349,delivered,1,2026-02-18 14:51:45.241272349,False,False,,,,False,,,False,,,,,
ORD0001334,A000644,D000765,ADDR009973,483bc5596bfa6608,PI011925,7800.0,0.0,,fashion,2026-02-04 21:33:19.409171634,delivered,1,2026-02-06 21:33:19.409171634,False,True,size_fit,2026-02-11 21:33:19.409171634,120.0,True,7800.0,2026-02-13 12:33:19.409171634,False,,,,,
ORD0001335,A000645,D000752,ADDR018066,091b6d7ae0ce87c3,PI015713,6690.0,0.0,,fashion,2026-02-04 02:30:10.672533517,delivered,1,2026-02-06 02:30:10.672533517,False,False,,,,False,,,False,,,,,
ORD0001336,A000645,D000752,ADDR018066,091b6d7ae0ce87c3,PI015713,6450.0,0.0,,fashion,2026-02-04 18:51:34.116781005,delivered,1,2026-02-07 18:51:34.116781005,False,False,,,,False,,,False,,,,,
ORD0001337,A000647,D016644,ADDR008081,504edc344a589207,PI004174,2500.0,0.0,,books,2026-01-24 05:44:30.228284875,delivered,2,2026-01-27 05:44:30.228284875,False,False,,,,False,,,False,,,,,
ORD0001338,A000647,D016644,ADDR008081,504edc344a589207,PI004174,3800.0,0.0,,grocery,2026-02-02 14:36:43.118272136,delivered,1,2026-02-03 14:36:43.118272136,False,False,,,,False,,,False,,,,,
ORD0001339,A000648,D008812,ADDR010161,6706ea70c5f52d3a,PI011940,24000.0,0.0,,electronics,2026-01-25 16:24:45.764740866,delivered,1,2026-01-26 16:24:45.764740866,False,False,,,,False,,,False,,,,,
ORD0001340,A000648,D008812,ADDR010161,6706ea70c5f52d3a,PI011940,2890.0,0.0,,grocery,2026-01-28 04:00:43.308158050,delivered,1,2026-01-29 04:00:43.308158050,False,False,,,,False,,,False,,,,,
ORD0001341,A000648,D008812,ADDR010161,6706ea70c5f52d3a,PI011940,2640.0,0.0,,grocery,2026-02-06 02:32:26.052137578,delivered,2,2026-02-08 02:32:26.052137578,False,False,,,,False,,,False,,,,,
ORD0001342,A000648,D008812,ADDR010161,6706ea70c5f52d3a,PI011940,3580.0,0.0,,fashion,2026-02-16 03:27:09.245944910,delivered,1,2026-02-20 03:27:09.245944910,False,False,,,,False,,,False,,,,,
ORD0001343,A000648,D008812,ADDR010161,6706ea70c5f52d3a,PI011940,4220.0,451.99,PROMO_4303,toys,2026-02-19 15:07:21.651495892,delivered,2,2026-02-22 15:07:21.651495892,False,False,,,,False,,,False,,,,,
ORD0001344,A000649,D020466,ADDR000849,5fc60ce67e331def,PI021239,3390.0,0.0,,toys,2026-02-14 00:16:41.619713258,delivered,2,2026-02-16 00:16:41.619713258,False,False,,,,False,,,False,,,,,
ORD0001345,A000649,D020466,ADDR000849,5fc60ce67e331def,PI021239,1340.0,0.0,,grocery,2026-02-16 10:03:59.004334616,delivered,1,2026-02-17 10:03:59.004334616,False,False,,,,False,,,False,,,,,
ORD0001346,A000649,D020466,ADDR000849,5fc60ce67e331def,PI021239,2680.0,0.0,,fashion,2026-02-17 20:58:40.631832679,delivered,1,2026-02-18 20:58:40.631832679,False,False,,,,False,,,False,,,,,
ORD0001347,A000650,D016693,ADDR001785,40bb0686e6008678,PI030517,2700.0,0.0,,grocery,2026-01-16 12:09:34.968520765,delivered,2,2026-01-18 12:09:34.968520765,False,True,defective,2026-01-19 12:09:34.968520765,24.0,True,2700.0,2026-01-20 21:09:34.968520765,False,,,,,
ORD0001348,A000651,D005462,ADDR014274,2245dab9b1e40859,PI023183,8450.0,0.0,,electronics,2026-02-03 14:03:30.702965627,delivered,1,2026-02-06 14:03:30.702965627,False,True,size_fit,2026-02-10 14:03:30.702965627,96.0,True,8450.0,2026-02-11 17:03:30.702965627,False,,,,,
ORD0001349,A000653,D016696,ADDR019549,7ce9b03a05efba52,PI023847,2410.0,0.0,,grocery,2026-02-07 03:55:43.776882054,delivered,1,2026-02-09 03:55:43.776882054,False,False,,,,False,,,False,,,,,
ORD0001350,A000653,D016696,ADDR019549,7ce9b03a05efba52,PI023847,4370.0,0.0,,grocery,2026-02-07 14:54:39.441435041,delivered,3,2026-02-09 14:54:39.441435041,False,False,,,,False,,,False,,,,,
ORD0001351,A000654,D019905,ADDR016328,7f47530f28839e28,PI005976,2390.0,0.0,,toys,2026-02-03 17:00:07.316296300,delivered,2,2026-02-06 17:00:07.316296300,False,False,,,,False,,,False,,,,,
