refund_id,order_id,account_id,refund_timestamp,refund_amount,refund_reason,refund_status,refund_method
REF0000809,ORD0004870,A002561,2026-02-21 16:37:52.939491452,1460.0,changed_mind,processed,wallet
REF0000810,ORD0004875,A002569,2026-02-03 07:42:15.157019885,5490.0,changed_mind,processed,original_payment
REF0000811,ORD0004885,A002572,2026-02-14 22:01:22.298585063,4500.0,changed_mind,processed,original_payment
REF0000812,ORD0004892,A002577,2026-02-06 13:13:45.551935903,2440.0,size_fit,pending_review,bank_transfer
REF0000813,ORD0004893,A002577,2026-02-08 00:16:58.494743652,17950.0,defective,pending_review,wallet
REF0000814,ORD0004903,A002583,2026-01-30 19:48:31.680899168,5510.0,not_as_described,processed,original_payment
REF0000815,ORD0004904,A002583,2026-02-09 00:22:31.431249106,5260.0,changed_mind,processed,wallet
REF0000816,ORD0004908,A002585,2026-02-02 01:27:44.412361773,9000.0,not_as_described,processed,bank_transfer
REF0000817,ORD0004910,A002586,2026-02-01 08:29:00.699424379,6500.0,size_fit,processed,wallet
REF0000818,ORD0004913,A002589,2026-01-30 00:31:39.975575840,4620.0,size_fit,pending_review,wallet
REF0000819,ORD0004915,A002589,2026-02-07 23:29:22.762349897,1470.0,defective,processed,original_payment
REF0000820,ORD0004923,A002592,2026-02-08 02:07:09.428219669,7940.0,not_as_described,processed,original_payment
REF0000821,ORD0004934,A002600,2026-02-04 16:15:35.053370528,2140.0,size_fit,processed,original_payment
REF0000822,ORD0004935,A002600,2026-02-12 10:15:54.584023635,3510.0,size_fit,pending_review,original_payment
REF0000823,ORD0004939,A002602,2026-02-12 00:08:24.180515317,7070.0,changed_mind,pending_review,wallet
REF0000824,ORD0004950,A002607,2026-02-15 14:28:19.037935689,5620.0,changed_mind,processed,original_payment
REF0000825,ORD0004959,A002618,2026-02-06 04:52:06.443356933,1300.0,defective,processed,wallet
REF0000826,ORD0004971,A002625,2026-01-24 01:41:11.456294867,920.0,size_fit,processed,bank_transfer
REF0000827,ORD0004972,A002625,2026-01-26 05:45:24.885879713,3130.0,not_as_described,processed,original_payment
REF0000828,ORD0004974,A002625,2026-02-07 13:14:04.472993020,8420.0,not_as_described,pending_review,wallet
REF0000829,ORD0004983,A002627,2026-02-12 09:02:13.480388684,4020.0,size_fit,processed,original_payment
REF0000830,ORD0004988,A002630,2026-01-31 19:58:04.807914937,4290.0,not_as_described,pending_review,wallet
REF0000831,ORD0004990,A002630,2026-02-04 04:43:21.227254375,2500.0,changed_mind,processed,bank_transfer
REF0000832,ORD0005000,A002634,2026-02-11 08:10:05.519626233,9000.0,size_fit,processed,wallet
REF0000833,ORD0005008,A002637,2026-02-23 17:29:10.206379284,5070.0,size_fit,processed,original_payment
REF0000834,ORD0005019,A002641,2026-02-03 22:01:35.264421139,2820.0,changed_mind,pending_review,bank_transfer
REF0000835,ORD0005020,A002641,2026-02-09 18:26:24.768540784,9000.0,changed_mind,processed,wallet
REF0000836,ORD0005028,A002644,2026-01-25 15:21:02.244776614,1960.0,not_as_described,processed,original_payment
REF0000837,ORD0005032,A002645,2026-02-12 20:46:50.060268101,6090.0,defective,processed,original_payment
REF0000838,ORD0005034,A002646,2026-02-21 05:40:00.266926391,5070.0,changed_mind,pending_review,bank_transfer
REF0000839,ORD0005040,A002650,2026-02-22 09:56:33.717699932,3570.0,not_as_described,processed,wallet
REF0000840,ORD0005042,A002651,2026-02-14 20:42:14.647830267,6180.0,not_as_described,pending_review,original_payment
REF0000841,ORD0005043,A002651,2026-02-14 06:59:54.938716993,6820.0,size_fit,processed,original_payment
REF0000842,ORD0005044,A002652,2026-02-22 07:57:55.932501877,5290.0,defective,pending_review,bank_transfer
REF0000843,ORD0005046,A002653,2026-02-17 03:19:08.212882705,6850.0,defective,processed,original_payment
REF0000844,ORD0005048,A002654,2026-02-10 02:08:47.632039416,5310.0,defective,processed,bank_transfer
REF0000845,ORD0005049,A002654,2026-02-17 04:41:35.768726297,2980.0,changed_mind,processed,wallet
REF0000846,ORD0005051,A002655,2026-02-03 16:34:30.676022354,5550.0,size_fit,processed,bank_transfer
REF0000847,ORD0005059,A002659,2026-02-19 19:43:47.484428292,8360.0,size_fit,processed,wallet
REF0000848,ORD0005066,A002662,2026-02-04 10:43:42.463258633,5990.0,changed_mind,processed,wallet
REF0000849,ORD0005074,A002667,2026-01-28 20:26:33.942235443,2240.0,defective,pending_review,wallet
REF0000850,ORD0005078,A002669,2026-02-23 03:00:44.243199446,4790.0,size_fit,processed,bank_transfer
REF0000851,ORD0005082,A002672,2026-02-25 05:05:43.537425446,2040.0,defective,pending_review,bank_transfer
REF0000852,ORD0005087,A002676,2026-01-16 14:55:53.670257145,12000.0,size_fit,processed,original_payment
REF0000853,ORD0005095,A002681,2026-01-17 02:23:18.024457561,13870.0,defective,pending_review,wallet
REF0000854,ORD0005097,A002681,2026-02-10 14:01:11.133044918,4630.0,defective,processed,bank_transfer
REF0000855,ORD0005104,A002686,2026-02-24 01:03:40.671655977,2920.0,not_as_described,pending_review,wallet
REF0000856,ORD0005112,A002690,2026-02-07 12:49:43.077530408,2800.0,size_fit,processed,bank_transfer
REF0000857,ORD0005127,A002696,2026-02-14 22:24:20.683033680,2350.0,size_fit,processed,bank_transfer
REF0000858,ORD0005128,A002696,2026-02-16 20:48:22.953924983,4830.0,changed_mind,processed,original_payment
REF0000859,ORD0005130,A002698,2026-02-10 02:03:34.501292565,2960.0,not_as_described,processed,wallet
REF0000860,ORD0005148,A002708,2026-02-03 01:37:12.940724562,4500.0,not_as_described,processed,original_payment
REF0000861,ORD0005149,A002711,2026-01-25 18:17:34.409977976,3080.0,changed_mind,processed,wallet
REF0000862,ORD0005161,A002714,2026-02-06 08:28:57.533446282,2500.0,size_fit,pending_review,original_payment
REF0000863,ORD0005166,A002721,2026-01-29 16:51:47.735518753,3960.0,not_as_described,pending_review,bank_transfer
REF0000864,ORD0005172,A002725,2026-02-06 17:22:38.304441975,5110.0,size_fit,processed,wallet
REF0000865,ORD0005184,A002733,2026-02-12 12:32:22.808037596,9000.0,changed_mind,pending_review,bank_transfer
REF0000866,ORD0005185,A002733,2026-02-18 04:49:49.185400926,2490.0,defective,processed,original_payment
REF0000867,ORD0005194,A002735,2026-02-07 13:19:47.130662177,9000.0,size_fit,processed,bank_transfer
REF0000868,ORD0005221,A002754,2026-02-02 15:52:40.356938521,440.0,changed_mind,processed,wallet
REF0000869,ORD0005226,A002759,2026-02-04 08:22:11.932486506,8180.0,changed_mind,processed,wallet
REF0000870,ORD0005235,A002766,2026-01-26 00:23:07.695252372,1490.0,changed_mind,processed,bank_transfer
REF0000871,ORD0005242,A002769,2026-01-18 10:17:29.086635380,4810.0,not_as_described,pending_review,original_payment
REF0000872,ORD0005244,A002769,2026-02-08 11:46:58.970648420,5320.0,defective,processed,bank_transfer
REF0000873,ORD0005247,A002771,2026-02-24 21:53:42.192949213,4940.0,not_as_described,processed,bank_transfer
REF0000874,ORD0005248,A002772,2026-01-19 22:19:37.792938552,1970.0,changed_mind,processed,original_payment
REF0000875,ORD0005251,A002774,2026-01-25 11:13:13.829420846,6320.0,not_as_described,processed,bank_transfer
REF0000876,ORD0005275,A002790,2026-02-11 06:59:42.297025199,9000.0,size_fit,processed,wallet
REF0000877,ORD0005279,A002793,2026-01-27 01:44:47.451452363,4710.0,size_fit,processed,bank_transfer
REF0000878,ORD0005283,A002795,2026-02-12 01:18:55.164609707,960.0,not_as_described,processed,bank_transfer
REF0000879,ORD0005288,A002798,2026-02-14 00:51:56.498495438,5600.0,size_fit,pending_review,bank_transfer
REF0000880,ORD0005289,A002798,2026-02-18 15:21:59.127974840,1780.0,defective,processed,bank_transfer
REF0000881,ORD0005290,A002798,2026-02-20 15:11:13.031701523,3220.0,size_fit,pending_review,bank_transfer
REF0000882,ORD0005294,A002800,2026-02-26 14:29:48.517479362,5940.0,not_as_described,processed,bank_transfer
REF0000883,ORD0005298,A002801,2026-02-13 12:46:46.566568060,3700.0,changed_mind,pending_review,bank_transfer
REF0000884,ORD0005307,A002808,2026-02-02 21:57:15.054479006,22150.0,size_fit,processed,wallet
REF0000885,ORD0005309,A002808,2026-02-23 04:53:45.858958003,2830.0,changed_mind,processed,wallet
REF0000886,ORD0005317,A002814,2026-02-05 07:36:53.411117552,5600.0,changed_mind,processed,wallet
REF0000887,ORD0005318,A002814,2026-02-09 12:51:44.810616445,1870.0,size_fit,processed,wallet
REF0000888,ORD0005326,A002819,2026-02-15 01:06:19.628371713,4820.0,size_fit,processed,wallet
REF0000889,ORD0005330,A002821,2026-02-05 10:47:23.681227886,2710.0,changed_mind,pending_review,original_payment
REF0000890,ORD0005334,A002824,2026-02-02 03:48:40.725505855,10130.0,defective,processed,wallet
REF0000891,ORD0005337,A002825,2026-02-09 10:49:06.488833842,4140.0,size_fit,pending_review,original_payment
REF0000892,ORD0005338,A002827,2026-02-27 12:31:43.756599529,6900.0,defective,processed,original_payment
REF0000893,ORD0005345,A002832,2026-01-28 18:54:59.985337147,8160.0,changed_mind,pending_review,original_payment
REF0000894,ORD0005347,A002832,2026-02-05 03:31:57.052817396,10560.0,not_as_described,pending_review,wallet
REF0000895,ORD0005351,A002834,2026-01-31 09:54:19.756338040,8940.0,changed_mind,processed,original_payment
REF0000896,ORD0005353,A002835,2026-02-26 15:43:26.978359811,1730.0,changed_mind,processed,bank_transfer
REF0000897,ORD0005359,A002837,2026-02-18 06:15:41.340653596,2060.0,size_fit,pending_review,wallet
REF0000898,ORD0005360,A002837,2026-02-19 21:56:30.477625005,4500.0,size_fit,processed,wallet
REF0000899,ORD0005362,A002839,2026-02-11 07:01:52.027535719,12000.0,size_fit,processed,original_payment
REF0000900,ORD0005366,A002841,2026-01-29 07:13:34.561648823,9240.0,changed_mind,pending_review,wallet
REF0000901,ORD0005373,A002845,2026-02-16 12:13:54.377177885,9340.0,changed_mind,processed,bank_transfer
REF0000902,ORD0005378,A002847,2026-02-10 18:18:25.867131307,4470.0,size_fit,pending_review,bank_transfer
REF0000903,ORD0005379,A002848,2026-02-20 04:28:49.426607354,2990.0,size_fit,processed,wallet
REF0000904,ORD0005387,A002853,2026-02-11 00:13:38.653263675,2870.0,not_as_described,processed,bank_transfer
REF0000905,ORD0005405,A002866,2026-02-09 10:16:21.793352104,3170.0,changed_mind,processed,wallet
REF0000906,ORD0005407,A002866,2026-02-12 12:14:29.580602366,22960.0,not_as_described,pending_review,bank_transfer
REF0000907,ORD0005412,A002870,2026-02-02 19:18:31.934203436,2370.0,defective,processed,wallet
REF0000908,ORD0005413,A002871,2026-02-20 17:00:51.399947727,1520.0,size_fit,pending_review,wallet
REF0000909,ORD0005421,A002876,2026-01-26 03:31:10.636418364,1280.0,defective,processed,original_payment
REF0000910,ORD0005423,A002876,2026-02-09 19:05:47.526896244,4120.0,size_fit,processed,original_payment
REF0000911,ORD0005430,A002883,2026-01-19 09:46:58.085015323,6170.0,defective,pending_review,original_payment
REF0000912,ORD0005445,A002892,2026-02-08 22:32:52.923653837,5930.0,size_fit,processed,original_payment
REF0000913,ORD0005457,A002896,2026-02-07 11:34:58.359412604,1330.0,size_fit,processed,bank_transfer
REF0000914,ORD0005468,A002900,2026-01-30 12:50:59.264320453,6690.0,defective,processed,wallet
REF0000915,ORD0005469,A002900,2026-02-03 23:19:58.016985510,7160.0,size_fit,pending_review,original_payment
REF0000916,ORD0005475,A002904,2026-01-29 09:03:31.937843259,4380.0,changed_mind,processed,wallet
REF0000917,ORD0005481,A002906,2026-02-19 19:59:10.021840723,6580.0,not_as_described,processed,wallet
REF0000918,ORD0005482,A002906,2026-02-20 08:51:33.346116544,1660.0,defective,pending_review,original_payment
REF0000919,ORD0005489,A002911,2026-02-21 12:31:21.514831529,4680.0,not_as_described,processed,original_payment
REF0000920,ORD0005491,A002913,2026-02-12 14:01:27.868027260,2340.0,size_fit,processed,original_payment
REF0000921,ORD0005499,A002916,2026-02-20 14:54:37.413955933,4970.0,not_as_described,processed,wallet
REF0000922,ORD0005504,A002920,2026-02-07 22:09:30.939183542,3870.0,not_as_described,processed,wallet
REF0000923,ORD0005506,A002923,2026-02-02 14:34:46.897759529,2790.0,size_fit,processed,original_payment
REF0000924,ORD0005512,A002925,2026-01-29 06:19:57.011585421,1950.0,size_fit,pending_review,bank_transfer
REF0000925,ORD0005513,A002926,2026-02-07 10:07:18.307703087,6560.0,size_fit,processed,wallet
REF0000926,ORD0005520,A002929,2026-02-04 01:11:15.491895642,6000.0,not_as_described,pending_review,wallet
REF0000927,ORD0005547,A002945,2026-02-11 23:35:17.075659659,4850.0,defective,pending_review,original_payment
REF0000928,ORD0005549,A002948,2026-01-30 00:19:42.015649130,5410.0,defective,pending_review,bank_transfer
REF0000929,ORD0005552,A002951,2026-01-25 05:38:41.751250393,24000.0,size_fit,pending_review,original_payment
REF0000930,ORD0005556,A002953,2026-01-19 22:12:18.385633432,2970.0,not_as_described,processed,bank_transfer
REF0000931,ORD0005568,A002960,2026-02-11 03:08:04.868325086,3270.0,changed_mind,processed,wallet
REF0000932,ORD0005588,A002973,2026-02-06 16:12:11.241153263,3920.0,size_fit,processed,wallet
REF0000933,ORD0005589,A002974,2026-02-11 22:40:23.266639702,3630.0,size_fit,pending_review,original_payment
REF0000934,ORD0005590,A002974,2026-02-16 01:25:29.733109887,9000.0,size_fit,pending_review,original_payment
REF0000935,ORD0005595,A002978,2026-02-07 00:28:08.053402962,4290.0,defective,processed,original_payment
REF0000936,ORD0005605,A002980,2026-02-21 19:32:28.967357475,6250.0,not_as_described,processed,bank_transfer
REF0000937,ORD0005606,A002981,2026-02-25 22:10:44.974175888,2270.0,size_fit,processed,original_payment
REF0000938,ORD0005619,A002992,2026-02-09 16:45:15.857130874,980.0,size_fit,pending_review,wallet
REF0000939,ORD0005629,A002996,2026-01-28 06:40:37.829358058,5360.0,not_as_described,processed,wallet
REF0000940,ORD0005631,A002996,2026-02-05 00:56:17.102451762,1810.0,changed_mind,processed,wallet
REF0000941,ORD0005644,A003000,2026-02-05 08:27:20.700923594,4020.0,not_as_described,processed,bank_transfer
REF0000942,ORD0005647,A003001,2026-02-07 16:52:36.206837599,10170.0,changed_mind,pending_review,bank_transfer
REF0000943,ORD0005650,A003003,2026-02-06 22:21:05.136763535,690.0,changed_mind,processed,wallet
REF0000944,ORD0005653,A003005,2026-02-07 21:07:35.434185718,2500.0,size_fit,processed,wallet
REF0000945,ORD0005654,A003006,2026-02-27 16:04:46.707753865,9000.0,size_fit,processed,wallet
REF0000946,ORD0005656,A003008,2026-01-25 17:51:39.290195448,6000.0,changed_mind,processed,bank_transfer
REF0000947,ORD0005657,A003009,2026-01-15 09:11:54.032340747,3840.0,size_fit,processed,original_payment
REF0000948,ORD0005658,A003009,2026-01-14 03:24:06.048443310,7680.0,not_as_described,processed,bank_transfer
REF0000949,ORD0005660,A003009,2026-01-18 13:08:01.235263274,7630.0,not_as_described,pending_review,bank_transfer
REF0000950,ORD0005665,A003009,2026-01-23 21:17:09.583083805,18320.0,not_as_described,processed,wallet
REF0000951,ORD0005666,A003009,2026-01-20 18:02:25.686132296,1800.0,size_fit,processed,wallet
REF0000952,ORD0005668,A003012,2026-01-24 01:00:54.518777766,4380.0,changed_mind,processed,original_payment
REF0000953,ORD0005678,A003015,2026-02-22 00:37:54.589115017,13990.0,size_fit,pending_review,original_payment
REF0000954,ORD0005679,A003016,2026-01-24 19:00:30.120359488,2400.0,size_fit,pending_review,wallet
REF0000955,ORD0005680,A003016,2026-01-26 07:39:04.241900584,3760.0,defective,pending_review,wallet
REF0000956,ORD0005687,A003020,2026-02-03 19:58:34.019826843,2450.0,not_as_described,processed,wallet
REF0000957,ORD0005688,A003021,2026-01-22 17:42:20.956774357,2140.0,size_fit,processed,original_payment
REF0000958,ORD0005689,A003021,2026-01-31 00:55:46.755780622,1390.0,defective,pending_review,bank_transfer
REF0000959,ORD0005692,A003021,2026-02-11 17:20:57.587780836,5280.0,not_as_described,processed,bank_transfer
REF0000960,ORD0005694,A003022,2026-02-14 23:46:34.538241032,3540.0,size_fit,processed,bank_transfer
REF0000961,ORD0005695,A003022,2026-02-24 01:25:02.637157884,4200.0,changed_mind,processed,wallet
REF0000962,ORD0005698,A003025,2026-01-31 08:40:56.358177784,1700.0,defective,processed,wallet
REF0000963,ORD0005701,A003028,2026-02-06 04:39:24.902097738,7610.0,defective,processed,original_payment
REF0000964,ORD0005710,A003030,2026-02-03 07:05:33.842594934,7630.0,changed_mind,processed,bank_transfer
REF0000965,ORD0005713,A003030,2026-02-07 23:00:23.199990821,9240.0,size_fit,pending_review,wallet
REF0000966,ORD0005717,A003030,2026-02-16 01:08:36.331756241,1740.0,size_fit,processed,original_payment
REF0000967,ORD0005735,A003042,2026-01-14 04:42:16.506824201,6630.0,size_fit,pending_review,bank_transfer
REF0000968,ORD0005739,A003043,2026-02-18 02:16:46.007402291,9610.0,defective,processed,bank_transfer
REF0000969,ORD0005741,A003043,2026-02-21 16:53:26.078262364,15260.0,not_as_described,processed,original_payment
REF0000970,ORD0005743,A003047,2026-01-26 18:46:36.837634195,2190.0,changed_mind,processed,bank_transfer
REF0000971,ORD0005744,A003048,2026-02-17 08:45:31.103127518,2740.0,defective,pending_review,bank_transfer
REF0000972,ORD0005751,A003052,2026-02-14 00:09:24.262847502,8290.0,changed_mind,processed,wallet
REF0000973,ORD0005753,A003054,2026-02-05 14:45:00.857634047,9940.0,not_as_described,processed,bank_transfer
REF0000974,ORD0005765,A003058,2026-02-21 12:39:21.984110124,1210.0,not_as_described,pending_review,original_payment
REF0000975,ORD0005782,A003064,2026-02-03 14:14:43.137416551,2040.0,not_as_described,processed,wallet
REF0000976,ORD0005784,A003066,2026-02-16 04:22:37.957156055,2080.0,changed_mind,processed,original_payment
REF0000977,ORD0005789,A003068,2026-01-31 02:15:36.700040312,5670.0,changed_mind,processed,bank_transfer
REF0000978,ORD0005790,A003068,2026-01-31 10:51:42.316652782,21690.0,not_as_described,processed,original_payment
REF0000979,ORD0005793,A003068,2026-02-23 13:04:14.283224025,1270.0,not_as_described,pending_review,original_payment
REF0000980,ORD0005797,A003071,2026-02-18 00:44:04.548519886,1360.0,size_fit,processed,original_payment
REF0000981,ORD0005799,A003071,2026-02-15 17:50:15.776069456,1300.0,size_fit,processed,wallet
REF0000982,ORD0005803,A003075,2026-02-16 15:10:38.360434259,8310.0,changed_mind,processed,original_payment
REF0000983,ORD0005805,A003076,2026-02-16 06:22:27.673948783,1530.0,defective,processed,bank_transfer
REF0000984,ORD0005806,A003077,2026-02-15 02:31:01.277014306,2670.0,changed_mind,processed,wallet
REF0000985,ORD0005821,A003087,2026-02-02 16:43:32.705593208,9540.0,changed_mind,pending_review,wallet
REF0000986,ORD0005825,A003091,2026-01-29 18:01:30.566162524,2770.0,not_as_described,processed,wallet
REF0000987,ORD0005831,A003094,2026-02-22 06:23:09.760380248,24000.0,not_as_described,processed,bank_transfer
REF0000988,ORD0005836,A003097,2026-02-07 22:36:03.896068046,1720.0,not_as_described,processed,original_payment
REF0000989,ORD0005837,A003097,2026-02-13 05:40:52.767663945,2690.0,not_as_described,processed,bank_transfer
REF0000990,ORD0005852,A003101,2026-02-16 18:30:14.148388956,15800.0,defective,processed,original_payment
REF0000991,ORD0005858,A003106,2026-02-13 02:29:08.573902742,4370.0,changed_mind,pending_review,bank_transfer
REF0000992,ORD0005871,A003110,2026-02-07 22:36:52.024073201,1830.0,not_as_described,processed,wallet
REF0000993,ORD0005872,A003111,2026-01-18 12:03:06.474699334,3110.0,changed_mind,pending_review,wallet
REF0000994,ORD0005875,A003112,2026-02-20 02:11:46.108617851,12000.0,changed_mind,processed,wallet
REF0000995,ORD0005877,A003113,2026-02-08 05:13:50.350508196,1270.0,changed_mind,processed,original_payment
REF0000996,ORD0005880,A003114,2026-02-12 13:36:35.447315413,12000.0,defective,processed,wallet
REF0000997,ORD0005895,A003119,2026-02-16 21:15:58.228631734,2140.0,changed_mind,processed,bank_transfer
REF0000998,ORD0005899,A003123,2026-02-12 16:46:49.985448489,2300.0,size_fit,processed,bank_transfer
REF0000999,ORD0005900,A003124,2026-01-27 17:49:55.687686270,2760.0,size_fit,pending_review,bank_transfer
REF0001000,ORD0005903,A003124,2026-02-06 12:19:21.814785965,9560.0,changed_mind,processed,original_payment
REF0001001,ORD0005906,A003125,2026-02-08 12:52:37.056464809,24000.0,not_as_described,pending_review,wallet
REF0001002,ORD0005908,A003125,2026-02-17 16:10:26.623857576,2240.0,changed_mind,pending_review,original_payment
REF0001003,ORD0005910,A003128,2026-02-01 13:03:30.322207173,7580.0,defective,pending_review,original_payment
REF0001004,ORD0005918,A003130,2026-02-20 01:08:59.407987435,4850.0,defective,processed,wallet
REF0001005,ORD0005919,A003130,2026-02-18 04:21:15.754073150,10670.0,size_fit,pending_review,wallet
REF0001006,ORD0005920,A003130,2026-02-22 00:47:03.027833226,4500.0,defective,processed,original_payment
REF0001007,ORD0005928,A003134,2026-02-11 12:47:50.335449682,4500.0,changed_mind,processed,bank_transfer
REF0001008,ORD0005936,A003140,2026-02-18 15:05:14.913693065,3400.0,changed_mind,processed,bank_transfer
REF0001009,ORD0005937,A003142,2026-02-09 20:43:23.436025831,6380.0,size_fit,processed,bank_transfer
REF0001010,ORD0005942,A003148,2026-02-10 10:28:21.441731092,3760.0,changed_mind,processed,original_payment
REF0001011,ORD0005947,A003151,2026-02-16 12:11:41.611541451,9000.0,changed_mind,pending_review,original_payment
REF0001012,ORD0005951,A003154,2026-01-21 16:38:27.394205571,9700.0,changed_mind,processed,bank_transfer
REF0001013,ORD0005955,A003157,2026-01-18 21:20:05.647398866,11690.0,size_fit,processed,wallet
REF0001014,ORD0005967,A003165,2026-02-02 20:41:32.704035535,2790.0,size_fit,processed,wallet
REF0001015,ORD0005985,A003171,2026-02-05 12:30:39.159827026,6390.0,changed_mind,processed,original_payment
REF0001016,ORD0005987,A003171,2026-02-03 12:49:40.049508579,3200.0,changed_mind,pending_review,bank_transfer
REF0001017,ORD0005990,A003173,2026-01-23 00:18:14.437700922,1670.0,not_as_described,processed,original_payment
REF0001018,ORD0006005,A003186,2026-01-30 04:29:59.405137377,9200.0,defective,processed,wallet
REF0001019,ORD0006006,A003186,2026-01-31 18:55:30.630505099,3770.0,size_fit,processed,wallet
REF0001020,ORD0006009,A003189,2026-01-27 16:08:47.299507563,11520.0,not_as_described,processed,wallet
REF0001021,ORD0006021,A003194,2026-02-25 01:53:27.083317603,14580.0,not_as_described,processed,bank_transfer
REF0001022,ORD0006024,A003196,2026-01-25 01:06:19.729179237,1350.0,not_as_described,processed,bank_transfer
REF0001023,ORD0006035,A003200,2026-01-16 03:30:57.742054965,2940.0,size_fit,processed,original_payment
REF0001024,ORD0006037,A003200,2026-01-25 18:44:45.833506867,12000.0,size_fit,processed,original_payment
REF0001025,ORD0006043,A003204,2026-02-18 12:43:00.239138493,6120.0,size_fit,processed,original_payment
REF0001026,ORD0006046,A003205,2026-01-31 16:15:45.653959034,4480.0,size_fit,pending_review,wallet
REF0001027,ORD0006061,A003213,2026-02-15 10:29:36.551508322,1250.0,size_fit,processed,bank_transfer
REF0001028,ORD0006067,A003218,2026-02-09 11:13:26.932518464,19370.0,size_fit,processed,bank_transfer
REF0001029,ORD0006068,A003218,2026-02-14 05:35:20.426085261,7710.0,changed_mind,pending_review,wallet
REF0001030,ORD0006079,A003228,2026-02-22 03:56:24.970993576,5230.0,size_fit,processed,wallet
REF0001031,ORD0006105,A003245,2026-02-10 23:48:06.105262389,4500.0,not_as_described,processed,bank_transfer
REF0001032,ORD0006108,A003246,2026-02-06 22:21:07.427031382,2370.0,changed_mind,pending_review,wallet
REF0001033,ORD0006112,A003247,2026-01-23 12:53:36.241497912,8660.0,defective,processed,original_payment
REF0001034,ORD0006117,A003252,2026-02-18 19:11:59.757384380,11160.0,changed_mind,processed,bank_transfer
REF0001035,ORD0006118,A003253,2026-02-01 22:13:48.133247570,4390.0,changed_mind,processed,wallet
REF0001036,ORD0006121,A003257,2026-02-04 11:49:31.721627319,780.0,not_as_described,pending_review,original_payment
REF0001037,ORD0006127,A003261,2026-02-19 06:47:05.587424118,2230.0,changed_mind,pending_review,bank_transfer
REF0001038,ORD0006129,A003263,2026-02-24 22:31:11.925150835,7350.0,changed_mind,processed,wallet
REF0001039,ORD0006130,A003264,2026-02-06 00:25:13.673243986,6150.0,defective,processed,wallet
REF0001040,ORD0006133,A003264,2026-02-15 07:30:47.889467258,13810.0,defective,processed,original_payment
REF0001041,ORD0006135,A003265,2026-01-27 04:54:16.915902879,24000.0,not_as_described,processed,wallet
REF0001042,ORD0006151,A003272,2026-01-23 23:47:47.826300371,2500.0,not_as_described,processed,bank_transfer
REF0001043,ORD0006158,A003274,2026-02-24 16:38:54.388567613,7410.0,changed_mind,processed,bank_transfer
REF0001044,ORD0006162,A003278,2026-02-13 20:16:41.321594348,2010.0,size_fit,pending_review,original_payment
REF0001045,ORD0006170,A003282,2026-02-09 02:31:09.233476402,7550.0,changed_mind,processed,bank_transfer
REF0001046,ORD0006189,A003290,2026-01-27 04:26:37.051369324,5410.0,size_fit,processed,original_payment
REF0001047,ORD0006190,A003290,2026-01-29 13:13:09.411703137,4670.0,size_fit,pending_review,bank_transfer
REF0001048,ORD0006191,A003291,2026-02-07 23:15:30.727586442,4380.0,defective,pending_review,bank_transfer
REF0001049,ORD0006192,A003291,2026-02-14 22:46:14.180953739,24000.0,changed_mind,processed,wallet
REF0001050,ORD0006197,A003292,2026-02-22 21:55:26.400794328,2460.0,not_as_described,processed,original_payment
REF0001051,ORD0006212,A003303,2026-02-01 08:14:31.893415374,1940.0,changed_mind,processed,bank_transfer
REF0001052,ORD0006213,A003303,2026-02-05 12:12:10.792075405,22660.0,changed_mind,processed,wallet
REF0001053,ORD0006221,A003314,2026-01-27 23:27:15.064337513,4370.0,changed_mind,processed,original_payment
REF0001054,ORD0006224,A003319,2026-02-11 10:01:49.239384617,3530.0,not_as_described,processed,wallet
REF0001055,ORD0006225,A003321,2026-01-28 11:39:46.983057301,24000.0,defective,processed,wallet
REF0001056,ORD0006227,A003321,2026-02-11 16:44:08.840806260,3170.0,not_as_described,pending_review,wallet
REF0001057,ORD0006232,A003324,2026-02-15 01:38:31.850013604,3370.0,defective,processed,wallet
REF0001058,ORD0006237,A003330,2026-02-16 01:16:51.381600405,3650.0,size_fit,pending_review,wallet
REF0001059,ORD0006245,A003333,2026-02-11 04:32:21.458252181,11900.0,defective,processed,bank_transfer
REF0001060,ORD0006248,A003335,2026-02-02 22:30:12.856269344,5540.0,defective,processed,bank_transfer
REF0001061,ORD0006259,A003342,2026-01-26 16:11:19.628900485,24000.0,not_as_described,processed,wallet
REF0001062,ORD0006265,A003346,2026-02-04 16:58:13.233787862,1170.0,size_fit,processed,original_payment
REF0001063,ORD0006268,A003350,2026-02-17 10:43:25.957275954,4640.0,changed_mind,processed,bank_transfer
REF0001064,ORD0006276,A003357,2026-02-14 12:42:43.120126557,3340.0,changed_mind,pending_review,original_payment
REF0001065,ORD0006283,A003361,2026-02-20 18:09:49.619503328,2180.0,size_fit,processed,original_payment
REF0001066,ORD0006306,A003375,2026-02-06 14:13:29.453205092,1140.0,not_as_described,processed,original_payment
REF0001067,ORD0006307,A003375,2026-02-16 13:16:37.015485320,3920.0,not_as_described,pending_review,wallet
REF0001068,ORD0006308,A003375,2026-02-14 01:05:57.191992996,12000.0,defective,pending_review,wallet
REF0001069,ORD0006314,A003377,2026-02-18 19:29:08.572403363,8000.0,not_as_described,processed,wallet
REF0001070,ORD0006316,A003378,2026-01-21 14:05:40.873633142,5760.0,defective,pending_review,bank_transfer
REF0001071,ORD0006322,A003379,2026-02-24 01:18:28.800778173,5870.0,changed_mind,processed,original_payment
