timestamp,account_id,model_version,proba,rank,risk_tier,top_k_flag,action_recommended,case_report_generated,investigation_source,tool_calls,summary,action_source
2026-08-27 13:52:20.445196,A024154,LightGBM_Model_B,0.9999997141622836,191.0,LOW,True,LOW: monitor — no immediate refund action,True,,,,
2026-08-27 13:52:20.445196,A024614,LightGBM_Model_B,0.9999997140034456,192.0,LOW,True,LOW: monitor — no immediate refund action,True,,,,
2026-08-27 13:52:20.445196,A024618,LightGBM_Model_B,0.9999997140034456,193.0,LOW,True,LOW: monitor — no immediate refund action,True,,,,
2026-08-27 13:52:20.445196,A024347,LightGBM_Model_B,0.9999997134325672,194.0,LOW,True,LOW: monitor — no immediate refund action,True,,,,
2026-08-27 13:52:20.445196,A024349,LightGBM_Model_B,0.9999997134325672,195.0,LOW,True,LOW: monitor — no immediate refund action,True,,,,
2026-08-27 13:52:20.445196,A024357,LightGBM_Model_B,0.9999997109568852,196.0,LOW,True,LOW: monitor — no immediate refund action,True,,,,
2026-08-27 13:52:20.445196,A024112,LightGBM_Model_B,0.9999997098954598,197.0,LOW,True,LOW: monitor — no immediate refund action,True,,,,
2026-08-27 13:52:20.445196,A024091,LightGBM_Model_B,0.9999997079951476,198.0,LOW,True,LOW: monitor — no immediate refund action,True,,,,
2026-08-27 13:52:20.445196,A024945,LightGBM_Model_B,0.9999997041563498,199.0,LOW,True,LOW: monitor — no immediate refund action,True,,,,
2026-08-27 13:52:20.445196,A024944,LightGBM_Model_B,0.999999703730536,200.0,LOW,True,LOW: monitor — no immediate refund action,True,,,,
2026-08-27 13:52:20.445196,A024949,LightGBM_Model_B,0.9999997029291218,201.0,LOW,True,LOW: monitor — no immediate refund action,True,,,,
2026-08-27 13:52:20.445196,A024281,LightGBM_Model_B,0.9999996805401546,202.0,LOW,True,LOW: monitor — no immediate refund action,True,,,,
2026-08-27 13:52:20.445196,A024284,LightGBM_Model_B,0.999999673666838,203.0,LOW,True,LOW: monitor — no immediate refund action,True,,,,
2026-08-27 13:52:20.445196,A024967,LightGBM_Model_B,0.9999996691134873,204.0,LOW,True,LOW: monitor — no immediate refund action,True,,,,
2026-08-27 13:52:20.445196,A024282,LightGBM_Model_B,0.9999996686357436,205.0,LOW,True,LOW: monitor — no immediate refund action,True,,,,
2026-08-27 13:52:20.445196,A024966,LightGBM_Model_B,0.9999996676785666,206.0,LOW,True,LOW: monitor — no immediate refund action,True,,,,
2026-08-27 13:52:20.445196,A024963,LightGBM_Model_B,0.9999996674844432,207.0,LOW,True,LOW: monitor — no immediate refund action,True,,,,
2026-08-27 13:52:20.445196,A024283,LightGBM_Model_B,0.9999996646534388,208.0,LOW,True,LOW: monitor — no immediate refund action,True,,,,
2026-08-27 13:52:20.445196,A024965,LightGBM_Model_B,0.9999996637203236,209.0,LOW,True,LOW: monitor — no immediate refund action,True,,,,
2026-08-27 13:52:20.445196,A024962,LightGBM_Model_B,0.9999996528931832,210.0,LOW,True,LOW: monitor — no immediate refund action,True,,,,
2026-08-27 13:52:20.445196,A024287,LightGBM_Model_B,0.9999996489789296,211.0,LOW,True,LOW: monitor — no immediate refund action,True,,,,
2026-08-27 13:52:20.445196,A024946,LightGBM_Model_B,0.9999996163000356,212.0,LOW,True,LOW: monitor — no immediate refund action,True,,,,
2026-08-27 13:52:20.445196,A024280,LightGBM_Model_B,0.9999995984762357,213.0,LOW,True,LOW: monitor — no immediate refund action,True,,,,
2026-08-27 13:52:20.445196,A024964,LightGBM_Model_B,0.9999995863717904,214.0,LOW,True,LOW: monitor — no immediate refund action,True,,,,
2026-08-27 13:52:20.445196,A024947,LightGBM_Model_B,0.9999995560753562,215.0,LOW,True,LOW: monitor — no immediate refund action,True,,,,
2026-08-27 13:52:20.445196,A025125,LightGBM_Model_B,0.9999995519147916,216.0,LOW,True,LOW: monitor — no immediate refund action,True,,,,
2026-08-27 13:52:20.445196,A025122,LightGBM_Model_B,0.999999506723459,217.0,LOW,True,LOW: monitor — no immediate refund action,True,,,,
2026-08-27 13:52:20.445196,A025121,LightGBM_Model_B,0.9999994975161204,218.0,LOW,True,LOW: monitor — no immediate refund action,True,,,,
2026-08-27 13:52:20.445196,A025441,LightGBM_Model_B,0.9999993833232004,219.0,LOW,True,LOW: monitor — no immediate refund action,True,,,,
2026-08-27 13:52:20.445196,A025124,LightGBM_Model_B,0.9999993269887656,220.0,LOW,True,LOW: monitor — no immediate refund action,True,,,,
2026-08-27 13:52:20.445196,A025445,LightGBM_Model_B,0.9999992829222292,221.0,LOW,True,LOW: monitor — no immediate refund action,True,,,,
2026-08-27 13:52:20.445196,A025238,LightGBM_Model_B,0.999999263135359,222.0,LOW,True,LOW: monitor — no immediate refund action,True,,,,
2026-08-27 13:52:20.445196,A025396,LightGBM_Model_B,0.9999992355157136,223.0,LOW,True,LOW: monitor — no immediate refund action,True,,,,
2026-08-27 13:52:20.445196,A025397,LightGBM_Model_B,0.9999992038426924,224.0,LOW,True,LOW: monitor — no immediate refund action,True,,,,
2026-08-27 13:52:20.445196,A025463,LightGBM_Model_B,0.9999991464280036,225.0,LOW,True,LOW: monitor — no immediate refund action,True,,,,
2026-08-27 13:52:20.445196,A025129,LightGBM_Model_B,0.9999985765186966,226.0,LOW,True,LOW: monitor — no immediate refund action,True,,,,
2026-08-27 13:52:20.445196,A025128,LightGBM_Model_B,0.9999984498898424,227.0,LOW,True,LOW: monitor — no immediate refund action,True,,,,
2026-08-27 13:52:20.445196,A025231,LightGBM_Model_B,0.999998253234022,228.0,LOW,True,LOW: monitor — no immediate refund action,True,,,,
2026-08-27 13:52:20.445196,A025086,LightGBM_Model_B,0.9999977926248936,229.0,LOW,True,LOW: monitor — no immediate refund action,True,,,,
2026-08-27 13:52:20.445196,A025087,LightGBM_Model_B,0.9999976537413332,230.0,LOW,True,LOW: monitor — no immediate refund action,True,,,,
2026-08-27 13:52:20.445196,A025083,LightGBM_Model_B,0.9999974597852817,231.0,LOW,True,LOW: monitor — no immediate refund action,True,,,,
2026-08-27 13:52:20.445196,A025082,LightGBM_Model_B,0.99999721220762,232.0,LOW,True,LOW: monitor — no immediate refund action,True,,,,
2026-08-27 13:52:20.445196,A025085,LightGBM_Model_B,0.9993761489624584,233.0,LOW,True,LOW: monitor — no immediate refund action,True,,,,
2026-08-27 13:52:20.445196,A025084,LightGBM_Model_B,0.999359246544948,234.0,LOW,True,LOW: monitor — no immediate refund action,True,,,,
2026-08-27 13:52:20.445196,A009056,LightGBM_Model_B,0.1978385860452005,235.0,LOW,True,LOW: monitor — no immediate refund action,True,,,,
2026-08-27 13:52:20.445196,A020535,LightGBM_Model_B,0.0726068382831316,236.0,LOW,True,LOW: monitor — no immediate refund action,True,,,,
2026-08-27 13:52:20.445196,A006717,LightGBM_Model_B,0.0288907281470939,237.0,LOW,True,LOW: monitor — no immediate refund action,True,,,,
2026-08-27T08:45:40.266087+00:00,A024157,LightGBM_Model_B,,,,True,Soft-hold refund pending human approval,True,llm,"[{""timestamp"": ""2026-08-27T08:45:38.718664+00:00"", ""tool"": ""get_related_accounts"", ""args"": {""account_id"": ""A024157""}, ""result_summary"": ""7 linked accounts""}, {""timestamp"": ""2026-08-27T08:45:38.745995+00:00"", ""tool"": ""get_shared_attributes"", ""args"": {""account_ids"": [""A024152"", ""A024153"", ""A024154"", ""A024155"", ""A024156"", ""A024158"", ""A024159""]}, ""result_summary"": ""7 shared attributes across categories""}, {""timestamp"": ""2026-08-27T08:45:38.747473+00:00"", ""tool"": ""check_evidence_availability"", ""args"": {""account_id"": ""A024157""}, ""result_summary"": ""no dispute at cutoff""}, {""timestamp"": ""2026-08-27T08:45:38.763359+00:00"", ""tool"": ""calculate_financial_exposure"", ""args"": {""account_id"": ""A024157""}, ""result_summary"": ""GMV \u20b920,599, refund \u20b910,765, exposure \u20b99,834""}, {""timestamp"": ""2026-08-27T08:45:38.767995+00:00"", ""tool"": ""get_account_timeline"", ""args"": {""account_id"": ""A024157""}, ""result_summary"": ""12 timeline events""}, {""timestamp"": ""2026-08-27T08:45:38.768006+00:00"", ""tool"": ""get_merchant_policy"", ""args"": {""category"": ""default""}, ""result_summary"": ""Standard refund policy: verify return reason before processing""}]","Account A024157 and its linked accounts (A024152–A024159) have all used the same device seven times, indicating a shared device pattern. The account has placed multiple orders in a short period, with two returns and refunds totaling ₹10,765 against a gross order value of ₹20,599, leaving a potential exposure of ₹9,834. No dispute evidence is present as of the cutoff, and all required evidence fields are marked NO_DISPUTE_YET. The merchant’s policy requires verification of return reason before processing refunds.",deterministic_policy
2026-08-27T08:46:16.787776+00:00,A024157,LightGBM_Model_B,,,,True,Soft-hold refund pending human approval,True,llm,"[{""timestamp"": ""2026-08-27T08:46:15.758914+00:00"", ""tool"": ""get_related_accounts"", ""args"": {""account_id"": ""A024157""}, ""result_summary"": ""7 linked accounts""}, {""timestamp"": ""2026-08-27T08:46:15.783275+00:00"", ""tool"": ""get_shared_attributes"", ""args"": {""account_ids"": [""A024152"", ""A024153"", ""A024154"", ""A024155"", ""A024156"", ""A024158"", ""A024159""]}, ""result_summary"": ""7 shared attributes across categories""}, {""timestamp"": ""2026-08-27T08:46:15.784125+00:00"", ""tool"": ""check_evidence_availability"", ""args"": {""account_id"": ""A024157""}, ""result_summary"": ""no dispute at cutoff""}, {""timestamp"": ""2026-08-27T08:46:15.799903+00:00"", ""tool"": ""calculate_financial_exposure"", ""args"": {""account_id"": ""A024157""}, ""result_summary"": ""GMV \u20b920,599, refund \u20b910,765, exposure \u20b99,834""}, {""timestamp"": ""2026-08-27T08:46:15.804827+00:00"", ""tool"": ""get_account_timeline"", ""args"": {""account_id"": ""A024157""}, ""result_summary"": ""12 timeline events""}, {""timestamp"": ""2026-08-27T08:46:15.804841+00:00"", ""tool"": ""get_merchant_policy"", ""args"": {""category"": ""default""}, ""result_summary"": ""Standard refund policy: verify return reason before processing""}]","The account A024157 has placed multiple orders between 14‑24 Jan 2026, with two returns (size_fit and not_as_described) and corresponding refunds processed the following day. All refunds were processed promptly and the merchant’s standard refund policy was followed. No dispute has been filed as of the cutoff date, and all required evidence fields are marked as NO_DISPUTE_YET. The financial exposure shows a gross order value of ₹20,599 with refunds of ₹10,765, leaving a potential exposure of ₹9,834. Shared device usage across linked accounts suggests a common device but does not indicate any dispute activity.",deterministic_policy
2026-08-27T08:51:54.317362+00:00,A024157,LightGBM_Model_B,,,,True,Soft-hold refund pending human approval,True,llm,"[{""timestamp"": ""2026-08-27T08:51:52.367790+00:00"", ""tool"": ""get_related_accounts"", ""args"": {""account_id"": ""A024157""}, ""result_summary"": ""7 linked accounts""}, {""timestamp"": ""2026-08-27T08:51:52.391147+00:00"", ""tool"": ""get_shared_attributes"", ""args"": {""account_ids"": [""A024152"", ""A024153"", ""A024154"", ""A024155"", ""A024156"", ""A024158"", ""A024159""]}, ""result_summary"": ""7 shared attributes across categories""}, {""timestamp"": ""2026-08-27T08:51:52.391982+00:00"", ""tool"": ""check_evidence_availability"", ""args"": {""account_id"": ""A024157""}, ""result_summary"": ""no dispute at cutoff""}, {""timestamp"": ""2026-08-27T08:51:52.406552+00:00"", ""tool"": ""calculate_financial_exposure"", ""args"": {""account_id"": ""A024157""}, ""result_summary"": ""GMV \u20b920,599, refund \u20b910,765, exposure \u20b99,834""}, {""timestamp"": ""2026-08-27T08:51:52.410520+00:00"", ""tool"": ""get_account_timeline"", ""args"": {""account_id"": ""A024157""}, ""result_summary"": ""12 timeline events""}, {""timestamp"": ""2026-08-27T08:51:52.410529+00:00"", ""tool"": ""get_merchant_policy"", ""args"": {""category"": ""default""}, ""result_summary"": ""Standard refund policy: verify return reason before processing""}]","{""summary"":""Account A024157 placed four orders totaling ₹20,599.00, returned two items (₹6,146.00 and ₹4,619.00) and received refunds for those amounts, resulting in a potential exposure of ₹9,834.00. No disputes have been filed as of the cutoff. The account shares a device with six other linked accounts but no other shared attributes are present. The merchant’s refund policy is standard, requiring verification of return reason before processing, which was satisfied for the two returns (size_fit and not_as_described)."",""key_findings"":[""All financial figures (gross order value, refunds, exposure) are internally consistent with the timeline events."",""No dispute evidence is present; all evidence fields are marked NO_DISPUTE_YET."",""The account shares a device with six other linked accounts, indicating possible device-based activity but no other shared attributes."",""Both returned items had legitimate reasons per the merchant’s standard refund policy."",""Refunds were processed promptly after return requests, suggesting normal merchant behavior.""],""evidence_gaps"":[""not yet applicable""],""uncertainties"":[""None identified; device sharing",deterministic_policy
