account_id,total_orders,total_amount,avg_order_value,distinct_devices,distinct_addresses,distinct_phones,distinct_payment_instruments,total_delivered_orders,total_pending_orders,coupon_usage_rate,discount_dependency_score,distinct_coupon_count,max_discount_ratio,rare_coupon_count,total_returns,avg_return_lag_hours,total_refunds,total_refund_amount,total_disputes,total_failed_orders,return_rate,refund_rate,dispute_rate,account_age_days,orders_last_24h,orders_last_7d,orders_last_30d,refunds_last_24h,refunds_last_7d,refunds_last_30d,return_rate_last_30d,account_lifetime_days,avg_order_gap_days,recent_activity_ratio,evening_order_ratio,transaction_burst_score,refund_burst_score,account_creation_burst_score,accounts_per_device,shared_device_count,accounts_per_address,shared_address_count,accounts_per_phone,shared_phone_count,accounts_per_instrument,shared_instrument_count,has_shared_device_and_address,has_shared_payment_and_phone,shared_entity_types_count,shared_ip_prefix_count
A008400,3.0,13310.0,4436.666666666667,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,0.0,0.0,0,0.3333333333333333,0.0,0.0,25.207638888888887,0.0,1.0,3.0,0.0,0.0,0.0,0.3333333333333333,19.942624409440544,9.971312204720267,0.3333333333333333,0.0,0.0,0.0,138.0,3.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0
A008401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,33.514583333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A008402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,36.56805555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A008403,2.0,13820.0,6910.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,43.642361111111114,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.602547392076446,7.602547392076446,0.0,0.0,0.0,0.0,24.0,2.0,1.0,3.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0
A008404,5.0,31070.0,6214.0,1.0,2.0,1.0,1.0,5.0,0.0,0.8,0.11725151059697927,4.0,0.2343813387423935,4.0,2.0,96.0,2.0,14240.0,0.0,0,0.4,0.4,0.0,30.39097222222222,0.0,0.0,5.0,0.0,1.0,2.0,0.4,18.71284874186522,4.678212185466296,0.0,0.6,0.0,0.0,192.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0
A008405,1.0,2340.0,2340.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,22.375,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0
A008406,2.0,22480.0,11240.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,13.363888888888889,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.5198738182407525,1.5198738182407523,1.0,0.5,0.0,0.0,120.0,1.0,0.0,1.0,0.0,3.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0
A008407,5.0,40330.0,8066.0,1.0,1.0,1.0,2.0,5.0,0.0,0.4,0.04615945201362452,2.0,0.1484936886395512,2.0,2.0,72.0,2.0,20280.0,0.0,0,0.4,0.4,0.0,11.598611111111111,0.0,1.0,5.0,1.0,2.0,2.0,0.4,3.251979692574711,0.812994923143669,0.2,0.2,0.0,1.0,53.0,2.0,1.0,1.0,0.0,1.0,0.0,5.5,9.0,0.0,0.0,2.0,1.0
A008408,4.0,9380.0,2345.0,1.0,2.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,48.0,1.0,1860.0,0.0,0,0.25,0.25,0.0,35.33263888888889,0.0,0.0,2.0,0.0,0.0,1.0,0.0,8.40567475878397,2.8018915862613194,0.0,0.5,0.0,0.0,130.0,1.0,0.0,3.0,4.0,2.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0
A008409,4.0,27300.0,6825.0,1.0,2.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,96.0,1.0,4210.0,0.0,0,0.25,0.25,0.0,32.416666666666664,0.0,0.0,4.0,0.0,0.0,1.0,0.25,7.392599269920394,2.4641997566401272,0.0,0.0,0.0,0.0,195.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
A008410,2.0,5160.0,2580.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,48.0,1.0,2310.0,0.0,0,0.5,0.5,0.0,39.49930555555556,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.833716955145868,1.833716955145868,0.0,0.0,0.0,0.0,91.0,4.5,7.0,3.0,4.0,1.0,0.0,3.0,4.0,0.0,0.0,3.0,1.0
A008411,1.0,2120.0,2120.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,31.320833333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0
A008412,3.0,18510.0,6170.0,1.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,22.514583333333334,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.8200511464986228,0.41002557324930555,0.0,0.6666666666666666,0.0,0.0,161.0,4.0,3.0,2.5,3.0,4.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0
A008413,1.0,24000.0,24000.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.126565,1.0,0.126565,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,15.425694444444444,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,1.0,0.0,3.0,2.0,5.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0
A008414,2.0,7720.0,3860.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,8.314583333333333,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.166856526433333,2.1668565264333335,1.0,0.0,0.0,0.0,67.0,2.0,1.0,1.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0
A008415,1.0,1880.0,1880.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,36.46597222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,2.0,1.0,3.0,2.0,1.0,0.0,4.0,3.0,0.0,0.0,3.0,0.0
A008416,3.0,10830.0,3610.0,1.0,1.0,1.0,1.0,3.0,0.0,0.3333333333333333,0.016141162514827993,1.0,0.04842348754448398,1.0,1.0,48.0,1.0,1770.0,0.0,0,0.3333333333333333,0.3333333333333333,0.0,26.633333333333333,0.0,0.0,3.0,0.0,1.0,1.0,0.3333333333333333,9.959149116921447,4.979574558460717,0.0,0.0,0.0,0.0,86.0,2.0,1.0,5.0,4.0,1.0,0.0,3.0,2.0,0.0,0.0,3.0,0.0
A008417,2.0,11560.0,5780.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,32.49722222222222,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.20840166401125002,0.20840166401125,0.0,0.5,0.0,0.0,144.0,2.0,1.0,5.0,4.0,7.0,6.0,4.0,3.0,0.0,0.0,4.0,0.0
A008418,3.0,19070.0,6356.666666666667,1.0,1.0,1.0,1.0,3.0,0.0,0.3333333333333333,0.0394,1.0,0.1182,1.0,1.0,96.0,1.0,9000.0,0.0,0,0.3333333333333333,0.3333333333333333,0.0,18.242361111111112,0.0,1.0,3.0,1.0,1.0,1.0,0.3333333333333333,11.000738670441285,5.500369335220636,0.3333333333333333,0.0,0.0,1.0,99.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
A008419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,13.5875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A008420,6.0,26120.0,4353.333333333333,1.0,1.0,1.0,1.0,5.0,1.0,0.16666666666666666,0.019130261660978386,1.0,0.11478156996587031,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,32.46875,1.0,3.0,6.0,0.0,0.0,0.0,0.0,26.568637038464562,5.313727407692905,0.5,0.3333333333333333,1.0,0.0,159.0,3.0,2.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0
A008421,2.0,17670.0,8835.0,1.0,1.0,1.0,1.0,2.0,0.0,0.5,0.11317993079584775,1.0,0.2263598615916955,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,13.40625,0.0,1.0,2.0,0.0,0.0,0.0,0.0,6.528726854916933,6.528726854916933,0.5,0.0,0.0,0.0,125.0,2.0,1.0,4.0,3.0,2.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0
A008422,1.0,4890.0,4890.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,12.390277777777778,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0
A008423,8.0,37720.0,4715.0,2.0,2.0,1.0,1.0,8.0,0.0,0.375,0.0670658207714551,3.0,0.23103654485049832,3.0,1.0,48.0,1.0,3010.0,0.0,0,0.125,0.125,0.0,40.00486111111111,0.0,0.0,3.0,0.0,0.0,1.0,0.0,14.729774110073866,2.1042534442962615,0.0,0.5,0.0,0.0,7.0,3.0,4.0,4.5,7.0,5.0,4.0,2.0,1.0,1.0,0.0,4.0,1.0
A008424,2.0,10620.0,5310.0,1.0,1.0,1.0,1.0,2.0,0.0,0.5,0.05035559265442404,1.0,0.10071118530884808,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,14.202083333333333,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0444296623392824,0.04442966233928241,1.0,1.0,0.0,0.0,71.0,3.0,2.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0
A008425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,40.64791666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A008426,6.0,33020.0,5503.333333333333,1.0,1.0,1.0,1.0,6.0,0.0,0.16666666666666666,0.01781470392548237,1.0,0.10688822355289421,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,22.314583333333335,0.0,2.0,6.0,0.0,0.0,0.0,0.0,15.97379670384477,3.1947593407689467,0.3333333333333333,0.3333333333333333,0.0,0.0,167.0,2.0,1.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0
A008427,1.0,1940.0,1940.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.14965979381443298,1.0,0.14965979381443298,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,30.431944444444444,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.0,1.0,0.0,3.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0
A008428,5.0,44910.0,8982.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,1.0,12000.0,0.0,0,0.2,0.2,0.0,34.61736111111111,0.0,0.0,4.0,0.0,0.0,1.0,0.25,10.730938252357603,2.682734563089398,0.0,0.2,0.0,0.0,92.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0
A008429,3.0,5960.0,1986.6666666666667,1.0,1.0,1.0,1.0,3.0,0.0,0.3333333333333333,0.017764367816091954,1.0,0.05329310344827586,1.0,1.0,72.0,1.0,3790.0,0.0,0,0.3333333333333333,0.3333333333333333,0.0,22.406944444444445,0.0,0.0,3.0,0.0,0.0,1.0,0.3333333333333333,1.2986860374785185,0.6493430187392593,0.0,0.3333333333333333,0.0,0.0,185.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0
A008430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,10.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A008431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,16.674305555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A008432,3.0,19130.0,6376.666666666667,1.0,1.0,1.0,1.0,3.0,0.0,0.3333333333333333,0.04411695906432748,1.0,0.13235087719298244,1.0,1.0,48.0,1.0,5570.0,0.0,0,0.3333333333333333,0.3333333333333333,0.0,24.29722222222222,0.0,0.0,3.0,0.0,0.0,1.0,0.3333333333333333,1.8628823292506018,0.9314411646253009,0.0,0.0,0.0,0.0,164.0,1.0,0.0,5.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0
A008433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,28.579166666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A008434,1.0,5050.0,5050.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,11.40625,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,91.0,1.0,0.0,2.0,1.0,4.0,3.0,3.0,2.0,0.0,0.0,3.0,0.0
A008435,2.0,28470.0,14235.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,72.0,1.0,24000.0,0.0,0,0.5,0.5,0.0,35.675694444444446,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8823872918400347,0.8823872918400347,0.0,0.0,0.0,0.0,49.0,3.0,2.0,3.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,3.0,1.0
A008436,2.0,8040.0,4020.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,48.0,1.0,3620.0,0.0,0,0.5,0.5,0.0,34.25347222222222,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.8961938737837039,1.8961938737837036,0.0,1.0,0.0,0.0,115.0,3.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
A008437,3.0,8220.0,2740.0,1.0,2.0,1.0,1.0,3.0,0.0,0.3333333333333333,0.01726509186351706,1.0,0.05179527559055118,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,25.441666666666666,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.3573107189115277,1.6786553594557638,0.0,0.0,0.0,0.0,257.0,2.0,1.0,3.0,4.0,3.0,2.0,3.0,2.0,0.0,0.0,4.0,1.0
A008438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,25.507638888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A008439,1.0,1880.0,1880.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,9.24236111111111,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,61.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0
A008440,2.0,15900.0,7950.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,30.599305555555556,0.0,0.0,2.0,0.0,0.0,0.0,0.0,9.698158786506829,9.698158786506829,0.0,0.5,0.0,0.0,97.0,1.0,0.0,1.5,1.0,3.0,2.0,3.0,2.0,0.0,0.0,3.0,0.0
A008441,1.0,6000.0,6000.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.070205,1.0,0.070205,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,20.18402777777778,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,0.0,0.0,4.0,0.0
A008442,7.0,21180.0,3025.714285714286,1.0,3.0,1.0,1.0,7.0,0.0,0.14285714285714285,0.013956416464891042,1.0,0.09769491525423729,1.0,2.0,72.0,2.0,10100.0,0.0,0,0.2857142857142857,0.2857142857142857,0.0,24.44097222222222,0.0,1.0,7.0,0.0,0.0,2.0,0.2857142857142857,17.817868914410845,2.9696448190684723,0.14285714285714285,0.5714285714285714,0.0,0.0,220.0,1.0,0.0,1.6666666666666667,2.0,3.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0
A008443,2.0,32670.0,16335.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,48.0,1.0,13050.0,0.0,0,0.5,0.5,0.0,24.601388888888888,0.0,0.0,2.0,0.0,0.0,1.0,0.5,11.828796918613206,11.828796918613206,0.0,0.0,0.0,0.0,108.0,1.0,0.0,5.0,4.0,2.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0
A008444,2.0,14600.0,7300.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,45.59097222222222,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10.565523642302582,10.565523642302582,0.0,0.5,0.0,0.0,23.0,2.0,1.0,3.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0
A008445,1.0,2550.0,2550.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,14.318055555555556,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,127.0,4.0,3.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0
A008446,2.0,3840.0,1920.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,96.0,1.0,2710.0,0.0,0,1.0,0.5,0.0,18.510416666666668,0.0,1.0,2.0,1.0,1.0,1.0,0.5,5.828095793953009,5.828095793953009,0.5,0.0,0.0,1.0,154.0,1.0,0.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0
A008447,5.0,36990.0,7398.0,1.0,1.0,1.0,1.0,5.0,0.0,0.4,0.023062223495076785,2.0,0.06644059405940594,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,36.490972222222226,0.0,0.0,5.0,0.0,0.0,0.0,0.0,8.009077868849607,2.002269467212396,0.0,0.2,0.0,0.0,119.0,2.0,1.0,3.0,2.0,2.0,1.0,3.0,2.0,0.0,0.0,4.0,1.0
A008448,1.0,5920.0,5920.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,24.627083333333335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,1.0,0.0,3.0,2.0,3.0,2.0,2.0,1.0,0.0,0.0,3.0,0.0
A008449,2.0,4430.0,2215.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,96.0,1.0,3220.0,0.0,0,0.5,0.5,0.0,18.088194444444444,0.0,0.0,2.0,0.0,1.0,1.0,0.5,7.164921354677466,7.164921354677466,0.0,1.0,0.0,0.0,35.0,2.0,1.0,1.0,0.0,4.0,3.0,2.0,1.0,0.0,0.0,3.0,0.0
A008450,3.0,26890.0,8963.333333333334,2.0,1.0,1.0,2.0,3.0,0.0,0.6666666666666666,0.10427748078799237,2.0,0.1660337552742616,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,29.68402777777778,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.375162795694838,0.687581397847419,0.0,0.0,0.0,0.0,55.0,2.5,3.0,1.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,3.0,0.0
A008451,1.0,3020.0,3020.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,31.445833333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.0,1.0,0.0,2.0,1.0,1.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0
A008452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,26.438194444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A008453,2.0,3040.0,1520.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,16.584722222222222,0.0,1.0,2.0,0.0,0.0,0.0,0.0,4.86843801501647,4.86843801501647,0.5,0.0,0.0,0.0,64.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
A008454,3.0,24230.0,8076.666666666667,2.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,31.11875,0.0,0.0,3.0,0.0,0.0,0.0,0.0,10.428916928063298,5.214458464031644,0.0,0.0,0.0,0.0,75.0,3.0,4.0,2.0,2.0,3.0,2.0,2.0,1.0,0.0,0.0,4.0,0.0
A008455,3.0,9410.0,3136.6666666666665,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,18.6375,0.0,1.0,3.0,0.0,0.0,0.0,0.0,7.172980869148079,3.5864904345740394,0.3333333333333333,0.0,0.0,0.0,51.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,4.0,1.0
A008456,3.0,8850.0,2950.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,28.429861111111112,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.061031851257732,3.030515925628866,0.0,0.3333333333333333,0.0,0.0,239.0,2.0,1.0,1.0,0.0,3.0,2.0,2.0,1.0,0.0,0.0,3.0,1.0
A008457,3.0,5680.0,1893.3333333333333,1.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,17.1125,0.0,1.0,3.0,0.0,0.0,0.0,0.0,11.342541925536771,5.6712709627683795,0.3333333333333333,0.3333333333333333,0.0,0.0,37.0,3.0,2.0,1.5,1.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0
A008458,5.0,27020.0,5404.0,2.0,1.0,1.0,2.0,5.0,0.0,0.2,0.035666260162601625,1.0,0.17833130081300813,1.0,1.0,96.0,1.0,4920.0,0.0,0,0.2,0.2,0.0,24.146527777777777,0.0,0.0,5.0,1.0,1.0,1.0,0.2,11.08280853647633,2.770702134119074,0.0,0.4,0.0,1.0,91.0,4.5,7.0,3.0,2.0,1.0,0.0,5.5,9.0,0.0,0.0,3.0,2.0
A008459,1.0,1830.0,1830.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,20.414583333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.0,4.0,3.0,7.0,6.0,3.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0
A008460,4.0,14770.0,3692.5,2.0,2.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,120.0,1.0,4360.0,0.0,0,0.25,0.25,0.0,39.62708333333333,0.0,0.0,4.0,0.0,0.0,1.0,0.25,4.8083871730732985,1.6027957243577662,0.0,0.75,0.0,0.0,37.0,2.0,2.0,2.5,3.0,2.0,1.0,2.0,1.0,0.0,0.0,4.0,1.0
