account_id,community_id
A008244,1890
A008245,23
A008246,78
A008247,37
A008248,1891
A008249,35
A008250,73
A008251,42
A008252,60
A008253,55
A008254,35
A008255,8
A008256,12
A008257,43
A008258,0
A008259,32
A008260,29
A008261,56
A008262,14
A008263,16
A008264,87
A008265,80
A008266,1892
A008267,49
A008268,77
A008269,73
A008270,14
A008271,1893
A008272,20
A008273,13
A008274,18
A008275,52
A008276,1894
A008277,1895
A008278,36
A008279,39
A008280,58
A008281,35
A008282,69
A008283,1896
A008284,0
A008285,72
A008286,72
A008287,18
A008288,31
A008289,1897
A008290,1898
A008291,44
A008292,1899
A008293,54
A008294,31
A008295,67
A008296,59
A008297,66
A008298,90
A008299,44
A008300,68
A008301,24
A008302,40
A008303,57
A008304,19
A008305,59
A008306,20
A008307,1900
A008308,43
A008309,22
A008310,1901
A008311,69
A008312,1902
A008313,1903
A008314,1904
A008315,46
A008316,49
A008317,1905
A008318,11
A008319,1906
A008320,90
A008321,1907
A008322,7
A008323,22
A008324,0
A008325,1908
A008326,22
A008327,27
A008328,98
A008329,16
A008330,29
A008331,52
A008332,82
A008333,58
A008334,15
A008335,18
A008336,1909
A008337,93
A008338,1910
A008339,23
A008340,42
A008341,64
A008342,51
A008343,20
A008344,1911
A008345,49
A008346,57
A008347,1912
A008348,55
A008349,11
A008350,1913
A008351,43
A008352,1914
A008353,22
A008354,55
A008355,14
A008356,78
A008357,1915
A008358,1916
A008359,5
A008360,41
A008361,50
A008362,9
A008363,90
A008364,1917
A008365,56
A008366,48
A008367,18
A008368,33
A008369,3
A008370,12
A008371,72
A008372,61
A008373,43
A008374,58
A008375,9
A008376,3
A008377,29
A008378,56
A008379,74
A008380,11
A008381,26
A008382,58
A008383,61
A008384,51
A008385,1918
A008386,1919
A008387,54
A008388,47
A008389,51
A008390,160
A008391,21
A008392,61
A008393,25
A008394,2
A008395,1920
A008396,6
A008397,46
A008398,1921
A008399,76
A008400,27
A008401,1922
A008402,1923
A008403,29
A008404,15
A008405,71
A008406,1924
A008407,3
A008408,48
A008409,1925
A008410,100
A008411,30
A008412,31
A008413,95
A008414,56
A008415,78
A008416,53
A008417,10
A008418,63
A008419,1926
A008420,12
A008421,18
A008422,21
A008423,52
A008424,8
A008425,1927
A008426,6
A008427,34
A008428,53
A008429,0
A008430,1928
A008431,1929
A008432,31
A008433,1930
A008434,52
A008435,9
A008436,29
A008437,48
A008438,1931
A008439,30
A008440,0
A008441,50
A008442,70
A008443,39
A008444,75
A008445,49
A008446,22
A008447,51
A008448,57
A008449,13
A008450,97
A008451,50
A008452,1932
A008453,36
A008454,7
A008455,6
A008456,35
A008457,87
A008458,67
A008459,75
A008460,61
A008461,53
A008462,4
A008463,13
A008464,24
A008465,1933
A008466,37
A008467,53
A008468,1934
A008469,1935
A008470,37
A008471,59
A008472,10
A008473,36
A008474,1936
A008475,7
A008476,28
A008477,1937
A008478,1
A008479,60
A008480,49
A008481,1938
A008482,69
A008483,20
A008484,87
A008485,59
A008486,17
A008487,13
A008488,44
A008489,12
A008490,1939
A008491,15
A008492,97
A008493,1940
A008494,56
A008495,1941
A008496,89
A008497,0
A008498,93
A008499,1942
A008500,80
A008501,1943
A008502,68
A008503,65
A008504,61
A008505,5
A008506,1944
A008507,40
A008508,1945
A008509,3
A008510,99
A008511,93
A008512,23
A008513,31
A008514,54
A008515,80
A008516,18
A008517,1946
A008518,62
A008519,1
A008520,41
A008521,1947
A008522,42
A008523,87
A008524,18
A008525,33
A008526,10
A008527,5
A008528,96
A008529,34
A008530,1948
A008531,70
A008532,8
A008533,39
A008534,47
A008535,14
A008536,64
A008537,10
A008538,58
A008539,83
A008540,65
A008541,43
A008542,7
A008543,75
A008544,3
A008545,89
A008546,1949
A008547,1950
A008548,71
A008549,29
A008550,1951
A008551,1952
A008552,47
A008553,36
A008554,20
A008555,1953
A008556,41
A008557,75
A008558,1954
A008559,22
A008560,64
A008561,30
A008562,3
A008563,7
A008564,79
A008565,65
A008566,15
A008567,7
A008568,94
A008569,58
A008570,94
A008571,59
A008572,1955
A008573,14
A008574,30
A008575,26
A008576,67
A008577,65
A008578,1956
A008579,48
A008580,29
A008581,5
A008582,18
A008583,8
A008584,47
A008585,68
A008586,56
A008587,60
A008588,6
A008589,94
A008590,1957
A008591,6
A008592,37
A008593,27
A008594,1
A008595,59
A008596,1958
A008597,28
A008598,87
A008599,1959
A008600,94
A008601,1960
A008602,161
A008603,32
A008604,4
A008605,46
A008606,32
A008607,6
A008608,1961
A008609,34
A008610,1962
A008611,81
A008612,82
A008613,83
A008614,88
A008615,55
A008616,4
A008617,35
A008618,1963
A008619,1
A008620,80
A008621,72
A008622,1964
A008623,7
A008624,67
A008625,40
A008626,58
A008627,79
A008628,1965
A008629,1966
A008630,1967
A008631,10
A008632,1968
A008633,83
A008634,51
A008635,8
A008636,86
A008637,75
A008638,31
A008639,0
A008640,17
A008641,1969
A008642,1970
A008643,1971
A008644,71
A008645,11
A008646,0
A008647,51
A008648,7
A008649,69
A008650,53
A008651,44
A008652,13
A008653,67
A008654,1972
A008655,44
A008656,86
A008657,1973
A008658,71
A008659,35
A008660,16
A008661,1974
A008662,4
A008663,54
A008664,0
A008665,93
A008666,65
A008667,1975
A008668,1976
A008669,38
A008670,36
A008671,6
A008672,90
A008673,13
A008674,16
A008675,52
A008676,4
A008677,85
A008678,16
A008679,1977
A008680,28
A008681,15
A008682,14
A008683,1978
A008684,61
A008685,69
A008686,45
A008687,39
A008688,8
A008689,71
A008690,15
A008691,1979
A008692,67
A008693,34
A008694,3
A008695,1
A008696,1980
A008697,0
A008698,1981
A008699,33
A008700,31
A008701,48
A008702,1982
A008703,1983
A008704,85
A008705,5
A008706,72
A008707,22
A008708,38
A008709,57
A008710,1984
A008711,1985
A008712,87
A008713,31
A008714,8
A008715,34
A008716,4
A008717,1986
A008718,30
A008719,1987
A008720,19
A008721,3
A008722,76
A008723,26
A008724,1988
A008725,18
A008726,8
A008727,11
A008728,1989
A008729,26
A008730,46
A008731,1990
A008732,1991
A008733,10
A008734,31
A008735,7
A008736,89
A008737,1992
A008738,81
A008739,1993
A008740,63
A008741,79
A008742,28
A008743,54
A008744,29
A008745,66
A008746,55
A008747,2
A008748,2
A008749,20
A008750,6
A008751,82
A008752,89
A008753,5
A008754,1994
A008755,82
A008756,78
A008757,48
A008758,77
A008759,32
A008760,17
A008761,1995
A008762,13
A008763,41
A008764,21
A008765,81
A008766,0
A008767,80
A008768,1996
A008769,1997
A008770,36
A008771,48
A008772,21
A008773,30
A008774,7
A008775,1998
A008776,78
A008777,31
A008778,1999
A008779,74
A008780,65
A008781,2000
A008782,4
A008783,46
A008784,35
A008785,20
A008786,12
A008787,4
A008788,45
A008789,2001
A008790,27
A008791,1
A008792,8
A008793,80
A008794,60
A008795,18
A008796,24
A008797,7
A008798,2002
A008799,65
A008800,75
A008801,2003
A008802,100
A008803,2004
A008804,66
A008805,2005
A008806,2006
A008807,67
A008808,2007
A008809,11
A008810,2008
A008811,13
A008812,0
A008813,2009
A008814,17
A008815,49
A008816,28
A008817,46
A008818,24
A008819,2010
A008820,52
A008821,9
A008822,92
A008823,2011
A008824,2012
A008825,5
A008826,2013
A008827,5
A008828,33
A008829,53
A008830,2014
A008831,2015
A008832,2016
A008833,2017
A008834,93
A008835,9
A008836,2018
A008837,45
A008838,40
A008839,9
A008840,48
A008841,65
A008842,2019
A008843,70
A008844,8
A008845,2020
A008846,2021
A008847,71
A008848,77
A008849,3
A008850,43
A008851,2022
A008852,44
A008853,1
A008854,43
A008855,2023
A008856,13
A008857,2024
A008858,46
A008859,2025
A008860,7
A008861,60
A008862,2026
A008863,78
A008864,12
A008865,42
A008866,31
A008867,45
A008868,2027
A008869,2028
A008870,0
A008871,57
A008872,37
A008873,102
A008874,5
A008875,8
A008876,56
A008877,47
A008878,90
A008879,2029
A008880,38
A008881,42
A008882,93
A008883,11
A008884,36
A008885,2030
A008886,46
A008887,11
A008888,38
A008889,11
A008890,64
A008891,2031
A008892,32
A008893,50
A008894,97
A008895,2032
A008896,74
A008897,14
A008898,2033
A008899,20
A008900,49
A008901,53
A008902,34
A008903,39
A008904,70
A008905,2034
A008906,2035
A008907,86
A008908,49
A008909,2
A008910,5
A008911,53
A008912,53
A008913,29
A008914,11
A008915,29
A008916,1
A008917,2036
A008918,59
A008919,2037
A008920,55
A008921,18
A008922,7
A008923,2038
A008924,70
A008925,11
A008926,34
A008927,2039
A008928,98
A008929,68
A008930,19
A008931,6
A008932,66
A008933,40
A008934,25
A008935,79
A008936,99
A008937,62
A008938,2040
A008939,19
A008940,2041
A008941,56
A008942,35
A008943,12
A008944,85
A008945,42
A008946,30
A008947,44
A008948,2
A008949,2042
A008950,100
A008951,90
A008952,64
A008953,4
A008954,34
A008955,8
A008956,46
A008957,67
A008958,2043
A008959,60
A008960,82
A008961,78
A008962,63
A008963,9
A008964,88
A008965,51
A008966,95
A008967,51
A008968,16
A008969,34
A008970,69
A008971,101
A008972,2044
A008973,2045
A008974,2046
A008975,2047
A008976,2048
A008977,86
A008978,63
A008979,23
A008980,69
A008981,13
A008982,75
A008983,46
A008984,2049
A008985,36
A008986,2050
A008987,0
A008988,48
A008989,36
A008990,83
A008991,31
A008992,36
A008993,2051
A008994,0
A008995,93
A008996,12
A008997,19
A008998,66
A008999,24
A009000,2052
A009001,31
A009002,85
A009003,2053
A009004,67
A009005,17
A009006,93
A009007,66
A009008,93
A009009,2054
A009010,64
A009011,2055
A009012,2056
A009013,70
A009014,30
A009015,84
A009016,2057
A009017,2058
A009018,2059
A009019,2060
A009020,9
A009021,2061
A009022,23
A009023,0
A009024,97
A009025,53
A009026,57
A009027,17
A009028,25
A009029,2062
A009030,86
A009031,2
A009032,71
A009033,77
A009034,27
A009035,79
A009036,34
A009037,2063
A009038,4
A009039,95
A009040,2064
A009041,15
A009042,18
A009043,8
A009044,38
A009045,2065
A009046,6
A009047,6
A009048,23
A009049,83
A009050,10
A009051,2066
A009052,86
A009053,66
A009054,2067
A009055,3
A009056,22
A009057,38
A009058,53
A009059,10
A009060,9
A009061,87
A009062,62
A009063,74
A009064,26
A009065,36
A009066,4
A009067,1
A009068,72
A009069,6
A009070,68
A009071,2068
A009072,14
A009073,34
A009074,29
A009075,2069
A009076,96
A009077,4
A009078,23
A009079,58
A009080,10
A009081,56
A009082,2070
A009083,36
A009084,2071
A009085,32
A009086,2072
A009087,3
A009088,2073
A009089,2074
A009090,50
A009091,64
A009092,9
A009093,6
A009094,52
A009095,2075
A009096,3
A009097,78
A009098,2076
A009099,74
A009100,49
A009101,102
A009102,7
A009103,6
A009104,64
A009105,50
A009106,54
A009107,2077
A009108,2078
A009109,2
A009110,1
A009111,73
A009112,29
A009113,2079
A009114,23
A009115,17
A009116,57
A009117,2080
A009118,94
A009119,8
A009120,85
A009121,43
A009122,34
A009123,29
A009124,20
A009125,54
A009126,2081
A009127,38
A009128,16
A009129,17
A009130,39
A009131,2082
A009132,2083
A009133,2084
A009134,30
A009135,91
A009136,48
A009137,34
A009138,9
A009139,44
A009140,98
A009141,18
A009142,2085
A009143,0
A009144,89
A009145,12
A009146,2086
A009147,74
A009148,63
A009149,46
A009150,42
A009151,2087
A009152,4
A009153,28
A009154,53
A009155,16
A009156,2088
A009157,2089
A009158,67
A009159,12
A009160,49
A009161,94
A009162,21
A009163,3
A009164,15
A009165,2090
A009166,72
A009167,2091
A009168,27
A009169,24
A009170,89
A009171,75
A009172,2092
A009173,2093
A009174,84
A009175,20
A009176,13
A009177,82
A009178,60
A009179,2094
A009180,61
A009181,23
A009182,57
A009183,45
A009184,75
A009185,43
A009186,25
A009187,1
A009188,42
A009189,10
A009190,2095
A009191,1
A009192,87
A009193,102
A009194,3
A009195,2096
A009196,2097
A009197,17
A009198,5
A009199,82
A009200,26
A009201,12
A009202,45
A009203,52
A009204,2098
A009205,41
A009206,14
A009207,23
A009208,48
A009209,32
A009210,3
A009211,2099
A009212,17
A009213,2100
A009214,48
A009215,36
A009216,37
A009217,74
A009218,71
A009219,63
A009220,47
A009221,8
A009222,5
A009223,42
A009224,40
A009225,2101
A009226,59
A009227,55
A009228,44
A009229,8
A009230,54
A009231,31
A009232,74
A009233,82
A009234,23
A009235,24
A009236,49
A009237,94
A009238,0
A009239,63
A009240,1
A009241,89
A009242,2102
A009243,19
A009244,147
A009245,2103
A009246,5
A009247,20
A009248,14
A009249,82
A009250,2104
A009251,71
A009252,71
A009253,2105
A009254,2106
A009255,69
A009256,36
A009257,2107
A009258,71
A009259,56
A009260,96
A009261,89
A009262,55
A009263,2108
A009264,70
A009265,2109
A009266,26
A009267,20
A009268,70
A009269,32
A009270,2110
A009271,2111
A009272,36
A009273,23
A009274,48
A009275,2112
A009276,9
A009277,58
A009278,60
A009279,22
A009280,16
A009281,1
A009282,24
A009283,2113
A009284,97
A009285,52
A009286,57
A009287,2114
A009288,43
A009289,2115
A009290,50
A009291,90
A009292,2116
A009293,2117
A009294,16
A009295,12
A009296,83
A009297,2118
A009298,86
A009299,23
A009300,47
A009301,2119
A009302,18
A009303,74
A009304,16
A009305,57
A009306,2120
A009307,2121
A009308,79
A009309,5
A009310,36
A009311,46
A009312,76
A009313,2122
A009314,2123
A009315,52
A009316,61
A009317,2
A009318,3
A009319,68
A009320,159
A009321,43
A009322,98
A009323,29
A009324,2124
A009325,102
A009326,39
A009327,46
A009328,11
A009329,23
A009330,73
A009331,2125
A009332,2126
A009333,97
A009334,35
A009335,58
A009336,2127
A009337,34
A009338,1
A009339,70
A009340,2128
A009341,43
A009342,39
A009343,77
A009344,72
A009345,2129
A009346,2130
A009347,2131
A009348,2132
A009349,60
A009350,79
A009351,44
A009352,13
A009353,27
A009354,23
A009355,102
A009356,88
A009357,45
A009358,2133
A009359,62
A009360,66
A009361,2134
A009362,36
A009363,60
A009364,96
A009365,8
A009366,101
A009367,53
A009368,37
A009369,2135
A009370,45
A009371,38
A009372,24
A009373,55
A009374,3
A009375,9
A009376,30
A009377,55
A009378,97
A009379,96
A009380,2136
A009381,12
A009382,2137
A009383,46
A009384,63
A009385,64
A009386,51
A009387,2138
A009388,23
A009389,2139
A009390,15
A009391,53
A009392,2140
A009393,2141
A009394,2142
A009395,23
A009396,98
A009397,38
A009398,68
A009399,2143
A009400,3
A009401,97
A009402,46
A009403,2144
A009404,2145
A009405,162
A009406,2146
A009407,19
A009408,57
A009409,37
A009410,100
A009411,77
A009412,7
A009413,2147
A009414,55
A009415,19
A009416,74
A009417,4
A009418,64
A009419,10
A009420,2148
A009421,2149
A009422,2150
A009423,65
A009424,3
A009425,48
A009426,2151
A009427,74
A009428,26
A009429,2152
A009430,2153
A009431,43
A009432,76
A009433,30
A009434,70
A009435,2154
A009436,9
A009437,76
A009438,2155
A009439,59
A009440,2156
A009441,2157
A009442,2158
A009443,36
A009444,2159
A009445,34
A009446,2160
A009447,12
A009448,10
A009449,25
A009450,2161
A009451,11
A009452,102
A009453,74
A009454,64
A009455,23
A009456,6
A009457,2162
A009458,59
A009459,39
A009460,13
A009461,0
A009462,2163
A009463,64
A009464,29
A009465,54
A009466,24
A009467,26
A009468,26
A009469,10
A009470,26
A009471,38
A009472,8
A009473,2164
A009474,2165
A009475,20
A009476,67
A009477,79
A009478,3
A009479,88
A009480,7
A009481,81
A009482,2166
A009483,2167
A009484,2168
A009485,97
A009486,66
A009487,15
A009488,92
A009489,2169
A009490,38
A009491,81
A009492,2170
A009493,13
A009494,2171
A009495,2172
A009496,59
A009497,40
A009498,10
A009499,2173
A009500,31
A009501,87
A009502,43
A009503,2174
A009504,93
A009505,60
A009506,69
A009507,55
A009508,9
A009509,2175
A009510,45
A009511,6
A009512,2176
A009513,11
A009514,2177
A009515,71
A009516,27
A009517,9
A009518,2
A009519,54
A009520,2178
A009521,57
A009522,12
A009523,69
A009524,95
A009525,32
A009526,3
A009527,8
A009528,15
A009529,59
A009530,126
A009531,54
A009532,21
A009533,61
A009534,69
A009535,74
A009536,37
A009537,12
A009538,47
A009539,48
A009540,89
A009541,6
A009542,46
A009543,40
A009544,2179
A009545,70
A009546,5
A009547,44
A009548,27
A009549,2180
A009550,132
A009551,52
A009552,80
A009553,2181
A009554,92
A009555,2182
A009556,70
A009557,30
A009558,75
A009559,30
A009560,21
A009561,46
A009562,26
A009563,18
A009564,40
A009565,61
A009566,17
A009567,31
A009568,11
A009569,2183
A009570,18
A009571,2
A009572,40
A009573,93
A009574,90
A009575,0
A009576,6
A009577,29
A009578,2184
A009579,41
A009580,7
A009581,82
A009582,2185
A009583,37
A009584,26
A009585,92
A009586,13
A009587,2
A009588,19
A009589,27
A009590,19
A009591,56
A009592,33
A009593,32
A009594,10
A009595,2186
A009596,12
A009597,55
A009598,64
A009599,32
A009600,0
A009601,25
A009602,6
A009603,13
A009604,100
A009605,4
A009606,22
A009607,2187
A009608,18
A009609,51
A009610,16
A009611,2188
A009612,11
A009613,10
A009614,2189
A009615,19
A009616,59
A009617,39
A009618,79
A009619,15
A009620,34
A009621,89
A009622,38
A009623,2190
A009624,11
A009625,22
A009626,42
A009627,35
A009628,41
A009629,38
A009630,4
A009631,17
A009632,47
A009633,2191
A009634,2192
A009635,92
A009636,71
A009637,89
A009638,14
A009639,6
A009640,2193
A009641,2194
A009642,89
A009643,2195
A009644,2196
A009645,31
A009646,70
A009647,2197
A009648,46
A009649,44
A009650,58
A009651,43
A009652,41
A009653,1
A009654,48
A009655,71
A009656,75
A009657,64
A009658,65
A009659,64
A009660,7
A009661,47
A009662,18
A009663,2198
A009664,10
A009665,2199
A009666,60
A009667,7
A009668,74
A009669,17
A009670,63
A009671,2
A009672,6
A009673,1
A009674,5
A009675,9
A009676,74
A009677,23
A009678,2200
A009679,92
A009680,2201
A009681,64
A009682,28
A009683,47
A009684,2202
A009685,2203
A009686,90
A009687,2204
A009688,2205
A009689,2206
A009690,24
A009691,14
A009692,2207
A009693,14
A009694,2208
A009695,21
A009696,15
A009697,46
A009698,23
A009699,69
A009700,2
A009701,64
A009702,92
A009703,5
A009704,45
A009705,43
A009706,12
A009707,59
A009708,2
A009709,65
A009710,2209
A009711,2210
A009712,73
A009713,41
A009714,69
A009715,2211
A009716,11
A009717,97
A009718,81
A009719,25
A009720,5
A009721,73
A009722,2212
A009723,55
A009724,2213
A009725,36
A009726,58
A009727,16
A009728,6
A009729,2214
A009730,62
A009731,1
A009732,19
A009733,63
A009734,83
A009735,96
A009736,163
A009737,9
A009738,17
A009739,75
A009740,78
A009741,33
A009742,57
A009743,64
A009744,5
A009745,2215
A009746,89
A009747,2216
A009748,2217
A009749,5
A009750,7
A009751,66
A009752,0
A009753,2218
A009754,47
A009755,36
A009756,80
A009757,2219
A009758,11
A009759,11
A009760,98
A009761,16
A009762,50
A009763,78
A009764,90
A009765,37
A009766,2220
A009767,97
A009768,101
A009769,38
A009770,64
A009771,35
A009772,80
A009773,18
A009774,66
A009775,81
A009776,12
A009777,59
A009778,34
A009779,39
A009780,1
A009781,22
A009782,17
A009783,2
A009784,80
A009785,28
A009786,22
A009787,8
A009788,2221
A009789,69
A009790,81
A009791,2222
A009792,9
A009793,95
A009794,2223
A009795,88
A009796,27
A009797,20
A009798,2
A009799,90
A009800,9
A009801,71
A009802,2224
A009803,45
A009804,87
A009805,44
A009806,128
A009807,33
A009808,60
A009809,15
A009810,29
A009811,19
A009812,22
A009813,4
A009814,4
A009815,2225
A009816,21
A009817,77
A009818,12
A009819,16
A009820,1
A009821,50
A009822,23
A009823,80
A009824,2226
A009825,99
A009826,2227
A009827,2228
A009828,31
A009829,78
A009830,70
A009831,60
A009832,2229
A009833,2230
A009834,2231
A009835,58
A009836,2232
A009837,4
A009838,95
A009839,58
A009840,14
A009841,56
A009842,55
A009843,8
A009844,29
A009845,68
A009846,23
A009847,47
A009848,26
A009849,2233
A009850,25
A009851,33
A009852,52
A009853,101
A009854,40
A009855,51
A009856,54
A009857,2234
A009858,92
A009859,2235
A009860,94
A009861,2236
A009862,39
A009863,2237
A009864,2238
A009865,2239
A009866,2240
A009867,80
A009868,2241
A009869,27
A009870,67
A009871,39
A009872,2242
A009873,91
A009874,10
A009875,66
A009876,18
A009877,0
A009878,41
A009879,51
A009880,28
A009881,21
A009882,39
A009883,75
A009884,73
A009885,2243
A009886,55
A009887,97
A009888,76
A009889,2244
A009890,73
A009891,2245
A009892,15
A009893,37
A009894,2246
A009895,64
A009896,96
A009897,2247
A009898,33
A009899,56
A009900,5
A009901,93
A009902,2248
A009903,2249
A009904,39
A009905,68
A009906,74
A009907,47
A009908,47
A009909,2250
A009910,36
A009911,38
A009912,2251
A009913,1
A009914,2252
A009915,35
A009916,70
A009917,83
A009918,102
A009919,74
A009920,68
A009921,83
A009922,91
A009923,39
A009924,15
A009925,74
A009926,2253
A009927,72
A009928,28
A009929,74
A009930,37
A009931,2254
A009932,8
A009933,44
A009934,81
A009935,30
A009936,60
A009937,2255
A009938,64
A009939,41
A009940,63
A009941,29
A009942,56
A009943,5
A009944,16
A009945,72
A009946,63
A009947,68
A009948,94
A009949,60
A009950,56
A009951,2256
A009952,23
A009953,20
A009954,39
A009955,37
A009956,2257
A009957,36
A009958,2258
A009959,6
A009960,57
A009961,2259
A009962,2260
A009963,82
A009964,36
A009965,2261
A009966,2262
A009967,2263
A009968,2264
A009969,62
A009970,51
A009971,65
A009972,86
A009973,51
A009974,8
A009975,2265
A009976,21
A009977,51
A009978,75
A009979,2266
A009980,79
A009981,2267
A009982,2268
A009983,36
A009984,2269
A009985,6
A009986,2270
A009987,29
A009988,80
A009989,81
A009990,23
A009991,49
A009992,97
A009993,2271
A009994,2272
A009995,71
A009996,81
A009997,31
A009998,59
A009999,87
A010000,87
A010001,112
A010002,75
A010003,75
A010004,3
A010005,55
A010006,6
A010007,96
A010008,2273
A010009,81
A010010,47
A010011,63
A010012,3
A010013,10
A010014,2274
A010015,2275
A010016,3
A010017,2276
A010018,35
A010019,82
A010020,0
A010021,2
A010022,0
A010023,3
A010024,40
A010025,22
A010026,2277
A010027,2278
A010028,99
A010029,34
A010030,98
A010031,30
A010032,2279
A010033,2280
A010034,2281
A010035,3
A010036,0
A010037,6
A010038,2282
A010039,45
A010040,74
A010041,164
A010042,2283
A010043,95
A010044,27
A010045,59
A010046,1
A010047,26
A010048,23
A010049,50
A010050,2284
A010051,2285
A010052,54
A010053,68
A010054,13
A010055,49
A010056,2286
A010057,30
A010058,2287
A010059,2288
A010060,85
A010061,25
A010062,24
A010063,22
A010064,44
A010065,2289
A010066,52
A010067,18
A010068,47
A010069,21
A010070,2290
A010071,2291
A010072,51
A010073,41
A010074,29
A010075,5
A010076,62
A010077,3
A010078,81
A010079,65
A010080,0
A010081,96
A010082,1
A010083,0
A010084,50
A010085,50
A010086,40
A010087,47
A010088,77
A010089,2292
A010090,93
A010091,2293
A010092,40
A010093,50
A010094,29
A010095,2
A010096,76
A010097,52
A010098,2294
A010099,59
A010100,80
A010101,26
A010102,97
A010103,64
A010104,2295
A010105,87
A010106,46
A010107,77
A010108,38
A010109,2
A010110,2296
A010111,45
A010112,75
A010113,2
A010114,1
A010115,92
A010116,49
A010117,57
A010118,37
A010119,2297
A010120,79
A010121,33
A010122,76
A010123,46
A010124,27
A010125,18
A010126,165
A010127,93
A010128,64
A010129,65
A010130,2
A010131,24
A010132,19
A010133,0
A010134,50
A010135,43
A010136,2298
A010137,31
A010138,39
A010139,2299
A010140,98
A010141,2300
A010142,9
A010143,55
A010144,38
A010145,2301
A010146,2302
A010147,6
A010148,86
A010149,8
A010150,96
A010151,36
A010152,2303
A010153,2304
A010154,18
A010155,52
A010156,0
A010157,9
A010158,13
A010159,54
A010160,2305
A010161,83
A010162,78
A010163,89
A010164,21
A010165,70
A010166,21
A010167,72
A010168,71
A010169,79
A010170,91
A010171,42
A010172,85
A010173,38
A010174,29
A010175,1
A010176,9
A010177,55
A010178,12
A010179,71
A010180,13
A010181,54
A010182,51
A010183,2306
A010184,25
A010185,38
A010186,57
A010187,2307
A010188,2308
A010189,32
A010190,2
A010191,2309
A010192,18
A010193,2310
A010194,2311
A010195,33
A010196,15
A010197,38
A010198,27
A010199,81
A010200,22
A010201,33
A010202,2312
A010203,2313
A010204,38
A010205,45
A010206,39
A010207,2314
A010208,56
A010209,2315
A010210,53
A010211,46
A010212,100
A010213,13
A010214,47
A010215,100
A010216,57
A010217,2316
A010218,2317
A010219,48
A010220,5
A010221,19
A010222,27
A010223,71
A010224,12
A010225,83
A010226,62
A010227,14
A010228,58
A010229,4
A010230,40
A010231,35
A010232,2318
A010233,16
A010234,42
A010235,48
A010236,63
A010237,18
A010238,3
A010239,67
A010240,100
A010241,2
A010242,1
A010243,8
A010244,92
A010245,84
A010246,8
A010247,75
A010248,74
A010249,65
A010250,2319
A010251,35
A010252,2320
A010253,58
A010254,67
A010255,2321
A010256,2322
A010257,2323
A010258,52
A010259,19
A010260,12
A010261,86
A010262,2324
A010263,2325
A010264,98
A010265,2326
A010266,36
A010267,6
A010268,34
A010269,166
A010270,55
A010271,50
A010272,8
A010273,5
A010274,2327
A010275,32
A010276,42
A010277,2328
A010278,20
A010279,87
A010280,2329
A010281,2
A010282,7
A010283,8
A010284,38
A010285,100
A010286,2330
A010287,2331
A010288,25
A010289,20
A010290,24
A010291,60
A010292,91
A010293,85
A010294,35
A010295,86
A010296,100
A010297,60
A010298,3
A010299,30
A010300,33
A010301,70
A010302,2332
A010303,26
A010304,2333
A010305,44
A010306,57
A010307,70
A010308,2334
A010309,57
A010310,66
A010311,2335
A010312,25
A010313,45
A010314,2336
A010315,118
A010316,1
A010317,57
A010318,1
A010319,25
A010320,44
A010321,47
A010322,2337
A010323,28
A010324,37
A010325,2338
A010326,11
A010327,27
A010328,66
A010329,2339
A010330,8
A010331,0
A010332,98
A010333,2340
A010334,55
A010335,2341
A010336,15
A010337,56
A010338,6
A010339,91
A010340,0
A010341,2342
A010342,2343
A010343,55
A010344,32
A010345,24
A010346,59
A010347,86
A010348,37
A010349,15
A010350,50
A010351,2344
A010352,2345
A010353,49
A010354,60
A010355,35
A010356,69
A010357,2346
A010358,6
A010359,25
A010360,69
A010361,17
A010362,66
A010363,5
A010364,67
A010365,82
A010366,2347
A010367,94
A010368,19
A010369,7
A010370,16
A010371,35
A010372,2348
A010373,57
A010374,17
A010375,24
A010376,65
A010377,55
A010378,2349
A010379,26
A010380,5
A010381,79
A010382,44
A010383,83
A010384,82
A010385,2
A010386,2350
A010387,23
A010388,76
A010389,2351
A010390,33
A010391,35
A010392,57
A010393,55
A010394,8
A010395,61
A010396,2352
A010397,49
A010398,3
A010399,35
A010400,66
A010401,52
A010402,48
A010403,85
A010404,27
A010405,40
A010406,20
A010407,2353
A010408,23
A010409,83
A010410,22
A010411,2
A010412,1
A010413,55
A010414,35
A010415,27
A010416,21
A010417,85
A010418,54
A010419,5
A010420,34
A010421,2354
A010422,62
A010423,31
A010424,30
A010425,2355
A010426,19
A010427,51
A010428,0
A010429,2356
A010430,59
A010431,23
A010432,97
A010433,76
A010434,49
A010435,77
A010436,2357
A010437,2358
A010438,2359
A010439,3
A010440,2360
A010441,98
A010442,50
A010443,12
A010444,15
A010445,2361
A010446,101
A010447,57
A010448,10
A010449,9
A010450,72
A010451,2362
A010452,35
A010453,63
A010454,21
A010455,72
A010456,32
A010457,65
A010458,19
A010459,2363
A010460,13
A010461,10
A010462,48
A010463,31
A010464,68
A010465,2364
A010466,61
A010467,29
A010468,13
A010469,67
A010470,1
A010471,10
A010472,2365
A010473,29
A010474,25
A010475,2366
A010476,14
A010477,68
A010478,68
A010479,17
A010480,13
A010481,2367
A010482,98
A010483,66
A010484,74
A010485,2368
A010486,42
A010487,2369
A010488,57
A010489,5
A010490,18
A010491,2370
A010492,11
A010493,0
A010494,72
