order_id,account_id,device_id,address_id,phone_hash,instrument_id,amount,discount_amount,coupon_code,category,order_timestamp,delivery_status,delivery_attempts,delivery_timestamp,rto_flag,return_flag,return_reason_code,return_timestamp,return_lag_hours,refund_flag,refund_amount,refund_timestamp,dispute_flag,dispute_phase,dispute_reason_code,dispute_reason_category,evidence_availability,dispute_created_at
ORD0005690,A002844,D015400,ADDR002971,161311bf0e88de52,PI040207,3130.0,0.0,,fashion,2026-02-19 03:23:58,delivered,1,2026-02-20 03:23:58,False,False,,,,False,,,False,,,,,
ORD0005691,A002844,D018146,ADDR006406,161311bf0e88de52,PI040207,2420.0,0.0,,grocery,2026-01-21 02:25:33,delivered,3,2026-01-24 02:25:33,False,False,,,,False,,,False,,,,,
ORD0005692,A002844,D018146,ADDR002971,161311bf0e88de52,PI031839,770.0,114.63,,books,2026-01-31 07:56:36,delivered,1,2026-02-01 07:56:36,False,False,,,,False,,,False,,,,,
ORD0005693,A002844,D018146,ADDR006406,161311bf0e88de52,PI031839,1050.0,0.0,,fashion,2026-02-01 01:19:04,delivered,2,2026-02-04 01:19:04,False,False,,,,False,,,False,,,,,
ORD0005694,A002845,D019026,ADDR006277,259d49215d69b064,PI025394,2970.0,0.0,,home,2026-02-25 21:06:14,delivered,2,2026-02-27 21:06:14,False,False,,,,False,,,False,,,,,
ORD0005695,A002846,D014884,ADDR014912,591596bdc69bad5d,PI001302,2300.0,0.0,,fashion,2026-01-25 05:35:26,delivered,2,2026-01-29 05:35:26,False,False,,,,False,,,False,,,,,
ORD0005696,A002846,D014884,ADDR001280,591596bdc69bad5d,PI027574,2270.0,0.0,,grocery,2026-01-29 06:53:50,delivered,2,2026-01-30 06:53:50,False,False,,,,False,,,False,,,,,
ORD0005697,A002846,D014884,ADDR001280,591596bdc69bad5d,PI027574,1500.0,0.0,,toys,2026-01-26 11:12:44,delivered,3,2026-01-29 11:12:44,False,False,,,,False,,,False,,,,,
ORD0005698,A002847,D010827,ADDR016646,4ed9fc0803b158f6,PI028734,3260.0,0.0,,fashion,2026-02-18 22:10:47,delivered,1,2026-02-19 22:10:47,False,False,,,,False,,,False,,,,,
ORD0005699,A002848,D026482,ADDR004565,fd6b3539cde2ded1,PI010858,2820.0,0.0,,toys,2026-02-05 22:46:01,delivered,3,2026-02-07 22:46:01,False,False,,,,False,,,False,,,,,
ORD0005700,A002850,D003011,ADDR015992,6b995c4d28092dcf,PI003633,3500.0,0.0,,fashion,2026-01-23 13:37:02,delivered,3,2026-01-27 13:37:02,False,False,,,,False,,,False,,,,,
ORD0005701,A002851,D012194,ADDR000503,837dfc19e1dd0f67,PI014251,4540.0,0.0,,home,2026-02-16 20:27:00,delivered,1,2026-02-17 20:27:00,False,False,,,,False,,,False,,,,,
ORD0005702,A002851,D012194,ADDR000503,837dfc19e1dd0f67,PI014251,1460.0,156.62,,books,2026-01-27 01:12:03,pending,1,,False,False,,,,False,,,False,,,,,
ORD0005703,A002852,D005642,ADDR004080,77f5df82250b1112,PI005876,2660.0,0.0,,fashion,2026-01-30 18:42:27,pending,2,,False,False,,,,False,,,False,,,,,
ORD0005704,A002852,D005642,ADDR004080,77f5df82250b1112,PI005876,1390.0,0.0,,fashion,2026-02-17 01:30:42,delivered,1,2026-02-18 01:30:42,False,False,,,,False,,,False,,,,,
ORD0005705,A002853,D024439,ADDR003286,6dc07e4aa5585307,PI005926,14740.0,1405.64,,electronics,2026-01-23 21:29:21,delivered,1,2026-01-26 21:29:21,False,False,,,,False,,,False,,,,,
ORD0005706,A002853,D024439,ADDR009951,6dc07e4aa5585307,PI005926,1400.0,0.0,,grocery,2026-02-20 12:44:48,delivered,1,2026-02-23 12:44:48,False,False,,,,False,,,False,,,,,
ORD0005707,A002853,D023479,ADDR003286,6dc07e4aa5585307,PI006204,6540.0,0.0,,electronics,2026-01-24 17:42:47,delivered,2,2026-01-27 17:42:47,False,False,,,,False,,,False,,,,,
ORD0005708,A002853,D023479,ADDR009951,6dc07e4aa5585307,PI005926,2900.0,0.0,,fashion,2026-02-13 06:04:04,delivered,3,2026-02-14 06:04:04,False,False,,,,False,,,False,,,,,
ORD0005709,A002854,D014768,ADDR000075,4a6c7b333529a532,PI036543,2630.0,0.0,,fashion,2026-02-05 04:43:49,delivered,1,2026-02-09 04:43:49,False,False,,,,False,,,False,,,,,
ORD0005710,A002855,D030737,ADDR009640,a641babf243fa3e8,PI022701,1750.0,0.0,,fashion,2026-02-26 15:25:15,delivered,2,2026-03-01 15:25:15,False,False,,,,False,,,False,,,,,
ORD0005711,A002855,D030737,ADDR010936,a641babf243fa3e8,PI022701,1940.0,0.0,,grocery,2026-02-02 19:21:21,delivered,2,2026-02-05 19:21:21,False,False,,,,False,,,False,,,,,
ORD0005712,A002855,D030737,ADDR009640,a641babf243fa3e8,PI022701,1870.0,0.0,,fashion,2026-01-23 07:25:52,delivered,2,2026-01-25 07:25:52,False,False,,,,False,,,False,,,,,
ORD0005713,A002855,D030737,ADDR010936,a641babf243fa3e8,PI022701,2070.0,572.53,RARE_293,grocery,2026-02-27 04:33:52,delivered,2,2026-03-03 04:33:52,False,False,,,,False,,,False,,,,,
ORD0005714,A002855,D030737,ADDR010936,a641babf243fa3e8,PI022701,15140.0,0.0,,electronics,2026-01-22 10:58:24,delivered,1,2026-01-23 10:58:24,False,False,,,,False,,,False,,,,,
ORD0005715,A002856,D015280,ADDR013617,2611aef1627c6116,PI030105,17590.0,0.0,,electronics,2026-02-09 15:37:28,delivered,3,2026-02-11 15:37:28,False,False,,,,False,,,False,,,,,
ORD0005716,A002857,D031078,ADDR010095,a1eca3858eb6cdf7,PI027639,580.0,0.0,,grocery,2026-01-11 13:42:44,pending,2,,False,False,,,,False,,,False,,,,,
ORD0005717,A002857,D032717,ADDR010095,a1eca3858eb6cdf7,PI027639,2680.0,0.0,,grocery,2026-02-20 19:00:16,delivered,1,2026-02-23 19:00:16,False,False,,,,False,,,False,,,,,
ORD0005718,A002858,D035882,ADDR013359,73c10007cb0bff2a,PI011443,260.0,0.0,,books,2026-01-21 04:11:00,delivered,2,2026-01-23 04:11:00,False,False,,,,False,,,False,,,,,
ORD0005719,A002858,D035882,ADDR013359,73c10007cb0bff2a,PI011443,18780.0,0.0,,electronics,2026-01-19 18:59:11,delivered,3,2026-01-22 18:59:11,False,False,,,,False,,,False,,,,,
ORD0005720,A002859,D013282,ADDR003320,a5ed84e780443eed,PI029699,7890.0,0.0,,home,2026-02-06 07:03:47,delivered,1,2026-02-07 07:03:47,False,False,,,,False,,,False,,,,,
ORD0005721,A002859,D013282,ADDR003320,a5ed84e780443eed,PI029699,690.0,0.0,,grocery,2026-02-25 02:47:20,delivered,1,2026-02-27 02:47:20,False,False,,,,False,,,False,,,,,
ORD0005722,A002859,D013282,ADDR000901,a5ed84e780443eed,PI033559,4470.0,0.0,,fashion,2026-02-24 03:53:57,pending,1,,False,False,,,,False,,,False,,,,,
ORD0005723,A002859,D013282,ADDR003320,a5ed84e780443eed,PI029699,13670.0,0.0,,electronics,2026-01-31 04:46:02,delivered,1,2026-02-03 04:46:02,False,False,,,,False,,,False,,,,,
ORD0005724,A002859,D013282,ADDR000901,a5ed84e780443eed,PI029699,780.0,0.0,,books,2026-02-27 10:27:33,delivered,2,2026-03-02 10:27:33,False,False,,,,False,,,False,,,,,
ORD0005725,A002860,D004348,ADDR008697,ee4f333eaeae325b,PI016407,14680.0,958.89,,electronics,2026-01-17 12:04:51,delivered,1,2026-01-18 12:04:51,False,False,,,,False,,,False,,,,,
ORD0005726,A002860,D004348,ADDR008697,ee4f333eaeae325b,PI038578,4950.0,0.0,,home,2026-02-02 02:18:20,delivered,1,2026-02-05 02:18:20,False,False,,,,False,,,False,,,,,
ORD0005727,A002861,D025651,ADDR007216,0f6e4ff50eafee9f,PI040326,3260.0,0.0,,toys,2026-01-05 17:47:57,delivered,2,2026-01-08 17:47:57,False,False,,,,False,,,False,,,,,
ORD0005728,A002861,D025651,ADDR007216,0f6e4ff50eafee9f,PI040326,2160.0,0.0,,grocery,2026-02-08 13:38:20,delivered,2,2026-02-10 13:38:20,False,False,,,,False,,,False,,,,,
ORD0005729,A002862,D010718,ADDR006778,e97329e2b628dbee,PI016959,12200.0,0.0,,electronics,2026-02-26 14:21:56,delivered,3,2026-03-01 14:21:56,False,False,,,,False,,,False,,,,,
ORD0005730,A002863,D005984,ADDR003712,74f0d6b9cbaf8533,PI008325,760.0,0.0,,books,2026-02-19 13:27:57,pending,2,,False,False,,,,False,,,False,,,,,
ORD0005731,A002864,D015098,ADDR001146,18bb4e8e65a7afce,PI011741,4920.0,0.0,,fashion,2026-02-24 17:39:44,delivered,2,2026-02-26 17:39:44,False,False,,,,False,,,False,,,,,
ORD0005732,A002864,D009253,ADDR001146,18bb4e8e65a7afce,PI011741,1540.0,116.91,,grocery,2026-02-01 09:05:15,failed,2,,True,False,,,,False,,,False,,,,,
ORD0005733,A002864,D015098,ADDR001146,18bb4e8e65a7afce,PI011741,660.0,0.0,,books,2026-01-27 20:34:57,delivered,1,2026-01-31 20:34:57,False,False,,,,False,,,False,,,,,
ORD0005734,A002867,D010667,ADDR016596,1aa10c643ff272ba,PI018466,1720.0,0.0,,grocery,2026-02-09 18:13:57,delivered,2,2026-02-11 18:13:57,False,False,,,,False,,,False,,,,,
ORD0005735,A002867,D010667,ADDR016596,1aa10c643ff272ba,PI018466,5880.0,0.0,,home,2026-01-29 22:39:13,delivered,1,2026-02-01 22:39:13,False,False,,,,False,,,False,,,,,
ORD0005736,A002871,D029204,ADDR013280,7796654a643342de,PI001360,16060.0,0.0,,electronics,2026-02-17 00:25:42,delivered,2,2026-02-18 00:25:42,False,False,,,,False,,,False,,,,,
ORD0005737,A002873,D019874,ADDR015990,86e8f130eb725925,PI012676,1640.0,0.0,,fashion,2026-02-14 23:03:45,delivered,3,2026-02-15 23:03:45,False,False,,,,False,,,False,,,,,
ORD0005738,A002873,D019874,ADDR015990,86e8f130eb725925,PI012676,5120.0,0.0,,home,2026-01-31 00:46:24,delivered,3,2026-02-04 00:46:24,False,False,,,,False,,,False,,,,,
ORD0005739,A002874,D028967,ADDR006579,8038efee99c7cf72,PI017117,4140.0,0.0,,fashion,2026-02-02 05:43:21,delivered,3,2026-02-03 05:43:21,False,False,,,,False,,,False,,,,,
ORD0005740,A002875,D005279,ADDR004876,a326f897d3bc3d35,PI028856,3590.0,0.0,,fashion,2026-02-18 10:45:52,delivered,1,2026-02-19 10:45:52,False,False,,,,False,,,False,,,,,
ORD0005741,A002875,D005279,ADDR004876,a326f897d3bc3d35,PI028856,1290.0,0.0,,grocery,2026-01-20 14:17:31,delivered,3,2026-01-24 14:17:31,False,False,,,,False,,,False,,,,,
ORD0005742,A002876,D016745,ADDR017796,6497d11faa313eb4,PI036927,1470.0,0.0,,grocery,2026-02-16 08:15:22,delivered,1,2026-02-18 08:15:22,False,False,,,,False,,,False,,,,,
ORD0005743,A002876,D016745,ADDR017796,6497d11faa313eb4,PI036927,510.0,0.0,,toys,2026-02-08 03:41:26,delivered,2,2026-02-10 03:41:26,False,False,,,,False,,,False,,,,,
ORD0005744,A002877,D028410,ADDR002423,8ca6f79a907883e4,PI000586,1620.0,0.0,,books,2026-02-15 01:04:22,delivered,2,2026-02-17 01:04:22,False,False,,,,False,,,False,,,,,
ORD0005745,A002877,D017917,ADDR002423,8ca6f79a907883e4,PI000586,16980.0,0.0,,electronics,2026-02-13 10:57:20,delivered,2,2026-02-14 10:57:20,False,False,,,,False,,,False,,,,,
ORD0005746,A002877,D028410,ADDR002423,8ca6f79a907883e4,PI000586,1950.0,0.0,,grocery,2026-02-24 03:54:08,delivered,1,2026-02-25 03:54:08,False,False,,,,False,,,False,,,,,
ORD0005747,A002878,D025497,ADDR002050,c074bfb07a39b452,PI016911,4810.0,0.0,,fashion,2026-02-11 03:53:32,delivered,1,2026-02-14 03:53:32,False,False,,,,False,,,False,,,,,
ORD0005748,A002878,D025497,ADDR002050,c074bfb07a39b452,PI016911,4380.0,0.0,,home,2026-01-31 21:17:02,delivered,3,2026-02-04 21:17:02,False,False,,,,False,,,False,,,,,
ORD0005749,A002878,D025497,ADDR002050,c074bfb07a39b452,PI016911,840.0,0.0,,books,2026-01-03 23:59:26,delivered,2,2026-01-04 23:59:26,False,False,,,,False,,,False,,,,,
ORD0005750,A002879,D028809,ADDR014547,903225d8137d97aa,PI002154,4380.0,0.0,,fashion,2026-02-27 21:38:40,pending,2,,False,False,,,,False,,,False,,,,,
ORD0005751,A002879,D028809,ADDR014547,903225d8137d97aa,PI002154,3960.0,0.0,,fashion,2026-02-23 04:31:10,delivered,1,2026-02-26 04:31:10,False,False,,,,False,,,False,,,,,
ORD0005752,A002881,D001757,ADDR017915,89af302cc08ddb00,PI020193,1450.0,0.0,,books,2026-01-31 02:54:11,delivered,3,2026-02-02 02:54:11,False,False,,,,False,,,False,,,,,
ORD0005753,A002882,D025224,ADDR001313,6117e21c7b054749,PI038291,2330.0,0.0,,fashion,2026-02-10 20:10:06,delivered,3,2026-02-11 20:10:06,False,False,,,,False,,,False,,,,,
ORD0005754,A002884,D028946,ADDR001686,801e0791f3531902,PI037166,300.0,28.46,,grocery,2026-01-15 04:58:37,delivered,2,2026-01-17 04:58:37,False,False,,,,False,,,False,,,,,
ORD0005755,A002885,D018907,ADDR000207,c833ac49eb226a1f,PI026261,1520.0,0.0,,fashion,2026-02-11 14:29:39,delivered,3,2026-02-13 14:29:39,False,False,,,,False,,,False,,,,,
ORD0005756,A002885,D018907,ADDR000207,c833ac49eb226a1f,PI026261,540.0,0.0,,books,2026-02-08 19:24:55,delivered,3,2026-02-12 19:24:55,False,False,,,,False,,,False,,,,,
ORD0005757,A002885,D018907,ADDR002078,c833ac49eb226a1f,PI026261,2190.0,0.0,,fashion,2026-02-10 22:45:58,delivered,3,2026-02-11 22:45:58,False,False,,,,False,,,False,,,,,
ORD0005758,A002886,D023661,ADDR002431,80f73b244de28663,PI002061,850.0,0.0,,books,2026-02-02 20:59:42,delivered,3,2026-02-03 20:59:42,False,False,,,,False,,,False,,,,,
ORD0005759,A002887,D005276,ADDR015656,f010ed144b7d4466,PI032120,3810.0,0.0,,toys,2026-02-23 16:16:07,delivered,1,2026-02-25 16:16:07,False,False,,,,False,,,False,,,,,
ORD0005760,A002887,D026201,ADDR015656,f010ed144b7d4466,PI008101,2650.0,0.0,,toys,2026-01-14 15:56:04,delivered,1,2026-01-16 15:56:04,False,False,,,,False,,,False,,,,,
ORD0005761,A002889,D024058,ADDR012218,bd0871826b8504bb,PI041639,9470.0,0.0,,electronics,2026-01-22 01:49:05,delivered,3,2026-01-25 01:49:05,False,False,,,,False,,,False,,,,,
ORD0005762,A002890,D035755,ADDR004392,e3d3aa8b84ccde18,PI037834,790.0,0.0,,grocery,2026-02-25 08:16:36,delivered,1,2026-02-27 08:16:36,False,False,,,,False,,,True,pre_arbitration,item_not_received,customer_dispute,,2026-03-03 08:16:36
ORD0005763,A002890,D035755,ADDR004392,e3d3aa8b84ccde18,PI037834,1400.0,0.0,,grocery,2026-02-23 18:52:42,delivered,3,2026-02-27 18:52:42,False,False,,,,False,,,False,,,,,
ORD0005764,A002891,D016841,ADDR012987,2ea4a7d0c1f581a8,PI022132,1810.0,0.0,,grocery,2026-02-06 19:28:16,delivered,2,2026-02-09 19:28:16,False,False,,,,False,,,False,,,,,
ORD0005765,A002891,D016841,ADDR012987,2ea4a7d0c1f581a8,PI022132,15870.0,1996.63,,electronics,2026-01-31 02:34:46,failed,1,,True,False,,,,False,,,False,,,,,
ORD0005766,A002892,D031081,ADDR003141,2ac8e25f58a91171,PI039847,2480.0,0.0,,fashion,2026-02-15 16:42:03,delivered,1,2026-02-19 16:42:03,False,False,,,,False,,,False,,,,,
ORD0005767,A002894,D030152,ADDR007711,363b92d89ca7aa95,PI030488,1390.0,0.0,,toys,2026-02-11 23:27:40,delivered,3,2026-02-12 23:27:40,False,False,,,,False,,,False,,,,,
ORD0005768,A002894,D030152,ADDR007711,363b92d89ca7aa95,PI030488,4610.0,0.0,,fashion,2026-01-30 08:04:04,delivered,2,2026-02-01 08:04:04,False,False,,,,False,,,False,,,,,
ORD0005769,A002894,D030152,ADDR007711,363b92d89ca7aa95,PI030488,7040.0,0.0,,electronics,2026-02-18 02:36:17,delivered,1,2026-02-21 02:36:17,False,False,,,,False,,,False,,,,,
ORD0005770,A002895,D031027,ADDR006754,67017ccff64a111e,PI023950,2650.0,0.0,,grocery,2026-02-16 08:49:54,pending,2,,False,False,,,,False,,,False,,,,,
ORD0005771,A002897,D008169,ADDR009507,ec7e98375e87694b,PI008332,700.0,0.0,,books,2026-02-09 10:49:52,delivered,1,2026-02-11 10:49:52,False,False,,,,False,,,False,,,,,
ORD0005772,A002898,D003332,ADDR012544,3684ba9f7f1e88b5,PI014461,17640.0,0.0,,electronics,2026-02-01 00:47:00,delivered,1,2026-02-05 00:47:00,False,False,,,,False,,,False,,,,,
ORD0005773,A002898,D003332,ADDR012544,3684ba9f7f1e88b5,PI014461,4430.0,1481.5,RARE_866,electronics,2026-02-22 20:52:34,pending,1,,False,False,,,,False,,,False,,,,,
ORD0005774,A002898,D019267,ADDR012544,3684ba9f7f1e88b5,PI014461,7870.0,0.0,,home,2026-02-19 18:55:56,failed,1,,True,False,,,,False,,,False,,,,,
ORD0005775,A002898,D003332,ADDR012544,3684ba9f7f1e88b5,PI014461,1070.0,0.0,,books,2026-02-06 18:06:03,delivered,1,2026-02-08 18:06:03,False,True,size_fit,2026-02-12 18:06:03,96.0,True,1070.0,2026-02-13 11:06:03,False,,,,,
ORD0005776,A002898,D003332,ADDR012544,3684ba9f7f1e88b5,PI014461,10290.0,0.0,,electronics,2026-02-13 06:20:16,delivered,3,2026-02-16 06:20:16,False,False,,,,False,,,False,,,,,
ORD0005777,A002899,D024157,ADDR009561,0c09f1ddcec9defe,PI010344,7780.0,715.07,,electronics,2026-02-06 12:48:56,delivered,3,2026-02-08 12:48:56,False,False,,,,False,,,False,,,,,
ORD0005778,A002899,D022513,ADDR009561,0c09f1ddcec9defe,PI024848,550.0,0.0,,books,2026-02-20 22:40:49,pending,1,,False,False,,,,False,,,False,,,,,
ORD0005779,A002899,D022513,ADDR009561,0c09f1ddcec9defe,PI010344,560.0,0.0,,grocery,2026-02-27 14:58:54,delivered,3,2026-03-01 14:58:54,False,False,,,,False,,,False,,,,,
ORD0005780,A002899,D022513,ADDR010374,0c09f1ddcec9defe,PI010344,1010.0,0.0,,grocery,2026-02-24 05:37:42,failed,2,,True,False,,,,False,,,False,,,,,
ORD0005781,A002900,D000972,ADDR004080,6011a55e74edba53,PI018899,1200.0,0.0,,grocery,2026-02-12 03:40:25,delivered,3,2026-02-14 03:40:25,False,False,,,,False,,,False,,,,,
ORD0005782,A002901,D008762,ADDR008519,b44e09fac2b6151f,PI029299,2160.0,121.07,,grocery,2026-02-23 15:58:32,delivered,3,2026-02-25 15:58:32,False,False,,,,False,,,False,,,,,
ORD0005783,A002901,D008762,ADDR006430,b44e09fac2b6151f,PI029299,18330.0,0.0,,electronics,2026-02-21 03:56:35,delivered,3,2026-02-22 03:56:35,False,False,,,,False,,,False,,,,,
ORD0005784,A002902,D009410,ADDR014099,4816f8aaece50a7b,PI007935,6680.0,0.0,,electronics,2026-02-27 18:06:30,delivered,1,2026-03-01 18:06:30,False,False,,,,False,,,False,,,,,
ORD0005785,A002904,D006902,ADDR004102,ae6428a282b67b3e,PI007097,3990.0,261.98,,toys,2026-02-19 21:05:28,delivered,1,2026-02-22 21:05:28,False,False,,,,False,,,False,,,,,
ORD0005786,A002904,D006902,ADDR004102,ae6428a282b67b3e,PI017950,1550.0,0.0,,fashion,2026-01-21 00:37:57,delivered,3,2026-01-23 00:37:57,False,False,,,,False,,,False,,,,,
ORD0005787,A002905,D033189,ADDR004254,f3522aca0ae3dece,PI027575,4770.0,0.0,,home,2026-01-15 20:25:04,delivered,2,2026-01-18 20:25:04,False,False,,,,False,,,False,,,,,
ORD0005788,A002906,D024369,ADDR011942,74e9f1a8fe6d1db4,PI004716,7710.0,0.0,,electronics,2026-02-12 01:21:38,delivered,3,2026-02-16 01:21:38,False,False,,,,False,,,False,,,,,
ORD0005789,A002906,D015048,ADDR011942,74e9f1a8fe6d1db4,PI004716,3420.0,172.79,,fashion,2026-02-08 03:17:30,delivered,3,2026-02-12 03:17:30,False,False,,,,False,,,False,,,,,
ORD0005790,A002906,D015048,ADDR011942,74e9f1a8fe6d1db4,PI004716,4700.0,0.0,,fashion,2026-01-26 13:51:10,delivered,3,2026-01-29 13:51:10,False,False,,,,False,,,False,,,,,
ORD0005791,A002907,D006880,ADDR011425,0e82518535698c8f,PI021348,15340.0,0.0,,electronics,2026-02-01 07:10:32,delivered,1,2026-02-05 07:10:32,False,False,,,,False,,,False,,,,,
ORD0005792,A002907,D011902,ADDR011425,0e82518535698c8f,PI021348,380.0,96.06,RARE_213,books,2026-01-08 05:59:47,delivered,3,2026-01-10 05:59:47,False,False,,,,False,,,False,,,,,
ORD0005793,A002907,D011902,ADDR011425,0e82518535698c8f,PI021348,2790.0,0.0,,grocery,2026-01-23 16:33:20,delivered,3,2026-01-27 16:33:20,False,False,,,,False,,,False,,,,,
ORD0005794,A002908,D011079,ADDR012535,6a7155b1ce4b8a5d,PI036080,400.0,0.0,,grocery,2026-01-31 20:26:29,delivered,1,2026-02-03 20:26:29,False,False,,,,False,,,False,,,,,
ORD0005795,A002908,D020225,ADDR012535,6a7155b1ce4b8a5d,PI036080,1220.0,0.0,,home,2026-02-23 22:16:29,delivered,3,2026-02-25 22:16:29,False,False,,,,False,,,False,,,,,
ORD0005796,A002908,D020225,ADDR014061,6a7155b1ce4b8a5d,PI036080,2500.0,0.0,,grocery,2026-02-12 19:45:04,delivered,1,2026-02-16 19:45:04,False,False,,,,False,,,False,,,,,
ORD0005797,A002908,D020225,ADDR014061,6a7155b1ce4b8a5d,PI036080,1710.0,0.0,,grocery,2026-02-06 05:38:12,delivered,3,2026-02-10 05:38:12,False,False,,,,False,,,False,,,,,
ORD0005798,A002909,D030331,ADDR013023,8e16d043eb94db77,PI030788,9040.0,0.0,,electronics,2026-02-17 08:19:22,delivered,3,2026-02-20 08:19:22,False,False,,,,False,,,False,,,,,
ORD0005799,A002909,D031469,ADDR011578,8e16d043eb94db77,PI030788,1710.0,104.45,,books,2026-02-14 19:01:30,delivered,2,2026-02-16 19:01:30,False,False,,,,False,,,False,,,,,
ORD0005800,A002909,D030331,ADDR013023,8e16d043eb94db77,PI030788,1540.0,0.0,,fashion,2026-02-28 02:14:31,delivered,2,2026-03-03 02:14:31,False,False,,,,False,,,False,,,,,
ORD0005801,A002909,D030331,ADDR011578,8e16d043eb94db77,PI030788,1360.0,0.0,,books,2026-02-08 23:23:13,delivered,2,2026-02-12 23:23:13,False,False,,,,False,,,False,,,,,
ORD0005802,A002909,D031469,ADDR011578,8e16d043eb94db77,PI030788,3270.0,0.0,,fashion,2026-02-06 05:34:26,delivered,1,2026-02-07 05:34:26,False,False,,,,False,,,False,,,,,
ORD0005803,A002909,D031469,ADDR013023,8e16d043eb94db77,PI030788,2990.0,0.0,,fashion,2026-01-30 08:33:39,delivered,1,2026-02-03 08:33:39,False,False,,,,False,,,False,,,,,
ORD0005804,A002909,D031469,ADDR011578,8e16d043eb94db77,PI030788,3080.0,0.0,,home,2026-02-18 00:55:23,pending,2,,False,False,,,,False,,,False,,,,,
ORD0005805,A002909,D030331,ADDR011578,8e16d043eb94db77,PI030788,3110.0,1048.23,RARE_146,fashion,2026-02-21 17:43:11,pending,2,,False,False,,,,False,,,False,,,,,
ORD0005806,A002909,D031469,ADDR011578,8e16d043eb94db77,PI030788,2220.0,0.0,,fashion,2026-02-01 18:08:26,delivered,1,2026-02-03 18:08:26,False,False,,,,False,,,False,,,,,
ORD0005807,A002911,D011034,ADDR006231,8fd58b5be2e8ef4b,PI003131,3810.0,432.35,,fashion,2026-02-21 02:16:02,delivered,2,2026-02-25 02:16:02,False,False,,,,False,,,False,,,,,
ORD0005808,A002911,D011034,ADDR006231,8fd58b5be2e8ef4b,PI003131,4130.0,945.87,RARE_475,fashion,2026-01-24 14:01:09,delivered,2,2026-01-28 14:01:09,False,False,,,,False,,,False,,,,,
ORD0005809,A002912,D032818,ADDR017698,5b6baf1dbcf0f552,PI011166,2800.0,0.0,,grocery,2026-02-06 11:14:24,delivered,1,2026-02-10 11:14:24,False,False,,,,False,,,False,,,,,
ORD0005810,A002912,D018551,ADDR010959,5b6baf1dbcf0f552,PI011166,5060.0,0.0,,home,2026-01-23 16:52:47,delivered,2,2026-01-24 16:52:47,False,False,,,,False,,,False,,,,,
ORD0005811,A002913,D031030,ADDR013009,151b6f10068bbb30,PI014929,1000.0,0.0,,fashion,2026-02-07 20:11:56,delivered,1,2026-02-08 20:11:56,False,False,,,,False,,,False,,,,,
ORD0005812,A002913,D035580,ADDR003820,151b6f10068bbb30,PI014929,12180.0,0.0,,electronics,2026-02-24 12:09:31,delivered,1,2026-02-28 12:09:31,False,False,,,,False,,,False,,,,,
ORD0005813,A002913,D031030,ADDR013009,151b6f10068bbb30,PI014929,1990.0,0.0,,fashion,2026-02-15 10:37:50,delivered,2,2026-02-16 10:37:50,False,False,,,,False,,,False,,,,,
ORD0005814,A002913,D035580,ADDR003820,151b6f10068bbb30,PI011134,3960.0,0.0,,fashion,2026-01-19 01:35:47,delivered,3,2026-01-21 01:35:47,False,False,,,,False,,,False,,,,,
ORD0005815,A002914,D011005,ADDR010871,aa8e3305e5d2684e,PI006461,2030.0,112.7,,grocery,2026-01-24 14:45:25,delivered,2,2026-01-27 14:45:25,False,False,,,,False,,,False,,,,,
ORD0005816,A002914,D011005,ADDR010871,aa8e3305e5d2684e,PI006461,5980.0,650.81,,home,2026-01-13 19:37:37,delivered,1,2026-01-17 19:37:37,False,False,,,,False,,,False,,,,,
ORD0005817,A002914,D011005,ADDR010871,aa8e3305e5d2684e,PI006461,970.0,138.33,,grocery,2026-02-10 07:51:01,delivered,1,2026-02-11 07:51:01,False,False,,,,False,,,False,,,,,
ORD0005818,A002914,D011005,ADDR010871,aa8e3305e5d2684e,PI006461,1420.0,0.0,,home,2026-01-29 05:09:59,delivered,3,2026-01-31 05:09:59,False,False,,,,False,,,False,,,,,
ORD0005819,A002914,D011005,ADDR010871,aa8e3305e5d2684e,PI006461,8940.0,0.0,,electronics,2026-01-19 06:53:39,delivered,1,2026-01-21 06:53:39,False,False,,,,False,,,False,,,,,
ORD0005820,A002914,D011005,ADDR013437,aa8e3305e5d2684e,PI006461,3880.0,0.0,,electronics,2026-01-29 15:07:30,delivered,2,2026-01-31 15:07:30,False,False,,,,False,,,False,,,,,
ORD0005821,A002914,D033189,ADDR013437,aa8e3305e5d2684e,PI006461,1240.0,0.0,,fashion,2026-02-25 23:31:15,delivered,1,2026-02-27 23:31:15,False,False,,,,False,,,False,,,,,
ORD0005822,A002915,D009290,ADDR008429,037d1f888f34ffb8,PI006557,2030.0,0.0,,fashion,2026-01-27 23:01:41,delivered,3,2026-01-30 23:01:41,False,False,,,,False,,,False,,,,,
ORD0005823,A002915,D009290,ADDR008429,037d1f888f34ffb8,PI006557,4960.0,0.0,,fashion,2026-02-05 10:31:31,delivered,2,2026-02-09 10:31:31,False,False,,,,False,,,False,,,,,
ORD0005824,A002915,D009290,ADDR008429,037d1f888f34ffb8,PI006557,2620.0,0.0,,fashion,2026-01-22 11:42:50,delivered,2,2026-01-23 11:42:50,False,False,,,,False,,,False,,,,,
ORD0005825,A002916,D024874,ADDR012020,9516e4b3dc81b4a9,PI000829,5300.0,0.0,,home,2026-02-16 01:15:46,delivered,2,2026-02-19 01:15:46,False,False,,,,False,,,False,,,,,
