account_id,abuse_ring_id,true_ring_member,ring_type,ring_start_time,ring_end_time
A007152,,False,,,
A007153,,False,,,
A007154,,False,,,
A007155,,False,,,
A007156,,False,,,
A007157,,False,,,
A007158,,False,,,
A007159,,False,,,
A007160,,False,,,
A007161,,False,,,
A007162,,False,,,
A007163,,False,,,
A007164,,False,,,
A007165,,False,,,
A007166,,False,,,
A007167,,False,,,
A007168,,False,,,
A007169,,False,,,
A007170,,False,,,
A007171,,False,,,
A007172,,False,,,
A007173,,False,,,
A007174,,False,,,
A007175,,False,,,
A007176,,False,,,
A007177,,False,,,
A007178,,False,,,
A007179,,False,,,
A007180,,False,,,
A007181,,False,,,
A007182,,False,,,
A007183,,False,,,
A007184,,False,,,
A007185,,False,,,
A007186,,False,,,
A007187,,False,,,
A007188,,False,,,
A007189,,False,,,
A007190,,False,,,
A007191,,False,,,
A007192,,False,,,
A007193,,False,,,
A007194,,False,,,
A007195,,False,,,
A007196,,False,,,
A007197,,False,,,
A007198,,False,,,
A007199,,False,,,
A007200,,False,,,
A007201,,False,,,
A007202,,False,,,
A007203,,False,,,
A007204,,False,,,
A007205,,False,,,
A007206,,False,,,
A007207,,False,,,
A007208,,False,,,
A007209,,False,,,
A007210,,False,,,
A007211,,False,,,
A007212,,False,,,
A007213,,False,,,
A007214,,False,,,
A007215,,False,,,
A007216,,False,,,
A007217,,False,,,
A007218,,False,,,
A007219,,False,,,
A007220,,False,,,
A007221,,False,,,
A007222,,False,,,
A007223,,False,,,
A007224,,False,,,
A007225,,False,,,
A007226,,False,,,
A007227,,False,,,
A007228,,False,,,
A007229,,False,,,
A007230,,False,,,
A007231,,False,,,
A007232,,False,,,
A007233,,False,,,
A007234,,False,,,
A007235,,False,,,
A007236,,False,,,
A007237,,False,,,
A007238,,False,,,
A007239,,False,,,
A007240,,False,,,
A007241,,False,,,
A007242,,False,,,
A007243,,False,,,
A007244,,False,,,
A007245,,False,,,
A007246,,False,,,
A007247,,False,,,
A007248,,False,,,
A007249,,False,,,
A007250,,False,,,
A007251,,False,,,
A007252,,False,,,
A007253,,False,,,
A007254,,False,,,
A007255,,False,,,
A007256,,False,,,
A007257,,False,,,
A007258,,False,,,
A007259,,False,,,
A007260,,False,,,
A007261,,False,,,
A007262,,False,,,
A007263,,False,,,
A007264,,False,,,
A007265,,False,,,
A007266,,False,,,
A007267,,False,,,
A007268,,False,,,
A007269,,False,,,
A007270,,False,,,
A007271,,False,,,
A007272,,False,,,
A007273,,False,,,
A007274,,False,,,
A007275,,False,,,
A007276,,False,,,
A007277,,False,,,
A007278,,False,,,
A007279,,False,,,
A007280,,False,,,
A007281,,False,,,
A007282,,False,,,
A007283,,False,,,
A007284,,False,,,
A007285,,False,,,
A007286,,False,,,
A007287,,False,,,
A007288,,False,,,
A007289,,False,,,
A007290,,False,,,
A007291,,False,,,
A007292,,False,,,
A007293,,False,,,
A007294,,False,,,
A007295,,False,,,
A007296,,False,,,
A007297,,False,,,
A007298,,False,,,
A007299,,False,,,
A007300,,False,,,
A007301,,False,,,
A007302,,False,,,
A007303,,False,,,
A007304,,False,,,
A007305,,False,,,
A007306,,False,,,
A007307,,False,,,
A007308,,False,,,
A007309,,False,,,
A007310,,False,,,
A007311,,False,,,
A007312,,False,,,
A007313,,False,,,
A007314,,False,,,
A007315,,False,,,
A007316,,False,,,
A007317,,False,,,
A007318,,False,,,
A007319,,False,,,
A007320,,False,,,
A007321,,False,,,
A007322,,False,,,
A007323,,False,,,
A007324,,False,,,
A007325,,False,,,
A007326,,False,,,
A007327,,False,,,
A007328,,False,,,
A007329,,False,,,
A007330,,False,,,
A007331,,False,,,
A007332,,False,,,
A007333,,False,,,
A007334,,False,,,
A007335,,False,,,
A007336,,False,,,
A007337,,False,,,
A007338,,False,,,
A007339,,False,,,
A007340,,False,,,
A007341,,False,,,
A007342,,False,,,
A007343,,False,,,
A007344,,False,,,
A007345,,False,,,
A007346,,False,,,
A007347,,False,,,
A007348,,False,,,
A007349,,False,,,
A007350,,False,,,
A007351,,False,,,
A007352,,False,,,
A007353,,False,,,
A007354,,False,,,
A007355,,False,,,
A007356,,False,,,
A007357,,False,,,
A007358,,False,,,
A007359,,False,,,
A007360,,False,,,
A007361,,False,,,
A007362,,False,,,
A007363,,False,,,
A007364,,False,,,
A007365,,False,,,
A007366,,False,,,
A007367,,False,,,
A007368,,False,,,
A007369,,False,,,
A007370,,False,,,
A007371,,False,,,
A007372,,False,,,
A007373,,False,,,
A007374,,False,,,
A007375,,False,,,
A007376,,False,,,
A007377,,False,,,
A007378,,False,,,
A007379,,False,,,
A007380,,False,,,
A007381,,False,,,
A007382,,False,,,
A007383,,False,,,
A007384,,False,,,
A007385,,False,,,
A007386,,False,,,
A007387,,False,,,
A007388,,False,,,
A007389,,False,,,
A007390,,False,,,
A007391,,False,,,
A007392,,False,,,
A007393,,False,,,
A007394,,False,,,
A007395,,False,,,
A007396,,False,,,
A007397,,False,,,
A007398,,False,,,
A007399,,False,,,
A007400,,False,,,
A007401,,False,,,
A007402,,False,,,
A007403,,False,,,
A007404,,False,,,
A007405,,False,,,
A007406,,False,,,
A007407,,False,,,
A007408,,False,,,
A007409,,False,,,
A007410,,False,,,
A007411,,False,,,
A007412,,False,,,
A007413,,False,,,
A007414,,False,,,
A007415,,False,,,
A007416,,False,,,
A007417,,False,,,
A007418,,False,,,
A007419,,False,,,
A007420,,False,,,
A007421,,False,,,
A007422,,False,,,
A007423,,False,,,
A007424,,False,,,
A007425,,False,,,
A007426,,False,,,
A007427,,False,,,
A007428,,False,,,
A007429,,False,,,
A007430,,False,,,
A007431,,False,,,
A007432,,False,,,
A007433,,False,,,
A007434,,False,,,
A007435,,False,,,
A007436,,False,,,
A007437,,False,,,
A007438,,False,,,
A007439,,False,,,
A007440,,False,,,
A007441,,False,,,
A007442,,False,,,
A007443,,False,,,
A007444,,False,,,
A007445,,False,,,
A007446,,False,,,
A007447,,False,,,
A007448,,False,,,
A007449,,False,,,
A007450,,False,,,
A007451,,False,,,
A007452,,False,,,
A007453,,False,,,
A007454,,False,,,
A007455,,False,,,
A007456,,False,,,
A007457,,False,,,
A007458,,False,,,
A007459,,False,,,
A007460,,False,,,
A007461,,False,,,
A007462,,False,,,
A007463,,False,,,
A007464,,False,,,
A007465,,False,,,
A007466,,False,,,
A007467,,False,,,
A007468,,False,,,
A007469,,False,,,
A007470,,False,,,
A007471,,False,,,
A007472,,False,,,
A007473,,False,,,
A007474,,False,,,
A007475,,False,,,
A007476,,False,,,
A007477,,False,,,
A007478,,False,,,
A007479,,False,,,
A007480,,False,,,
A007481,,False,,,
A007482,,False,,,
A007483,,False,,,
A007484,,False,,,
A007485,,False,,,
A007486,,False,,,
A007487,,False,,,
A007488,,False,,,
A007489,,False,,,
A007490,,False,,,
A007491,,False,,,
A007492,,False,,,
A007493,,False,,,
A007494,,False,,,
A007495,,False,,,
A007496,,False,,,
A007497,,False,,,
A007498,,False,,,
A007499,,False,,,
A007500,,False,,,
A007501,,False,,,
A007502,,False,,,
A007503,,False,,,
A007504,,False,,,
A007505,,False,,,
A007506,,False,,,
A007507,,False,,,
A007508,,False,,,
A007509,,False,,,
A007510,,False,,,
A007511,,False,,,
A007512,,False,,,
A007513,,False,,,
A007514,,False,,,
A007515,,False,,,
A007516,,False,,,
A007517,,False,,,
A007518,,False,,,
A007519,,False,,,
A007520,,False,,,
A007521,,False,,,
A007522,,False,,,
A007523,,False,,,
A007524,,False,,,
A007525,,False,,,
A007526,,False,,,
A007527,,False,,,
A007528,,False,,,
A007529,,False,,,
A007530,,False,,,
A007531,,False,,,
A007532,,False,,,
A007533,,False,,,
A007534,,False,,,
A007535,,False,,,
A007536,,False,,,
A007537,,False,,,
A007538,,False,,,
A007539,,False,,,
A007540,,False,,,
A007541,,False,,,
A007542,,False,,,
A007543,,False,,,
A007544,,False,,,
A007545,,False,,,
A007546,,False,,,
A007547,,False,,,
A007548,,False,,,
A007549,,False,,,
A007550,,False,,,
A007551,,False,,,
A007552,,False,,,
A007553,,False,,,
A007554,,False,,,
A007555,,False,,,
A007556,,False,,,
A007557,,False,,,
A007558,,False,,,
A007559,,False,,,
A007560,,False,,,
A007561,,False,,,
A007562,,False,,,
A007563,,False,,,
A007564,,False,,,
A007565,,False,,,
A007566,,False,,,
A007567,,False,,,
A007568,,False,,,
A007569,,False,,,
A007570,,False,,,
A007571,,False,,,
A007572,,False,,,
A007573,,False,,,
A007574,,False,,,
A007575,,False,,,
A007576,,False,,,
A007577,,False,,,
A007578,,False,,,
A007579,,False,,,
A007580,,False,,,
A007581,,False,,,
A007582,,False,,,
A007583,,False,,,
A007584,,False,,,
A007585,,False,,,
A007586,,False,,,
A007587,,False,,,
A007588,,False,,,
A007589,,False,,,
A007590,,False,,,
A007591,,False,,,
A007592,,False,,,
A007593,,False,,,
A007594,,False,,,
A007595,,False,,,
A007596,,False,,,
A007597,,False,,,
A007598,,False,,,
A007599,,False,,,
A007600,,False,,,
A007601,,False,,,
A007602,,False,,,
A007603,,False,,,
A007604,,False,,,
A007605,,False,,,
A007606,,False,,,
A007607,,False,,,
A007608,,False,,,
A007609,,False,,,
A007610,,False,,,
A007611,,False,,,
A007612,,False,,,
A007613,,False,,,
A007614,,False,,,
A007615,,False,,,
A007616,,False,,,
A007617,,False,,,
A007618,,False,,,
A007619,,False,,,
A007620,,False,,,
A007621,,False,,,
A007622,,False,,,
A007623,,False,,,
A007624,,False,,,
A007625,,False,,,
A007626,,False,,,
A007627,,False,,,
A007628,,False,,,
A007629,,False,,,
A007630,,False,,,
A007631,,False,,,
A007632,,False,,,
A007633,,False,,,
A007634,,False,,,
A007635,,False,,,
A007636,,False,,,
A007637,,False,,,
A007638,,False,,,
A007639,,False,,,
A007640,,False,,,
A007641,,False,,,
A007642,,False,,,
A007643,,False,,,
A007644,,False,,,
A007645,,False,,,
A007646,,False,,,
A007647,,False,,,
A007648,,False,,,
A007649,,False,,,
A007650,,False,,,
A007651,,False,,,
A007652,,False,,,
A007653,,False,,,
A007654,,False,,,
A007655,,False,,,
A007656,,False,,,
A007657,,False,,,
A007658,,False,,,
A007659,,False,,,
A007660,,False,,,
A007661,,False,,,
A007662,,False,,,
A007663,,False,,,
A007664,,False,,,
A007665,,False,,,
A007666,,False,,,
A007667,,False,,,
A007668,,False,,,
A007669,,False,,,
A007670,,False,,,
A007671,,False,,,
A007672,,False,,,
A007673,,False,,,
A007674,,False,,,
A007675,,False,,,
A007676,,False,,,
A007677,,False,,,
A007678,,False,,,
A007679,,False,,,
A007680,,False,,,
A007681,,False,,,
A007682,,False,,,
A007683,,False,,,
A007684,,False,,,
A007685,,False,,,
A007686,,False,,,
A007687,,False,,,
A007688,,False,,,
A007689,,False,,,
A007690,,False,,,
A007691,,False,,,
A007692,,False,,,
A007693,,False,,,
A007694,,False,,,
A007695,,False,,,
A007696,,False,,,
A007697,,False,,,
A007698,,False,,,
A007699,,False,,,
A007700,,False,,,
A007701,,False,,,
A007702,,False,,,
A007703,,False,,,
A007704,,False,,,
A007705,,False,,,
A007706,,False,,,
A007707,,False,,,
A007708,,False,,,
A007709,,False,,,
A007710,,False,,,
A007711,,False,,,
A007712,,False,,,
A007713,,False,,,
A007714,,False,,,
A007715,,False,,,
A007716,,False,,,
A007717,,False,,,
A007718,,False,,,
A007719,,False,,,
A007720,,False,,,
A007721,,False,,,
A007722,,False,,,
A007723,,False,,,
A007724,,False,,,
A007725,,False,,,
A007726,,False,,,
A007727,,False,,,
A007728,,False,,,
A007729,,False,,,
A007730,,False,,,
A007731,,False,,,
A007732,,False,,,
A007733,,False,,,
A007734,,False,,,
A007735,,False,,,
A007736,,False,,,
A007737,,False,,,
A007738,,False,,,
A007739,,False,,,
A007740,,False,,,
A007741,,False,,,
A007742,,False,,,
A007743,,False,,,
A007744,,False,,,
A007745,,False,,,
A007746,,False,,,
A007747,,False,,,
A007748,,False,,,
A007749,,False,,,
A007750,,False,,,
A007751,,False,,,
A007752,,False,,,
A007753,,False,,,
A007754,,False,,,
A007755,,False,,,
A007756,,False,,,
A007757,,False,,,
A007758,,False,,,
A007759,,False,,,
A007760,,False,,,
A007761,,False,,,
A007762,,False,,,
A007763,,False,,,
A007764,,False,,,
A007765,,False,,,
A007766,,False,,,
A007767,,False,,,
A007768,,False,,,
A007769,,False,,,
A007770,,False,,,
A007771,,False,,,
A007772,,False,,,
A007773,,False,,,
A007774,,False,,,
A007775,,False,,,
A007776,,False,,,
A007777,,False,,,
A007778,,False,,,
A007779,,False,,,
A007780,,False,,,
A007781,,False,,,
A007782,,False,,,
A007783,,False,,,
A007784,,False,,,
A007785,,False,,,
A007786,,False,,,
A007787,,False,,,
A007788,,False,,,
A007789,,False,,,
A007790,,False,,,
A007791,,False,,,
A007792,,False,,,
A007793,,False,,,
A007794,,False,,,
A007795,,False,,,
A007796,,False,,,
A007797,,False,,,
A007798,,False,,,
A007799,,False,,,
A007800,,False,,,
A007801,,False,,,
A007802,,False,,,
A007803,,False,,,
A007804,,False,,,
A007805,,False,,,
A007806,,False,,,
A007807,,False,,,
A007808,,False,,,
A007809,,False,,,
A007810,,False,,,
A007811,,False,,,
A007812,,False,,,
A007813,,False,,,
A007814,,False,,,
A007815,,False,,,
A007816,,False,,,
A007817,,False,,,
A007818,,False,,,
A007819,,False,,,
A007820,,False,,,
A007821,,False,,,
A007822,,False,,,
A007823,,False,,,
A007824,,False,,,
A007825,,False,,,
A007826,,False,,,
A007827,,False,,,
A007828,,False,,,
A007829,,False,,,
A007830,,False,,,
A007831,,False,,,
A007832,,False,,,
A007833,,False,,,
A007834,,False,,,
A007835,,False,,,
A007836,,False,,,
A007837,,False,,,
A007838,,False,,,
A007839,,False,,,
A007840,,False,,,
A007841,,False,,,
A007842,,False,,,
A007843,,False,,,
A007844,,False,,,
A007845,,False,,,
A007846,,False,,,
A007847,,False,,,
A007848,,False,,,
A007849,,False,,,
A007850,,False,,,
A007851,,False,,,
A007852,,False,,,
A007853,,False,,,
A007854,,False,,,
A007855,,False,,,
A007856,,False,,,
A007857,,False,,,
A007858,,False,,,
A007859,,False,,,
A007860,,False,,,
A007861,,False,,,
A007862,,False,,,
A007863,,False,,,
A007864,,False,,,
A007865,,False,,,
A007866,,False,,,
A007867,,False,,,
A007868,,False,,,
A007869,,False,,,
A007870,,False,,,
A007871,,False,,,
A007872,,False,,,
A007873,,False,,,
A007874,,False,,,
A007875,,False,,,
A007876,,False,,,
A007877,,False,,,
A007878,,False,,,
A007879,,False,,,
A007880,,False,,,
A007881,,False,,,
A007882,,False,,,
A007883,,False,,,
A007884,,False,,,
A007885,,False,,,
A007886,,False,,,
A007887,,False,,,
A007888,,False,,,
A007889,,False,,,
A007890,,False,,,
A007891,,False,,,
A007892,,False,,,
A007893,,False,,,
A007894,,False,,,
A007895,,False,,,
A007896,,False,,,
A007897,,False,,,
A007898,,False,,,
A007899,,False,,,
A007900,,False,,,
A007901,,False,,,
A007902,,False,,,
A007903,,False,,,
A007904,,False,,,
A007905,,False,,,
A007906,,False,,,
A007907,,False,,,
A007908,,False,,,
A007909,,False,,,
A007910,,False,,,
A007911,,False,,,
A007912,,False,,,
A007913,,False,,,
A007914,,False,,,
A007915,,False,,,
A007916,,False,,,
A007917,,False,,,
A007918,,False,,,
A007919,,False,,,
A007920,,False,,,
A007921,,False,,,
A007922,,False,,,
A007923,,False,,,
A007924,,False,,,
A007925,,False,,,
A007926,,False,,,
A007927,,False,,,
A007928,,False,,,
A007929,,False,,,
A007930,,False,,,
A007931,,False,,,
A007932,,False,,,
A007933,,False,,,
A007934,,False,,,
A007935,,False,,,
A007936,,False,,,
A007937,,False,,,
A007938,,False,,,
A007939,,False,,,
A007940,,False,,,
A007941,,False,,,
A007942,,False,,,
A007943,,False,,,
A007944,,False,,,
A007945,,False,,,
A007946,,False,,,
A007947,,False,,,
A007948,,False,,,
A007949,,False,,,
A007950,,False,,,
A007951,,False,,,
A007952,,False,,,
A007953,,False,,,
A007954,,False,,,
A007955,,False,,,
A007956,,False,,,
A007957,,False,,,
A007958,,False,,,
A007959,,False,,,
A007960,,False,,,
A007961,,False,,,
A007962,,False,,,
A007963,,False,,,
A007964,,False,,,
A007965,,False,,,
A007966,,False,,,
A007967,,False,,,
A007968,,False,,,
A007969,,False,,,
A007970,,False,,,
A007971,,False,,,
A007972,,False,,,
A007973,,False,,,
A007974,,False,,,
A007975,,False,,,
A007976,,False,,,
A007977,,False,,,
A007978,,False,,,
A007979,,False,,,
A007980,,False,,,
A007981,,False,,,
A007982,,False,,,
A007983,,False,,,
A007984,,False,,,
A007985,,False,,,
A007986,,False,,,
A007987,,False,,,
A007988,,False,,,
A007989,,False,,,
A007990,,False,,,
A007991,,False,,,
A007992,,False,,,
A007993,,False,,,
A007994,,False,,,
A007995,,False,,,
A007996,,False,,,
A007997,,False,,,
A007998,,False,,,
A007999,,False,,,
A008000,,False,,,
A008001,,False,,,
A008002,,False,,,
A008003,,False,,,
A008004,,False,,,
A008005,,False,,,
A008006,,False,,,
A008007,,False,,,
A008008,,False,,,
A008009,,False,,,
A008010,,False,,,
A008011,,False,,,
A008012,,False,,,
A008013,,False,,,
A008014,,False,,,
A008015,,False,,,
A008016,,False,,,
A008017,,False,,,
A008018,,False,,,
A008019,,False,,,
A008020,,False,,,
A008021,,False,,,
A008022,,False,,,
A008023,,False,,,
A008024,,False,,,
A008025,,False,,,
A008026,,False,,,
A008027,,False,,,
A008028,,False,,,
A008029,,False,,,
A008030,,False,,,
A008031,,False,,,
A008032,,False,,,
A008033,,False,,,
A008034,,False,,,
A008035,,False,,,
A008036,,False,,,
A008037,,False,,,
A008038,,False,,,
A008039,,False,,,
A008040,,False,,,
A008041,,False,,,
A008042,,False,,,
A008043,,False,,,
A008044,,False,,,
A008045,,False,,,
A008046,,False,,,
A008047,,False,,,
A008048,,False,,,
A008049,,False,,,
A008050,,False,,,
A008051,,False,,,
A008052,,False,,,
A008053,,False,,,
A008054,,False,,,
A008055,,False,,,
A008056,,False,,,
A008057,,False,,,
A008058,,False,,,
A008059,,False,,,
A008060,,False,,,
A008061,,False,,,
A008062,,False,,,
A008063,,False,,,
A008064,,False,,,
A008065,,False,,,
A008066,,False,,,
A008067,,False,,,
A008068,,False,,,
A008069,,False,,,
A008070,,False,,,
A008071,,False,,,
A008072,,False,,,
A008073,,False,,,
A008074,,False,,,
A008075,,False,,,
A008076,,False,,,
A008077,,False,,,
A008078,,False,,,
A008079,,False,,,
A008080,,False,,,
A008081,,False,,,
A008082,,False,,,
A008083,,False,,,
A008084,,False,,,
A008085,,False,,,
A008086,,False,,,
A008087,,False,,,
A008088,,False,,,
A008089,,False,,,
A008090,,False,,,
A008091,,False,,,
A008092,,False,,,
A008093,,False,,,
A008094,,False,,,
A008095,,False,,,
A008096,,False,,,
A008097,,False,,,
A008098,,False,,,
A008099,,False,,,
A008100,,False,,,
A008101,,False,,,
A008102,,False,,,
A008103,,False,,,
A008104,,False,,,
A008105,,False,,,
A008106,,False,,,
A008107,,False,,,
A008108,,False,,,
A008109,,False,,,
A008110,,False,,,
A008111,,False,,,
A008112,,False,,,
A008113,,False,,,
A008114,,False,,,
A008115,,False,,,
A008116,,False,,,
A008117,,False,,,
A008118,,False,,,
A008119,,False,,,
A008120,,False,,,
A008121,,False,,,
A008122,,False,,,
A008123,,False,,,
A008124,,False,,,
A008125,,False,,,
A008126,,False,,,
A008127,,False,,,
A008128,,False,,,
A008129,,False,,,
A008130,,False,,,
A008131,,False,,,
A008132,,False,,,
A008133,,False,,,
A008134,,False,,,
A008135,,False,,,
A008136,,False,,,
A008137,,False,,,
A008138,,False,,,
A008139,,False,,,
A008140,,False,,,
A008141,,False,,,
A008142,,False,,,
A008143,,False,,,
A008144,,False,,,
A008145,,False,,,
A008146,,False,,,
A008147,,False,,,
A008148,,False,,,
A008149,,False,,,
A008150,,False,,,
A008151,,False,,,
A008152,,False,,,
A008153,,False,,,
A008154,,False,,,
A008155,,False,,,
A008156,,False,,,
A008157,,False,,,
A008158,,False,,,
A008159,,False,,,
A008160,,False,,,
A008161,,False,,,
A008162,,False,,,
A008163,,False,,,
A008164,,False,,,
A008165,,False,,,
A008166,,False,,,
A008167,,False,,,
A008168,,False,,,
A008169,,False,,,
A008170,,False,,,
A008171,,False,,,
A008172,,False,,,
A008173,,False,,,
A008174,,False,,,
A008175,,False,,,
A008176,,False,,,
A008177,,False,,,
A008178,,False,,,
A008179,,False,,,
A008180,,False,,,
A008181,,False,,,
A008182,,False,,,
A008183,,False,,,
A008184,,False,,,
A008185,,False,,,
A008186,,False,,,
A008187,,False,,,
A008188,,False,,,
A008189,,False,,,
A008190,,False,,,
A008191,,False,,,
A008192,,False,,,
A008193,,False,,,
A008194,,False,,,
A008195,,False,,,
A008196,,False,,,
A008197,,False,,,
A008198,,False,,,
A008199,,False,,,
A008200,,False,,,
A008201,,False,,,
A008202,,False,,,
A008203,,False,,,
A008204,,False,,,
A008205,,False,,,
A008206,,False,,,
A008207,,False,,,
A008208,,False,,,
A008209,,False,,,
A008210,,False,,,
A008211,,False,,,
A008212,,False,,,
A008213,,False,,,
A008214,,False,,,
A008215,,False,,,
A008216,,False,,,
A008217,,False,,,
A008218,,False,,,
A008219,,False,,,
A008220,,False,,,
A008221,,False,,,
A008222,,False,,,
A008223,,False,,,
A008224,,False,,,
A008225,,False,,,
A008226,,False,,,
A008227,,False,,,
A008228,,False,,,
A008229,,False,,,
A008230,,False,,,
A008231,,False,,,
A008232,,False,,,
A008233,,False,,,
A008234,,False,,,
A008235,,False,,,
A008236,,False,,,
A008237,,False,,,
A008238,,False,,,
A008239,,False,,,
A008240,,False,,,
A008241,,False,,,
A008242,,False,,,
A008243,,False,,,
A008244,,False,,,
A008245,,False,,,
A008246,,False,,,
A008247,,False,,,
A008248,,False,,,
A008249,,False,,,
A008250,,False,,,
A008251,,False,,,
A008252,,False,,,
A008253,,False,,,
A008254,,False,,,
A008255,,False,,,
A008256,,False,,,
A008257,,False,,,
A008258,,False,,,
A008259,,False,,,
A008260,,False,,,
A008261,,False,,,
A008262,,False,,,
A008263,,False,,,
A008264,,False,,,
A008265,,False,,,
A008266,,False,,,
A008267,,False,,,
A008268,,False,,,
A008269,,False,,,
A008270,,False,,,
A008271,,False,,,
A008272,,False,,,
A008273,,False,,,
A008274,,False,,,
A008275,,False,,,
A008276,,False,,,
A008277,,False,,,
A008278,,False,,,
A008279,,False,,,
A008280,,False,,,
A008281,,False,,,
A008282,,False,,,
A008283,,False,,,
A008284,,False,,,
A008285,,False,,,
A008286,,False,,,
A008287,,False,,,
A008288,,False,,,
A008289,,False,,,
A008290,,False,,,
A008291,,False,,,
A008292,,False,,,
A008293,,False,,,
A008294,,False,,,
A008295,,False,,,
A008296,,False,,,
A008297,,False,,,
A008298,,False,,,
A008299,,False,,,
A008300,,False,,,
A008301,,False,,,
A008302,,False,,,
A008303,,False,,,
A008304,,False,,,
A008305,,False,,,
A008306,,False,,,
A008307,,False,,,
A008308,,False,,,
A008309,,False,,,
A008310,,False,,,
A008311,,False,,,
A008312,,False,,,
A008313,,False,,,
A008314,,False,,,
A008315,,False,,,
A008316,,False,,,
A008317,,False,,,
A008318,,False,,,
A008319,,False,,,
A008320,,False,,,
A008321,,False,,,
A008322,,False,,,
A008323,,False,,,
A008324,,False,,,
A008325,,False,,,
A008326,,False,,,
A008327,,False,,,
A008328,,False,,,
A008329,,False,,,
A008330,,False,,,
A008331,,False,,,
A008332,,False,,,
A008333,,False,,,
A008334,,False,,,
A008335,,False,,,
A008336,,False,,,
A008337,,False,,,
A008338,,False,,,
A008339,,False,,,
A008340,,False,,,
A008341,,False,,,
A008342,,False,,,
A008343,,False,,,
A008344,,False,,,
A008345,,False,,,
A008346,,False,,,
A008347,,False,,,
A008348,,False,,,
A008349,,False,,,
A008350,,False,,,
A008351,,False,,,
A008352,,False,,,
A008353,,False,,,
A008354,,False,,,
A008355,,False,,,
A008356,,False,,,
A008357,,False,,,
A008358,,False,,,
A008359,,False,,,
A008360,,False,,,
A008361,,False,,,
A008362,,False,,,
A008363,,False,,,
A008364,,False,,,
A008365,,False,,,
A008366,,False,,,
A008367,,False,,,
A008368,,False,,,
A008369,,False,,,
A008370,,False,,,
A008371,,False,,,
A008372,,False,,,
A008373,,False,,,
A008374,,False,,,
A008375,,False,,,
A008376,,False,,,
A008377,,False,,,
A008378,,False,,,
A008379,,False,,,
A008380,,False,,,
A008381,,False,,,
A008382,,False,,,
A008383,,False,,,
A008384,,False,,,
A008385,,False,,,
A008386,,False,,,
A008387,,False,,,
A008388,,False,,,
A008389,,False,,,
A008390,,False,,,
A008391,,False,,,
A008392,,False,,,
A008393,,False,,,
A008394,,False,,,
A008395,,False,,,
A008396,,False,,,
A008397,,False,,,
A008398,,False,,,
A008399,,False,,,
A008400,,False,,,
A008401,,False,,,
A008402,,False,,,
A008403,,False,,,
A008404,,False,,,
A008405,,False,,,
A008406,,False,,,
A008407,,False,,,
A008408,,False,,,
A008409,,False,,,
A008410,,False,,,
A008411,,False,,,
A008412,,False,,,
A008413,,False,,,
A008414,,False,,,
A008415,,False,,,
A008416,,False,,,
A008417,,False,,,
A008418,,False,,,
A008419,,False,,,
A008420,,False,,,
A008421,,False,,,
A008422,,False,,,
A008423,,False,,,
A008424,,False,,,
A008425,,False,,,
A008426,,False,,,
A008427,,False,,,
A008428,,False,,,
A008429,,False,,,
A008430,,False,,,
A008431,,False,,,
A008432,,False,,,
A008433,,False,,,
A008434,,False,,,
A008435,,False,,,
A008436,,False,,,
A008437,,False,,,
A008438,,False,,,
A008439,,False,,,
A008440,,False,,,
A008441,,False,,,
A008442,,False,,,
A008443,,False,,,
A008444,,False,,,
A008445,,False,,,
A008446,,False,,,
A008447,,False,,,
A008448,,False,,,
A008449,,False,,,
A008450,,False,,,
A008451,,False,,,
A008452,,False,,,
A008453,,False,,,
A008454,,False,,,
A008455,,False,,,
A008456,,False,,,
A008457,,False,,,
A008458,,False,,,
A008459,,False,,,
A008460,,False,,,
A008461,,False,,,
A008462,,False,,,
A008463,,False,,,
A008464,,False,,,
A008465,,False,,,
A008466,,False,,,
A008467,,False,,,
A008468,,False,,,
A008469,,False,,,
A008470,,False,,,
A008471,,False,,,
A008472,,False,,,
A008473,,False,,,
A008474,,False,,,
A008475,,False,,,
A008476,,False,,,
A008477,,False,,,
A008478,,False,,,
A008479,,False,,,
A008480,,False,,,
A008481,,False,,,
A008482,,False,,,
A008483,,False,,,
A008484,,False,,,
A008485,,False,,,
A008486,,False,,,
A008487,,False,,,
A008488,,False,,,
A008489,,False,,,
A008490,,False,,,
A008491,,False,,,
A008492,,False,,,
A008493,,False,,,
A008494,,False,,,
A008495,,False,,,
A008496,,False,,,
A008497,,False,,,
A008498,,False,,,
A008499,,False,,,
A008500,,False,,,
A008501,,False,,,
A008502,,False,,,
A008503,,False,,,
A008504,,False,,,
A008505,,False,,,
A008506,,False,,,
A008507,,False,,,
A008508,,False,,,
A008509,,False,,,
A008510,,False,,,
A008511,,False,,,
A008512,,False,,,
A008513,,False,,,
A008514,,False,,,
A008515,,False,,,
A008516,,False,,,
A008517,,False,,,
A008518,,False,,,
A008519,,False,,,
A008520,,False,,,
A008521,,False,,,
A008522,,False,,,
A008523,,False,,,
A008524,,False,,,
A008525,,False,,,
A008526,,False,,,
A008527,,False,,,
A008528,,False,,,
A008529,,False,,,
A008530,,False,,,
A008531,,False,,,
A008532,,False,,,
A008533,,False,,,
A008534,,False,,,
A008535,,False,,,
A008536,,False,,,
A008537,,False,,,
A008538,,False,,,
A008539,,False,,,
A008540,,False,,,
A008541,,False,,,
A008542,,False,,,
A008543,,False,,,
A008544,,False,,,
A008545,,False,,,
A008546,,False,,,
A008547,,False,,,
