device_id,os_family,browser_family,ip_prefix,first_seen_at
D004545,Linux,Chrome,10.63.215.0/24,2026-02-16 22:24:32
D004546,iOS,Safari,10.142.217.0/24,2026-01-13 07:47:08
D004547,iOS,Safari,10.105.43.0/24,2026-01-14 00:23:57
D004548,Windows,Firefox,10.54.21.0/24,2026-01-18 17:14:35
D004549,Android,Chrome,10.173.192.0/24,2026-01-17 17:57:47
D004550,macOS,Chrome,10.189.214.0/24,2026-02-23 04:04:00
D004551,Android,Edge,10.163.59.0/24,2026-02-21 21:51:17
D004552,macOS,Chrome,10.166.122.0/24,2026-02-25 21:48:10
D004553,Android,Edge,10.10.192.0/24,2026-01-28 10:33:44
D004554,Android,Chrome,10.237.47.0/24,2026-01-01 22:46:31
D004555,Android,Firefox,10.89.91.0/24,2026-02-12 01:34:36
D004556,Android,Chrome,10.217.229.0/24,2026-02-25 03:10:47
D004557,iOS,Safari,10.27.153.0/24,2026-01-03 23:48:06
D004558,Android,Chrome,10.34.3.0/24,2026-01-30 16:10:22
D004559,Android,Firefox,10.49.221.0/24,2026-02-19 03:46:25
D004560,iOS,Chrome,10.160.132.0/24,2026-02-10 07:36:42
D004561,Windows,Chrome,10.172.229.0/24,2026-01-08 20:18:10
D004562,Android,Edge,10.133.120.0/24,2026-01-11 22:16:18
D004563,macOS,Firefox,10.64.166.0/24,2026-02-15 13:14:54
D004564,macOS,Chrome,10.70.46.0/24,2026-01-27 21:12:42
D004565,Android,Firefox,10.210.142.0/24,2026-02-16 22:03:53
D004566,macOS,Firefox,10.16.70.0/24,2026-02-13 15:54:40
D004567,iOS,Chrome,10.108.145.0/24,2026-02-22 11:30:12
D004568,Windows,Chrome,10.179.88.0/24,2026-01-11 03:39:03
D004569,Android,Chrome,10.39.100.0/24,2026-01-16 02:50:18
D004570,Windows,Chrome,10.85.96.0/24,2026-01-17 16:11:03
D004571,Android,Chrome,10.12.181.0/24,2026-01-21 01:44:37
D004572,Android,Chrome,10.143.217.0/24,2026-01-11 21:51:37
D004573,Android,Chrome,10.122.172.0/24,2026-01-23 11:37:50
D004574,Android,Firefox,10.244.38.0/24,2026-01-04 10:37:17
D004575,macOS,Chrome,10.237.98.0/24,2026-02-27 02:33:10
D004576,Windows,Edge,10.207.202.0/24,2026-01-14 23:12:01
D004577,Android,Firefox,10.154.14.0/24,2026-02-01 14:16:11
D004578,iOS,Safari,10.30.255.0/24,2026-01-17 21:05:18
D004579,iOS,Chrome,10.156.168.0/24,2026-01-21 13:38:24
D004580,Android,Edge,10.219.58.0/24,2026-02-19 00:53:04
D004581,Android,Chrome,10.191.249.0/24,2026-01-09 08:57:24
D004582,Android,Edge,10.119.74.0/24,2026-01-24 16:58:14
D004583,Android,Chrome,10.119.76.0/24,2026-02-11 23:49:26
D004584,Android,Edge,10.148.211.0/24,2026-01-22 03:48:57
D004585,macOS,Safari,10.175.236.0/24,2026-02-20 06:49:00
D004586,Android,Chrome,10.65.205.0/24,2026-01-05 15:50:41
D004587,Windows,Firefox,10.178.121.0/24,2026-02-18 10:51:19
D004588,iOS,Safari,10.9.70.0/24,2026-01-26 01:35:35
D004589,Android,Chrome,10.110.24.0/24,2026-02-09 09:54:29
D004590,iOS,Safari,10.162.220.0/24,2026-01-13 10:02:25
D004591,iOS,Safari,10.60.81.0/24,2026-01-31 03:45:09
D004592,Android,Chrome,10.55.151.0/24,2026-02-25 11:29:05
D004593,Android,Chrome,10.160.59.0/24,2026-02-06 23:00:08
D004594,iOS,Chrome,10.184.43.0/24,2026-02-05 21:25:55
D004595,Windows,Firefox,10.6.72.0/24,2026-01-05 08:27:22
D004596,iOS,Chrome,10.102.117.0/24,2026-01-13 12:15:24
D004597,Android,Edge,10.166.28.0/24,2026-02-20 08:03:08
D004598,Android,Firefox,10.74.128.0/24,2026-01-09 06:17:19
D004599,Linux,Chrome,10.5.184.0/24,2026-01-10 07:20:36
D004600,Android,Chrome,10.50.221.0/24,2026-02-10 03:09:04
D004601,Android,Chrome,10.131.187.0/24,2026-01-12 14:27:50
D004602,iOS,Safari,10.30.41.0/24,2026-01-12 15:37:25
D004603,Windows,Firefox,10.230.225.0/24,2026-01-22 07:39:47
D004604,iOS,Chrome,10.172.154.0/24,2026-02-14 21:23:01
D004605,iOS,Chrome,10.148.191.0/24,2026-02-16 05:33:51
D004606,iOS,Chrome,10.137.89.0/24,2026-01-17 16:44:25
D004607,Windows,Firefox,10.113.77.0/24,2026-02-02 14:38:30
D004608,iOS,Safari,10.138.54.0/24,2026-01-27 02:25:29
D004609,iOS,Chrome,10.25.101.0/24,2026-02-18 12:20:50
D004610,Android,Firefox,10.252.235.0/24,2026-02-27 05:15:13
D004611,macOS,Safari,10.19.192.0/24,2026-01-02 12:42:22
D004612,iOS,Safari,10.42.42.0/24,2026-02-25 11:53:18
D004613,iOS,Chrome,10.219.70.0/24,2026-02-28 15:42:59
D004614,macOS,Safari,10.26.147.0/24,2026-02-27 23:15:54
D004615,Android,Edge,10.199.244.0/24,2026-02-14 05:03:35
D004616,Android,Edge,10.97.139.0/24,2026-02-07 04:58:14
D004617,iOS,Chrome,10.180.50.0/24,2026-01-08 17:34:38
D004618,Android,Chrome,10.183.240.0/24,2026-01-01 11:22:39
D004619,iOS,Chrome,10.138.92.0/24,2026-02-24 13:39:28
D004620,macOS,Safari,10.176.152.0/24,2026-02-01 18:55:14
D004621,iOS,Chrome,10.113.43.0/24,2026-02-15 22:14:29
D004622,Android,Chrome,10.61.108.0/24,2026-01-27 01:08:53
D004623,Android,Chrome,10.208.89.0/24,2026-01-17 05:40:32
D004624,Android,Firefox,10.69.227.0/24,2026-02-01 18:11:02
D004625,Android,Firefox,10.160.62.0/24,2026-02-17 13:41:59
D004626,Windows,Firefox,10.77.129.0/24,2026-02-03 08:43:29
D004627,Android,Edge,10.166.84.0/24,2026-02-21 10:05:53
D004628,Windows,Edge,10.227.62.0/24,2026-01-24 18:11:01
D004629,Windows,Firefox,10.96.153.0/24,2026-01-06 23:51:33
D004630,iOS,Chrome,10.152.80.0/24,2026-02-14 21:26:54
D004631,Windows,Edge,10.229.157.0/24,2026-02-11 10:13:21
D004632,iOS,Chrome,10.3.59.0/24,2026-01-07 16:48:18
D004633,Android,Firefox,10.66.60.0/24,2026-02-22 16:49:47
D004634,iOS,Safari,10.162.225.0/24,2026-01-08 08:10:19
D004635,iOS,Chrome,10.186.65.0/24,2026-01-19 04:03:45
D004636,Android,Firefox,10.175.144.0/24,2026-01-08 02:29:03
D004637,iOS,Safari,10.249.149.0/24,2026-01-02 10:55:34
D004638,Android,Chrome,10.135.5.0/24,2026-01-05 04:28:47
D004639,iOS,Safari,10.20.182.0/24,2026-01-12 07:19:11
D004640,iOS,Safari,10.208.204.0/24,2026-01-22 15:35:28
D004641,Android,Edge,10.89.244.0/24,2026-01-05 08:19:35
D004642,Android,Firefox,10.119.8.0/24,2026-02-21 23:17:12
D004643,macOS,Chrome,10.180.246.0/24,2026-02-19 16:44:25
D004644,iOS,Chrome,10.244.127.0/24,2026-02-19 05:49:27
D004645,iOS,Chrome,10.59.206.0/24,2026-02-14 21:39:40
D004646,Windows,Edge,10.122.70.0/24,2026-01-22 10:40:49
D004647,Android,Firefox,10.192.51.0/24,2026-02-26 01:12:51
D004648,Android,Firefox,10.27.137.0/24,2026-01-03 11:38:15
D004649,Windows,Chrome,10.79.64.0/24,2026-02-18 13:24:08
D004650,Android,Chrome,10.10.111.0/24,2026-01-19 06:24:40
D004651,Android,Firefox,10.255.249.0/24,2026-01-15 02:07:57
D004652,Windows,Firefox,10.235.25.0/24,2026-02-16 04:08:58
D004653,macOS,Firefox,10.42.85.0/24,2026-02-10 07:50:01
D004654,iOS,Chrome,10.222.36.0/24,2026-02-13 20:01:23
D004655,Windows,Chrome,10.98.136.0/24,2026-02-09 22:30:08
D004656,macOS,Firefox,10.50.169.0/24,2026-01-02 20:29:34
D004657,Android,Firefox,10.220.188.0/24,2026-01-28 10:10:22
D004658,Android,Firefox,10.233.30.0/24,2026-01-03 11:46:06
D004659,Windows,Chrome,10.204.254.0/24,2026-01-31 14:56:02
D004660,Android,Edge,10.111.204.0/24,2026-01-21 21:28:35
D004661,Android,Firefox,10.152.93.0/24,2026-01-12 13:05:35
D004662,Linux,Chrome,10.147.162.0/24,2026-01-07 21:36:51
D004663,iOS,Chrome,10.97.128.0/24,2026-01-11 22:54:46
D004664,Android,Edge,10.65.10.0/24,2026-02-04 09:06:14
D004665,Android,Firefox,10.12.58.0/24,2026-02-18 06:13:01
D004666,Android,Firefox,10.77.242.0/24,2026-01-26 13:34:03
D004667,Windows,Chrome,10.157.123.0/24,2026-01-06 04:08:45
D004668,Android,Chrome,10.193.206.0/24,2026-01-03 09:41:07
D004669,Android,Chrome,10.179.81.0/24,2026-01-30 14:11:41
D004670,Android,Edge,10.171.221.0/24,2026-01-05 19:49:26
D004671,Android,Edge,10.209.132.0/24,2026-01-11 10:48:17
D004672,iOS,Chrome,10.94.194.0/24,2026-02-22 16:58:27
D004673,iOS,Chrome,10.91.167.0/24,2026-01-29 20:42:53
D004674,iOS,Safari,10.252.80.0/24,2026-02-13 23:22:43
D004675,iOS,Safari,10.251.158.0/24,2026-01-10 00:55:41
D004676,Android,Edge,10.246.64.0/24,2026-02-20 06:56:28
D004677,Android,Chrome,10.107.73.0/24,2026-01-12 02:05:14
D004678,iOS,Chrome,10.158.47.0/24,2026-02-04 07:01:22
D004679,macOS,Firefox,10.25.139.0/24,2026-02-25 11:44:46
D004680,iOS,Chrome,10.6.127.0/24,2026-02-23 23:20:26
D004681,macOS,Firefox,10.241.37.0/24,2026-02-19 06:04:11
D004682,Android,Chrome,10.73.164.0/24,2026-01-20 08:32:28
D004683,Android,Chrome,10.232.192.0/24,2026-02-01 13:17:28
D004684,Android,Edge,10.197.64.0/24,2026-02-07 00:49:37
D004685,Android,Chrome,10.234.80.0/24,2026-02-02 18:36:03
D004686,iOS,Chrome,10.8.72.0/24,2026-02-07 03:54:42
D004687,Android,Chrome,10.191.124.0/24,2026-01-03 14:01:56
D004688,Android,Firefox,10.16.255.0/24,2026-02-24 22:47:13
D004689,Android,Firefox,10.35.131.0/24,2026-02-13 20:23:58
D004690,macOS,Chrome,10.198.216.0/24,2026-02-20 04:20:13
D004691,Windows,Edge,10.253.168.0/24,2026-01-22 10:31:15
D004692,Android,Firefox,10.28.145.0/24,2026-02-20 14:17:37
D004693,macOS,Chrome,10.72.214.0/24,2026-02-06 06:56:15
D004694,Android,Firefox,10.220.49.0/24,2026-01-01 09:45:01
D004695,iOS,Safari,10.138.31.0/24,2026-01-17 21:02:18
D004696,macOS,Chrome,10.122.61.0/24,2026-01-31 22:44:12
D004697,Android,Edge,10.105.119.0/24,2026-01-10 09:09:44
D004698,iOS,Safari,10.148.195.0/24,2026-01-15 09:40:32
D004699,macOS,Chrome,10.77.226.0/24,2026-02-08 14:23:32
D004700,macOS,Chrome,10.205.179.0/24,2026-02-14 00:37:27
D004701,Android,Chrome,10.134.181.0/24,2026-02-14 11:29:23
D004702,iOS,Safari,10.145.181.0/24,2026-02-24 08:11:41
D004703,iOS,Safari,10.214.104.0/24,2026-02-22 06:19:39
D004704,Windows,Chrome,10.38.234.0/24,2026-02-15 17:28:51
D004705,Windows,Edge,10.172.12.0/24,2026-01-22 21:59:24
D004706,Android,Firefox,10.166.158.0/24,2026-02-13 01:18:52
D004707,macOS,Chrome,10.87.227.0/24,2026-01-18 01:20:31
D004708,Windows,Firefox,10.250.35.0/24,2026-01-18 03:19:39
D004709,Android,Chrome,10.228.0.0/24,2026-01-16 14:52:11
D004710,Android,Chrome,10.253.171.0/24,2026-02-17 05:56:02
D004711,Android,Firefox,10.243.152.0/24,2026-02-19 18:32:03
D004712,macOS,Firefox,10.103.242.0/24,2026-02-09 08:44:28
D004713,Android,Chrome,10.113.76.0/24,2026-02-09 14:25:35
D004714,Android,Edge,10.107.188.0/24,2026-02-01 23:11:51
D004715,Android,Chrome,10.252.201.0/24,2026-02-18 18:58:10
D004716,iOS,Chrome,10.193.65.0/24,2026-02-28 20:25:53
D004717,iOS,Safari,10.185.97.0/24,2026-01-06 00:21:33
D004718,macOS,Chrome,10.42.77.0/24,2026-02-17 06:10:17
D004719,iOS,Chrome,10.164.93.0/24,2026-02-05 03:57:07
D004720,Android,Edge,10.243.229.0/24,2026-01-19 07:13:06
D004721,Android,Chrome,10.228.7.0/24,2026-01-18 08:33:57
D004722,Android,Firefox,10.40.73.0/24,2026-01-22 01:42:31
D004723,Windows,Firefox,10.169.188.0/24,2026-01-08 11:23:20
D004724,iOS,Chrome,10.159.204.0/24,2026-02-17 16:11:17
D004725,iOS,Chrome,10.87.201.0/24,2026-02-28 18:09:16
D004726,Android,Chrome,10.246.101.0/24,2026-01-13 08:18:04
D004727,iOS,Safari,10.28.159.0/24,2026-02-22 16:29:15
D004728,iOS,Chrome,10.226.96.0/24,2026-02-18 16:08:08
D004729,Android,Firefox,10.14.142.0/24,2026-02-24 02:02:10
D004730,iOS,Chrome,10.218.1.0/24,2026-02-10 16:49:02
D004731,Windows,Chrome,10.123.194.0/24,2026-02-13 06:22:33
D004732,macOS,Chrome,10.181.207.0/24,2026-02-24 23:25:40
D004733,Android,Firefox,10.205.225.0/24,2026-02-01 06:07:43
D004734,Android,Edge,10.165.84.0/24,2026-02-07 00:16:34
D004735,Linux,Firefox,10.166.167.0/24,2026-01-08 17:06:23
D004736,Linux,Chrome,10.80.230.0/24,2026-02-11 03:19:09
D004737,iOS,Chrome,10.90.237.0/24,2026-01-24 23:50:10
D004738,iOS,Safari,10.223.29.0/24,2026-02-25 20:24:53
D004739,Linux,Chrome,10.29.53.0/24,2026-01-12 02:04:37
D004740,Android,Edge,10.249.76.0/24,2026-01-06 17:59:10
D004741,iOS,Chrome,10.245.35.0/24,2026-02-03 22:37:21
D004742,Android,Firefox,10.16.40.0/24,2026-02-11 21:05:57
D004743,Android,Edge,10.129.35.0/24,2026-01-03 16:00:37
D004744,macOS,Safari,10.231.121.0/24,2026-02-05 12:35:02
D004745,Android,Chrome,10.100.186.0/24,2026-01-12 16:10:18
D004746,macOS,Chrome,10.125.206.0/24,2026-01-07 09:01:09
D004747,Windows,Edge,10.248.127.0/24,2026-01-17 15:54:03
D004748,iOS,Chrome,10.255.230.0/24,2026-01-07 18:39:53
D004749,Windows,Chrome,10.127.13.0/24,2026-02-09 11:44:40
D004750,Android,Chrome,10.55.161.0/24,2026-02-02 19:20:08
D004751,Android,Edge,10.152.78.0/24,2026-01-06 04:11:14
D004752,Windows,Chrome,10.70.248.0/24,2026-02-13 11:35:36
D004753,Android,Firefox,10.204.13.0/24,2026-01-01 19:07:26
D004754,Android,Firefox,10.86.216.0/24,2026-02-16 00:22:55
D004755,Android,Firefox,10.189.124.0/24,2026-01-14 21:14:29
D004756,Linux,Firefox,10.73.125.0/24,2026-01-09 14:22:17
D004757,iOS,Chrome,10.70.89.0/24,2026-02-01 20:57:37
D004758,Windows,Edge,10.204.67.0/24,2026-01-14 00:26:38
D004759,Android,Edge,10.69.26.0/24,2026-01-24 06:54:18
D004760,Windows,Firefox,10.138.249.0/24,2026-02-21 21:54:03
D004761,iOS,Safari,10.157.66.0/24,2026-01-31 17:13:53
D004762,Android,Firefox,10.88.18.0/24,2026-01-11 07:39:48
D004763,Android,Chrome,10.230.201.0/24,2026-02-18 22:30:42
D004764,Android,Chrome,10.57.188.0/24,2026-02-17 15:06:43
D004765,iOS,Safari,10.18.59.0/24,2026-02-17 15:19:00
D004766,Windows,Firefox,10.72.154.0/24,2026-02-13 21:22:38
D004767,macOS,Firefox,10.165.216.0/24,2026-02-13 21:01:05
D004768,Android,Edge,10.144.139.0/24,2026-02-14 11:07:00
D004769,Android,Edge,10.103.176.0/24,2026-02-03 05:10:35
D004770,iOS,Safari,10.209.15.0/24,2026-02-18 03:57:36
D004771,iOS,Safari,10.251.167.0/24,2026-02-01 17:53:11
D004772,Android,Firefox,10.84.80.0/24,2026-01-08 08:05:42
D004773,Android,Firefox,10.78.250.0/24,2026-01-30 21:15:12
D004774,Linux,Firefox,10.198.36.0/24,2026-02-22 09:07:02
D004775,Android,Firefox,10.6.7.0/24,2026-01-01 03:53:20
D004776,iOS,Safari,10.30.132.0/24,2026-01-12 04:07:18
D004777,Android,Edge,10.182.238.0/24,2026-02-26 05:46:00
D004778,Android,Firefox,10.27.173.0/24,2026-01-20 10:49:52
D004779,iOS,Safari,10.94.114.0/24,2026-01-17 10:17:25
D004780,Android,Chrome,10.117.166.0/24,2026-01-03 01:55:37
D004781,iOS,Chrome,10.210.139.0/24,2026-02-27 03:30:30
D004782,Android,Firefox,10.211.182.0/24,2026-01-30 21:46:48
D004783,Android,Firefox,10.24.206.0/24,2026-01-27 08:55:08
D004784,Windows,Firefox,10.242.219.0/24,2026-01-28 06:12:28
D004785,Windows,Edge,10.54.63.0/24,2026-02-13 21:33:43
D004786,Android,Edge,10.107.233.0/24,2026-02-15 09:36:08
D004787,Android,Chrome,10.26.76.0/24,2026-02-27 07:01:35
D004788,Android,Firefox,10.10.45.0/24,2026-01-25 01:50:30
D004789,iOS,Safari,10.98.195.0/24,2026-02-23 03:18:40
D004790,Android,Firefox,10.148.69.0/24,2026-01-07 07:29:20
D004791,Android,Chrome,10.49.0.0/24,2026-01-13 20:12:46
D004792,iOS,Chrome,10.217.145.0/24,2026-02-21 01:32:58
D004793,iOS,Safari,10.104.30.0/24,2026-01-16 14:47:37
D004794,Android,Edge,10.115.222.0/24,2026-02-07 02:38:41
D004795,iOS,Chrome,10.194.47.0/24,2026-01-08 13:41:53
D004796,Android,Edge,10.253.48.0/24,2026-01-19 15:25:03
D004797,macOS,Firefox,10.74.190.0/24,2026-01-04 19:30:56
D004798,iOS,Safari,10.50.131.0/24,2026-02-23 01:43:46
D004799,Android,Chrome,10.112.217.0/24,2026-01-23 23:40:56
D004800,Android,Firefox,10.159.73.0/24,2026-01-10 02:56:17
D004801,iOS,Safari,10.102.233.0/24,2026-02-20 07:51:46
D004802,iOS,Safari,10.227.122.0/24,2026-01-02 11:49:39
D004803,iOS,Safari,10.143.141.0/24,2026-01-10 23:13:06
D004804,Android,Edge,10.188.41.0/24,2026-01-23 03:44:18
D004805,Android,Chrome,10.177.129.0/24,2026-01-18 03:55:09
D004806,Android,Firefox,10.21.153.0/24,2026-01-25 22:23:14
D004807,macOS,Firefox,10.220.240.0/24,2026-01-20 12:46:02
D004808,Android,Chrome,10.221.85.0/24,2026-02-13 15:15:51
D004809,Android,Chrome,10.229.102.0/24,2026-02-23 19:22:08
D004810,Android,Firefox,10.228.11.0/24,2026-02-09 03:41:04
D004811,Windows,Edge,10.98.251.0/24,2026-01-24 11:46:22
D004812,iOS,Safari,10.67.101.0/24,2026-02-01 16:52:17
D004813,iOS,Chrome,10.48.60.0/24,2026-02-22 20:05:26
D004814,Android,Chrome,10.225.250.0/24,2026-02-01 17:39:21
D004815,iOS,Safari,10.219.125.0/24,2026-01-27 17:46:58
D004816,Android,Chrome,10.40.23.0/24,2026-02-10 13:58:16
D004817,Windows,Edge,10.130.249.0/24,2026-01-17 16:01:12
D004818,macOS,Chrome,10.165.219.0/24,2026-02-02 03:30:54
D004819,Windows,Firefox,10.85.118.0/24,2026-02-13 10:37:07
D004820,Android,Edge,10.66.34.0/24,2026-01-14 17:30:01
D004821,macOS,Safari,10.206.94.0/24,2026-01-13 06:52:15
D004822,Android,Chrome,10.39.41.0/24,2026-01-19 03:30:10
D004823,iOS,Safari,10.170.238.0/24,2026-01-07 17:19:44
D004824,Android,Chrome,10.133.158.0/24,2026-01-16 07:01:42
D004825,iOS,Chrome,10.152.16.0/24,2026-02-13 02:51:09
D004826,iOS,Safari,10.229.3.0/24,2026-02-09 17:02:14
D004827,Windows,Firefox,10.130.141.0/24,2026-01-14 23:54:31
D004828,Android,Chrome,10.125.48.0/24,2026-02-17 02:26:42
D004829,iOS,Chrome,10.6.66.0/24,2026-01-15 02:43:05
D004830,Android,Firefox,10.102.172.0/24,2026-02-11 03:23:28
D004831,Android,Firefox,10.94.21.0/24,2026-02-01 14:58:17
D004832,Linux,Chrome,10.236.87.0/24,2026-01-23 12:29:33
D004833,Android,Chrome,10.243.85.0/24,2026-02-20 20:00:18
D004834,iOS,Safari,10.159.90.0/24,2026-02-13 00:04:51
D004835,iOS,Safari,10.214.2.0/24,2026-02-12 16:31:51
D004836,iOS,Safari,10.239.9.0/24,2026-02-25 12:00:20
D004837,Android,Chrome,10.255.97.0/24,2026-01-24 04:39:59
D004838,Android,Firefox,10.53.184.0/24,2026-01-08 00:23:07
D004839,Android,Chrome,10.247.87.0/24,2026-01-20 03:29:53
D004840,macOS,Firefox,10.27.73.0/24,2026-01-09 15:20:51
D004841,Android,Firefox,10.140.244.0/24,2026-02-28 12:30:29
D004842,Android,Firefox,10.85.114.0/24,2026-02-20 08:20:22
D004843,iOS,Chrome,10.88.229.0/24,2026-01-25 22:33:44
D004844,Windows,Firefox,10.92.8.0/24,2026-02-09 01:50:58
D004845,Windows,Firefox,10.14.5.0/24,2026-02-14 05:48:43
D004846,macOS,Safari,10.20.94.0/24,2026-01-05 19:42:44
D004847,iOS,Chrome,10.173.132.0/24,2026-01-28 06:34:53
D004848,macOS,Chrome,10.32.42.0/24,2026-01-07 23:47:12
D004849,Android,Edge,10.210.35.0/24,2026-01-06 07:39:38
D004850,iOS,Chrome,10.237.2.0/24,2026-01-04 02:33:48
D004851,Android,Edge,10.222.124.0/24,2026-01-17 09:01:06
D004852,Android,Chrome,10.148.86.0/24,2026-02-12 06:37:38
D004853,Android,Chrome,10.223.214.0/24,2026-02-15 16:11:08
D004854,Android,Chrome,10.27.122.0/24,2026-02-11 17:24:08
D004855,Android,Firefox,10.115.181.0/24,2026-01-13 20:02:24
D004856,iOS,Chrome,10.29.153.0/24,2026-01-23 00:35:10
D004857,iOS,Safari,10.251.179.0/24,2026-01-13 12:42:16
D004858,iOS,Chrome,10.16.231.0/24,2026-01-16 18:02:22
D004859,Android,Chrome,10.212.190.0/24,2026-01-25 15:58:59
D004860,macOS,Safari,10.10.60.0/24,2026-02-11 04:51:02
D004861,iOS,Safari,10.177.247.0/24,2026-02-27 00:57:20
D004862,macOS,Firefox,10.212.193.0/24,2026-01-13 10:18:17
D004863,Windows,Chrome,10.245.171.0/24,2026-01-21 10:21:02
D004864,Android,Chrome,10.122.152.0/24,2026-02-11 00:16:13
D004865,Android,Chrome,10.40.148.0/24,2026-01-17 21:43:06
D004866,iOS,Chrome,10.10.229.0/24,2026-02-24 17:24:08
D004867,iOS,Chrome,10.27.246.0/24,2026-02-12 15:57:05
D004868,Android,Edge,10.196.241.0/24,2026-02-21 22:22:53
D004869,iOS,Safari,10.47.10.0/24,2026-01-28 21:01:20
D004870,iOS,Safari,10.92.104.0/24,2026-02-15 09:22:02
D004871,Android,Firefox,10.215.102.0/24,2026-01-26 19:32:14
D004872,iOS,Chrome,10.14.210.0/24,2026-01-13 09:33:21
D004873,Android,Firefox,10.189.42.0/24,2026-02-27 07:23:02
D004874,Android,Firefox,10.239.9.0/24,2026-01-19 04:14:41
D004875,Linux,Firefox,10.11.162.0/24,2026-01-31 00:39:39
D004876,Windows,Chrome,10.89.33.0/24,2026-02-27 10:51:05
D004877,macOS,Safari,10.84.119.0/24,2026-01-01 05:44:10
D004878,Android,Edge,10.8.34.0/24,2026-02-10 02:26:35
D004879,Android,Chrome,10.122.55.0/24,2026-01-12 01:25:11
D004880,Windows,Firefox,10.75.165.0/24,2026-02-11 04:10:54
D004881,iOS,Safari,10.96.153.0/24,2026-02-14 19:59:50
D004882,Android,Edge,10.182.25.0/24,2026-01-11 14:06:16
D004883,Android,Edge,10.247.215.0/24,2026-01-11 03:35:15
D004884,Android,Firefox,10.2.57.0/24,2026-02-09 22:35:46
D004885,Windows,Edge,10.5.250.0/24,2026-01-31 12:12:19
D004886,Windows,Chrome,10.201.165.0/24,2026-02-17 10:17:34
D004887,Android,Chrome,10.72.52.0/24,2026-01-31 17:53:07
D004888,iOS,Safari,10.193.124.0/24,2026-02-24 06:16:18
D004889,iOS,Safari,10.123.110.0/24,2026-02-04 20:04:05
D004890,Android,Chrome,10.115.165.0/24,2026-01-07 16:57:36
D004891,Windows,Edge,10.200.131.0/24,2026-02-28 23:31:06
D004892,Android,Edge,10.22.170.0/24,2026-01-09 04:33:50
D004893,macOS,Safari,10.50.156.0/24,2026-01-22 10:05:28
D004894,Android,Edge,10.209.191.0/24,2026-01-18 18:28:43
D004895,Android,Firefox,10.190.237.0/24,2026-02-05 05:55:42
D004896,iOS,Chrome,10.12.50.0/24,2026-01-13 21:03:13
D004897,Android,Edge,10.254.44.0/24,2026-01-14 06:10:58
D004898,Android,Edge,10.49.230.0/24,2026-01-28 23:10:52
D004899,Android,Firefox,10.205.36.0/24,2026-02-22 02:00:36
D004900,iOS,Chrome,10.216.46.0/24,2026-01-01 07:04:09
D004901,Android,Edge,10.43.76.0/24,2026-01-24 00:51:04
D004902,Android,Firefox,10.173.170.0/24,2026-02-17 07:53:14
D004903,macOS,Firefox,10.76.173.0/24,2026-02-10 15:53:55
D004904,Windows,Firefox,10.102.56.0/24,2026-02-03 01:56:31
D004905,iOS,Safari,10.20.186.0/24,2026-02-06 16:04:15
D004906,iOS,Chrome,10.79.134.0/24,2026-02-28 16:54:38
D004907,Android,Chrome,10.243.147.0/24,2026-02-07 14:50:40
D004908,Android,Edge,10.46.199.0/24,2026-02-16 03:13:48
D004909,Android,Firefox,10.11.137.0/24,2026-02-02 06:50:21
D004910,Linux,Firefox,10.97.203.0/24,2026-01-27 01:44:20
D004911,Windows,Firefox,10.153.75.0/24,2026-01-16 22:40:02
D004912,iOS,Chrome,10.117.145.0/24,2026-01-01 23:05:41
D004913,Android,Firefox,10.154.242.0/24,2026-01-09 18:44:46
D004914,Windows,Firefox,10.125.215.0/24,2026-01-06 01:41:13
D004915,macOS,Chrome,10.214.145.0/24,2026-02-07 16:45:57
D004916,Windows,Edge,10.170.87.0/24,2026-01-01 18:17:03
D004917,iOS,Chrome,10.62.113.0/24,2026-02-25 22:11:03
D004918,Android,Firefox,10.180.183.0/24,2026-01-09 18:47:13
D004919,Android,Edge,10.26.185.0/24,2026-01-24 23:37:31
D004920,iOS,Safari,10.161.126.0/24,2026-01-24 07:59:48
D004921,Android,Chrome,10.168.100.0/24,2026-01-01 16:52:43
D004922,Windows,Firefox,10.172.167.0/24,2026-02-15 16:19:20
D004923,macOS,Safari,10.83.42.0/24,2026-02-01 10:18:05
D004924,iOS,Chrome,10.149.4.0/24,2026-02-07 09:18:05
D004925,macOS,Safari,10.123.101.0/24,2026-02-20 20:11:17
D004926,iOS,Chrome,10.200.74.0/24,2026-01-20 08:21:05
D004927,Android,Firefox,10.239.228.0/24,2026-02-19 03:31:19
D004928,iOS,Chrome,10.117.50.0/24,2026-01-15 19:38:01
D004929,Android,Chrome,10.57.233.0/24,2026-02-25 13:26:33
D004930,Android,Edge,10.114.54.0/24,2026-02-10 05:39:13
D004931,iOS,Safari,10.197.61.0/24,2026-01-23 08:52:04
D004932,Android,Chrome,10.128.172.0/24,2026-02-07 10:46:17
D004933,Linux,Firefox,10.150.189.0/24,2026-02-15 07:07:26
D004934,macOS,Safari,10.0.150.0/24,2026-01-15 23:40:33
D004935,Android,Edge,10.231.237.0/24,2026-01-23 20:36:30
D004936,iOS,Safari,10.123.183.0/24,2026-02-14 10:42:08
D004937,Android,Firefox,10.3.217.0/24,2026-01-22 04:12:02
D004938,Android,Firefox,10.103.198.0/24,2026-01-17 02:35:14
D004939,Android,Firefox,10.7.100.0/24,2026-02-23 18:00:58
D004940,Android,Edge,10.101.31.0/24,2026-01-05 14:53:45
