dispute_id,order_id,account_id,dispute_created_at,dispute_phase,dispute_reason_code,dispute_reason_category,respond_by,proof_of_service,explanation_letter,refund_confirmation,access_activity_log,refund_cancellation_policy,terms_and_conditions
DIS0000177,ORD0041587,A020861,2026-02-02 10:52:41,pre_arbitration,unauthorized_transaction,customer_dispute,2026-02-09 10:52:41,False,False,False,False,False,True
DIS0000178,ORD0041721,A020923,2026-01-19 00:42:04,pre_arbitration,item_not_received,customer_dispute,2026-01-26 00:42:04,False,False,False,False,False,True
DIS0000179,ORD0041972,A021080,2026-01-25 22:08:34,pre_arbitration,unauthorized_transaction,customer_dispute,2026-02-01 22:08:34,True,False,True,True,True,True
DIS0000180,ORD0042324,A021246,2026-02-21 23:54:22,pre_arbitration,item_not_received,customer_dispute,2026-02-28 23:54:22,False,True,False,True,False,True
DIS0000181,ORD0042435,A021304,2026-03-02 04:26:06,pre_arbitration,item_not_received,customer_dispute,2026-03-09 04:26:06,False,False,True,True,True,False
DIS0000182,ORD0042739,A021449,2026-01-31 00:43:25,pre_arbitration,duplicate_charge,customer_dispute,2026-02-07 00:43:25,True,True,True,True,True,True
DIS0000183,ORD0042799,A021485,2026-03-04 07:25:17,pre_arbitration,item_not_received,customer_dispute,2026-03-11 07:25:17,True,True,False,False,True,True
DIS0000184,ORD0042911,A021546,2026-03-03 11:38:12,retrieval,duplicate_charge,customer_dispute,2026-03-10 11:38:12,True,True,False,True,False,True
DIS0000185,ORD0043043,A021618,2026-01-25 08:08:52,retrieval,unauthorized_transaction,customer_dispute,2026-02-01 08:08:52,True,True,True,True,True,True
DIS0000186,ORD0043309,A021760,2026-02-21 15:16:05,retrieval,item_not_received,customer_dispute,2026-02-28 15:16:05,False,True,True,True,True,True
DIS0000187,ORD0043330,A021770,2026-01-23 12:56:23,pre_arbitration,duplicate_charge,customer_dispute,2026-01-30 12:56:23,True,False,False,True,False,True
DIS0000188,ORD0043490,A021861,2026-03-04 09:24:51,retrieval,duplicate_charge,customer_dispute,2026-03-11 09:24:51,True,False,False,False,True,False
DIS0000189,ORD0043613,A021920,2026-01-30 07:52:42,pre_arbitration,item_not_received,customer_dispute,2026-02-06 07:52:42,True,False,False,False,True,True
DIS0000190,ORD0043702,A021968,2026-02-23 09:19:42,retrieval,unauthorized_transaction,customer_dispute,2026-03-02 09:19:42,True,False,True,False,True,True
DIS0000191,ORD0043735,A021984,2026-02-28 08:03:24,pre_arbitration,duplicate_charge,customer_dispute,2026-03-07 08:03:24,True,True,False,False,False,False
DIS0000192,ORD0044020,A022120,2026-02-23 03:39:10,retrieval,item_not_received,customer_dispute,2026-03-02 03:39:10,True,True,False,False,True,True
DIS0000193,ORD0044526,A022388,2026-02-01 15:26:54,retrieval,item_not_received,customer_dispute,2026-02-08 15:26:54,True,False,False,False,True,True
DIS0000194,ORD0044607,A022428,2026-03-04 03:03:39,pre_arbitration,unauthorized_transaction,customer_dispute,2026-03-11 03:03:39,True,False,True,True,False,False
DIS0000195,ORD0044648,A022447,2026-03-05 08:36:07,retrieval,item_not_received,customer_dispute,2026-03-12 08:36:07,True,False,True,True,True,True
DIS0000196,ORD0044670,A022454,2026-02-16 05:10:48,retrieval,duplicate_charge,customer_dispute,2026-02-23 05:10:48,False,True,False,False,True,True
DIS0000197,ORD0044722,A022487,2026-02-22 01:07:49,pre_arbitration,unauthorized_transaction,customer_dispute,2026-03-01 01:07:49,True,False,False,False,True,True
DIS0000198,ORD0044769,A022506,2026-03-05 02:09:49,pre_arbitration,item_not_received,customer_dispute,2026-03-12 02:09:49,True,True,True,True,False,True
DIS0000199,ORD0044779,A022512,2026-02-09 02:36:25,pre_arbitration,unauthorized_transaction,customer_dispute,2026-02-16 02:36:25,True,True,True,False,False,True
DIS0000200,ORD0044914,A022576,2026-02-02 17:47:38,retrieval,duplicate_charge,customer_dispute,2026-02-09 17:47:38,True,False,True,True,True,True
DIS0000201,ORD0044938,A022589,2026-02-02 11:46:07,pre_arbitration,duplicate_charge,customer_dispute,2026-02-09 11:46:07,True,False,False,False,True,True
DIS0000202,ORD0045313,A022760,2026-02-10 08:57:43,pre_arbitration,duplicate_charge,customer_dispute,2026-02-17 08:57:43,False,False,True,False,True,True
DIS0000203,ORD0045404,A022802,2026-02-02 02:42:01,retrieval,unauthorized_transaction,customer_dispute,2026-02-09 02:42:01,True,False,False,True,True,True
DIS0000204,ORD0045428,A022813,2026-02-09 18:46:20,retrieval,item_not_received,customer_dispute,2026-02-16 18:46:20,True,False,True,False,False,True
DIS0000205,ORD0045479,A022843,2026-02-26 22:51:47,pre_arbitration,unauthorized_transaction,customer_dispute,2026-03-05 22:51:47,False,False,False,False,True,False
DIS0000206,ORD0045896,A023072,2026-02-11 11:49:46,pre_arbitration,duplicate_charge,customer_dispute,2026-02-18 11:49:46,True,True,True,True,True,True
DIS0000207,ORD0045929,A023084,2026-02-05 03:34:02,retrieval,item_not_received,customer_dispute,2026-02-12 03:34:02,True,True,True,True,True,True
DIS0000208,ORD0046325,A023273,2026-01-09 21:01:23,retrieval,duplicate_charge,customer_dispute,2026-01-16 21:01:23,True,False,False,False,False,True
DIS0000209,ORD0047466,A023888,2026-02-07 20:09:56,pre_arbitration,unauthorized_transaction,customer_dispute,2026-02-14 20:09:56,True,True,False,True,True,True
DIS0000210,ORD0050467,A024920,2026-02-12 06:00:00,retrieval,item_not_received,friendly_fraud,2026-02-19 06:00:00,False,True,False,True,True,False
DIS0000211,ORD0050468,A024920,2026-02-16 06:00:00,retrieval,item_not_received,friendly_fraud,2026-02-23 06:00:00,False,True,False,True,True,False
DIS0000212,ORD0050469,A024921,2026-02-14 15:00:00,retrieval,item_not_received,friendly_fraud,2026-02-21 15:00:00,False,True,False,True,True,False
DIS0000213,ORD0050470,A024921,2026-02-15 08:00:00,retrieval,item_not_received,friendly_fraud,2026-02-22 08:00:00,False,True,False,True,True,False
DIS0000214,ORD0050471,A024922,2026-02-12 13:00:00,retrieval,item_not_received,friendly_fraud,2026-02-19 13:00:00,False,True,False,True,True,False
DIS0000215,ORD0050472,A024922,2026-02-16 19:00:00,retrieval,item_not_received,friendly_fraud,2026-02-23 19:00:00,False,True,False,True,True,False
DIS0000216,ORD0050473,A024923,2026-02-13 19:00:00,retrieval,item_not_received,friendly_fraud,2026-02-20 19:00:00,False,True,False,True,True,False
DIS0000217,ORD0050474,A024923,2026-02-16 15:00:00,retrieval,item_not_received,friendly_fraud,2026-02-23 15:00:00,False,True,False,True,True,False
DIS0000218,ORD0050475,A024924,2026-02-14 18:00:00,retrieval,item_not_received,friendly_fraud,2026-02-21 18:00:00,False,True,False,True,True,False
DIS0000219,ORD0050476,A024924,2026-02-16 20:00:00,retrieval,item_not_received,friendly_fraud,2026-02-23 20:00:00,False,True,False,True,True,False
DIS0000220,ORD0050477,A024925,2026-02-13 22:00:00,retrieval,item_not_received,friendly_fraud,2026-02-20 22:00:00,False,True,False,True,True,False
DIS0000221,ORD0050478,A024925,2026-02-18 03:00:00,retrieval,item_not_received,friendly_fraud,2026-02-25 03:00:00,False,True,False,True,True,False
DIS0000222,ORD0050479,A024926,2026-02-05 06:00:00,retrieval,item_not_received,friendly_fraud,2026-02-12 06:00:00,False,True,False,True,True,False
DIS0000223,ORD0050480,A024926,2026-02-10 06:00:00,retrieval,item_not_received,friendly_fraud,2026-02-17 06:00:00,False,True,False,True,True,False
DIS0000224,ORD0050481,A024927,2026-02-06 08:00:00,retrieval,item_not_received,friendly_fraud,2026-02-13 08:00:00,False,True,False,True,True,False
DIS0000225,ORD0050482,A024927,2026-02-09 13:00:00,retrieval,item_not_received,friendly_fraud,2026-02-16 13:00:00,False,True,False,True,True,False
DIS0000226,ORD0050483,A024928,2026-02-07 19:00:00,retrieval,item_not_received,friendly_fraud,2026-02-14 19:00:00,False,True,False,True,True,False
DIS0000227,ORD0050484,A024928,2026-02-09 13:00:00,retrieval,item_not_received,friendly_fraud,2026-02-16 13:00:00,False,True,False,True,True,False
DIS0000228,ORD0050485,A024929,2026-02-06 23:00:00,retrieval,item_not_received,friendly_fraud,2026-02-13 23:00:00,False,True,False,True,True,False
DIS0000229,ORD0050486,A024929,2026-02-10 14:00:00,retrieval,item_not_received,friendly_fraud,2026-02-17 14:00:00,False,True,False,True,True,False
DIS0000230,ORD0050487,A024930,2026-02-07 01:00:00,retrieval,item_not_received,friendly_fraud,2026-02-14 01:00:00,False,True,False,True,True,False
DIS0000231,ORD0050488,A024930,2026-02-09 23:00:00,retrieval,item_not_received,friendly_fraud,2026-02-16 23:00:00,False,True,False,True,True,False
DIS0000232,ORD0050489,A024931,2026-02-07 02:00:00,retrieval,item_not_received,friendly_fraud,2026-02-14 02:00:00,False,True,False,True,True,False
DIS0000233,ORD0050490,A024931,2026-02-11 07:00:00,retrieval,item_not_received,friendly_fraud,2026-02-18 07:00:00,False,True,False,True,True,False
DIS0000234,ORD0050491,A024932,2026-02-13 02:00:00,retrieval,item_not_received,friendly_fraud,2026-02-20 02:00:00,False,True,False,True,True,False
DIS0000235,ORD0050492,A024932,2026-02-17 09:00:00,retrieval,item_not_received,friendly_fraud,2026-02-24 09:00:00,False,True,False,True,True,False
DIS0000236,ORD0050493,A024933,2026-02-14 12:00:00,retrieval,item_not_received,friendly_fraud,2026-02-21 12:00:00,False,True,False,True,True,False
DIS0000237,ORD0050494,A024933,2026-02-17 13:00:00,retrieval,item_not_received,friendly_fraud,2026-02-24 13:00:00,False,True,False,True,True,False
DIS0000238,ORD0050495,A024934,2026-02-13 17:00:00,retrieval,item_not_received,friendly_fraud,2026-02-20 17:00:00,False,True,False,True,True,False
DIS0000239,ORD0050496,A024934,2026-02-17 13:00:00,retrieval,item_not_received,friendly_fraud,2026-02-24 13:00:00,False,True,False,True,True,False
DIS0000240,ORD0050497,A024935,2026-02-13 21:00:00,retrieval,item_not_received,friendly_fraud,2026-02-20 21:00:00,False,True,False,True,True,False
DIS0000241,ORD0050498,A024935,2026-02-18 16:00:00,retrieval,item_not_received,friendly_fraud,2026-02-25 16:00:00,False,True,False,True,True,False
DIS0000242,ORD0050499,A024936,2026-02-14 19:00:00,retrieval,item_not_received,friendly_fraud,2026-02-21 19:00:00,False,True,False,True,True,False
DIS0000243,ORD0050500,A024936,2026-02-16 23:00:00,retrieval,item_not_received,friendly_fraud,2026-02-23 23:00:00,False,True,False,True,True,False
DIS0000244,ORD0050501,A024937,2026-02-14 02:00:00,retrieval,item_not_received,friendly_fraud,2026-02-21 02:00:00,False,True,False,True,True,False
DIS0000245,ORD0050502,A024937,2026-02-18 02:00:00,retrieval,item_not_received,friendly_fraud,2026-02-25 02:00:00,False,True,False,True,True,False
DIS0000246,ORD0050503,A024938,2026-01-31 05:00:00,retrieval,item_not_received,friendly_fraud,2026-02-07 05:00:00,False,True,False,True,True,False
DIS0000247,ORD0050504,A024938,2026-02-03 10:00:00,retrieval,item_not_received,friendly_fraud,2026-02-10 10:00:00,False,True,False,True,True,False
DIS0000248,ORD0050505,A024939,2026-01-30 15:00:00,retrieval,item_not_received,friendly_fraud,2026-02-06 15:00:00,False,True,False,True,True,False
DIS0000249,ORD0050506,A024939,2026-02-04 07:00:00,retrieval,item_not_received,friendly_fraud,2026-02-11 07:00:00,False,True,False,True,True,False
DIS0000250,ORD0050507,A024940,2026-01-30 16:00:00,retrieval,item_not_received,friendly_fraud,2026-02-06 16:00:00,False,True,False,True,True,False
DIS0000251,ORD0050508,A024940,2026-02-03 11:00:00,retrieval,item_not_received,friendly_fraud,2026-02-10 11:00:00,False,True,False,True,True,False
DIS0000252,ORD0050509,A024941,2026-01-30 18:00:00,retrieval,item_not_received,friendly_fraud,2026-02-06 18:00:00,False,True,False,True,True,False
DIS0000253,ORD0050510,A024941,2026-02-03 17:00:00,retrieval,item_not_received,friendly_fraud,2026-02-10 17:00:00,False,True,False,True,True,False
DIS0000254,ORD0050511,A024942,2026-01-31 23:00:00,retrieval,item_not_received,friendly_fraud,2026-02-07 23:00:00,False,True,False,True,True,False
DIS0000255,ORD0050512,A024942,2026-02-04 00:00:00,retrieval,item_not_received,friendly_fraud,2026-02-11 00:00:00,False,True,False,True,True,False
DIS0000256,ORD0050513,A024943,2026-02-01 03:00:00,retrieval,item_not_received,friendly_fraud,2026-02-08 03:00:00,False,True,False,True,True,False
DIS0000257,ORD0050514,A024943,2026-02-03 23:00:00,retrieval,item_not_received,friendly_fraud,2026-02-10 23:00:00,False,True,False,True,True,False
DIS0000258,ORD0050515,A024944,2026-01-23 04:00:00,retrieval,item_not_received,friendly_fraud,2026-01-30 04:00:00,False,True,False,True,True,False
DIS0000259,ORD0050516,A024944,2026-01-26 11:00:00,retrieval,item_not_received,friendly_fraud,2026-02-02 11:00:00,False,True,False,True,True,False
DIS0000260,ORD0050517,A024945,2026-01-22 12:00:00,retrieval,item_not_received,friendly_fraud,2026-01-29 12:00:00,False,True,False,True,True,False
DIS0000261,ORD0050518,A024945,2026-01-24 07:00:00,retrieval,item_not_received,friendly_fraud,2026-01-31 07:00:00,False,True,False,True,True,False
DIS0000262,ORD0050519,A024946,2026-01-22 19:00:00,retrieval,item_not_received,friendly_fraud,2026-01-29 19:00:00,False,True,False,True,True,False
DIS0000263,ORD0050520,A024946,2026-01-24 19:00:00,retrieval,item_not_received,friendly_fraud,2026-01-31 19:00:00,False,True,False,True,True,False
DIS0000264,ORD0050521,A024947,2026-01-23 21:00:00,retrieval,item_not_received,friendly_fraud,2026-01-30 21:00:00,False,True,False,True,True,False
DIS0000265,ORD0050522,A024947,2026-01-25 16:00:00,retrieval,item_not_received,friendly_fraud,2026-02-01 16:00:00,False,True,False,True,True,False
DIS0000266,ORD0050523,A024948,2026-01-23 03:00:00,retrieval,item_not_received,friendly_fraud,2026-01-30 03:00:00,False,True,False,True,True,False
DIS0000267,ORD0050524,A024948,2026-01-26 19:00:00,retrieval,item_not_received,friendly_fraud,2026-02-02 19:00:00,False,True,False,True,True,False
DIS0000268,ORD0050525,A024949,2026-01-22 05:00:00,retrieval,item_not_received,friendly_fraud,2026-01-29 05:00:00,False,True,False,True,True,False
DIS0000269,ORD0050526,A024949,2026-01-25 04:00:00,retrieval,item_not_received,friendly_fraud,2026-02-01 04:00:00,False,True,False,True,True,False
DIS0000270,ORD0050527,A024950,2026-02-06 08:00:00,retrieval,item_not_received,friendly_fraud,2026-02-13 08:00:00,False,True,False,True,True,False
DIS0000271,ORD0050528,A024950,2026-02-09 08:00:00,retrieval,item_not_received,friendly_fraud,2026-02-16 08:00:00,False,True,False,True,True,False
DIS0000272,ORD0050529,A024951,2026-02-06 05:00:00,retrieval,item_not_received,friendly_fraud,2026-02-13 05:00:00,False,True,False,True,True,False
DIS0000273,ORD0050530,A024951,2026-02-10 09:00:00,retrieval,item_not_received,friendly_fraud,2026-02-17 09:00:00,False,True,False,True,True,False
DIS0000274,ORD0050531,A024952,2026-02-07 16:00:00,retrieval,item_not_received,friendly_fraud,2026-02-14 16:00:00,False,True,False,True,True,False
DIS0000275,ORD0050532,A024952,2026-02-09 11:00:00,retrieval,item_not_received,friendly_fraud,2026-02-16 11:00:00,False,True,False,True,True,False
DIS0000276,ORD0050533,A024953,2026-02-05 21:00:00,retrieval,item_not_received,friendly_fraud,2026-02-12 21:00:00,False,True,False,True,True,False
DIS0000277,ORD0050534,A024953,2026-02-10 13:00:00,retrieval,item_not_received,friendly_fraud,2026-02-17 13:00:00,False,True,False,True,True,False
DIS0000278,ORD0050535,A024954,2026-02-07 19:00:00,retrieval,item_not_received,friendly_fraud,2026-02-14 19:00:00,False,True,False,True,True,False
DIS0000279,ORD0050536,A024954,2026-02-09 20:00:00,retrieval,item_not_received,friendly_fraud,2026-02-16 20:00:00,False,True,False,True,True,False
DIS0000280,ORD0050537,A024955,2026-02-06 22:00:00,retrieval,item_not_received,friendly_fraud,2026-02-13 22:00:00,False,True,False,True,True,False
DIS0000281,ORD0050538,A024955,2026-02-09 07:00:00,retrieval,item_not_received,friendly_fraud,2026-02-16 07:00:00,False,True,False,True,True,False
DIS0000282,ORD0050539,A024956,2026-01-24 04:00:00,retrieval,item_not_received,friendly_fraud,2026-01-31 04:00:00,False,True,False,True,True,False
DIS0000283,ORD0050540,A024956,2026-01-29 07:00:00,retrieval,item_not_received,friendly_fraud,2026-02-05 07:00:00,False,True,False,True,True,False
DIS0000284,ORD0050541,A024957,2026-01-24 13:00:00,retrieval,item_not_received,friendly_fraud,2026-01-31 13:00:00,False,True,False,True,True,False
DIS0000285,ORD0050542,A024957,2026-01-27 15:00:00,retrieval,item_not_received,friendly_fraud,2026-02-03 15:00:00,False,True,False,True,True,False
DIS0000286,ORD0050543,A024958,2026-01-26 17:00:00,retrieval,item_not_received,friendly_fraud,2026-02-02 17:00:00,False,True,False,True,True,False
DIS0000287,ORD0050544,A024958,2026-01-28 17:00:00,retrieval,item_not_received,friendly_fraud,2026-02-04 17:00:00,False,True,False,True,True,False
DIS0000288,ORD0050545,A024959,2026-01-24 19:00:00,retrieval,item_not_received,friendly_fraud,2026-01-31 19:00:00,False,True,False,True,True,False
DIS0000289,ORD0050546,A024959,2026-01-29 22:00:00,retrieval,item_not_received,friendly_fraud,2026-02-05 22:00:00,False,True,False,True,True,False
DIS0000290,ORD0050547,A024960,2026-01-26 01:00:00,retrieval,item_not_received,friendly_fraud,2026-02-02 01:00:00,False,True,False,True,True,False
DIS0000291,ORD0050548,A024960,2026-01-28 18:00:00,retrieval,item_not_received,friendly_fraud,2026-02-04 18:00:00,False,True,False,True,True,False
DIS0000292,ORD0050549,A024961,2026-01-26 03:00:00,retrieval,item_not_received,friendly_fraud,2026-02-02 03:00:00,False,True,False,True,True,False
DIS0000293,ORD0050550,A024961,2026-01-29 22:00:00,retrieval,item_not_received,friendly_fraud,2026-02-05 22:00:00,False,True,False,True,True,False
DIS0000294,ORD0050551,A024962,2026-02-12 05:00:00,retrieval,item_not_received,friendly_fraud,2026-02-19 05:00:00,False,True,False,True,True,False
DIS0000295,ORD0050552,A024962,2026-02-16 05:00:00,retrieval,item_not_received,friendly_fraud,2026-02-23 05:00:00,False,True,False,True,True,False
DIS0000296,ORD0050553,A024963,2026-02-14 14:00:00,retrieval,item_not_received,friendly_fraud,2026-02-21 14:00:00,False,True,False,True,True,False
DIS0000297,ORD0050554,A024963,2026-02-16 14:00:00,retrieval,item_not_received,friendly_fraud,2026-02-23 14:00:00,False,True,False,True,True,False
DIS0000298,ORD0050555,A024964,2026-02-13 12:00:00,retrieval,item_not_received,friendly_fraud,2026-02-20 12:00:00,False,True,False,True,True,False
DIS0000299,ORD0050556,A024964,2026-02-17 15:00:00,retrieval,item_not_received,friendly_fraud,2026-02-24 15:00:00,False,True,False,True,True,False
DIS0000300,ORD0050557,A024965,2026-02-12 15:00:00,retrieval,item_not_received,friendly_fraud,2026-02-19 15:00:00,False,True,False,True,True,False
DIS0000301,ORD0050558,A024965,2026-02-17 15:00:00,retrieval,item_not_received,friendly_fraud,2026-02-24 15:00:00,False,True,False,True,True,False
DIS0000302,ORD0050559,A024966,2026-02-12 20:00:00,retrieval,item_not_received,friendly_fraud,2026-02-19 20:00:00,False,True,False,True,True,False
DIS0000303,ORD0050560,A024966,2026-02-17 17:00:00,retrieval,item_not_received,friendly_fraud,2026-02-24 17:00:00,False,True,False,True,True,False
DIS0000304,ORD0050561,A024967,2026-02-14 01:00:00,retrieval,item_not_received,friendly_fraud,2026-02-21 01:00:00,False,True,False,True,True,False
DIS0000305,ORD0050562,A024967,2026-02-17 04:00:00,retrieval,item_not_received,friendly_fraud,2026-02-24 04:00:00,False,True,False,True,True,False
DIS0000306,ORD0050563,A024968,2026-01-28 10:00:00,retrieval,item_not_received,friendly_fraud,2026-02-04 10:00:00,False,True,False,True,True,False
DIS0000307,ORD0050564,A024968,2026-01-30 08:00:00,retrieval,item_not_received,friendly_fraud,2026-02-06 08:00:00,False,True,False,True,True,False
DIS0000308,ORD0050565,A024969,2026-01-28 06:00:00,retrieval,item_not_received,friendly_fraud,2026-02-04 06:00:00,False,True,False,True,True,False
DIS0000309,ORD0050566,A024969,2026-02-01 10:00:00,retrieval,item_not_received,friendly_fraud,2026-02-08 10:00:00,False,True,False,True,True,False
DIS0000310,ORD0050567,A024970,2026-01-27 17:00:00,retrieval,item_not_received,friendly_fraud,2026-02-03 17:00:00,False,True,False,True,True,False
DIS0000311,ORD0050568,A024970,2026-01-30 09:00:00,retrieval,item_not_received,friendly_fraud,2026-02-06 09:00:00,False,True,False,True,True,False
DIS0000312,ORD0050569,A024971,2026-01-28 23:00:00,retrieval,item_not_received,friendly_fraud,2026-02-04 23:00:00,False,True,False,True,True,False
DIS0000313,ORD0050570,A024971,2026-01-30 20:00:00,retrieval,item_not_received,friendly_fraud,2026-02-06 20:00:00,False,True,False,True,True,False
DIS0000314,ORD0050571,A024972,2026-01-28 17:00:00,retrieval,item_not_received,friendly_fraud,2026-02-04 17:00:00,False,True,False,True,True,False
DIS0000315,ORD0050572,A024972,2026-01-31 20:00:00,retrieval,item_not_received,friendly_fraud,2026-02-07 20:00:00,False,True,False,True,True,False
DIS0000316,ORD0050573,A024973,2026-01-28 00:00:00,retrieval,item_not_received,friendly_fraud,2026-02-04 00:00:00,False,True,False,True,True,False
DIS0000317,ORD0050574,A024973,2026-02-01 04:00:00,retrieval,item_not_received,friendly_fraud,2026-02-08 04:00:00,False,True,False,True,True,False
DIS0000318,ORD0050575,A024974,2026-02-03 05:00:00,retrieval,item_not_received,friendly_fraud,2026-02-10 05:00:00,False,True,False,True,True,False
DIS0000319,ORD0050576,A024974,2026-02-05 11:00:00,retrieval,item_not_received,friendly_fraud,2026-02-12 11:00:00,False,True,False,True,True,False
DIS0000320,ORD0050577,A024975,2026-02-02 08:00:00,retrieval,item_not_received,friendly_fraud,2026-02-09 08:00:00,False,True,False,True,True,False
DIS0000321,ORD0050578,A024975,2026-02-05 12:00:00,retrieval,item_not_received,friendly_fraud,2026-02-12 12:00:00,False,True,False,True,True,False
DIS0000322,ORD0050579,A024976,2026-02-03 16:00:00,retrieval,item_not_received,friendly_fraud,2026-02-10 16:00:00,False,True,False,True,True,False
DIS0000323,ORD0050580,A024976,2026-02-05 18:00:00,retrieval,item_not_received,friendly_fraud,2026-02-12 18:00:00,False,True,False,True,True,False
DIS0000324,ORD0050581,A024977,2026-02-03 18:00:00,retrieval,item_not_received,friendly_fraud,2026-02-10 18:00:00,False,True,False,True,True,False
DIS0000325,ORD0050582,A024977,2026-02-07 18:00:00,retrieval,item_not_received,friendly_fraud,2026-02-14 18:00:00,False,True,False,True,True,False
DIS0000326,ORD0050583,A024978,2026-02-04 18:00:00,retrieval,item_not_received,friendly_fraud,2026-02-11 18:00:00,False,True,False,True,True,False
DIS0000327,ORD0050584,A024978,2026-02-05 19:00:00,retrieval,item_not_received,friendly_fraud,2026-02-12 19:00:00,False,True,False,True,True,False
DIS0000328,ORD0050585,A024979,2026-02-05 05:00:00,retrieval,item_not_received,friendly_fraud,2026-02-12 05:00:00,False,True,False,True,True,False
DIS0000329,ORD0050586,A024979,2026-02-07 23:00:00,retrieval,item_not_received,friendly_fraud,2026-02-14 23:00:00,False,True,False,True,True,False
DIS0000330,ORD0050587,A024980,2026-02-14 06:00:00,retrieval,item_not_received,friendly_fraud,2026-02-21 06:00:00,False,True,False,True,True,False
DIS0000331,ORD0050588,A024980,2026-02-17 06:00:00,retrieval,item_not_received,friendly_fraud,2026-02-24 06:00:00,False,True,False,True,True,False
DIS0000332,ORD0050589,A024981,2026-02-12 05:00:00,retrieval,item_not_received,friendly_fraud,2026-02-19 05:00:00,False,True,False,True,True,False
DIS0000333,ORD0050590,A024981,2026-02-17 11:00:00,retrieval,item_not_received,friendly_fraud,2026-02-24 11:00:00,False,True,False,True,True,False
DIS0000334,ORD0050591,A024982,2026-02-13 11:00:00,retrieval,item_not_received,friendly_fraud,2026-02-20 11:00:00,False,True,False,True,True,False
DIS0000335,ORD0050592,A024982,2026-02-17 19:00:00,retrieval,item_not_received,friendly_fraud,2026-02-24 19:00:00,False,True,False,True,True,False
DIS0000336,ORD0050593,A024983,2026-02-14 13:00:00,retrieval,item_not_received,friendly_fraud,2026-02-21 13:00:00,False,True,False,True,True,False
DIS0000337,ORD0050594,A024983,2026-02-15 21:00:00,retrieval,item_not_received,friendly_fraud,2026-02-22 21:00:00,False,True,False,True,True,False
DIS0000338,ORD0050595,A024984,2026-02-14 02:00:00,retrieval,item_not_received,friendly_fraud,2026-02-21 02:00:00,False,True,False,True,True,False
DIS0000339,ORD0050596,A024984,2026-02-17 19:00:00,retrieval,item_not_received,friendly_fraud,2026-02-24 19:00:00,False,True,False,True,True,False
DIS0000340,ORD0050597,A024985,2026-02-13 23:00:00,retrieval,item_not_received,friendly_fraud,2026-02-20 23:00:00,False,True,False,True,True,False
DIS0000341,ORD0050598,A024985,2026-02-16 04:00:00,retrieval,item_not_received,friendly_fraud,2026-02-23 04:00:00,False,True,False,True,True,False
DIS0000342,ORD0050599,A024986,2026-01-15 01:00:00,retrieval,item_not_received,friendly_fraud,2026-01-22 01:00:00,False,True,False,True,True,False
DIS0000343,ORD0050600,A024986,2026-01-19 09:00:00,retrieval,item_not_received,friendly_fraud,2026-01-26 09:00:00,False,True,False,True,True,False
DIS0000344,ORD0050601,A024987,2026-01-15 07:00:00,retrieval,item_not_received,friendly_fraud,2026-01-22 07:00:00,False,True,False,True,True,False
DIS0000345,ORD0050602,A024987,2026-01-18 10:00:00,retrieval,item_not_received,friendly_fraud,2026-01-25 10:00:00,False,True,False,True,True,False
DIS0000346,ORD0050603,A024988,2026-01-16 16:00:00,retrieval,item_not_received,friendly_fraud,2026-01-23 16:00:00,False,True,False,True,True,False
DIS0000347,ORD0050604,A024988,2026-01-18 12:00:00,retrieval,item_not_received,friendly_fraud,2026-01-25 12:00:00,False,True,False,True,True,False
DIS0000348,ORD0050605,A024989,2026-01-14 13:00:00,retrieval,item_not_received,friendly_fraud,2026-01-21 13:00:00,False,True,False,True,True,False
DIS0000349,ORD0050606,A024989,2026-01-19 17:00:00,retrieval,item_not_received,friendly_fraud,2026-01-26 17:00:00,False,True,False,True,True,False
DIS0000350,ORD0050607,A024990,2026-01-16 00:00:00,retrieval,item_not_received,friendly_fraud,2026-01-23 00:00:00,False,True,False,True,True,False
DIS0000351,ORD0050608,A024990,2026-01-19 02:00:00,retrieval,item_not_received,friendly_fraud,2026-01-26 02:00:00,False,True,False,True,True,False
DIS0000352,ORD0050609,A024991,2026-01-16 06:00:00,retrieval,item_not_received,friendly_fraud,2026-01-23 06:00:00,False,True,False,True,True,False
DIS0000353,ORD0050610,A024991,2026-01-20 01:00:00,retrieval,item_not_received,friendly_fraud,2026-01-27 01:00:00,False,True,False,True,True,False
DIS0000354,ORD0050611,A024992,2026-01-12 01:00:00,retrieval,item_not_received,friendly_fraud,2026-01-19 01:00:00,False,True,False,True,True,False
DIS0000355,ORD0050612,A024992,2026-01-15 06:00:00,retrieval,item_not_received,friendly_fraud,2026-01-22 06:00:00,False,True,False,True,True,False
DIS0000356,ORD0050613,A024993,2026-01-13 14:00:00,retrieval,item_not_received,friendly_fraud,2026-01-20 14:00:00,False,True,False,True,True,False
DIS0000357,ORD0050614,A024993,2026-01-17 13:00:00,retrieval,item_not_received,friendly_fraud,2026-01-24 13:00:00,False,True,False,True,True,False
DIS0000358,ORD0050615,A024994,2026-01-13 12:00:00,retrieval,item_not_received,friendly_fraud,2026-01-20 12:00:00,False,True,False,True,True,False
DIS0000359,ORD0050616,A024994,2026-01-17 11:00:00,retrieval,item_not_received,friendly_fraud,2026-01-24 11:00:00,False,True,False,True,True,False
DIS0000360,ORD0050617,A024995,2026-01-14 14:00:00,retrieval,item_not_received,friendly_fraud,2026-01-21 14:00:00,False,True,False,True,True,False
