refund_id,order_id,account_id,refund_timestamp,refund_amount,refund_reason,refund_status,refund_method
REF0000966,ORD0026503,A013334,2026-02-27 04:20:15,2070.0,size_fit,processed,wallet
REF0000967,ORD0026524,A013342,2026-02-15 00:20:23,2700.0,size_fit,processed,wallet
REF0000968,ORD0026535,A013351,2026-01-19 06:56:19,1300.0,size_fit,processed,wallet
REF0000969,ORD0026572,A013374,2026-02-03 22:00:43,1300.0,not_as_described,processed,bank_transfer
REF0000970,ORD0026583,A013380,2026-01-23 12:02:59,1590.0,not_as_described,processed,bank_transfer
REF0000971,ORD0026603,A013392,2026-02-06 15:43:32,16460.0,changed_mind,processed,wallet
REF0000972,ORD0026604,A013392,2026-03-10 16:41:59,2680.0,changed_mind,processed,bank_transfer
REF0000973,ORD0026717,A013443,2026-02-14 10:26:58,18390.0,not_as_described,processed,wallet
REF0000974,ORD0026721,A013444,2026-03-05 19:48:17,6900.0,changed_mind,processed,original_payment
REF0000975,ORD0026742,A013455,2026-02-22 11:46:00,1840.0,changed_mind,processed,original_payment
REF0000976,ORD0026786,A013473,2026-03-02 08:32:55,6460.0,size_fit,processed,bank_transfer
REF0000977,ORD0026802,A013478,2026-03-08 11:28:51,2330.0,size_fit,processed,wallet
REF0000978,ORD0026805,A013479,2026-01-31 19:33:19,650.0,not_as_described,processed,wallet
REF0000979,ORD0026812,A013486,2026-02-17 20:15:52,4520.0,changed_mind,processed,original_payment
REF0000980,ORD0026813,A013487,2026-02-26 02:03:14,600.0,size_fit,processed,original_payment
REF0000981,ORD0026832,A013498,2026-02-23 00:48:36,1080.0,size_fit,processed,original_payment
REF0000982,ORD0026879,A013528,2026-02-28 17:48:35,8920.0,not_as_described,processed,original_payment
REF0000983,ORD0026897,A013536,2026-03-07 10:50:57,1110.0,size_fit,processed,wallet
REF0000984,ORD0026927,A013557,2026-01-30 04:31:50,3190.0,not_as_described,processed,bank_transfer
REF0000985,ORD0026968,A013578,2026-01-24 06:11:27,690.0,changed_mind,processed,wallet
REF0000986,ORD0026980,A013583,2026-02-24 20:57:50,2700.0,not_as_described,processed,wallet
REF0000987,ORD0027005,A013598,2026-02-10 01:22:03,500.0,not_as_described,processed,bank_transfer
REF0000988,ORD0027056,A013625,2026-02-18 00:13:35,2160.0,size_fit,processed,wallet
REF0000989,ORD0027057,A013626,2026-01-17 23:19:12,1720.0,size_fit,processed,wallet
REF0000990,ORD0027088,A013644,2026-02-08 11:53:20,3480.0,not_as_described,processed,wallet
REF0000991,ORD0027174,A013684,2026-01-30 16:28:26,2000.0,size_fit,processed,wallet
REF0000992,ORD0027180,A013687,2026-02-05 20:47:00,520.0,not_as_described,processed,original_payment
REF0000993,ORD0027220,A013711,2026-02-04 09:04:52,1860.0,size_fit,processed,bank_transfer
REF0000994,ORD0027237,A013719,2026-02-25 07:00:37,2970.0,changed_mind,processed,original_payment
REF0000995,ORD0027267,A013735,2026-02-04 16:35:31,3250.0,not_as_described,processed,wallet
REF0000996,ORD0027307,A013750,2026-03-02 17:09:59,1620.0,size_fit,processed,wallet
REF0000997,ORD0027311,A013755,2026-03-04 08:51:51,1660.0,size_fit,processed,bank_transfer
REF0000998,ORD0027471,A013830,2026-02-17 12:35:03,1560.0,changed_mind,processed,bank_transfer
REF0000999,ORD0027482,A013836,2026-01-16 05:32:03,320.0,changed_mind,processed,original_payment
REF0001000,ORD0027522,A013854,2026-01-17 10:27:40,17980.0,changed_mind,processed,wallet
REF0001001,ORD0027528,A013856,2026-03-03 05:54:15,1320.0,not_as_described,processed,original_payment
REF0001002,ORD0027531,A013858,2026-01-18 10:20:17,1430.0,size_fit,processed,wallet
REF0001003,ORD0027550,A013868,2026-01-28 09:03:51,4720.0,size_fit,processed,bank_transfer
REF0001004,ORD0027567,A013874,2026-02-09 04:47:36,2070.0,changed_mind,processed,original_payment
REF0001005,ORD0027605,A013896,2026-02-21 07:47:34,3290.0,not_as_described,processed,bank_transfer
REF0001006,ORD0027609,A013898,2026-02-27 00:29:33,870.0,changed_mind,processed,wallet
REF0001007,ORD0027680,A013926,2026-02-14 14:37:45,2390.0,not_as_described,processed,bank_transfer
REF0001008,ORD0027718,A013944,2026-02-23 09:18:13,900.0,size_fit,processed,bank_transfer
REF0001009,ORD0027722,A013946,2026-03-03 14:41:08,920.0,not_as_described,processed,bank_transfer
REF0001010,ORD0027729,A013950,2026-01-31 12:58:26,620.0,changed_mind,processed,original_payment
REF0001011,ORD0027771,A013972,2026-02-23 16:44:16,2240.0,not_as_described,processed,bank_transfer
REF0001012,ORD0027817,A013998,2026-02-27 08:14:04,2820.0,size_fit,processed,bank_transfer
REF0001013,ORD0027944,A014069,2026-01-17 15:03:27,1910.0,size_fit,processed,wallet
REF0001014,ORD0027973,A014082,2026-02-09 04:05:22,900.0,not_as_described,processed,bank_transfer
REF0001015,ORD0027992,A014094,2026-03-05 06:22:28,1690.0,size_fit,processed,bank_transfer
REF0001016,ORD0028018,A014109,2026-01-13 12:30:33,1490.0,size_fit,processed,bank_transfer
REF0001017,ORD0028022,A014111,2026-02-16 00:15:19,4390.0,not_as_described,processed,wallet
REF0001018,ORD0028047,A014125,2026-02-04 07:35:54,1990.0,changed_mind,processed,wallet
REF0001019,ORD0028051,A014129,2026-03-02 22:56:11,1920.0,changed_mind,processed,wallet
REF0001020,ORD0028112,A014151,2026-02-10 19:13:21,6960.0,not_as_described,processed,bank_transfer
REF0001021,ORD0028143,A014170,2026-02-23 16:04:42,4340.0,changed_mind,processed,original_payment
REF0001022,ORD0028174,A014179,2026-02-08 05:39:53,12020.0,not_as_described,processed,wallet
REF0001023,ORD0028175,A014179,2026-02-18 10:00:59,2520.0,size_fit,processed,bank_transfer
REF0001024,ORD0028203,A014192,2026-02-06 11:54:21,1500.0,size_fit,processed,original_payment
REF0001025,ORD0028281,A014220,2026-03-09 02:19:04,3460.0,changed_mind,processed,bank_transfer
REF0001026,ORD0028291,A014228,2026-02-02 15:51:55,6030.0,changed_mind,processed,wallet
REF0001027,ORD0028308,A014232,2026-02-28 02:56:43,9690.0,changed_mind,processed,wallet
REF0001028,ORD0028322,A014237,2026-01-12 18:51:25,830.0,changed_mind,processed,original_payment
REF0001029,ORD0028356,A014254,2026-02-14 22:56:00,12440.0,not_as_described,processed,original_payment
REF0001030,ORD0028357,A014255,2026-02-25 06:21:55,650.0,not_as_described,processed,original_payment
REF0001031,ORD0028462,A014306,2026-02-24 18:14:51,1720.0,changed_mind,processed,wallet
REF0001032,ORD0028522,A014330,2026-02-23 18:57:49,17990.0,not_as_described,processed,bank_transfer
REF0001033,ORD0028571,A014352,2026-01-31 13:36:35,4860.0,changed_mind,processed,wallet
REF0001034,ORD0028600,A014363,2026-01-29 06:28:33,2560.0,not_as_described,processed,wallet
REF0001035,ORD0028653,A014396,2026-02-03 12:57:21,5270.0,changed_mind,processed,wallet
REF0001036,ORD0028655,A014399,2026-01-25 11:32:49,2740.0,not_as_described,processed,bank_transfer
REF0001037,ORD0028688,A014422,2026-02-16 03:17:44,1950.0,changed_mind,processed,bank_transfer
REF0001038,ORD0028726,A014438,2026-02-14 18:57:37,1020.0,changed_mind,processed,original_payment
REF0001039,ORD0028741,A014443,2026-01-22 04:35:16,910.0,changed_mind,processed,wallet
REF0001040,ORD0028778,A014458,2026-02-05 11:39:21,6070.0,changed_mind,processed,wallet
REF0001041,ORD0028804,A014470,2026-03-01 17:07:17,1390.0,size_fit,processed,wallet
REF0001042,ORD0028850,A014496,2026-02-03 17:01:35,3970.0,changed_mind,processed,wallet
REF0001043,ORD0028852,A014496,2026-02-16 23:28:10,1840.0,size_fit,processed,bank_transfer
REF0001044,ORD0028874,A014506,2026-02-12 05:22:29,3180.0,size_fit,processed,bank_transfer
REF0001045,ORD0028897,A014517,2026-01-22 09:38:27,3870.0,size_fit,processed,wallet
REF0001046,ORD0028909,A014523,2026-02-01 19:48:31,6530.0,changed_mind,processed,bank_transfer
REF0001047,ORD0028916,A014531,2026-02-18 12:03:41,3740.0,size_fit,processed,original_payment
REF0001048,ORD0028941,A014540,2026-02-14 08:06:52,2260.0,changed_mind,processed,wallet
REF0001049,ORD0028955,A014545,2026-02-12 15:59:11,4900.0,size_fit,processed,bank_transfer
REF0001050,ORD0028958,A014545,2026-02-13 13:49:29,3650.0,not_as_described,processed,original_payment
REF0001051,ORD0028977,A014551,2026-01-29 00:34:38,2850.0,changed_mind,processed,original_payment
REF0001052,ORD0029052,A014599,2026-02-18 16:30:09,410.0,size_fit,processed,bank_transfer
REF0001053,ORD0029076,A014612,2026-01-19 01:13:41,1180.0,changed_mind,processed,bank_transfer
REF0001054,ORD0029082,A014616,2026-02-05 03:23:54,3610.0,changed_mind,processed,wallet
REF0001055,ORD0029108,A014627,2026-01-29 15:49:01,1910.0,changed_mind,processed,wallet
REF0001056,ORD0029113,A014630,2026-03-05 19:45:47,4730.0,changed_mind,processed,wallet
REF0001057,ORD0029147,A014652,2026-01-31 23:28:06,1160.0,size_fit,processed,original_payment
REF0001058,ORD0029156,A014656,2026-02-18 03:45:34,5800.0,not_as_described,processed,original_payment
REF0001059,ORD0029180,A014670,2026-02-12 04:41:47,3900.0,changed_mind,processed,bank_transfer
REF0001060,ORD0029182,A014671,2026-02-22 10:09:10,1320.0,not_as_described,processed,bank_transfer
REF0001061,ORD0029187,A014675,2026-03-05 06:00:49,4660.0,size_fit,processed,wallet
REF0001062,ORD0029222,A014688,2026-02-04 11:30:17,2000.0,not_as_described,processed,bank_transfer
REF0001063,ORD0029242,A014695,2026-02-02 19:15:16,1190.0,size_fit,processed,original_payment
REF0001064,ORD0029295,A014724,2026-01-22 11:23:51,620.0,changed_mind,processed,original_payment
REF0001065,ORD0029300,A014726,2026-02-28 10:21:07,14830.0,size_fit,processed,wallet
REF0001066,ORD0029301,A014727,2026-02-06 03:33:17,2660.0,not_as_described,processed,original_payment
REF0001067,ORD0029304,A014729,2026-02-06 06:22:09,1900.0,not_as_described,processed,wallet
REF0001068,ORD0029307,A014731,2026-01-27 04:21:45,2360.0,size_fit,processed,bank_transfer
REF0001069,ORD0029311,A014734,2026-02-03 07:42:48,13680.0,size_fit,processed,bank_transfer
REF0001070,ORD0029338,A014752,2026-02-09 00:46:58,740.0,changed_mind,processed,bank_transfer
REF0001071,ORD0029410,A014794,2026-01-22 21:29:53,3220.0,size_fit,processed,bank_transfer
REF0001072,ORD0029425,A014801,2026-02-13 06:12:02,2250.0,changed_mind,processed,bank_transfer
REF0001073,ORD0029453,A014814,2026-02-17 01:52:11,860.0,not_as_described,processed,wallet
REF0001074,ORD0029517,A014841,2026-02-15 18:09:26,5430.0,size_fit,processed,wallet
REF0001075,ORD0029551,A014853,2026-02-11 05:49:09,2230.0,not_as_described,processed,bank_transfer
REF0001076,ORD0029578,A014865,2026-02-21 11:45:26,2100.0,changed_mind,processed,bank_transfer
REF0001077,ORD0029607,A014879,2026-03-05 05:17:12,14090.0,changed_mind,processed,wallet
REF0001078,ORD0029621,A014885,2026-02-01 16:53:56,2240.0,size_fit,processed,wallet
REF0001079,ORD0029625,A014885,2026-03-05 05:35:48,10640.0,not_as_described,processed,bank_transfer
REF0001080,ORD0029690,A014917,2026-03-01 21:36:45,12090.0,changed_mind,processed,bank_transfer
REF0001081,ORD0029692,A014918,2026-02-11 12:01:25,1760.0,size_fit,processed,bank_transfer
REF0001082,ORD0029693,A014918,2026-02-13 22:52:27,2830.0,not_as_described,processed,wallet
REF0001083,ORD0029694,A014920,2026-02-25 10:37:57,1180.0,size_fit,processed,original_payment
REF0001084,ORD0029734,A014941,2026-03-01 01:56:44,11300.0,changed_mind,processed,original_payment
REF0001085,ORD0029779,A014964,2026-02-07 01:38:56,380.0,not_as_described,processed,original_payment
REF0001086,ORD0029825,A014988,2026-02-05 03:25:23,1620.0,not_as_described,processed,bank_transfer
REF0001087,ORD0029860,A015000,2026-02-21 12:16:05,1790.0,changed_mind,processed,original_payment
REF0001088,ORD0029881,A015012,2026-02-27 06:52:12,10140.0,changed_mind,processed,wallet
REF0001089,ORD0029905,A015022,2026-01-24 06:58:17,5120.0,changed_mind,processed,original_payment
REF0001090,ORD0029931,A015032,2026-02-28 00:18:57,2630.0,size_fit,processed,bank_transfer
REF0001091,ORD0029940,A015036,2026-02-04 19:19:13,580.0,size_fit,processed,wallet
REF0001092,ORD0029947,A015043,2026-03-01 02:17:30,1080.0,changed_mind,processed,wallet
REF0001093,ORD0029948,A015044,2026-02-07 06:35:41,5600.0,not_as_described,processed,bank_transfer
REF0001094,ORD0029952,A015045,2026-01-31 01:58:40,13360.0,size_fit,processed,bank_transfer
REF0001095,ORD0029958,A015048,2026-02-12 19:49:11,620.0,size_fit,processed,bank_transfer
REF0001096,ORD0029979,A015059,2026-02-03 20:57:05,1280.0,changed_mind,processed,bank_transfer
REF0001097,ORD0030036,A015082,2026-02-28 16:49:51,7880.0,not_as_described,processed,original_payment
REF0001098,ORD0030070,A015098,2026-02-23 06:20:13,1130.0,size_fit,processed,original_payment
REF0001099,ORD0030071,A015099,2026-01-28 15:50:33,2580.0,not_as_described,processed,bank_transfer
REF0001100,ORD0030115,A015120,2026-02-20 20:04:43,2710.0,changed_mind,processed,original_payment
REF0001101,ORD0030152,A015138,2026-02-14 16:41:45,250.0,size_fit,processed,original_payment
REF0001102,ORD0030162,A015144,2026-01-24 10:05:08,1530.0,size_fit,processed,wallet
REF0001103,ORD0030166,A015146,2026-01-31 21:26:08,3470.0,changed_mind,processed,original_payment
REF0001104,ORD0030167,A015146,2026-02-21 01:47:26,2340.0,not_as_described,processed,original_payment
REF0001105,ORD0030186,A015157,2026-01-31 18:20:00,1020.0,not_as_described,processed,bank_transfer
REF0001106,ORD0030217,A015171,2026-02-24 13:03:37,940.0,size_fit,processed,original_payment
REF0001107,ORD0030240,A015184,2026-01-24 14:21:13,680.0,changed_mind,processed,original_payment
REF0001108,ORD0030241,A015184,2026-02-26 15:21:59,1690.0,not_as_described,processed,bank_transfer
REF0001109,ORD0030254,A015189,2026-02-01 05:44:37,6400.0,size_fit,processed,wallet
REF0001110,ORD0030284,A015197,2026-01-23 07:46:08,3370.0,changed_mind,processed,wallet
REF0001111,ORD0030289,A015201,2026-02-12 15:52:12,4400.0,size_fit,processed,bank_transfer
REF0001112,ORD0030305,A015212,2026-02-20 14:35:52,1260.0,size_fit,processed,bank_transfer
REF0001113,ORD0030314,A015216,2026-02-24 18:41:24,2060.0,size_fit,processed,wallet
REF0001114,ORD0030357,A015234,2026-01-22 20:21:09,500.0,size_fit,processed,wallet
REF0001115,ORD0030361,A015237,2026-02-25 14:16:25,3070.0,size_fit,processed,wallet
REF0001116,ORD0030462,A015281,2026-02-22 11:41:37,4810.0,not_as_described,processed,wallet
REF0001117,ORD0030477,A015289,2026-02-10 07:17:28,2240.0,changed_mind,processed,original_payment
REF0001118,ORD0030556,A015329,2026-02-02 21:55:22,1650.0,not_as_described,processed,wallet
REF0001119,ORD0030595,A015346,2026-02-07 01:19:50,1410.0,changed_mind,processed,wallet
REF0001120,ORD0030609,A015351,2026-02-09 17:21:26,2940.0,not_as_described,processed,original_payment
REF0001121,ORD0030620,A015354,2026-02-24 04:06:42,1000.0,changed_mind,processed,bank_transfer
REF0001122,ORD0030637,A015366,2026-02-06 15:08:23,3600.0,not_as_described,processed,wallet
REF0001123,ORD0030644,A015367,2026-01-21 08:37:56,770.0,size_fit,processed,bank_transfer
REF0001124,ORD0030659,A015376,2026-02-10 19:59:22,1640.0,changed_mind,processed,original_payment
REF0001125,ORD0030673,A015385,2026-02-19 01:08:05,3320.0,not_as_described,processed,bank_transfer
REF0001126,ORD0030754,A015422,2026-02-16 20:44:04,2400.0,size_fit,processed,bank_transfer
REF0001127,ORD0030763,A015426,2026-02-26 02:59:06,4330.0,size_fit,processed,original_payment
REF0001128,ORD0030779,A015433,2026-01-26 20:50:39,1470.0,size_fit,processed,wallet
REF0001129,ORD0030793,A015440,2026-01-20 13:15:06,890.0,not_as_described,processed,wallet
REF0001130,ORD0030828,A015454,2026-01-23 09:08:25,1210.0,size_fit,processed,original_payment
REF0001131,ORD0030841,A015460,2026-02-05 09:22:20,10590.0,changed_mind,processed,bank_transfer
REF0001132,ORD0030860,A015476,2026-01-27 23:37:36,4750.0,size_fit,processed,original_payment
REF0001133,ORD0030887,A015492,2026-02-06 07:48:46,10120.0,changed_mind,processed,bank_transfer
REF0001134,ORD0030945,A015518,2026-01-27 23:14:53,9120.0,size_fit,processed,original_payment
REF0001135,ORD0030980,A015535,2026-02-20 09:53:06,2300.0,size_fit,processed,wallet
REF0001136,ORD0031015,A015556,2026-01-19 00:34:44,1270.0,size_fit,processed,wallet
REF0001137,ORD0031028,A015561,2026-01-31 23:55:36,4860.0,size_fit,processed,wallet
REF0001138,ORD0031036,A015562,2026-03-01 14:32:11,13790.0,size_fit,processed,original_payment
REF0001139,ORD0031042,A015564,2026-01-24 11:25:37,2290.0,changed_mind,processed,bank_transfer
REF0001140,ORD0031046,A015567,2026-02-25 19:35:58,1470.0,not_as_described,processed,original_payment
REF0001141,ORD0031050,A015569,2026-01-24 00:03:50,5630.0,size_fit,processed,bank_transfer
REF0001142,ORD0031063,A015577,2026-02-26 17:48:07,1860.0,not_as_described,processed,wallet
REF0001143,ORD0031117,A015615,2026-02-01 06:16:09,910.0,size_fit,processed,wallet
REF0001144,ORD0031122,A015617,2026-02-21 22:46:54,1680.0,size_fit,processed,wallet
REF0001145,ORD0031136,A015623,2026-01-25 02:54:32,2130.0,size_fit,processed,original_payment
REF0001146,ORD0031140,A015624,2026-01-30 22:49:24,3230.0,not_as_described,processed,wallet
REF0001147,ORD0031153,A015628,2026-02-17 13:30:28,4870.0,changed_mind,processed,bank_transfer
REF0001148,ORD0031171,A015642,2026-01-23 08:25:41,6850.0,not_as_described,processed,original_payment
REF0001149,ORD0031205,A015657,2026-03-03 08:50:44,2150.0,changed_mind,processed,wallet
REF0001150,ORD0031227,A015666,2026-03-03 13:06:24,2080.0,changed_mind,processed,original_payment
REF0001151,ORD0031279,A015689,2026-02-06 21:57:59,3420.0,not_as_described,processed,original_payment
REF0001152,ORD0031360,A015725,2026-02-22 19:47:20,3210.0,size_fit,processed,wallet
REF0001153,ORD0031415,A015753,2026-01-30 09:42:34,18900.0,not_as_described,processed,wallet
REF0001154,ORD0031433,A015760,2026-01-18 22:06:05,1150.0,not_as_described,processed,original_payment
REF0001155,ORD0031472,A015777,2026-02-25 02:58:27,13170.0,size_fit,processed,original_payment
REF0001156,ORD0031577,A015826,2026-02-20 09:30:17,980.0,not_as_described,processed,original_payment
REF0001157,ORD0031580,A015832,2026-01-19 16:58:38,1410.0,size_fit,processed,bank_transfer
REF0001158,ORD0031643,A015863,2026-02-19 20:33:57,1620.0,changed_mind,processed,original_payment
REF0001159,ORD0031656,A015867,2026-01-29 18:54:07,800.0,size_fit,processed,bank_transfer
REF0001160,ORD0031658,A015868,2026-02-20 02:21:34,920.0,changed_mind,processed,bank_transfer
REF0001161,ORD0031660,A015869,2026-02-08 09:59:12,1660.0,changed_mind,processed,original_payment
REF0001162,ORD0031676,A015876,2026-01-15 21:48:42,1080.0,changed_mind,processed,original_payment
REF0001163,ORD0031715,A015892,2026-02-04 03:35:38,1290.0,changed_mind,processed,bank_transfer
REF0001164,ORD0031728,A015901,2026-03-01 08:30:23,7820.0,size_fit,processed,wallet
REF0001165,ORD0031732,A015902,2026-01-29 04:04:06,7380.0,not_as_described,processed,bank_transfer
REF0001166,ORD0031771,A015922,2026-02-07 22:50:13,2780.0,size_fit,processed,wallet
REF0001167,ORD0031796,A015938,2026-03-08 00:01:59,1800.0,size_fit,processed,original_payment
REF0001168,ORD0031805,A015944,2026-02-16 00:19:57,1890.0,not_as_described,processed,bank_transfer
REF0001169,ORD0031821,A015954,2026-01-20 07:21:18,2880.0,changed_mind,processed,original_payment
REF0001170,ORD0031854,A015969,2026-02-12 16:02:47,2500.0,not_as_described,processed,wallet
REF0001171,ORD0031873,A015977,2026-02-01 17:49:49,600.0,changed_mind,processed,original_payment
REF0001172,ORD0031895,A015986,2026-01-28 12:02:38,2940.0,changed_mind,processed,wallet
REF0001173,ORD0031906,A015992,2026-02-20 04:40:37,1490.0,changed_mind,processed,bank_transfer
REF0001174,ORD0031932,A016003,2026-01-17 14:33:09,1660.0,size_fit,processed,wallet
REF0001175,ORD0032054,A016069,2026-01-26 21:44:56,1560.0,not_as_described,processed,wallet
REF0001176,ORD0032065,A016073,2026-03-02 01:45:10,2080.0,not_as_described,processed,bank_transfer
REF0001177,ORD0032077,A016076,2026-02-05 03:53:54,1950.0,size_fit,processed,bank_transfer
REF0001178,ORD0032177,A016128,2026-02-05 05:41:59,1620.0,not_as_described,processed,original_payment
REF0001179,ORD0032195,A016135,2026-02-10 11:37:23,1390.0,not_as_described,processed,wallet
REF0001180,ORD0032225,A016149,2026-02-24 01:34:16,6870.0,size_fit,processed,original_payment
REF0001181,ORD0032239,A016154,2026-02-13 20:12:13,1430.0,not_as_described,processed,wallet
REF0001182,ORD0032243,A016154,2026-02-10 21:38:03,2260.0,changed_mind,processed,bank_transfer
REF0001183,ORD0032247,A016155,2026-02-23 01:35:01,920.0,not_as_described,processed,bank_transfer
REF0001184,ORD0032300,A016179,2026-02-27 06:04:20,1480.0,not_as_described,processed,original_payment
REF0001185,ORD0032301,A016181,2026-03-01 21:58:55,2960.0,size_fit,processed,original_payment
REF0001186,ORD0032326,A016191,2026-01-18 12:52:22,3860.0,changed_mind,processed,original_payment
REF0001187,ORD0032339,A016196,2026-03-03 15:14:27,13830.0,changed_mind,processed,original_payment
REF0001188,ORD0032344,A016198,2026-01-28 14:05:14,15540.0,changed_mind,processed,original_payment
REF0001189,ORD0032367,A016209,2026-01-31 10:37:56,780.0,size_fit,processed,bank_transfer
REF0001190,ORD0032369,A016210,2026-02-07 19:47:35,7960.0,not_as_described,processed,wallet
REF0001191,ORD0032375,A016212,2026-02-14 08:56:07,3920.0,size_fit,processed,bank_transfer
REF0001192,ORD0032397,A016231,2026-02-10 10:30:22,2480.0,changed_mind,processed,wallet
REF0001193,ORD0032424,A016246,2026-02-23 16:05:00,7020.0,size_fit,processed,wallet
REF0001194,ORD0032452,A016257,2026-02-19 10:39:44,7470.0,size_fit,processed,bank_transfer
REF0001195,ORD0032480,A016269,2026-03-06 11:09:11,1740.0,size_fit,processed,wallet
REF0001196,ORD0032524,A016294,2026-02-04 02:09:00,4870.0,changed_mind,processed,bank_transfer
REF0001197,ORD0032577,A016329,2026-02-20 15:59:21,2080.0,size_fit,processed,original_payment
REF0001198,ORD0032588,A016332,2026-02-03 10:46:18,520.0,changed_mind,processed,bank_transfer
REF0001199,ORD0032589,A016332,2026-02-16 11:08:30,2910.0,changed_mind,processed,wallet
REF0001200,ORD0032634,A016353,2026-02-23 17:17:40,1320.0,size_fit,processed,wallet
REF0001201,ORD0032640,A016353,2026-02-11 13:46:54,3080.0,not_as_described,processed,bank_transfer
REF0001202,ORD0032655,A016361,2026-02-19 12:35:25,2560.0,changed_mind,processed,original_payment
REF0001203,ORD0032668,A016368,2026-02-10 23:34:39,1090.0,not_as_described,processed,original_payment
REF0001204,ORD0032690,A016378,2026-03-01 11:23:56,3740.0,changed_mind,processed,bank_transfer
REF0001205,ORD0032733,A016395,2026-02-22 03:46:45,1130.0,size_fit,processed,original_payment
REF0001206,ORD0032791,A016415,2026-01-16 03:22:45,7310.0,size_fit,processed,wallet
REF0001207,ORD0032795,A016417,2026-02-09 18:36:09,12730.0,size_fit,processed,wallet
REF0001208,ORD0032858,A016453,2026-02-11 06:56:39,3730.0,changed_mind,processed,original_payment
REF0001209,ORD0032867,A016456,2026-02-03 03:20:30,4390.0,not_as_described,processed,bank_transfer
REF0001210,ORD0032972,A016510,2026-01-31 01:49:14,3560.0,changed_mind,processed,bank_transfer
REF0001211,ORD0032978,A016514,2026-01-30 22:56:17,2240.0,size_fit,processed,bank_transfer
REF0001212,ORD0032984,A016515,2026-02-21 10:28:26,820.0,changed_mind,processed,wallet
REF0001213,ORD0032997,A016523,2026-01-28 15:32:24,7490.0,size_fit,processed,bank_transfer
REF0001214,ORD0033046,A016550,2026-02-20 10:49:46,1660.0,changed_mind,processed,original_payment
REF0001215,ORD0033053,A016553,2026-02-21 00:38:31,6640.0,changed_mind,processed,bank_transfer
REF0001216,ORD0033058,A016557,2026-02-07 14:29:15,1520.0,not_as_described,processed,bank_transfer
REF0001217,ORD0033070,A016566,2026-02-22 11:32:53,2540.0,size_fit,processed,bank_transfer
REF0001218,ORD0033091,A016575,2026-03-07 04:46:57,4010.0,size_fit,processed,bank_transfer
REF0001219,ORD0033094,A016575,2026-03-03 04:54:57,4330.0,size_fit,processed,original_payment
REF0001220,ORD0033106,A016580,2026-01-24 20:16:14,2710.0,size_fit,processed,wallet
REF0001221,ORD0033109,A016580,2026-02-17 11:56:24,3470.0,not_as_described,processed,bank_transfer
REF0001222,ORD0033171,A016612,2026-01-21 06:27:09,2370.0,size_fit,processed,wallet
REF0001223,ORD0033178,A016615,2026-02-13 09:53:57,1050.0,size_fit,processed,wallet
REF0001224,ORD0033273,A016656,2026-01-14 21:54:27,470.0,size_fit,processed,wallet
REF0001225,ORD0033280,A016659,2026-01-13 09:37:06,3090.0,not_as_described,processed,wallet
REF0001226,ORD0033362,A016701,2026-02-06 23:40:15,4980.0,not_as_described,processed,wallet
REF0001227,ORD0033363,A016701,2026-02-15 19:19:22,2920.0,size_fit,processed,original_payment
REF0001228,ORD0033399,A016717,2026-03-08 23:36:12,1690.0,changed_mind,processed,bank_transfer
REF0001229,ORD0033404,A016719,2026-02-11 04:43:01,1700.0,not_as_described,processed,wallet
REF0001230,ORD0033456,A016740,2026-02-13 13:57:19,3140.0,not_as_described,processed,bank_transfer
REF0001231,ORD0033458,A016741,2026-02-16 19:53:55,1750.0,not_as_described,processed,bank_transfer
REF0001232,ORD0033464,A016744,2026-02-26 12:10:46,1570.0,changed_mind,processed,wallet
REF0001233,ORD0033532,A016773,2026-02-07 03:25:26,2640.0,size_fit,processed,original_payment
REF0001234,ORD0033539,A016775,2026-03-01 10:48:39,1050.0,changed_mind,processed,original_payment
REF0001235,ORD0033561,A016782,2026-01-24 01:50:26,13720.0,not_as_described,processed,bank_transfer
REF0001236,ORD0033609,A016811,2026-01-27 06:10:05,3310.0,size_fit,processed,bank_transfer
REF0001237,ORD0033636,A016827,2026-02-27 01:02:10,3930.0,size_fit,processed,original_payment
REF0001238,ORD0033652,A016837,2026-02-10 21:50:20,10410.0,not_as_described,processed,bank_transfer
REF0001239,ORD0033664,A016843,2026-01-29 02:45:34,1830.0,changed_mind,processed,wallet
REF0001240,ORD0033705,A016860,2026-02-13 11:40:21,1950.0,not_as_described,processed,wallet
REF0001241,ORD0033740,A016878,2026-03-05 01:17:00,4400.0,size_fit,processed,wallet
REF0001242,ORD0033798,A016904,2026-01-29 14:05:34,2920.0,size_fit,processed,wallet
REF0001243,ORD0033838,A016918,2026-01-18 21:45:08,7600.0,changed_mind,processed,bank_transfer
REF0001244,ORD0033862,A016926,2026-03-03 12:55:45,2030.0,size_fit,processed,wallet
REF0001245,ORD0033889,A016941,2026-03-03 18:18:26,3410.0,changed_mind,processed,bank_transfer
REF0001246,ORD0033890,A016941,2026-02-24 09:16:46,1420.0,changed_mind,processed,bank_transfer
REF0001247,ORD0033896,A016944,2026-02-02 18:36:55,6520.0,not_as_described,processed,wallet
REF0001248,ORD0033901,A016945,2026-02-10 03:11:12,1060.0,changed_mind,processed,wallet
REF0001249,ORD0033904,A016947,2026-02-01 02:56:38,1260.0,size_fit,processed,bank_transfer
REF0001250,ORD0033960,A016973,2026-02-16 19:30:36,2960.0,size_fit,processed,bank_transfer
