account_id,total_orders,total_amount,avg_order_value,distinct_devices,distinct_addresses,distinct_phones,distinct_payment_instruments,total_delivered_orders,total_failed_orders,total_pending_orders,coupon_usage_rate,discount_dependency_score,total_returns,avg_return_lag_hours,total_refunds,total_refund_amount,total_disputes,return_rate,refund_rate,dispute_rate,account_age_days,orders_last_24h,orders_last_7d,orders_last_30d,refunds_last_24h,refunds_last_7d,refunds_last_30d,return_rate_last_30d,transaction_burst_score,refund_burst_score,account_creation_burst_score,accounts_per_device,shared_device_count,accounts_per_address,shared_address_count,accounts_per_phone,shared_phone_count,accounts_per_instrument,shared_instrument_count,shared_ip_prefix_count
A004191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.36471064814815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A004192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.222881944444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A004193,4.0,12660.0,3165.0,2.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.167395833333334,1.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,58,1.5,1.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0
A004194,3.0,2230.0,743.3333333333334,1.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.163483796296298,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,60,3.0,2.0,9.5,17.0,1.0,0.0,1.5,1.0,0.0
A004195,2.0,8400.0,4200.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.673738425925926,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,69,1.0,0.0,4.0,3.0,2.0,1.0,3.0,2.0,0.0
A004196,3.0,9010.0,3003.3333333333335,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.026498866213151926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.71390046296296,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,74,5.0,4.0,20.0,19.0,7.0,6.0,5.0,4.0,0.0
A004197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.915520833333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A004198,1.0,17740.0,17740.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.835300925925925,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,92,3.0,2.0,3.0,2.0,3.0,2.0,1.0,0.0,0.0
A004199,1.0,4900.0,4900.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.91303240740741,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55,4.0,3.0,8.0,7.0,1.0,0.0,2.0,1.0,1.0
A004200,2.0,6280.0,3140.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.846666666666668,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,96,1.0,0.0,5.0,4.0,2.0,1.0,1.0,0.0,0.0
A004201,2.0,25590.0,12795.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.512314814814815,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,75,4.0,6.0,20.0,19.0,2.0,1.0,2.0,1.0,2.0
A004202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.17873842592593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A004203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.046666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A004204,2.0,3160.0,1580.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.5,0.22291772901428075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.03423611111111,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,74,2.5,3.0,11.0,10.0,2.0,1.0,3.0,2.0,1.0
A004205,2.0,3460.0,1730.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.390150462962964,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,71,2.0,1.0,1.0,0.0,5.0,4.0,1.0,0.0,0.0
A004206,1.0,3410.0,3410.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.122268518518517,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,66,4.0,3.0,1.0,0.0,4.0,3.0,2.0,1.0,1.0
A004207,1.0,2880.0,2880.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.45355324074074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75,3.0,2.0,7.0,6.0,7.0,6.0,3.0,2.0,0.0
A004208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.277291666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A004209,1.0,2160.0,2160.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.13763425925925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.57188657407407,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72,6.0,5.0,8.0,7.0,11.0,10.0,4.0,3.0,2.0
A004210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.08837962962963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A004211,2.0,4640.0,2320.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.5865162037037,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,78,4.0,6.0,2.0,1.0,7.0,6.0,2.0,1.0,0.0
A004212,2.0,3950.0,1975.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.19488628762541807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.38869212962963,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,68,1.0,0.0,3.0,2.0,3.0,2.0,1.0,0.0,0.0
A004213,2.0,3240.0,1620.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.05660288065843621,1.0,120.0,1.0,810.0,0.0,0.5,0.5,0.0,32.59053240740741,0.0,0.0,2.0,0.0,0.0,1.0,0.5,0.0,0.0,86,1.0,0.0,8.0,7.0,1.0,0.0,4.0,3.0,0.0
A004214,1.0,11800.0,11800.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.635902777777776,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,73,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0
A004215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.90802083333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A004216,7.0,15720.0,2245.714285714286,1.0,2.0,1.0,2.0,7.0,0.0,0.0,0.0,0.010923502304147464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.13166666666667,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,56,2.0,1.0,4.5,7.0,5.0,4.0,4.5,7.0,0.0
A004217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.65568287037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A004218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.41863425925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A004219,3.0,7700.0,2566.6666666666665,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.311585648148146,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,68,3.0,2.0,4.0,3.0,11.0,10.0,2.0,2.0,0.0
A004220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.66909722222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A004221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.22923611111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A004222,1.0,2230.0,2230.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.494097222222223,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81,2.0,1.0,6.0,5.0,4.0,3.0,3.0,2.0,0.0
A004223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.358055555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A004224,4.0,8690.0,2172.5,2.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,0.016720025510204083,1.0,48.0,1.0,3920.0,0.0,0.5,0.25,0.0,33.716770833333335,0.0,0.0,3.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,70,4.0,6.0,4.5,7.0,3.0,2.0,2.5,3.0,2.0
A004225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.22851851851852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A004226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.7124537037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A004227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.682094907407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A004228,1.0,1360.0,1360.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.32256944444445,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72,4.0,3.0,6.0,5.0,3.0,2.0,1.0,0.0,0.0
A004229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.898275462962964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A004230,1.0,7380.0,7380.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.957939814814814,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,87,1.0,0.0,6.0,5.0,1.0,0.0,2.0,1.0,0.0
A004231,1.0,370.0,370.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.31355324074074,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,66,1.0,0.0,4.0,3.0,1.0,0.0,1.0,0.0,0.0
A004232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.550451388888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A004233,1.0,10460.0,10460.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.02454861111111,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,250,1.0,0.0,2.0,1.0,2.0,1.0,4.0,3.0,0.0
A004234,3.0,19660.0,6553.333333333333,2.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,0.06250600637976177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.03085648148148,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,79,3.0,4.0,12.0,22.0,9.0,8.0,4.0,3.0,0.0
A004235,2.0,3300.0,1650.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.866736111111113,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,94,2.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0
A004236,1.0,4300.0,4300.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.11582325581395349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.374675925925924,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67,1.0,0.0,4.0,3.0,3.0,2.0,1.0,0.0,0.0
A004237,1.0,340.0,340.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.5034375,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79,2.0,1.0,3.0,2.0,1.0,0.0,2.0,1.0,0.0
A004238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.02333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A004239,2.0,8140.0,4070.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.268993055555555,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,77,6.0,5.0,13.0,12.0,4.0,3.0,1.0,0.0,2.0
A004240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.04982638888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A004241,1.0,3930.0,3930.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.457199074074072,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,66,4.0,3.0,5.0,4.0,1.0,0.0,7.0,6.0,0.0
A004242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.602847222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A004243,3.0,21270.0,7090.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0272676322418136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.792974537037036,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,58,4.0,3.0,7.0,6.0,2.0,1.0,1.0,0.0,1.0
A004244,2.0,11340.0,5670.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.19511574074074,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,84,3.0,4.0,4.0,3.0,2.0,1.0,2.0,1.0,0.0
A004245,3.0,28160.0,9386.666666666666,2.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.018290029112081514,1.0,48.0,1.0,1180.0,0.0,0.3333333333333333,0.3333333333333333,0.0,44.03565972222222,0.0,1.0,3.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,297,2.5,3.0,8.0,7.0,14.0,13.0,5.5,9.0,1.0
A004246,1.0,2900.0,2900.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.724826388888886,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81,3.0,2.0,2.0,1.0,2.0,1.0,4.0,3.0,1.0
A004247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.446203703703702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A004248,4.0,20790.0,5197.5,1.0,2.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.66207175925926,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,64,2.0,1.0,4.0,6.0,8.0,7.0,2.0,1.0,0.0
A004249,2.0,9170.0,4585.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,48.0,1.0,1900.0,0.0,0.5,0.5,0.0,29.589282407407406,0.0,0.0,2.0,0.0,0.0,1.0,0.5,0.0,0.0,71,2.5,3.0,3.0,2.0,6.0,5.0,1.0,0.0,1.0
A004250,1.0,720.0,720.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.496006944444446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57,2.0,1.0,9.0,8.0,4.0,3.0,1.0,0.0,0.0
A004251,2.0,4920.0,2460.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.07245258620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.41344907407407,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,75,5.0,4.0,2.0,1.0,6.0,5.0,12.0,11.0,1.0
A004252,1.0,570.0,570.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.19263888888889,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71,1.0,0.0,6.0,5.0,2.0,1.0,2.0,1.0,0.0
A004253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.57818287037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A004254,2.0,3040.0,1520.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.07290686274509803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.40850694444445,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,60,2.5,3.0,2.0,1.0,7.0,6.0,2.0,1.0,0.0
A004255,5.0,16030.0,3206.0,2.0,2.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.901435185185186,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,72,2.0,2.0,2.0,2.0,4.0,3.0,2.0,1.0,0.0
A004256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.552511574074074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A004257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.555173611111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A004258,1.0,2790.0,2790.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.322800925925925,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,86,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
A004259,1.0,2520.0,2520.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.68891203703704,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,54,1.0,0.0,9.0,8.0,1.0,0.0,1.0,0.0,0.0
A004260,2.0,20050.0,10025.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.5,0.1671220930232558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.059953703703705,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,63,1.0,0.0,5.5,9.0,1.0,0.0,4.0,6.0,0.0
A004261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.84539351851852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A004262,1.0,3920.0,3920.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.06206018518518,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67,3.0,2.0,3.0,2.0,1.0,0.0,3.0,2.0,0.0
A004263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.56748842592592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A004264,1.0,3040.0,3040.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.060782894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.55540509259259,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71,1.0,0.0,8.0,7.0,4.0,3.0,3.0,2.0,0.0
A004265,2.0,8360.0,4180.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.042672077922077924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.490138888888886,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67,4.0,3.0,7.5,13.0,9.0,8.0,5.0,4.0,1.0
A004266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.559618055555557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A004267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.3284837962963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A004268,2.0,1910.0,955.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.61296296296296,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62,7.0,6.0,5.0,4.0,9.0,8.0,2.5,3.0,2.0
A004269,2.0,18960.0,9480.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.78561342592592,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,81,4.0,3.0,4.0,3.0,1.0,0.0,1.0,0.0,0.0
A004270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.56519675925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A004271,1.0,2510.0,2510.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.08313545816733067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.09579861111111,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,85,3.0,2.0,1.0,0.0,7.0,6.0,2.0,1.0,0.0
