account_id,community_id
A007707,2398
A007708,0
A007709,1
A007710,19
A007711,2399
A007712,7
A007713,2400
A007714,1
A007715,22
A007716,20
A007717,4
A007718,1
A007719,2401
A007720,15
A007721,2
A007722,15
A007723,34
A007724,21
A007725,0
A007726,2
A007727,2402
A007728,15
A007729,2403
A007730,2404
A007731,25
A007732,2405
A007733,0
A007734,3
A007735,2406
A007736,2407
A007737,6
A007738,2
A007739,25
A007740,38
A007741,2408
A007742,8
A007743,2
A007744,2409
A007745,18
A007746,30
A007747,2410
A007748,19
A007749,3
A007750,8
A007751,2411
A007752,10
A007753,2412
A007754,1
A007755,28
A007756,1
A007757,2413
A007758,2414
A007759,33
A007760,2415
A007761,25
A007762,0
A007763,17
A007764,18
A007765,7
A007766,5
A007767,2
A007768,8
A007769,11
A007770,2416
A007771,2
A007772,0
A007773,24
A007774,2417
A007775,33
A007776,3
A007777,25
A007778,2
A007779,2418
A007780,2419
A007781,20
A007782,26
A007783,26
A007784,1
A007785,2420
A007786,2421
A007787,1
A007788,25
A007789,6
A007790,2422
A007791,13
A007792,2423
A007793,2424
A007794,18
A007795,16
A007796,2425
A007797,9
A007798,32
A007799,2426
A007800,29
A007801,18
A007802,19
A007803,2427
A007804,1
A007805,0
A007806,14
A007807,11
A007808,0
A007809,22
A007810,1
A007811,0
A007812,6
A007813,4
A007814,2428
A007815,2429
A007816,21
A007817,2430
A007818,2431
A007819,2432
A007820,7
A007821,25
A007822,12
A007823,2433
A007824,25
A007825,14
A007826,1
A007827,3
A007828,2434
A007829,27
A007830,10
A007831,19
A007832,27
A007833,6
A007834,9
A007835,28
A007836,20
A007837,19
A007838,6
A007839,2435
A007840,12
A007841,2436
A007842,33
A007843,2
A007844,2437
A007845,3
A007846,9
A007847,2438
A007848,12
A007849,15
A007850,29
A007851,2439
A007852,2440
A007853,3
A007854,2441
A007855,18
A007856,9
A007857,2442
A007858,13
A007859,20
A007860,2443
A007861,18
A007862,1
A007863,11
A007864,0
A007865,10
A007866,3
A007867,32
A007868,2444
A007869,30
A007870,13
A007871,11
A007872,2445
A007873,2446
A007874,33
A007875,7
A007876,2447
A007877,16
A007878,2448
A007879,2
A007880,2449
A007881,2450
A007882,2451
A007883,25
A007884,21
A007885,2452
A007886,14
A007887,14
A007888,22
A007889,16
A007890,0
A007891,2453
A007892,2454
A007893,33
A007894,6
A007895,1
A007896,0
A007897,1
A007898,26
A007899,2455
A007900,3
A007901,14
A007902,2456
A007903,27
A007904,2457
A007905,10
A007906,2458
A007907,2459
A007908,0
A007909,2460
A007910,2461
A007911,0
A007912,2462
A007913,4
A007914,3
A007915,4
A007916,2463
A007917,7
A007918,17
A007919,2464
A007920,1
A007921,9
A007922,2465
A007923,27
A007924,2466
A007925,0
A007926,25
A007927,28
A007928,2467
A007929,2468
A007930,2469
A007931,4
A007932,2470
A007933,2471
A007934,2472
A007935,11
A007936,2473
A007937,11
A007938,5
A007939,2474
A007940,31
A007941,20
A007942,22
A007943,5
A007944,4
A007945,2475
A007946,2476
A007947,17
A007948,8
A007949,28
A007950,2477
A007951,2
A007952,2478
A007953,32
A007954,2479
A007955,2480
A007956,15
A007957,26
A007958,18
A007959,0
A007960,2481
A007961,11
A007962,2482
A007963,10
A007964,12
A007965,2483
A007966,32
A007967,1
A007968,2484
A007969,22
A007970,2485
A007971,9
A007972,24
A007973,21
A007974,2486
A007975,8
A007976,2
A007977,6
A007978,2487
A007979,2488
A007980,2489
A007981,33
A007982,2490
A007983,0
A007984,2491
A007985,3
A007986,0
A007987,0
A007988,2492
A007989,29
A007990,32
A007991,0
A007992,30
A007993,28
A007994,14
A007995,29
A007996,2493
A007997,2494
A007998,15
A007999,2495
A008000,23
A008001,6
A008002,38
A008003,22
A008004,2496
A008005,1
A008006,0
A008007,11
A008008,17
A008009,14
A008010,2497
A008011,2498
A008012,3
A008013,19
A008014,1
A008015,9
A008016,14
A008017,3
A008018,8
A008019,34
A008020,3
A008021,7
A008022,2499
A008023,2500
A008024,5
A008025,29
A008026,9
A008027,38
A008028,15
A008029,25
A008030,2501
A008031,8
A008032,8
A008033,22
A008034,11
A008035,1
A008036,10
A008037,2502
A008038,7
A008039,2503
A008040,2504
A008041,1
A008042,21
A008043,2505
A008044,2506
A008045,25
A008046,0
A008047,2507
A008048,8
A008049,2508
A008050,13
A008051,4
A008052,2509
A008053,28
A008054,2510
A008055,16
A008056,5
A008057,14
A008058,1
A008059,2511
A008060,29
A008061,22
A008062,0
A008063,2512
A008064,23
A008065,15
A008066,14
A008067,29
A008068,16
A008069,2513
A008070,0
A008071,1
A008072,2514
A008073,1
A008074,24
A008075,5
A008076,2
A008077,0
A008078,27
A008079,7
A008080,2515
A008081,16
A008082,2516
A008083,10
A008084,7
A008085,10
A008086,2517
A008087,2518
A008088,0
A008089,6
A008090,2519
A008091,9
A008092,1
A008093,1
A008094,18
A008095,2520
A008096,32
A008097,1
A008098,0
A008099,6
A008100,0
A008101,11
A008102,25
A008103,25
A008104,17
A008105,21
A008106,2521
A008107,8
A008108,2522
A008109,2523
A008110,5
A008111,11
A008112,0
A008113,2524
A008114,3
A008115,2525
A008116,4
A008117,2526
A008118,13
A008119,1
A008120,8
A008121,1
A008122,16
A008123,27
A008124,27
A008125,26
A008126,23
A008127,2527
A008128,0
A008129,18
A008130,2
A008131,14
A008132,2528
A008133,13
A008134,25
A008135,2529
A008136,19
A008137,10
A008138,2530
A008139,2531
A008140,8
A008141,2532
A008142,2533
A008143,4
A008144,23
A008145,23
A008146,2534
A008147,7
A008148,34
A008149,12
A008150,7
A008151,0
A008152,1
A008153,2535
A008154,1
A008155,0
A008156,1
A008157,2536
A008158,2537
A008159,16
A008160,34
A008161,23
A008162,21
A008163,10
A008164,2538
A008165,15
A008166,1
A008167,5
A008168,21
A008169,0
A008170,3
A008171,3
A008172,24
A008173,2539
A008174,2540
A008175,8
A008176,0
A008177,1
A008178,12
A008179,4
A008180,2541
A008181,2542
A008182,6
A008183,11
A008184,10
A008185,18
A008186,32
A008187,2543
A008188,2544
A008189,24
A008190,24
A008191,2545
A008192,28
A008193,4
A008194,2546
A008195,17
A008196,5
A008197,2547
A008198,2
A008199,13
A008200,2548
A008201,7
A008202,5
A008203,2549
A008204,0
A008205,18
A008206,2550
A008207,4
A008208,1
A008209,2551
A008210,2552
A008211,0
A008212,17
A008213,17
A008214,0
A008215,2553
A008216,12
A008217,15
A008218,0
A008219,0
A008220,2554
A008221,0
A008222,23
A008223,26
A008224,29
A008225,2
A008226,15
A008227,2
A008228,20
A008229,2555
A008230,2556
A008231,6
A008232,31
A008233,3
A008234,17
A008235,26
A008236,2557
A008237,2558
A008238,2559
A008239,29
A008240,0
A008241,3
A008242,1
A008243,2560
A008244,10
A008245,1
A008246,23
A008247,2561
A008248,30
A008249,0
A008250,13
A008251,14
A008252,27
A008253,19
A008254,0
A008255,2562
A008256,2563
A008257,14
A008258,3
A008259,19
A008260,0
A008261,14
A008262,22
A008263,31
A008264,24
A008265,6
A008266,22
A008267,2564
A008268,30
A008269,9
A008270,30
A008271,2565
A008272,30
A008273,2566
A008274,6
A008275,2567
A008276,2568
A008277,14
A008278,3
A008279,19
A008280,1
A008281,16
A008282,16
A008283,8
A008284,33
A008285,4
A008286,0
A008287,2569
A008288,5
A008289,20
A008290,2570
A008291,2571
A008292,2572
A008293,6
A008294,2573
A008295,30
A008296,2574
A008297,32
A008298,2575
A008299,11
A008300,2576
A008301,3
A008302,23
A008303,10
A008304,0
A008305,2577
A008306,0
A008307,2
A008308,2
A008309,12
A008310,7
A008311,21
A008312,2
A008313,1
A008314,15
A008315,1
A008316,0
A008317,18
A008318,20
A008319,18
A008320,12
A008321,10
A008322,2578
A008323,12
A008324,2579
A008325,2580
A008326,30
A008327,0
A008328,18
A008329,2
A008330,2581
A008331,30
A008332,3
A008333,28
A008334,2582
A008335,2583
A008336,0
A008337,11
A008338,16
A008339,1
A008340,15
A008341,34
A008342,7
A008343,3
A008344,19
A008345,10
A008346,2584
A008347,4
A008348,2585
A008349,2586
A008350,2587
A008351,2588
A008352,2589
A008353,8
A008354,1
A008355,11
A008356,1
A008357,21
A008358,7
A008359,0
A008360,2590
A008361,19
A008362,4
A008363,4
A008364,11
A008365,2591
A008366,16
A008367,16
A008368,3
A008369,4
A008370,8
A008371,1
A008372,8
A008373,2592
A008374,33
A008375,2593
A008376,4
A008377,0
A008378,18
A008379,2
A008380,1
A008381,5
A008382,16
A008383,0
A008384,2594
A008385,1
A008386,26
A008387,0
A008388,2595
A008389,2596
A008390,22
A008391,2597
A008392,0
A008393,8
A008394,7
A008395,8
A008396,20
A008397,6
A008398,2
A008399,27
A008400,2598
A008401,2599
A008402,0
A008403,2600
A008404,12
A008405,15
A008406,2601
A008407,16
A008408,8
A008409,1
A008410,23
A008411,21
A008412,19
A008413,2602
A008414,2603
A008415,3
A008416,30
A008417,1
A008418,0
A008419,0
A008420,7
A008421,8
A008422,19
A008423,0
A008424,29
A008425,26
A008426,2
A008427,3
A008428,29
A008429,12
A008430,25
A008431,28
A008432,2604
A008433,2605
A008434,33
A008435,2606
A008436,0
A008437,21
A008438,13
A008439,6
A008440,10
A008441,25
A008442,19
A008443,0
A008444,2607
A008445,2608
A008446,7
A008447,32
A008448,13
A008449,2609
A008450,0
A008451,2610
A008452,12
A008453,2611
A008454,2612
A008455,13
A008456,13
A008457,1
A008458,2
A008459,1
A008460,2
A008461,2613
A008462,2614
A008463,23
A008464,6
A008465,19
A008466,2615
A008467,0
A008468,2616
A008469,7
A008470,1
A008471,21
A008472,2617
A008473,7
A008474,2618
A008475,0
A008476,17
A008477,15
A008478,0
A008479,7
A008480,2619
A008481,2620
A008482,1
A008483,0
A008484,2621
A008485,2622
A008486,2623
A008487,25
A008488,26
A008489,13
A008490,17
A008491,2624
A008492,2625
A008493,19
A008494,5
A008495,5
A008496,2626
A008497,14
A008498,2627
A008499,2628
A008500,2629
A008501,34
A008502,17
A008503,29
A008504,12
A008505,18
A008506,22
A008507,20
A008508,30
A008509,17
A008510,7
A008511,3
A008512,8
A008513,1
A008514,23
A008515,13
A008516,3
A008517,0
A008518,0
A008519,2630
A008520,3
A008521,14
A008522,9
A008523,11
A008524,4
A008525,25
A008526,1
A008527,10
A008528,1
A008529,2631
A008530,2632
A008531,13
A008532,13
A008533,2633
A008534,6
A008535,0
A008536,2634
A008537,25
A008538,25
A008539,4
A008540,22
A008541,27
A008542,2635
A008543,3
A008544,2636
A008545,8
A008546,1
A008547,4
A008548,25
A008549,2637
A008550,2638
A008551,2639
A008552,1
A008553,24
A008554,2640
A008555,0
A008556,2
A008557,21
A008558,30
A008559,2641
A008560,22
A008561,21
A008562,2642
A008563,9
A008564,12
A008565,1
A008566,25
A008567,18
A008568,0
A008569,2643
A008570,1
A008571,31
A008572,33
A008573,9
A008574,2
A008575,4
A008576,5
A008577,2644
A008578,2645
A008579,6
A008580,2646
A008581,5
A008582,2647
A008583,2648
A008584,13
A008585,0
A008586,2649
A008587,2650
A008588,18
A008589,1
A008590,2651
A008591,0
A008592,14
A008593,2652
A008594,0
A008595,30
A008596,2653
A008597,2654
A008598,23
A008599,21
A008600,0
A008601,6
A008602,8
A008603,23
A008604,4
A008605,12
A008606,9
A008607,3
A008608,2655
A008609,2656
A008610,2657
A008611,8
A008612,4
A008613,2658
A008614,2659
A008615,33
A008616,2660
A008617,3
A008618,2
A008619,31
A008620,18
A008621,2661
A008622,1
A008623,2662
A008624,9
A008625,4
A008626,32
A008627,28
A008628,8
A008629,17
A008630,2663
A008631,2664
A008632,31
A008633,0
A008634,30
A008635,2665
A008636,3
A008637,2666
A008638,2667
A008639,10
A008640,1
A008641,2668
A008642,2669
A008643,2670
A008644,6
A008645,10
A008646,6
A008647,2671
A008648,10
A008649,22
A008650,1
A008651,2672
A008652,1
A008653,12
A008654,2673
A008655,8
A008656,2674
A008657,17
A008658,6
A008659,2675
A008660,26
A008661,33
A008662,0
A008663,21
A008664,15
A008665,0
A008666,33
A008667,23
A008668,13
A008669,2676
A008670,1
A008671,30
A008672,1
A008673,2677
A008674,2678
A008675,2679
A008676,2680
A008677,0
A008678,29
A008679,2681
A008680,2
A008681,30
A008682,4
A008683,0
A008684,2682
A008685,17
A008686,8
A008687,2683
A008688,2684
A008689,2685
A008690,28
A008691,33
A008692,1
A008693,24
A008694,1
A008695,11
A008696,31
A008697,27
A008698,14
A008699,0
A008700,2686
A008701,31
A008702,26
A008703,1
A008704,2687
A008705,2688
A008706,28
A008707,33
A008708,38
A008709,19
A008710,1
A008711,0
A008712,0
A008713,8
A008714,2689
A008715,2690
A008716,2691
A008717,2692
A008718,11
A008719,2693
A008720,3
A008721,2694
A008722,1
A008723,0
A008724,2695
A008725,8
A008726,31
A008727,1
A008728,20
A008729,5
A008730,18
A008731,2
A008732,0
A008733,2696
A008734,2697
A008735,7
A008736,2698
A008737,6
A008738,31
A008739,2
A008740,12
A008741,18
A008742,2699
A008743,4
A008744,2
A008745,29
A008746,2700
A008747,2701
A008748,4
A008749,34
A008750,6
A008751,11
A008752,2702
A008753,2703
A008754,8
A008755,28
A008756,20
A008757,17
A008758,16
A008759,23
A008760,15
A008761,0
A008762,11
A008763,2704
A008764,0
A008765,14
A008766,2705
A008767,28
A008768,1
A008769,0
A008770,17
A008771,8
A008772,14
A008773,25
A008774,5
A008775,18
A008776,10
A008777,2706
A008778,25
A008779,1
A008780,1
A008781,5
A008782,2707
A008783,2708
A008784,0
A008785,15
A008786,0
A008787,14
A008788,8
A008789,2709
A008790,24
A008791,9
A008792,2710
A008793,28
A008794,24
A008795,6
A008796,15
A008797,2711
A008798,26
A008799,2712
A008800,19
A008801,2713
A008802,20
A008803,15
A008804,2714
A008805,3
A008806,2715
A008807,32
A008808,1
A008809,1
A008810,1
A008811,23
A008812,14
A008813,11
A008814,6
A008815,2716
A008816,2717
A008817,18
A008818,19
A008819,14
A008820,2718
A008821,6
A008822,2
A008823,2719
A008824,12
A008825,21
A008826,4
A008827,16
A008828,14
A008829,2720
A008830,9
A008831,27
A008832,12
A008833,1
A008834,2721
A008835,2722
A008836,23
A008837,1
A008838,34
A008839,0
A008840,0
A008841,14
A008842,2723
A008843,20
A008844,1
A008845,2724
A008846,5
A008847,22
A008848,2725
A008849,16
A008850,14
A008851,2
A008852,27
A008853,0
A008854,7
A008855,12
A008856,11
A008857,2726
A008858,7
A008859,5
A008860,29
A008861,10
A008862,2727
A008863,2
A008864,32
A008865,1
A008866,2728
A008867,9
A008868,7
A008869,2729
A008870,2730
A008871,2731
A008872,2
A008873,1
A008874,1
A008875,0
A008876,2732
A008877,18
A008878,1
A008879,1
A008880,3
A008881,3
A008882,15
A008883,5
A008884,2733
A008885,18
A008886,2734
A008887,28
A008888,4
A008889,25
A008890,2735
A008891,0
A008892,1
A008893,15
A008894,19
A008895,2736
A008896,34
A008897,13
A008898,30
A008899,30
A008900,14
A008901,12
A008902,4
A008903,27
A008904,2737
A008905,21
A008906,2738
A008907,2739
A008908,0
A008909,29
A008910,6
A008911,6
A008912,5
A008913,0
A008914,23
A008915,2740
A008916,8
A008917,2741
A008918,0
A008919,34
A008920,34
A008921,25
A008922,2
A008923,5
A008924,28
A008925,2742
A008926,0
A008927,2743
A008928,0
A008929,1
A008930,15
A008931,4
A008932,30
A008933,2744
A008934,8
A008935,30
A008936,2745
A008937,4
A008938,6
A008939,5
A008940,2746
A008941,8
A008942,2747
A008943,1
A008944,3
A008945,2748
A008946,7
A008947,6
A008948,2749
A008949,11
A008950,0
A008951,29
A008952,18
A008953,20
A008954,1
A008955,13
A008956,24
A008957,4
A008958,2750
A008959,3
A008960,32
A008961,11
A008962,0
A008963,8
A008964,29
A008965,20
A008966,2751
A008967,17
A008968,24
A008969,23
A008970,1
A008971,2752
A008972,33
A008973,2753
A008974,2754
A008975,1
A008976,13
A008977,1
A008978,1
A008979,14
A008980,5
A008981,29
A008982,2755
A008983,25
A008984,2756
A008985,19
A008986,2757
A008987,14
A008988,17
A008989,2758
A008990,17
A008991,8
A008992,32
A008993,2759
A008994,9
A008995,2760
A008996,1
A008997,2761
A008998,2762
A008999,16
A009000,2763
A009001,2764
A009002,2765
A009003,34
A009004,2766
A009005,2767
A009006,3
A009007,11
A009008,3
A009009,23
A009010,2768
A009011,16
A009012,12
A009013,6
A009014,13
A009015,21
A009016,2769
A009017,2770
A009018,6
A009019,23
A009020,32
A009021,30
A009022,24
A009023,18
A009024,2771
A009025,2772
A009026,14
A009027,2773
A009028,2774
A009029,9
A009030,28
A009031,17
A009032,15
A009033,1
A009034,2775
A009035,9
A009036,15
A009037,11
A009038,10
A009039,7
A009040,2776
A009041,34
A009042,2777
A009043,2778
A009044,8
A009045,32
A009046,2779
A009047,2780
A009048,2781
A009049,5
A009050,33
A009051,11
A009052,11
A009053,2782
A009054,2783
A009055,13
A009056,2784
A009057,2785
A009058,2786
A009059,2787
A009060,28
A009061,2788
A009062,16
A009063,2789
A009064,2
A009065,2790
A009066,2791
A009067,1
A009068,13
A009069,2792
A009070,15
A009071,9
A009072,2793
A009073,11
A009074,33
A009075,2
A009076,1
A009077,7
A009078,2794
A009079,2795
A009080,5
A009081,4
A009082,4
A009083,2796
A009084,31
A009085,2797
A009086,1
A009087,27
A009088,2
A009089,1
A009090,0
A009091,0
A009092,2798
A009093,1
A009094,15
A009095,2799
A009096,0
A009097,17
A009098,3
A009099,0
A009100,11
A009101,2
A009102,11
A009103,31
A009104,21
A009105,16
A009106,2800
A009107,8
A009108,29
A009109,0
A009110,15
A009111,2801
A009112,2802
A009113,2803
A009114,20
A009115,23
A009116,21
A009117,33
A009118,2804
A009119,16
A009120,2805
A009121,5
A009122,10
A009123,22
A009124,2806
A009125,28
A009126,30
A009127,1
A009128,0
A009129,2807
A009130,12
A009131,2808
A009132,1
A009133,5
A009134,29
A009135,1
A009136,13
A009137,2809
A009138,2
A009139,4
A009140,2
A009141,8
A009142,20
A009143,26
A009144,1
A009145,3
A009146,22
A009147,17
A009148,1
A009149,2810
A009150,2811
A009151,2812
A009152,25
A009153,2813
A009154,1
A009155,9
A009156,22
A009157,3
A009158,11
A009159,3
A009160,25
A009161,10
A009162,30
A009163,13
A009164,2814
A009165,2815
A009166,26
A009167,2816
A009168,7
A009169,2817
A009170,7
A009171,24
A009172,2818
A009173,2819
A009174,2820
A009175,21
A009176,20
A009177,3
A009178,7
A009179,16
A009180,2821
A009181,2822
A009182,2823
A009183,5
A009184,24
A009185,0
A009186,11
A009187,24
A009188,0
A009189,2824
A009190,6
A009191,2825
A009192,12
A009193,12
A009194,0
A009195,19
A009196,3
A009197,2826
A009198,11
A009199,12
A009200,2827
A009201,31
A009202,30
A009203,15
A009204,27
A009205,2828
A009206,0
A009207,29
A009208,18
A009209,26
A009210,3
A009211,2829
A009212,0
A009213,2830
A009214,2831
A009215,2832
A009216,1
A009217,8
A009218,2833
A009219,0
A009220,22
A009221,5
A009222,2834
A009223,10
A009224,25
A009225,4
A009226,16
A009227,2835
A009228,2836
A009229,34
A009230,2837
A009231,30
A009232,8
A009233,2838
A009234,2839
A009235,21
A009236,4
A009237,2840
A009238,2841
A009239,2842
A009240,3
A009241,2
A009242,25
A009243,1
A009244,19
A009245,6
A009246,17
A009247,2843
A009248,2
A009249,24
A009250,2844
A009251,12
A009252,2845
A009253,17
A009254,30
A009255,8
A009256,0
A009257,17
A009258,2
A009259,26
A009260,11
A009261,6
A009262,16
A009263,12
A009264,13
A009265,7
A009266,15
A009267,23
A009268,2846
A009269,11
A009270,9
A009271,10
A009272,7
A009273,2847
A009274,3
A009275,22
A009276,0
A009277,2848
A009278,2849
A009279,2850
A009280,1
A009281,4
A009282,13
A009283,0
A009284,2851
A009285,2852
A009286,1
A009287,2853
A009288,18
A009289,12
A009290,25
A009291,2
A009292,20
A009293,17
A009294,17
A009295,33
A009296,2854
A009297,2855
A009298,2856
A009299,26
A009300,17
A009301,2857
A009302,31
A009303,21
A009304,12
A009305,25
A009306,2858
A009307,0
A009308,0
A009309,2
A009310,2859
A009311,17
A009312,2860
A009313,12
A009314,13
A009315,7
A009316,2861
A009317,29
A009318,1
A009319,9
A009320,24
A009321,16
A009322,27
A009323,15
A009324,18
A009325,5
A009326,2862
A009327,18
A009328,34
A009329,2863
A009330,5
A009331,21
A009332,22
A009333,17
A009334,1
A009335,3
A009336,13
A009337,2864
A009338,2865
A009339,19
A009340,10
A009341,24
A009342,2
A009343,13
A009344,7
A009345,0
A009346,28
A009347,2866
A009348,14
A009349,17
A009350,4
A009351,20
A009352,0
A009353,9
A009354,14
A009355,13
A009356,8
A009357,2867
A009358,0
A009359,2868
A009360,1
A009361,4
A009362,16
A009363,0
A009364,2869
A009365,7
A009366,26
A009367,8
A009368,2870
A009369,17
A009370,8
A009371,2871
A009372,25
A009373,0
A009374,2872
A009375,2873
A009376,0
A009377,11
A009378,22
A009379,27
A009380,2874
A009381,2875
A009382,2876
A009383,2877
A009384,19
A009385,2878
A009386,2879
A009387,31
A009388,1
A009389,6
A009390,9
A009391,2880
A009392,13
A009393,28
A009394,14
A009395,2881
A009396,28
A009397,24
A009398,31
A009399,2882
A009400,2883
A009401,15
A009402,2
A009403,7
A009404,2884
A009405,2885
A009406,2886
A009407,23
A009408,2
A009409,11
A009410,4
A009411,34
A009412,2887
A009413,15
A009414,2888
A009415,14
A009416,2889
A009417,2890
A009418,31
A009419,9
A009420,18
A009421,2891
A009422,0
A009423,0
A009424,8
A009425,0
A009426,11
A009427,0
A009428,23
A009429,13
A009430,23
A009431,9
A009432,17
A009433,0
A009434,15
A009435,23
A009436,2892
A009437,32
A009438,31
A009439,2893
A009440,2894
A009441,8
A009442,15
A009443,0
A009444,0
A009445,2895
A009446,1
A009447,7
A009448,0
A009449,15
A009450,2896
A009451,2897
A009452,30
A009453,2898
A009454,3
A009455,4
A009456,5
A009457,15
A009458,5
A009459,2899
A009460,27
A009461,12
A009462,2900
A009463,2
A009464,18
A009465,2901
A009466,13
A009467,3
A009468,6
A009469,0
A009470,13
A009471,10
A009472,5
A009473,2
A009474,2902
A009475,33
A009476,2903
A009477,1
A009478,2904
A009479,2905
A009480,24
A009481,2906
A009482,24
A009483,2907
A009484,29
A009485,0
A009486,30
A009487,0
A009488,27
A009489,14
A009490,5
A009491,9
A009492,2908
A009493,0
A009494,5
A009495,2909
A009496,25
A009497,14
A009498,14
A009499,2910
A009500,14
A009501,13
A009502,0
A009503,1
A009504,29
A009505,11
A009506,9
A009507,21
A009508,11
A009509,2911
A009510,2912
A009511,16
A009512,2
A009513,16
A009514,2913
A009515,12
A009516,2914
A009517,1
A009518,22
A009519,2915
A009520,4
A009521,2916
A009522,5
A009523,2917
A009524,2918
A009525,2919
A009526,2920
A009527,34
A009528,13
A009529,7
A009530,2921
A009531,0
A009532,0
A009533,8
A009534,11
A009535,6
A009536,2922
A009537,2923
A009538,2924
A009539,18
A009540,16
A009541,2925
A009542,2926
A009543,2927
A009544,0
A009545,6
A009546,18
A009547,6
A009548,18
A009549,5
A009550,2928
A009551,8
A009552,2
A009553,2929
A009554,12
A009555,2930
A009556,2931
A009557,1
A009558,2932
A009559,9
A009560,2933
A009561,0
A009562,17
A009563,15
A009564,1
A009565,2934
A009566,11
A009567,1
A009568,2935
A009569,7
A009570,20
A009571,12
A009572,2936
A009573,2937
A009574,32
A009575,15
A009576,3
A009577,18
A009578,2938
A009579,8
A009580,4
A009581,0
A009582,25
A009583,20
A009584,2939
A009585,2940
A009586,5
A009587,17
A009588,3
A009589,20
A009590,2941
A009591,10
A009592,2942
A009593,19
A009594,21
A009595,5
A009596,17
A009597,11
A009598,32
A009599,10
A009600,2943
A009601,14
A009602,1
A009603,38
A009604,2944
A009605,0
A009606,1
A009607,12
A009608,2
A009609,12
A009610,4
A009611,25
A009612,34
A009613,21
A009614,23
A009615,22
A009616,21
A009617,34
A009618,2945
A009619,13
A009620,23
A009621,1
A009622,2946
A009623,0
A009624,6
A009625,2947
A009626,34
A009627,2948
A009628,0
A009629,2949
A009630,0
A009631,1
A009632,2950
A009633,2951
A009634,2952
A009635,9
A009636,4
A009637,5
A009638,33
A009639,2953
A009640,2954
A009641,2955
A009642,1
A009643,10
A009644,4
A009645,5
A009646,25
A009647,1
A009648,0
A009649,2956
A009650,9
A009651,34
A009652,3
A009653,20
A009654,2957
A009655,25
A009656,21
A009657,2958
A009658,22
A009659,2959
A009660,1
A009661,5
A009662,0
A009663,2960
A009664,2961
A009665,20
A009666,1
A009667,23
A009668,5
A009669,8
A009670,23
A009671,0
A009672,27
A009673,23
A009674,3
A009675,33
A009676,26
A009677,11
A009678,21
A009679,1
A009680,28
A009681,21
A009682,2962
A009683,2963
A009684,12
A009685,32
A009686,30
A009687,0
A009688,38
A009689,2964
A009690,19
A009691,2965
A009692,31
A009693,2966
A009694,2967
A009695,34
A009696,7
A009697,8
A009698,29
A009699,0
A009700,33
A009701,1
A009702,32
A009703,8
A009704,0
A009705,7
A009706,24
A009707,2968
A009708,0
A009709,0
A009710,9
A009711,7
A009712,2969
A009713,2970
A009714,15
A009715,2971
A009716,2972
A009717,11
A009718,1
A009719,20
A009720,19
A009721,2973
A009722,2974
A009723,9
A009724,2975
A009725,26
A009726,2976
A009727,2977
A009728,1
A009729,3
A009730,13
A009731,2978
A009732,2979
A009733,1
A009734,8
A009735,27
A009736,10
A009737,2980
A009738,19
A009739,6
A009740,2981
A009741,7
A009742,26
A009743,30
A009744,12
A009745,2982
A009746,12
A009747,26
A009748,0
A009749,2983
A009750,2984
A009751,29
A009752,32
A009753,14
A009754,2985
A009755,5
A009756,2986
A009757,2987
A009758,2988
A009759,2989
A009760,26
A009761,16
A009762,2990
A009763,2991
A009764,16
A009765,19
A009766,11
A009767,23
A009768,29
A009769,4
A009770,2992
A009771,2993
A009772,32
A009773,27
A009774,26
A009775,21
A009776,4
A009777,11
A009778,2994
A009779,2995
A009780,0
A009781,1
A009782,38
A009783,1
A009784,15
A009785,2996
A009786,2997
A009787,28
A009788,0
A009789,1
A009790,14
A009791,2998
A009792,21
A009793,8
A009794,5
A009795,2999
A009796,6
A009797,3000
A009798,3001
A009799,24
A009800,33
A009801,0
A009802,3002
A009803,1
A009804,30
A009805,18
A009806,3003
A009807,1
A009808,4
A009809,3004
A009810,18
A009811,3005
A009812,3006
A009813,29
A009814,20
A009815,3007
A009816,20
A009817,9
A009818,6
A009819,3008
A009820,3009
A009821,7
A009822,0
A009823,17
A009824,3010
A009825,1
A009826,6
A009827,14
A009828,1
A009829,30
A009830,7
A009831,3011
A009832,3012
A009833,30
A009834,2
A009835,3013
A009836,30
A009837,6
A009838,3014
A009839,0
A009840,29
A009841,0
A009842,20
A009843,3015
A009844,3016
A009845,15
A009846,3017
A009847,20
A009848,0
A009849,3018
A009850,14
A009851,4
A009852,1
A009853,1
A009854,5
A009855,28
A009856,3019
A009857,3
A009858,16
A009859,10
A009860,7
A009861,3020
A009862,0
A009863,3021
A009864,15
A009865,15
A009866,26
A009867,2
A009868,3022
A009869,3023
A009870,3024
A009871,22
A009872,11
A009873,4
A009874,3025
A009875,3026
A009876,3
A009877,8
A009878,0
A009879,18
A009880,3027
A009881,3028
A009882,3029
A009883,3030
A009884,0
A009885,14
A009886,3031
A009887,0
A009888,28
A009889,7
A009890,0
A009891,3032
A009892,3033
A009893,3034
A009894,10
A009895,4
A009896,5
A009897,4
A009898,24
A009899,1
A009900,3035
A009901,2
A009902,12
A009903,1
A009904,7
A009905,2
A009906,5
A009907,6
A009908,27
A009909,7
A009910,25
A009911,31
A009912,3036
A009913,3037
A009914,3038
A009915,28
A009916,1
A009917,26
A009918,3
A009919,1
A009920,3039
A009921,21
A009922,3040
A009923,1
A009924,3041
A009925,11
A009926,20
A009927,31
A009928,3042
A009929,3043
A009930,1
