account_id,total_orders,total_amount,avg_order_value,distinct_devices,distinct_addresses,distinct_phones,distinct_payment_instruments,total_delivered_orders,total_failed_orders,total_pending_orders,coupon_usage_rate,discount_dependency_score,total_returns,avg_return_lag_hours,total_refunds,total_refund_amount,total_disputes,return_rate,refund_rate,dispute_rate,account_age_days,orders_last_24h,orders_last_7d,orders_last_30d,refunds_last_24h,refunds_last_7d,refunds_last_30d,return_rate_last_30d,transaction_burst_score,refund_burst_score,account_creation_burst_score,accounts_per_device,shared_device_count,accounts_per_address,shared_address_count,accounts_per_phone,shared_phone_count,accounts_per_instrument,shared_instrument_count,shared_ip_prefix_count,degree_centrality,eigenvector_centrality,triangle_count,clustering_coefficient,connected_component_size,shared_edge_count,shared_edge_weight_sum,community_id,community_size,community_return_rate,community_refund_rate,community_avg_order_value,community_total_orders
A000828,2.0,16000.0,8000.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0280728155339805,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,40.02935185185185,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,91,1.0,0.0,2.5,3.0,1.0,0.0,3.0,4.0,0.0,0.000233341111370379,4.298147842843542e-12,3,0.1285714285714286,17361,7,6.1,12,458,0.03406373466417135,0.03302401746724891,3661.7407638455675,1012.0
A000829,1.0,2900.0,2900.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.1427413793103448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.53799768518518,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79,3.0,2.0,3.0,2.0,4.0,3.0,2.0,1.0,0.0,0.00026667555585186174,7.919841419371344e-12,5,0.16785714285714287,17361,8,7.4,7,571,0.029801517805020432,0.026736719206071218,4208.7772287549,1251.0
A000830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.07452546296296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.873438668234273e-69,0,0.0,1,0,0.0,452,1,0.0,0.0,0.0,0.0
A000831,1.0,7840.0,7840.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.320590277777775,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67,2.0,1.0,3.0,2.0,10.0,9.0,1.0,0.0,0.0,0.0004000133337777926,1.6015494710541344e-10,37,0.5560606060606061,17361,12,11.4,0,1765,0.03560164575745312,0.03034466477809254,3872.9512545528128,3905.0
A000832,4.0,9240.0,2310.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.767407407407408,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,73,1.0,0.0,2.0,1.0,1.0,0.0,2.5,3.0,1.0,0.0001666722224074136,1.1557794244478992e-11,1,0.1,17361,5,4.0,4,648,0.028497942386831274,0.02583774250440917,3929.1196722516165,1384.0
A000833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.23739583333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.873438668234273e-69,0,0.0,1,0,0.0,453,1,0.0,0.0,0.0,0.0
A000834,5.0,11890.0,2378.0,1.0,2.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0129357894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.158449074074078,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,75,4.0,3.0,5.0,8.0,4.0,3.0,1.5,1.0,2.0,0.0005000166672222407,7.845696526827283e-12,22,0.1638095238095238,17361,15,12.6,21,365,0.04287671232876712,0.03146118721461187,3691.742498369211,796.0
A000835,2.0,15850.0,7925.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0463350680544435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.88532407407408,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69,6.5,11.0,10.0,9.0,5.0,4.0,3.0,2.0,1.0,0.0008666955565185507,1.0049035013656793e-10,70,0.18215384615384617,17361,26,23.3,7,571,0.029801517805020432,0.026736719206071218,4208.7772287549,1251.0
A000836,1.0,1590.0,1590.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.18758101851852,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,84,9.0,8.0,5.0,4.0,5.0,4.0,2.0,1.0,3.0,0.0005666855561852062,4.645823532515003e-11,40,0.28088235294117647,17361,17,15.8,14,398,0.03536033341309723,0.029288306612427217,3941.686099146526,884.0
A000837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.46290509259259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.873438668234273e-69,0,0.0,1,0,0.0,454,1,0.0,0.0,0.0,0.0
A000838,2.0,1820.0,910.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.00100694444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82,2.0,1.0,13.0,12.0,7.0,6.0,6.0,5.0,0.0,0.0008000266675555852,1.0729202018665942e-10,91,0.2579710144927536,17361,24,20.4,17,388,0.024914089347079036,0.018256013745704465,3916.4295123547704,854.0
A000839,7.0,33900.0,4842.857142857143,2.0,1.0,1.0,2.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.225543981481483,1.0,4.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,71,1.0,0.0,3.0,2.0,1.0,0.0,2.0,2.0,0.0,0.00013333777792593087,4.823968747852378e-13,1,0.11666666666666665,17361,4,3.4,11,477,0.03560447239692523,0.030538085255066388,3914.7656052891903,1063.0
A000840,3.0,5970.0,1990.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.164409722222224,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,65,1.0,0.0,10.0,9.0,5.0,4.0,1.0,0.0,0.0,0.0004333477782592753,4.8417470616266035e-11,42,0.39999999999999997,17361,13,10.299999999999999,10,486,0.03768861454046639,0.033401920438957476,3794.8281388250525,1068.0
A000841,1.0,1940.0,1940.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.71892361111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79,7.0,6.0,16.0,15.0,6.0,5.0,5.0,4.0,0.0,0.0010000333344444814,2.6080737968372316e-10,136,0.24022988505747125,17361,30,25.5,1,1553,0.028337626100021465,0.02554809431821666,3982.1822151698198,3503.0
A000842,3.0,8030.0,2676.6666666666665,1.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.416296296296295,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,54,3.0,2.0,3.5,5.0,3.0,2.0,1.0,0.0,0.0,0.00030001000033334443,8.95284605156286e-12,6,0.13333333333333333,17361,9,7.5,15,398,0.03747906197654941,0.033040201005025124,3927.6249302065885,882.0
A000843,3.0,15960.0,5320.0,1.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0317222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.48927083333333,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,98,1.0,0.0,4.5,7.0,5.0,4.0,3.0,2.0,0.0,0.0004333477782592753,3.116009700300565e-11,28,0.2782051282051282,17361,13,10.9,18,386,0.029404145077720205,0.027183567727609177,4026.1719096965207,851.0
A000844,2.0,4680.0,2340.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.17668981481481,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,70,1.0,0.0,1.0,0.0,4.0,3.0,1.0,0.0,1.0,0.00013333777792593087,4.6161133922849e-12,3,0.5,17361,4,3.3,4,648,0.028497942386831274,0.02583774250440917,3929.1196722516165,1384.0
A000845,4.0,10660.0,2665.0,1.0,2.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0176226158038147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.06010416666667,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,68,5.0,4.0,6.0,10.0,6.0,5.0,4.0,3.0,2.0,0.0007333577785926198,9.680730133671484e-11,43,0.15497835497835497,17361,22,19.0,0,1765,0.03560164575745312,0.03034466477809254,3872.9512545528128,3905.0
A000846,2.0,4170.0,2085.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.60560185185185,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,72,3.0,2.0,3.0,4.0,2.0,1.0,4.0,3.0,1.0,0.0003333444448148272,3.4901244043656882e-12,6,0.12000000000000001,17361,10,8.8,28,327,0.02480340760157274,0.022917576816659384,3926.7536041939716,678.0
A000847,3.0,7800.0,2600.0,2.0,2.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0215729468599033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.683506944444446,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,73,5.0,8.0,1.5,1.0,6.0,5.0,2.0,2.0,1.0,0.0005333511117037235,2.8255051513830567e-11,26,0.21666666666666667,17361,16,15.7,3,761,0.030070083223828297,0.025899505662974782,3795.9168700331643,1701.0
A000848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.646527777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.873438668234273e-69,0,0.0,1,0,0.0,455,1,0.0,0.0,0.0,0.0
A000849,1.0,2020.0,2020.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.47177083333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64,3.0,2.0,2.0,1.0,1.0,0.0,3.0,2.0,0.0,0.0001666722224074136,4.0916025093528196e-12,2,0.2,17361,5,4.7,4,648,0.028497942386831274,0.02583774250440917,3929.1196722516165,1384.0
A000850,2.0,2920.0,1460.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.016863425925926,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,249,5.0,8.0,5.0,4.0,4.0,3.0,8.0,7.0,0.0,0.0007333577785926198,1.2778461989783878e-10,47,0.1956709956709957,17361,22,20.8,0,1765,0.03560164575745312,0.03034466477809254,3872.9512545528128,3905.0
A000851,2.0,8750.0,4375.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.68851851851852,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,66,4.0,6.0,7.0,6.0,2.0,1.0,2.5,3.0,0.0,0.0005333511117037235,1.255223297010054e-11,22,0.14583333333333334,17361,16,14.2,38,98,0.07568027210884354,0.07312925170068027,3981.4653790087464,226.0
A000852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.842743055555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.873438668234273e-69,0,0.0,1,0,0.0,456,1,0.0,0.0,0.0,0.0
A000853,1.0,860.0,860.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.881805555555555,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58,2.0,1.0,2.0,1.0,1.0,0.0,8.0,7.0,0.0,0.00030001000033334443,3.317792207959397e-11,21,0.5833333333333334,17361,9,8.7,1,1553,0.028337626100021465,0.02554809431821666,3982.1822151698198,3503.0
A000854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.665277777777774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.873438668234273e-69,0,0.0,1,0,0.0,457,1,0.0,0.0,0.0,0.0
A000855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.14858796296296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.873438668234273e-69,0,0.0,1,0,0.0,458,1,0.0,0.0,0.0,0.0
A000856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.00763888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.873438668234273e-69,0,0.0,1,0,0.0,459,1,0.0,0.0,0.0,0.0
A000857,1.0,1440.0,1440.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.1331041666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.12368055555556,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58,1.0,0.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,6.666888896296543e-05,6.020034852738661e-13,1,1.0,17361,2,2.0,32,243,0.03213795806388399,0.028331373701744073,3703.236282578875,528.0
A000858,3.0,13310.0,4436.666666666667,1.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5846875,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,72,1.0,0.0,4.0,3.0,1.0,0.0,3.0,4.0,0.0,0.000233341111370379,4.169880099931604e-12,5,0.1952380952380952,17361,7,6.1,21,365,0.04287671232876712,0.03146118721461187,3691.742498369211,796.0
A000859,1.0,4820.0,4820.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.451388888888886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,2.0,1.0,2.0,1.0,8.0,7.0,1.0,0.0,0.0,0.00030001000033334443,4.94117977285185e-11,21,0.5833333333333334,17361,9,8.7,0,1765,0.03560164575745312,0.03034466477809254,3872.9512545528128,3905.0
A000860,5.0,15910.0,3182.0,2.0,1.0,1.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.8729050925926,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,79,2.5,3.0,4.0,3.0,4.0,3.0,2.0,2.0,0.0,0.0003666788892963099,1.2861602536869804e-11,7,0.1109090909090909,17361,11,10.1,0,1765,0.03560164575745312,0.03034466477809254,3872.9512545528128,3905.0
A000861,4.0,14770.0,3692.5,1.0,2.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.6072800925926,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,72,2.0,1.0,2.5,3.0,5.0,4.0,9.0,8.0,1.0,0.0005333511117037235,3.0458919430781155e-10,35,0.2891666666666667,17361,16,15.1,1,1553,0.028337626100021465,0.02554809431821666,3982.1822151698198,3503.0
A000862,1.0,2970.0,2970.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.27527777777778,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59,1.0,0.0,5.0,4.0,4.0,3.0,2.0,1.0,0.0,0.00026667555585186174,4.428945709445293e-12,9,0.2571428571428572,17361,8,6.8,9,504,0.031746031746031744,0.029232804232804232,3798.58982898715,1093.0
A000863,1.0,950.0,950.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.69924768518519,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,66,3.0,2.0,5.0,4.0,6.0,5.0,4.0,3.0,0.0,0.000466682222740758,1.9204160679591583e-11,20,0.19999999999999998,17361,14,12.8,5,611,0.02867274569402229,0.025579326111241002,3844.699861013691,1313.0
A000864,3.0,13730.0,4576.666666666667,2.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.567824074074075,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,80,3.0,4.0,2.5,3.0,2.0,1.0,3.0,2.0,0.0,0.0003333444448148272,1.2912668140178994e-11,4,0.08222222222222222,17361,10,9.1,25,346,0.0268579686209744,0.025268373245251854,3832.6210776218004,711.0
A000865,2.0,11790.0,5895.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.255451388888886,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,64,8.0,7.0,6.0,5.0,6.0,5.0,2.0,2.0,1.0,0.0006333544451481716,1.4213925386873268e-10,41,0.2222222222222222,17361,19,17.5,15,398,0.03747906197654941,0.033040201005025124,3927.6249302065885,882.0
A000866,2.0,7420.0,3710.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9140625,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,87,2.0,1.0,3.0,4.0,4.0,3.0,1.0,0.0,0.0,0.00026667555585186174,6.302636428002494e-12,9,0.2571428571428572,17361,8,6.8,15,398,0.03747906197654941,0.033040201005025124,3927.6249302065885,882.0
A000867,1.0,2870.0,2870.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.71619212962963,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67,3.0,2.0,3.0,2.0,3.0,2.0,4.0,3.0,0.0,0.00030001000033334443,1.2539459698279748e-11,6,0.15833333333333333,17361,9,8.4,16,392,0.02657312925170068,0.025832118561710398,4055.0341958211857,827.0
A000868,1.0,1030.0,1030.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.01297453703704,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,259,2.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,6.666888896296543e-05,8.328827304236575e-14,0,0.0,17361,2,1.7,28,327,0.02480340760157274,0.022917576816659384,3926.7536041939716,678.0
A000869,1.0,3240.0,3240.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.08935185185185,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60,1.0,0.0,4.0,3.0,3.0,2.0,2.0,1.0,0.0,0.0002000066668888963,1.4086139838449604e-12,4,0.20666666666666664,17361,6,5.1,10,486,0.03768861454046639,0.033401920438957476,3794.8281388250525,1068.0
A000870,2.0,2610.0,1305.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0280279999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.85087962962963,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,78,2.0,1.0,5.0,4.0,3.0,2.0,1.0,0.0,0.0,0.000233341111370379,9.533977182112681e-12,7,0.24761904761904763,17361,7,5.8,7,571,0.029801517805020432,0.026736719206071218,4208.7772287549,1251.0
A000871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.10234953703704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.873438668234273e-69,0,0.0,1,0,0.0,460,1,0.0,0.0,0.0,0.0
A000872,2.0,7670.0,3835.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.22225694444445,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,81,2.0,1.0,4.0,6.0,1.0,0.0,11.0,10.0,0.0,0.0005666855561852062,1.4541953228531736e-10,55,0.38235294117647056,17361,17,15.2,25,346,0.0268579686209744,0.025268373245251854,3832.6210776218004,711.0
A000873,1.0,360.0,360.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.47530092592593,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,73,7.0,6.0,11.0,10.0,13.0,12.0,3.0,2.0,1.0,0.0010000333344444814,1.9445231391344534e-10,127,0.26091954022988506,17361,30,26.3,15,398,0.03747906197654941,0.033040201005025124,3927.6249302065885,882.0
A000874,1.0,3410.0,3410.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0903313782991202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.98627314814815,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,83,3.0,2.0,6.0,5.0,7.0,6.0,6.0,5.0,0.0,0.0006000200006666889,3.8353231387464304e-11,36,0.21568627450980393,17361,18,16.5,2,819,0.032916157916157915,0.03005455743550982,3749.102888733841,1816.0
A000875,2.0,2520.0,1260.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.206886574074076,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,71,5.0,4.0,4.0,3.0,1.0,0.0,2.0,1.0,0.0,0.00026667555585186174,7.595761224497816e-12,9,0.28928571428571426,17361,8,7.1,7,571,0.029801517805020432,0.026736719206071218,4208.7772287549,1251.0
A000876,1.0,1790.0,1790.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.118287037037035,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,75,8.0,7.0,5.0,4.0,2.0,1.0,3.0,2.0,0.0,0.000466682222740758,9.370674327940633e-11,28,0.2879120879120879,17361,14,12.8,13,452,0.040597345132743365,0.033849557522123895,3871.152707543194,999.0
A000877,1.0,1700.0,1700.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.88229166666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,65,4.0,3.0,7.0,6.0,7.0,6.0,8.0,7.0,0.0,0.0007333577785926198,1.263564207372656e-10,54,0.21428571428571427,17361,22,20.2,16,392,0.02657312925170068,0.025832118561710398,4055.0341958211857,827.0
A000878,1.0,2030.0,2030.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.58537037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72,3.0,2.0,5.0,4.0,6.0,5.0,4.0,3.0,0.0,0.000466682222740758,7.122225627678805e-11,20,0.19999999999999998,17361,14,12.8,1,1553,0.028337626100021465,0.02554809431821666,3982.1822151698198,3503.0
A000879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.23056712962963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.873438668234273e-69,0,0.0,1,0,0.0,461,1,0.0,0.0,0.0,0.0
A000880,2.0,2380.0,1190.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.054976851851855,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,84,4.0,3.0,3.0,2.0,3.0,2.0,6.0,5.0,0.0,0.0004000133337777926,8.287956156497652e-11,15,0.22272727272727272,17361,12,11.4,3,761,0.030070083223828297,0.025899505662974782,3795.9168700331643,1701.0
A000881,2.0,4910.0,2455.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.5,0.1924945802313059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.60388888888889,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81,2.0,2.0,6.0,5.0,1.0,0.0,7.0,6.0,0.0,0.000466682222740758,3.209361320249224e-11,26,0.2527472527472527,17361,14,11.7,7,571,0.029801517805020432,0.026736719206071218,4208.7772287549,1251.0
A000882,1.0,1370.0,1370.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.53346064814815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89,3.0,2.0,4.0,3.0,1.0,0.0,2.0,1.0,0.0,0.0002000066668888963,1.730271036828146e-11,4,0.20666666666666664,17361,6,5.1,28,327,0.02480340760157274,0.022917576816659384,3926.7536041939716,678.0
A000883,2.0,2420.0,1210.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.18715277777778,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,66,4.0,3.0,10.0,9.0,2.0,1.0,4.0,3.0,1.0,0.0005333511117037235,4.268318926460228e-11,42,0.26,17361,16,13.299999999999999,0,1765,0.03560164575745312,0.03034466477809254,3872.9512545528128,3905.0
