timestamp,account_id,model_version,rank,proba,risk_tier,recommended_action,top_k_flag,case_report_generated,action_recommended,investigation_source,tool_calls,summary,action_source,error
2026-08-29 00:49:31.801381,A016851,Ensemble_LGBM_B_GNN,171.0,0.7664783633285205,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A022214,Ensemble_LGBM_B_GNN,172.0,0.7642249354586304,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A006728,Ensemble_LGBM_B_GNN,173.0,0.7635677704984781,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A011620,Ensemble_LGBM_B_GNN,174.0,0.762348545423794,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A007730,Ensemble_LGBM_B_GNN,175.0,0.7610470976697721,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A017409,Ensemble_LGBM_B_GNN,176.0,0.76082850587997,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A028287,Ensemble_LGBM_B_GNN,177.0,0.7589470021052855,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A025448,Ensemble_LGBM_B_GNN,178.0,0.7560918425746747,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A001416,Ensemble_LGBM_B_GNN,179.0,0.7559004553851868,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A000329,Ensemble_LGBM_B_GNN,180.0,0.7558428261547663,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A005046,Ensemble_LGBM_B_GNN,181.0,0.7556898145125378,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A019065,Ensemble_LGBM_B_GNN,182.0,0.7550031356598914,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A008247,Ensemble_LGBM_B_GNN,183.0,0.7548836612864058,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A007307,Ensemble_LGBM_B_GNN,184.0,0.7542545280121392,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A011139,Ensemble_LGBM_B_GNN,185.0,0.7540389254791796,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A005457,Ensemble_LGBM_B_GNN,186.0,0.7538866231024518,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A010551,Ensemble_LGBM_B_GNN,187.0,0.7538599689686178,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A020388,Ensemble_LGBM_B_GNN,188.0,0.7511808798747429,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A014000,Ensemble_LGBM_B_GNN,189.0,0.7503953459995876,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A016189,Ensemble_LGBM_B_GNN,190.0,0.7502557504829623,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A009621,Ensemble_LGBM_B_GNN,191.0,0.7489412244596889,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A002499,Ensemble_LGBM_B_GNN,192.0,0.7488982030526252,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A004686,Ensemble_LGBM_B_GNN,193.0,0.7465701526362896,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A004230,Ensemble_LGBM_B_GNN,194.0,0.7461365364006625,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A004425,Ensemble_LGBM_B_GNN,195.0,0.7452428667981781,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A012369,Ensemble_LGBM_B_GNN,196.0,0.7452366337971432,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A016122,Ensemble_LGBM_B_GNN,197.0,0.7452336881872463,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A003283,Ensemble_LGBM_B_GNN,198.0,0.7447247432356674,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A019734,Ensemble_LGBM_B_GNN,199.0,0.74405713461722,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A014147,Ensemble_LGBM_B_GNN,200.0,0.7434083529742704,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A006985,Ensemble_LGBM_B_GNN,201.0,0.7433020288076981,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A027735,Ensemble_LGBM_B_GNN,202.0,0.7432788622257716,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A022698,Ensemble_LGBM_B_GNN,203.0,0.7430296653949455,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A001771,Ensemble_LGBM_B_GNN,204.0,0.741663564129491,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A004806,Ensemble_LGBM_B_GNN,205.0,0.7415034662771794,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A013572,Ensemble_LGBM_B_GNN,206.0,0.7394664620062709,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A006117,Ensemble_LGBM_B_GNN,207.0,0.7390443247996117,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A016165,Ensemble_LGBM_B_GNN,208.0,0.7378509754542497,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A005873,Ensemble_LGBM_B_GNN,209.0,0.7378104616496304,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A018691,Ensemble_LGBM_B_GNN,210.0,0.7367024037024952,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A021249,Ensemble_LGBM_B_GNN,211.0,0.7365981246804736,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A005002,Ensemble_LGBM_B_GNN,212.0,0.7350545724862297,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A008916,Ensemble_LGBM_B_GNN,213.0,0.7331685255282241,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A006741,Ensemble_LGBM_B_GNN,214.0,0.7331333450547209,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A020978,Ensemble_LGBM_B_GNN,215.0,0.7328701345305457,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A025351,Ensemble_LGBM_B_GNN,216.0,0.7301613432496795,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A015100,Ensemble_LGBM_B_GNN,217.0,0.7293846124038449,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A024781,Ensemble_LGBM_B_GNN,218.0,0.7289923091590496,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A028005,Ensemble_LGBM_B_GNN,219.0,0.7289239088302767,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A002371,Ensemble_LGBM_B_GNN,220.0,0.7286830484874489,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A020145,Ensemble_LGBM_B_GNN,221.0,0.7285730319204691,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A002897,Ensemble_LGBM_B_GNN,222.0,0.7280049713299089,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A029337,Ensemble_LGBM_B_GNN,223.0,0.7271368084494612,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A020571,Ensemble_LGBM_B_GNN,224.0,0.7270742385417251,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A017470,Ensemble_LGBM_B_GNN,225.0,0.727003042900779,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A014269,Ensemble_LGBM_B_GNN,226.0,0.726810600728353,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A005546,Ensemble_LGBM_B_GNN,227.0,0.7260786079067016,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A003682,Ensemble_LGBM_B_GNN,228.0,0.7260235839770552,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A022101,Ensemble_LGBM_B_GNN,229.0,0.7244636298219251,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A029829,Ensemble_LGBM_B_GNN,230.0,0.7243272103496294,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A022136,Ensemble_LGBM_B_GNN,231.0,0.724296972507291,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A001768,Ensemble_LGBM_B_GNN,232.0,0.7216542838030919,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A017475,Ensemble_LGBM_B_GNN,233.0,0.7203704454256938,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A007226,Ensemble_LGBM_B_GNN,234.0,0.7195564656561413,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A006734,Ensemble_LGBM_B_GNN,235.0,0.7190935853031495,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A009487,Ensemble_LGBM_B_GNN,236.0,0.7189609927668479,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A026214,Ensemble_LGBM_B_GNN,237.0,0.718527117186808,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A022377,Ensemble_LGBM_B_GNN,238.0,0.7178705120395312,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A020156,Ensemble_LGBM_B_GNN,239.0,0.7171065545586114,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A027296,Ensemble_LGBM_B_GNN,240.0,0.7163691620802117,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A020018,Ensemble_LGBM_B_GNN,241.0,0.7161065560907118,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A012323,Ensemble_LGBM_B_GNN,242.0,0.7159500320957782,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A014556,Ensemble_LGBM_B_GNN,243.0,0.7153374868019988,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A006548,Ensemble_LGBM_B_GNN,244.0,0.714840110775383,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A012489,Ensemble_LGBM_B_GNN,245.0,0.714721403305028,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A015582,Ensemble_LGBM_B_GNN,246.0,0.7134886351780204,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A013858,Ensemble_LGBM_B_GNN,247.0,0.7130957918073366,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A027070,Ensemble_LGBM_B_GNN,248.0,0.7129780790131139,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A012438,Ensemble_LGBM_B_GNN,249.0,0.7126843826370738,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A026071,Ensemble_LGBM_B_GNN,250.0,0.7116898926034984,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A027758,Ensemble_LGBM_B_GNN,251.0,0.7114506355420032,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A011536,Ensemble_LGBM_B_GNN,252.0,0.7106915364766198,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A014532,Ensemble_LGBM_B_GNN,253.0,0.7096537193322023,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A014484,Ensemble_LGBM_B_GNN,254.0,0.7074456425580571,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A027435,Ensemble_LGBM_B_GNN,255.0,0.7071947224748891,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A012846,Ensemble_LGBM_B_GNN,256.0,0.7070803479445222,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A012179,Ensemble_LGBM_B_GNN,257.0,0.7067189881561947,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A021118,Ensemble_LGBM_B_GNN,258.0,0.7065494486616557,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A027414,Ensemble_LGBM_B_GNN,259.0,0.7055632494984544,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A016215,Ensemble_LGBM_B_GNN,260.0,0.7040005565107901,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A005417,Ensemble_LGBM_B_GNN,261.0,0.703657361466043,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A006657,Ensemble_LGBM_B_GNN,262.0,0.7034554925568428,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A023409,Ensemble_LGBM_B_GNN,263.0,0.7032532036525811,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A002094,Ensemble_LGBM_B_GNN,264.0,0.7025160416955347,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A004827,Ensemble_LGBM_B_GNN,265.0,0.7018623310847049,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A025816,Ensemble_LGBM_B_GNN,266.0,0.701547083985506,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A025253,Ensemble_LGBM_B_GNN,267.0,0.7015451084196098,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A029905,Ensemble_LGBM_B_GNN,268.0,0.7009808725638342,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A004244,Ensemble_LGBM_B_GNN,269.0,0.7006362234769699,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A002995,Ensemble_LGBM_B_GNN,270.0,0.700437004104832,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A026850,Ensemble_LGBM_B_GNN,271.0,0.6997823385161568,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A003886,Ensemble_LGBM_B_GNN,272.0,0.6989150578900096,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A010447,Ensemble_LGBM_B_GNN,273.0,0.6986821658050579,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A008525,Ensemble_LGBM_B_GNN,274.0,0.6986596298922627,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A029660,Ensemble_LGBM_B_GNN,275.0,0.69851166672014,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A013887,Ensemble_LGBM_B_GNN,276.0,0.697845991484261,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A023210,Ensemble_LGBM_B_GNN,277.0,0.6968280291047081,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A003610,Ensemble_LGBM_B_GNN,278.0,0.6955171645006861,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A012342,Ensemble_LGBM_B_GNN,279.0,0.6951587994060568,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A000915,Ensemble_LGBM_B_GNN,280.0,0.6943217758974859,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A020081,Ensemble_LGBM_B_GNN,281.0,0.6940711499066456,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A016707,Ensemble_LGBM_B_GNN,282.0,0.6938512973535395,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A004564,Ensemble_LGBM_B_GNN,283.0,0.6934279994666659,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A002943,Ensemble_LGBM_B_GNN,284.0,0.6925664604552153,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A024306,Ensemble_LGBM_B_GNN,285.0,0.6925061138960495,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A020488,Ensemble_LGBM_B_GNN,286.0,0.6922138650685261,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A012982,Ensemble_LGBM_B_GNN,287.0,0.6914881249125641,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A000843,Ensemble_LGBM_B_GNN,288.0,0.6914646235672506,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A014711,Ensemble_LGBM_B_GNN,289.0,0.6908858145923982,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A026098,Ensemble_LGBM_B_GNN,290.0,0.6905836601919396,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A029273,Ensemble_LGBM_B_GNN,291.0,0.6888255883810832,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A010636,Ensemble_LGBM_B_GNN,292.0,0.6886466255522767,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A022776,Ensemble_LGBM_B_GNN,293.0,0.687841956480291,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A004754,Ensemble_LGBM_B_GNN,294.0,0.6871953235264925,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A017091,Ensemble_LGBM_B_GNN,295.0,0.6871338013044412,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A000132,Ensemble_LGBM_B_GNN,296.0,0.6869588504334012,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A024235,Ensemble_LGBM_B_GNN,297.0,0.686774196783646,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A004031,Ensemble_LGBM_B_GNN,298.0,0.6860614738911472,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A023792,Ensemble_LGBM_B_GNN,299.0,0.6849557313462928,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A021179,Ensemble_LGBM_B_GNN,300.0,0.6845106272003652,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A023381,Ensemble_LGBM_B_GNN,301.0,0.6839244160745441,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A010988,Ensemble_LGBM_B_GNN,302.0,0.6832904025515718,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A022347,Ensemble_LGBM_B_GNN,303.0,0.683202839243088,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-28T22:07:27.187018+00:00,A025455,LightGBM_Model_A_Tuned,,,,,True,True,Soft-hold refund pending human approval,llm,"[{""timestamp"": ""2026-08-28T22:07:24.282443+00:00"", ""tool"": ""get_related_accounts"", ""args"": {""account_id"": ""A025455""}, ""result_summary"": ""8 linked accounts""}, {""timestamp"": ""2026-08-28T22:07:24.310070+00:00"", ""tool"": ""get_shared_attributes"", ""args"": {""account_ids"": [""A003877"", ""A004037"", ""A005374"", ""A008480"", ""A013392"", ""A014430"", ""A027558"", ""A028487""]}, ""result_summary"": ""25 shared attributes across categories""}, {""timestamp"": ""2026-08-28T22:07:24.310939+00:00"", ""tool"": ""check_evidence_availability"", ""args"": {""account_id"": ""A025455""}, ""result_summary"": ""no dispute at cutoff""}, {""timestamp"": ""2026-08-28T22:07:24.328151+00:00"", ""tool"": ""calculate_financial_exposure"", ""args"": {""account_id"": ""A025455""}, ""result_summary"": ""GMV \u20b936,430, refund \u20b918,320, exposure \u20b918,110""}, {""timestamp"": ""2026-08-28T22:07:24.333433+00:00"", ""tool"": ""get_account_timeline"", ""args"": {""account_id"": ""A025455""}, ""result_summary"": ""14 timeline events""}, {""timestamp"": ""2026-08-28T22:07:24.333446+00:00"", ""tool"": ""get_merchant_policy"", ""args"": {""category"": ""default""}, ""result_summary"": ""Standard refund policy: verify return reason before processing""}]","Account A025455 has placed several orders and processed two refunds within a short period after delivery. No dispute has been filed yet. The account is linked to multiple other accounts that share devices, addresses, phones, and instruments, indicating a possible fraud network. The merchant’s standard refund policy requires verification of return reasons before processing, but there is no evidence that this verification was performed.",deterministic_policy,
2026-08-29T10:05:44.204033+00:00,A025761,Ensemble_LGBM_B_GNN,,,,,False,True,Route to human investigation/review,llm,"[{""timestamp"": ""2026-08-29T10:05:17.650032+00:00"", ""tool"": ""get_related_accounts"", ""args"": {""account_id"": ""A025761""}, ""result_summary"": ""7 linked accounts""}, {""timestamp"": ""2026-08-29T10:05:17.675810+00:00"", ""tool"": ""get_shared_attributes"", ""args"": {""account_ids"": [""A000880"", ""A002730"", ""A005653"", ""A010391"", ""A023104"", ""A027470"", ""A029015""]}, ""result_summary"": ""24 shared attributes across categories""}, {""timestamp"": ""2026-08-29T10:05:17.676699+00:00"", ""tool"": ""check_evidence_availability"", ""args"": {""account_id"": ""A025761""}, ""result_summary"": ""no dispute at cutoff""}, {""timestamp"": ""2026-08-29T10:05:17.693101+00:00"", ""tool"": ""calculate_financial_exposure"", ""args"": {""account_id"": ""A025761""}, ""result_summary"": ""GMV \u20b920,100, refund \u20b90, exposure \u20b920,100""}, {""timestamp"": ""2026-08-29T10:05:17.698375+00:00"", ""tool"": ""get_account_timeline"", ""args"": {""account_id"": ""A025761""}, ""result_summary"": ""10 timeline events""}, {""timestamp"": ""2026-08-29T10:05:17.698386+00:00"", ""tool"": ""get_merchant_policy"", ""args"": {""category"": ""default""}, ""result_summary"": ""Standard refund policy: verify return reason before processing""}]","Account A025761 has placed four orders totaling ₹20100, with one refund of ₹4020 processed. No disputes have been filed yet. The account is linked to seven other accounts and shares multiple device, address, phone, and instrument attributes, indicating potential coordinated activity. The financial exposure reported (₹20100) does not reflect the refund, suggesting data inconsistency.",deterministic_policy,
